0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,filename
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21075.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21077.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21078.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21079.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21081.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21085.txt
29,30,29,21,22,23,21,21,21,21,29,23,23,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21086.txt
29,19,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21087.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21090.txt
20,19,29,21,22,13,11,11,11,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21093.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21094.txt
29,30,29,21,22,23,21,21,21,21,29,23,23,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21096.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21097.txt
0,12,0,1,1,0,1,1,1,1,0,0,0,13,14,12,12,12,12,12,14,15,15,15,15,14,15,15,15,15,19,14,14,14,13,13,13,21100.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21101.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21105.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21106.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21108.txt
22,12,19,13,28,29,27,27,27,27,17,20,20,28,28,26,26,26,26,26,28,29,28,28,28,27,29,28,28,29,28,27,27,28,27,27,27,21109.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21113.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21114.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21116.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21118.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,24,24,23,22,22,22,23,24,25,24,24,24,23,26,24,24,26,24,23,23,24,23,23,23,21120.txt
29,30,29,21,22,23,21,21,21,21,29,23,23,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21122.txt
29,30,29,21,22,23,21,21,21,21,29,23,23,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21125.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21127.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21129.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21132.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,24,24,23,22,22,22,23,24,25,24,24,24,23,26,24,24,26,24,23,23,24,23,23,23,21135.txt
29,30,29,21,22,23,21,21,21,21,29,23,23,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21137.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21138.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21141.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21145.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21147.txt
29,30,29,21,22,23,21,21,21,21,29,23,23,29,30,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21149.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21151.txt
0,12,0,1,1,0,1,1,1,1,0,0,0,13,14,12,12,12,12,12,14,15,15,15,15,14,15,15,15,15,19,14,14,14,13,13,13,21153.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21154.txt
0,30,26,20,21,21,18,18,18,18,18,19,19,24,24,23,22,22,22,23,24,25,24,24,24,23,26,24,24,26,24,23,23,24,23,23,23,21156.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21158.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21159.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21161.txt
21,28,23,15,13,12,8,10,10,12,9,9,9,10,11,10,10,11,11,11,11,12,12,12,11,10,12,12,12,12,10,9,9,10,9,9,10,21165.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,22,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21166.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21169.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21171.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21173.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21175.txt
29,30,29,21,22,23,21,21,21,21,29,23,23,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21177.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21178.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21180.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21182.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21188.txt
29,30,29,21,22,23,21,21,21,21,29,23,23,24,24,23,22,22,22,23,24,25,24,24,24,23,26,24,24,26,24,23,23,24,23,23,23,21189.txt
22,12,19,13,28,29,27,27,27,27,17,20,20,23,26,22,24,24,24,25,26,27,26,26,26,28,28,26,26,28,26,25,25,26,25,25,25,21191.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21192.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,24,24,23,22,22,22,23,24,25,24,24,24,23,26,24,24,26,24,23,23,24,23,23,23,21194.txt
22,12,19,13,28,29,27,27,27,27,17,20,20,30,26,22,24,24,24,25,26,27,26,26,26,28,28,26,26,28,26,25,25,26,25,25,25,21196.txt
29,30,29,21,22,23,21,21,21,21,29,23,23,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21199.txt
0,30,26,20,21,21,18,18,18,18,18,19,19,22,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21200.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21202.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21204.txt
29,19,29,21,22,23,21,21,21,21,29,23,23,29,30,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21206.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21208.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21211.txt
0,30,29,21,22,23,21,21,21,21,18,23,23,22,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21213.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21214.txt
22,12,19,13,28,29,27,27,27,27,17,25,25,23,26,22,24,24,24,25,26,27,26,26,26,28,28,26,26,28,26,25,25,26,25,25,25,21216.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21219.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21221.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21222.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,24,24,23,22,22,22,23,24,25,24,24,24,23,26,24,24,26,24,23,23,24,23,23,23,21225.txt
29,30,29,21,22,23,21,21,21,21,15,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21226.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21230.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21232.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21235.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21237.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21239.txt
29,30,29,21,22,23,21,21,21,21,29,23,23,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21241.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21244.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21246.txt
29,19,5,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21248.txt
29,19,29,21,22,23,21,21,21,21,29,23,23,29,12,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21252.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21255.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21257.txt
22,12,19,13,28,29,27,27,27,27,17,20,20,23,26,22,24,24,24,25,26,27,26,26,26,28,28,26,26,28,26,25,25,26,25,25,25,21259.txt
29,12,29,21,22,23,21,21,21,21,29,19,19,30,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21261.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21263.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21265.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21266.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21268.txt
0,30,26,20,21,21,18,18,18,18,18,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21271.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21272.txt
0,30,26,20,21,21,18,18,18,18,18,19,19,24,24,23,22,22,22,23,24,25,24,24,24,23,26,24,24,26,24,23,23,24,23,23,23,21275.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21277.txt
22,12,19,13,28,29,27,27,27,27,17,20,20,23,26,22,24,24,24,25,26,27,26,26,26,28,28,26,26,28,26,25,25,26,25,25,25,21279.txt
0,30,26,20,21,21,18,18,18,18,18,19,19,24,24,23,22,22,22,23,24,25,24,24,24,23,26,24,24,26,24,23,23,24,23,23,23,21280.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21283.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21284.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21286.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21288.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21291.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21292.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21295.txt
20,24,22,14,14,13,11,11,11,9,8,8,8,9,10,11,11,10,10,10,10,11,11,11,12,11,11,11,11,11,11,10,10,11,10,10,9,21296.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21298.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21301.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21302.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21304.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21307.txt
5,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21308.txt
29,30,29,21,22,23,21,21,21,21,29,28,28,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21310.txt
26,30,29,21,22,23,21,21,21,21,18,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21312.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,22,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21314.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21318.txt
29,0,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21320.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,22,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21322.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21325.txt
29,30,29,21,22,23,21,21,21,21,29,23,23,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21326.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21329.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21331.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21333.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21335.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21337.txt
29,30,14,8,8,23,21,21,21,21,15,19,19,26,27,25,25,25,25,21,27,28,27,27,27,26,24,27,27,24,27,26,26,27,26,26,26,21338.txt
0,30,29,21,22,23,21,21,21,21,18,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21341.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21344.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21345.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21348.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21350.txt
0,30,26,20,21,21,18,18,18,18,18,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21352.txt
20,24,22,14,14,13,11,11,11,9,8,8,8,9,10,11,11,10,10,10,10,11,11,11,12,11,11,11,11,11,11,10,10,11,10,10,9,21354.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21356.txt
29,19,5,21,22,23,21,21,21,21,29,23,23,29,30,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21359.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,24,24,23,22,22,22,23,24,25,24,24,24,23,26,24,24,26,24,23,23,24,23,23,23,21361.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21363.txt
29,30,29,21,22,23,21,21,21,21,29,23,23,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21365.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21367.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21369.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21370.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21373.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21374.txt
29,30,29,21,22,23,21,21,21,21,29,23,23,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21378.txt
29,30,29,21,22,23,21,21,21,21,29,23,23,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21379.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21381.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,24,24,23,22,22,22,23,24,25,24,24,24,23,26,24,24,26,24,23,23,24,23,23,23,21383.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21386.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21389.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21390.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21393.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21394.txt
29,30,29,21,22,23,21,21,21,21,29,23,23,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21396.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21398.txt
29,17,7,29,30,30,28,25,25,25,22,22,22,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21401.txt
29,17,7,29,30,30,28,25,25,25,22,23,23,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21402.txt
29,30,29,21,22,23,21,21,21,21,29,23,23,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21406.txt
28,30,30,23,24,24,23,23,22,23,18,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21408.txt
29,30,29,21,22,23,21,21,21,21,15,28,16,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21409.txt
29,30,29,21,22,23,21,21,21,21,15,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21412.txt
29,30,29,21,22,23,21,21,21,21,29,23,23,22,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21414.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21416.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21417.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21420.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21424.txt
29,30,29,21,22,23,21,21,21,21,29,23,23,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21425.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21427.txt
29,0,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21430.txt
22,12,19,13,28,29,27,27,27,27,17,20,20,30,26,22,24,24,24,25,26,27,26,26,26,28,28,26,26,28,26,25,25,26,25,25,25,21431.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21434.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21436.txt
29,30,21,17,18,19,17,14,13,14,10,11,10,12,23,21,21,21,21,21,13,14,14,14,14,13,14,14,14,13,13,12,11,12,12,12,12,21440.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21441.txt
29,30,29,21,22,23,21,21,21,21,29,19,19,29,23,21,21,21,21,21,23,24,23,23,23,22,24,23,23,24,23,22,22,23,22,22,22,21443.txt
