0,1,2,3,4,5,6,filename
0,0,5,0,0,9,9,32724.txt
0,7,7,13,7,12,10,32726.txt
7,11,4,21,11,14,2,32727.txt
0,7,0,0,7,10,10,32729.txt
0,0,5,0,0,0,9,32731.txt
0,0,0,7,0,9,0,32732.txt
0,0,0,7,0,9,9,32734.txt
0,0,5,7,0,12,0,32735.txt
0,0,5,0,0,0,0,32736.txt
0,0,5,7,0,9,9,32738.txt
0,0,5,0,0,0,0,32739.txt
0,0,5,0,0,0,9,32741.txt
0,0,0,7,0,0,0,32742.txt
0,0,5,0,0,0,0,32743.txt
0,0,5,0,0,9,0,32744.txt
0,7,5,0,0,0,0,32745.txt
0,0,0,7,0,9,0,32747.txt
0,0,5,7,0,9,9,32749.txt
0,0,5,7,0,0,9,32750.txt
11,11,4,21,10,14,2,32752.txt
0,0,5,0,0,9,0,32753.txt
0,0,5,7,0,9,0,32755.txt
0,0,5,21,0,14,2,32756.txt
0,0,0,7,0,0,0,32758.txt
0,7,0,13,7,13,10,32760.txt
7,9,4,25,9,2,3,32761.txt
0,0,0,0,0,9,0,32763.txt
0,0,5,0,0,0,0,32765.txt
0,0,0,7,0,0,0,32767.txt
0,0,5,7,0,12,0,32768.txt
0,0,5,7,0,9,9,32769.txt
0,0,5,7,0,9,0,32772.txt
0,7,0,0,0,9,0,32773.txt
0,0,7,7,0,12,10,32774.txt
0,7,7,0,8,9,10,32775.txt
0,0,7,13,0,9,0,32776.txt
0,0,7,7,0,12,10,32778.txt
0,0,5,0,0,0,9,32780.txt
0,0,5,7,0,0,9,32781.txt
0,0,5,0,0,0,0,32782.txt
0,0,7,13,7,11,0,32783.txt
0,0,5,0,0,0,0,32784.txt
0,0,5,14,0,9,9,32785.txt
0,0,5,7,0,13,9,32786.txt
0,0,5,0,0,0,0,32788.txt
0,0,0,7,0,9,0,32789.txt
0,0,0,0,0,10,9,32790.txt
0,7,7,7,0,0,0,32792.txt
0,0,0,0,0,9,0,32794.txt
0,0,0,7,0,12,9,32795.txt
0,0,5,7,0,9,0,32796.txt
0,0,5,7,0,0,0,32797.txt
0,0,0,0,0,0,9,32799.txt
0,0,2,1,17,7,8,32801.txt
11,11,4,22,12,14,2,32805.txt
0,0,5,7,0,10,9,32808.txt
0,0,5,7,0,9,0,32809.txt
0,0,5,0,0,0,0,32810.txt
0,0,7,13,0,9,10,32811.txt
0,0,5,7,0,9,9,32814.txt
0,0,0,0,0,9,9,32816.txt
0,0,5,0,0,0,9,32817.txt
0,0,5,7,0,9,0,32819.txt
0,7,5,13,0,12,0,32820.txt
0,0,5,7,0,9,9,32822.txt
0,0,0,7,0,9,9,32823.txt
0,0,5,7,0,0,0,32824.txt
0,0,5,0,0,0,0,32827.txt
0,0,5,0,0,10,9,32829.txt
0,0,5,0,0,9,9,32831.txt
0,0,5,7,0,9,9,32832.txt
0,0,5,7,0,9,10,32834.txt
0,0,0,7,0,9,9,32836.txt
0,0,5,15,0,9,9,32837.txt
7,5,3,3,3,1,2,32838.txt
0,0,5,7,0,9,9,32839.txt
0,0,0,7,0,9,0,32842.txt
0,0,5,7,0,9,0,32843.txt
7,8,4,4,9,14,2,32845.txt
7,8,4,22,4,14,2,32846.txt
0,7,5,15,0,10,9,32847.txt
0,0,7,13,7,9,10,32848.txt
0,0,5,0,0,0,0,32850.txt
0,0,5,0,0,0,0,32852.txt
0,0,7,7,0,9,0,32853.txt
0,0,5,7,0,9,9,32854.txt
0,7,0,7,0,0,0,32855.txt
0,0,7,0,0,0,9,32856.txt
0,0,0,0,0,0,0,32857.txt
0,0,7,7,0,9,9,32859.txt
9,7,0,13,7,9,10,32860.txt
0,0,5,0,0,9,9,32862.txt
0,0,7,13,7,12,10,32863.txt
0,0,5,0,0,9,0,32864.txt
0,0,5,0,0,0,9,32866.txt
0,0,0,0,0,0,0,32871.txt
0,0,5,0,0,10,9,32872.txt
0,0,7,7,0,9,0,32874.txt
0,0,0,7,0,12,0,32875.txt
10,7,0,0,7,0,10,32876.txt
0,0,0,7,0,9,0,32877.txt
0,0,5,7,0,9,9,32880.txt
0,0,0,7,0,9,9,32881.txt
0,0,5,0,0,10,9,32885.txt
0,0,5,7,0,9,9,32887.txt
0,0,5,7,0,9,0,32888.txt
0,0,6,13,7,12,0,32890.txt
0,0,5,0,0,9,0,32891.txt
0,0,5,0,0,0,0,32893.txt
0,0,5,0,0,5,12,32896.txt
0,7,7,0,7,0,0,32897.txt
0,0,5,0,0,0,0,32898.txt
0,0,0,7,0,9,0,32900.txt
0,7,5,0,0,9,9,32902.txt
0,0,0,7,0,9,9,32903.txt
0,0,0,0,0,0,0,32904.txt
0,0,0,7,0,9,9,32906.txt
0,0,0,7,0,0,0,32909.txt
0,0,0,7,0,20,10,32912.txt
0,0,5,7,0,0,9,32915.txt
0,0,5,0,0,0,0,32916.txt
0,0,5,7,0,9,0,32918.txt
0,7,0,7,0,9,9,32919.txt
0,7,0,0,0,0,0,32921.txt
0,0,5,7,0,9,0,32924.txt
11,6,4,21,1,1,2,32925.txt
0,7,0,13,15,12,0,32927.txt
0,0,7,14,0,9,9,32928.txt
0,0,0,0,0,9,9,32930.txt
0,0,5,7,0,0,0,32931.txt
0,0,5,7,0,9,0,32933.txt
0,0,7,7,0,9,0,32936.txt
0,0,5,7,0,9,9,32938.txt
0,0,0,13,7,12,0,32939.txt
0,7,0,7,0,9,0,32941.txt
0,0,7,0,0,0,0,32943.txt
0,0,2,1,6,7,8,32944.txt
0,0,5,0,0,0,0,32947.txt
0,0,7,13,7,12,10,32950.txt
0,0,5,7,0,9,10,32952.txt
0,0,7,0,0,9,10,32953.txt
7,6,4,4,4,14,2,32954.txt
0,0,0,13,7,12,0,32956.txt
0,7,0,13,7,12,0,32957.txt
0,7,0,0,0,9,0,32958.txt
0,0,0,13,7,12,10,32959.txt
0,0,0,7,0,0,9,32961.txt
0,0,5,7,0,0,0,32963.txt
0,0,5,7,0,0,9,32965.txt
0,7,0,0,0,0,0,32966.txt
0,7,0,0,8,0,0,32967.txt
0,0,5,0,0,0,9,32968.txt
9,7,11,1,17,7,13,32970.txt
0,0,0,7,0,9,9,32971.txt
0,7,0,15,0,10,9,32972.txt
0,0,5,0,0,0,0,32974.txt
0,0,5,7,0,9,0,32976.txt
0,0,0,7,0,12,0,32978.txt
7,10,4,4,10,14,2,32979.txt
0,0,5,0,0,9,0,32980.txt
0,7,7,0,15,9,0,32983.txt
0,0,0,13,0,9,0,32985.txt
0,0,0,7,0,12,0,32986.txt
0,0,0,13,0,12,0,32987.txt
0,0,5,7,0,12,0,32988.txt
0,0,5,7,0,9,9,32990.txt
0,0,5,0,0,0,0,32991.txt
0,0,5,7,0,9,0,32992.txt
0,0,0,7,0,9,0,32993.txt
0,7,0,0,7,9,0,32995.txt
0,0,5,0,0,0,9,32997.txt
0,0,5,0,0,0,0,32998.txt
0,0,5,0,0,0,9,32999.txt
5,2,8,22,4,17,1,33000.txt
0,0,0,0,0,0,0,33002.txt
0,0,0,0,0,0,0,33004.txt
0,0,7,7,0,9,0,33006.txt
0,0,7,0,0,0,0,33007.txt
5,2,9,21,3,3,1,33008.txt
0,0,0,7,0,12,0,33009.txt
0,0,5,15,0,10,9,33010.txt
0,0,0,0,0,9,9,33011.txt
0,0,0,7,0,9,9,33012.txt
0,0,5,7,0,12,9,33013.txt
0,0,5,0,0,0,0,33014.txt
0,0,5,7,0,12,0,33016.txt
0,7,7,13,7,12,0,33018.txt
11,11,4,4,4,14,2,33020.txt
0,0,7,0,0,0,0,33022.txt
0,0,5,7,0,12,0,33023.txt
0,0,0,0,0,10,9,33024.txt
0,7,0,0,0,0,0,33026.txt
0,0,5,7,0,12,0,33029.txt
0,0,0,0,0,10,9,33030.txt
0,0,0,0,0,9,9,33031.txt
0,0,0,7,0,0,0,33033.txt
0,0,5,7,0,9,0,33035.txt
0,0,0,0,0,9,0,33036.txt
0,0,5,7,0,12,0,33039.txt
0,7,0,0,0,9,9,33041.txt
0,0,7,0,0,10,9,33042.txt
0,0,0,7,0,9,0,33043.txt
0,7,0,0,0,0,0,33044.txt
0,0,7,7,0,0,9,33046.txt
0,7,0,13,0,12,0,33047.txt
0,7,0,0,0,0,0,33048.txt
0,0,0,7,0,9,0,33049.txt
0,0,0,0,0,9,0,33050.txt
0,0,5,7,0,9,0,33052.txt
0,0,5,7,0,0,0,33054.txt
0,0,0,7,0,9,10,33056.txt
0,0,0,13,0,9,0,33058.txt
0,0,5,7,0,12,9,33060.txt
7,6,8,24,4,17,2,33062.txt
0,0,5,8,0,10,9,33063.txt
0,0,0,0,0,0,9,33065.txt
0,7,0,0,7,10,10,33067.txt
0,0,5,7,0,9,0,33069.txt
0,0,0,0,0,9,0,33070.txt
0,7,0,13,14,12,10,33073.txt
0,0,7,0,0,4,4,33075.txt
0,0,5,15,0,10,9,33076.txt
0,0,5,0,0,5,5,33077.txt
0,0,5,0,0,0,0,33078.txt
0,0,0,0,0,0,0,33079.txt
0,0,0,7,0,12,10,33081.txt
0,0,5,7,0,10,9,33084.txt
0,0,0,7,0,9,9,33085.txt
0,0,5,0,0,19,4,33086.txt
0,0,0,15,0,9,9,33087.txt
0,0,5,7,0,12,0,33089.txt
0,0,5,0,0,0,0,33090.txt
0,0,5,0,0,4,4,33091.txt
0,0,7,0,0,0,9,33093.txt
0,0,5,7,0,9,9,33095.txt
0,0,0,7,0,9,9,33096.txt
0,7,0,7,0,0,0,33100.txt
0,0,0,0,0,9,0,33102.txt
0,0,0,3,0,1,2,33103.txt
0,0,5,0,0,10,9,33105.txt
0,0,5,21,0,14,3,33107.txt
0,0,5,0,0,9,9,33108.txt
0,0,5,0,0,0,0,33111.txt
0,0,0,13,7,12,0,33113.txt
7,8,4,21,10,2,2,33114.txt
0,0,5,7,0,12,0,33115.txt
0,7,0,0,7,9,0,33116.txt
0,0,5,7,0,0,0,33118.txt
0,0,0,7,0,9,0,33119.txt
0,7,0,0,0,0,0,33121.txt
0,0,5,7,0,9,0,33123.txt
0,7,7,15,8,0,0,33124.txt
0,0,0,7,0,9,10,33126.txt
0,0,0,0,0,0,0,33127.txt
6,5,3,5,2,6,6,33129.txt
0,7,0,13,8,9,0,33132.txt
0,0,5,0,0,10,9,33134.txt
0,0,5,0,0,0,0,33135.txt
0,0,0,13,0,9,10,33136.txt
0,0,5,0,0,0,0,33137.txt
0,0,5,0,0,9,0,33140.txt
0,7,0,13,0,9,0,33141.txt
0,7,7,13,7,0,0,33142.txt
0,0,0,7,0,0,10,33144.txt
0,0,0,7,0,0,9,33145.txt
0,0,5,0,0,0,0,33147.txt
0,0,5,7,0,9,0,33148.txt
0,0,5,0,0,10,9,33150.txt
0,7,0,0,0,0,10,33152.txt
0,0,5,0,0,0,9,33153.txt
0,0,5,7,0,0,0,33155.txt
0,0,0,0,0,0,0,33156.txt
0,0,5,0,0,0,0,33158.txt
7,11,4,25,4,2,2,33159.txt
0,0,5,0,0,10,9,33160.txt
10,7,0,13,0,12,10,33161.txt
0,0,5,0,0,0,0,33162.txt
0,0,0,7,0,12,9,33163.txt
0,0,7,0,0,9,0,33165.txt
0,0,0,7,0,9,10,33166.txt
0,0,5,0,0,0,0,33167.txt
0,0,0,0,0,0,9,33168.txt
0,0,0,0,0,0,0,33173.txt
0,0,0,0,0,0,0,33177.txt
0,0,0,7,0,9,0,33179.txt
0,0,5,0,0,5,5,33180.txt
0,0,5,7,0,0,0,33182.txt
0,0,5,7,0,0,9,33183.txt
0,0,0,0,0,10,9,33184.txt
11,11,4,21,4,14,2,33186.txt
0,0,0,7,0,9,0,33188.txt
0,0,5,13,7,9,0,33189.txt
0,0,5,7,0,0,9,33190.txt
10,7,5,13,0,9,10,33191.txt
0,0,7,13,0,18,12,33193.txt
0,0,0,7,0,9,0,33195.txt
0,0,7,0,0,0,0,33197.txt
11,10,8,22,2,1,2,33199.txt
0,0,5,0,0,0,0,33203.txt
20,3,5,15,0,10,9,33204.txt
0,0,0,7,0,9,0,33206.txt
0,0,7,7,0,9,9,33209.txt
0,0,5,0,0,0,9,33210.txt
0,0,7,0,0,0,0,33211.txt
0,0,5,7,0,9,0,33213.txt
0,0,5,24,0,3,3,33217.txt
0,0,5,0,0,0,9,33218.txt
0,0,5,15,0,9,9,33220.txt
0,0,5,0,0,9,9,33221.txt
7,6,4,22,4,2,2,33222.txt
0,0,5,7,0,9,9,33225.txt
0,0,7,7,0,9,9,33227.txt
11,8,4,21,4,14,2,33230.txt
0,0,0,0,0,0,9,33233.txt
0,0,5,0,0,0,0,33234.txt
0,0,5,7,0,9,9,33237.txt
0,0,0,7,0,12,9,33238.txt
7,6,4,21,3,2,3,33239.txt
0,0,7,15,0,10,9,33241.txt
0,0,5,0,0,0,0,33243.txt
0,0,7,7,0,10,10,33244.txt
0,0,0,7,0,10,9,33246.txt
7,11,4,22,4,17,2,33249.txt
0,0,0,7,0,9,9,33252.txt
0,0,5,7,0,12,9,33253.txt
0,0,0,7,0,9,0,33254.txt
0,0,5,0,0,0,0,33255.txt
0,7,5,0,0,0,0,33256.txt
0,0,0,7,0,18,12,33257.txt
7,8,4,5,2,4,4,33261.txt
0,0,5,0,0,0,0,33262.txt
0,0,5,13,0,9,10,33263.txt
0,0,5,7,0,9,9,33264.txt
9,7,11,2,16,7,13,33266.txt
0,0,5,7,0,0,0,33267.txt
0,0,7,7,0,0,0,33268.txt
0,0,5,7,0,9,9,33269.txt
7,6,10,22,3,14,3,33272.txt
0,7,7,13,7,9,0,33273.txt
0,0,0,7,0,0,0,33274.txt
0,7,0,13,0,12,10,33276.txt
11,9,4,22,4,14,2,33277.txt
0,0,5,7,0,9,9,33280.txt
0,0,5,7,0,0,0,33281.txt
0,7,0,13,7,9,0,33285.txt
0,0,5,7,0,9,9,33287.txt
0,0,0,0,0,0,0,33288.txt
0,0,5,0,0,10,9,33291.txt
0,0,5,7,0,12,9,33292.txt
0,0,5,7,0,0,9,33294.txt
0,0,5,7,0,9,9,33295.txt
7,6,4,21,4,14,2,33296.txt
0,7,7,13,7,9,10,33299.txt
0,0,0,13,7,9,0,33302.txt
0,0,0,7,0,9,0,33305.txt
2,4,1,1,5,7,7,33307.txt
0,0,5,7,0,9,0,33309.txt
9,7,0,0,0,0,0,33310.txt
0,7,7,0,0,0,0,33311.txt
8,0,0,0,0,0,0,33312.txt
8,7,5,0,0,0,0,33314.txt
8,7,5,0,0,0,0,33316.txt
0,0,5,0,0,0,9,33317.txt
8,7,0,0,0,9,0,33318.txt
8,7,5,0,0,0,0,33320.txt
8,0,0,7,0,9,9,33323.txt
0,0,0,0,0,0,0,33324.txt
0,0,0,15,0,0,9,33326.txt
0,0,5,7,0,0,9,33328.txt
8,0,5,0,0,0,0,33330.txt
0,0,5,7,0,10,9,33332.txt
8,7,5,0,0,0,9,33335.txt
9,7,0,0,0,9,0,33337.txt
9,7,0,0,0,0,0,33339.txt
0,0,5,0,0,0,0,33341.txt
9,7,5,0,0,10,9,33343.txt
0,0,5,0,0,0,9,33345.txt
0,0,5,0,0,0,0,33347.txt
0,7,7,13,8,12,0,33349.txt
0,0,5,7,0,12,0,33350.txt
0,0,5,7,0,9,0,33352.txt
9,7,0,7,0,0,0,33355.txt
8,7,5,0,0,0,0,33356.txt
0,0,5,7,0,0,0,33357.txt
0,0,5,15,0,0,0,33358.txt
0,0,5,0,0,0,0,33361.txt
0,0,0,0,0,0,0,33363.txt
0,0,0,0,0,0,9,33366.txt
0,0,0,0,0,0,0,33368.txt
8,7,5,0,0,0,0,33370.txt
7,10,4,21,12,14,2,33371.txt
0,0,5,7,0,9,0,33373.txt
9,7,0,0,0,0,0,33375.txt
8,7,0,0,0,0,0,33378.txt
8,7,5,0,0,10,9,33379.txt
11,6,4,22,3,14,11,33381.txt
8,7,5,7,0,0,9,33382.txt
8,7,0,0,0,10,9,33383.txt
9,7,0,0,0,0,9,33385.txt
0,7,5,7,0,12,10,33386.txt
0,0,5,0,0,0,9,33387.txt
0,0,0,7,0,12,9,33389.txt
11,6,4,22,9,14,11,33391.txt
9,7,0,0,0,0,0,33392.txt
0,0,0,15,0,0,9,33396.txt
9,7,5,0,0,0,0,33398.txt
0,0,0,0,0,0,0,33400.txt
0,0,0,0,0,0,0,33402.txt
9,7,5,7,0,0,9,33403.txt
9,7,0,0,0,9,0,33405.txt
0,0,5,0,0,0,0,33407.txt
9,7,5,0,0,0,9,33410.txt
9,7,0,0,0,0,0,33413.txt
0,0,0,7,0,9,0,33415.txt
0,0,5,7,0,0,0,33416.txt
8,7,5,7,0,0,0,33418.txt
0,0,0,0,0,0,0,33421.txt
0,0,0,0,0,0,0,33422.txt
9,7,0,15,0,10,9,33423.txt
0,0,5,7,0,12,0,33425.txt
0,0,0,7,0,0,9,33427.txt
8,7,5,0,0,0,0,33430.txt
0,0,7,7,0,0,0,33432.txt
0,0,5,0,0,0,9,33434.txt
0,0,0,7,0,0,9,33436.txt
0,7,0,7,0,10,9,33441.txt
8,0,5,7,0,0,0,33442.txt
9,7,5,0,0,0,9,33443.txt
0,0,5,7,0,0,0,33445.txt
0,0,0,7,0,12,0,33448.txt
0,0,0,7,0,9,9,33451.txt
0,0,0,7,0,9,0,33453.txt
8,7,5,7,0,9,0,33455.txt
8,0,5,0,0,9,0,33457.txt
8,7,5,0,0,0,0,33459.txt
0,0,0,0,0,0,0,33461.txt
9,7,0,0,0,0,0,33465.txt
9,7,5,0,0,0,0,33467.txt
0,0,0,0,0,9,0,33469.txt
9,7,0,0,0,0,0,33471.txt
0,0,0,0,0,0,0,33472.txt
8,7,5,0,0,9,0,33474.txt
0,0,0,7,0,12,0,33476.txt
8,7,0,0,0,9,0,33487.txt
9,7,0,13,7,12,0,33489.txt
8,7,5,7,0,9,9,33491.txt
8,7,0,0,0,0,9,33492.txt
8,7,0,7,0,0,9,33493.txt
9,7,0,0,0,0,0,33495.txt
9,7,0,0,0,0,0,33497.txt
0,0,5,0,0,0,0,33499.txt
0,0,0,0,0,0,0,33500.txt
9,7,5,0,0,0,0,33505.txt
0,0,7,7,0,9,9,33507.txt
0,0,5,7,0,0,9,33508.txt
8,7,0,0,0,0,0,33510.txt
9,7,0,0,0,0,9,33511.txt
8,7,0,0,0,9,0,33512.txt
0,0,5,0,0,0,9,33514.txt
8,7,5,0,0,9,9,33516.txt
8,7,5,0,0,9,9,33518.txt
8,7,5,0,0,9,0,33520.txt
0,0,5,7,0,9,0,33523.txt
0,0,0,7,0,12,0,33526.txt
0,0,0,7,0,9,9,33528.txt
8,0,5,0,0,0,0,33529.txt
0,0,0,0,0,9,0,33532.txt
9,7,5,0,0,0,0,33534.txt
0,0,0,7,0,0,0,33536.txt
0,0,5,0,0,0,0,33537.txt
0,7,7,13,7,0,10,33538.txt
3,4,2,6,16,8,14,33540.txt
0,0,0,0,0,9,0,33541.txt
0,0,5,7,0,0,9,33542.txt
0,0,5,0,0,0,0,33544.txt
9,7,0,0,0,0,0,33546.txt
8,7,5,0,0,0,0,33547.txt
9,7,0,0,0,0,0,33548.txt
8,7,0,0,0,0,0,33551.txt
0,0,5,0,0,0,0,33553.txt
0,0,0,7,0,0,0,33554.txt
0,7,5,7,0,10,9,33555.txt
0,0,5,7,0,0,0,33558.txt
0,0,0,0,0,0,0,33559.txt
0,0,0,0,0,0,9,33560.txt
8,7,5,0,0,10,9,33561.txt
20,3,2,1,6,7,14,33563.txt
8,0,5,7,0,0,9,33565.txt
0,0,5,0,0,0,0,33567.txt
8,0,0,7,0,0,0,33570.txt
0,0,5,0,0,10,9,33572.txt
0,0,5,7,0,9,0,33573.txt
0,0,0,0,0,0,0,33574.txt
8,0,0,0,0,0,0,33575.txt
0,0,0,0,0,0,0,33578.txt
0,0,5,7,0,0,0,33579.txt
8,7,5,7,0,0,0,33580.txt
0,0,5,0,0,0,0,33585.txt
0,7,0,0,7,9,0,33586.txt
8,0,0,7,0,0,0,33587.txt
0,0,0,7,0,9,0,33590.txt
0,0,0,0,0,0,0,33592.txt
0,0,0,0,0,0,9,33593.txt
0,0,0,0,0,0,0,33597.txt
9,7,0,0,0,0,0,33599.txt
8,7,0,0,0,0,0,33602.txt
8,7,5,7,0,0,0,33604.txt
9,7,5,7,0,0,0,33606.txt
8,0,0,0,0,0,0,33612.txt
0,0,5,7,0,0,9,33614.txt
0,7,0,13,7,12,10,33616.txt
8,7,5,15,0,0,9,33617.txt
9,7,0,13,7,12,0,33621.txt
0,7,7,13,7,0,10,33624.txt
8,0,0,0,0,0,0,33626.txt
0,0,0,0,0,0,0,33627.txt
8,7,0,0,0,0,0,33629.txt
0,0,0,0,0,0,0,33630.txt
0,0,0,0,0,0,9,33631.txt
0,0,5,7,0,0,0,33635.txt
0,0,0,0,0,0,0,33637.txt
8,7,5,0,0,0,0,33638.txt
0,0,0,7,0,9,0,33642.txt
0,0,5,7,0,10,9,33643.txt
0,0,0,0,0,9,9,33645.txt
15,3,1,1,5,7,7,33647.txt
9,7,5,0,0,0,0,33649.txt
0,0,5,7,0,0,9,33651.txt
9,7,0,0,0,0,9,33653.txt
8,0,5,0,0,9,0,33656.txt
0,7,0,0,0,0,0,33657.txt
9,7,0,0,0,0,0,33659.txt
0,0,5,0,0,0,0,33663.txt
0,0,0,7,0,0,0,33664.txt
0,0,0,0,0,9,0,33666.txt
0,0,5,0,0,0,9,33667.txt
8,0,0,7,0,0,0,33669.txt
0,0,5,0,0,0,0,33670.txt
8,7,0,0,0,0,0,33671.txt
8,0,0,0,0,0,0,33673.txt
8,0,0,0,0,0,0,33674.txt
0,0,0,0,0,0,0,33679.txt
8,7,0,0,0,0,0,33681.txt
0,0,5,7,0,10,9,33683.txt
0,0,5,0,0,9,0,33686.txt
0,0,5,0,0,0,9,33689.txt
0,0,5,0,0,9,9,33693.txt
9,7,0,0,0,0,0,33695.txt
0,0,5,7,0,9,0,33697.txt
0,0,5,0,0,0,0,33698.txt
0,0,0,0,0,0,0,33699.txt
9,7,0,17,0,0,0,33703.txt
8,7,0,0,0,0,9,33704.txt
8,7,0,28,0,0,9,33707.txt
0,0,5,7,0,0,0,33709.txt
0,0,0,0,0,0,0,33711.txt
8,7,0,7,0,12,0,33712.txt
0,0,5,0,0,0,0,33713.txt
9,7,5,7,0,12,9,33715.txt
9,7,5,0,0,9,0,33717.txt
9,7,0,0,0,9,9,33719.txt
0,7,7,13,0,0,0,33721.txt
9,7,5,7,0,0,0,33724.txt
0,0,0,0,0,0,0,33725.txt
9,7,5,0,0,0,0,33726.txt
9,7,0,0,0,0,0,33727.txt
0,0,2,2,17,7,8,33730.txt
0,0,5,7,0,0,0,33733.txt
0,0,5,0,0,0,0,33734.txt
0,0,0,0,0,0,0,33736.txt
9,7,0,0,0,10,9,33737.txt
8,0,0,0,0,0,0,33738.txt
0,0,0,0,0,0,0,33739.txt
0,7,0,13,7,0,0,33742.txt
0,0,5,7,0,0,9,33745.txt
0,0,5,0,0,0,9,33749.txt
0,0,0,0,0,0,9,33751.txt
9,7,0,0,0,0,0,33752.txt
0,0,5,0,0,0,0,33754.txt
8,0,0,0,0,10,9,33755.txt
0,0,5,7,0,0,0,33758.txt
8,7,0,0,0,9,0,33759.txt
0,0,5,15,0,10,9,33761.txt
8,7,5,0,0,0,0,33765.txt
0,0,0,7,0,0,0,33767.txt
9,7,0,28,0,10,9,33769.txt
0,0,0,0,0,0,0,33772.txt
9,7,0,7,0,0,0,33773.txt
0,7,7,13,0,0,0,33775.txt
0,0,0,0,0,9,0,33777.txt
0,0,0,0,0,0,0,33780.txt
0,0,0,13,0,12,10,33781.txt
0,0,0,7,0,9,9,33782.txt
0,0,0,0,0,0,0,33784.txt
0,0,0,0,0,0,0,33785.txt
9,7,0,0,0,0,0,33787.txt
9,7,0,0,0,0,9,33789.txt
0,0,0,0,0,0,0,33790.txt
8,7,0,7,0,12,0,33792.txt
9,7,0,0,0,0,0,33793.txt
0,0,5,7,0,0,0,33797.txt
0,0,6,13,7,16,10,33799.txt
0,0,5,7,0,0,9,33800.txt
0,0,5,7,0,10,9,33802.txt
0,0,5,0,0,0,9,33803.txt
8,0,0,7,0,9,0,33804.txt
8,7,5,0,0,0,0,33808.txt
0,0,0,7,0,10,9,33809.txt
11,6,4,21,4,14,11,33810.txt
0,7,7,7,0,0,0,33811.txt
8,0,0,0,0,9,9,33812.txt
7,6,4,21,12,14,2,33815.txt
0,0,5,0,0,0,9,33818.txt
9,7,0,7,0,0,0,33820.txt
8,0,0,0,0,10,9,33822.txt
8,7,0,0,0,0,0,33823.txt
8,7,0,0,0,0,0,33824.txt
0,0,5,0,0,0,0,33826.txt
0,0,0,0,0,0,0,33827.txt
8,0,0,0,0,0,0,33829.txt
0,0,0,7,0,0,0,33830.txt
0,0,0,7,0,0,9,33831.txt
8,7,0,0,0,0,0,33834.txt
0,0,0,7,0,9,0,33835.txt
9,7,0,7,0,0,9,33836.txt
8,0,0,7,0,0,0,33837.txt
0,7,7,0,0,0,0,33839.txt
0,0,0,7,0,0,0,33840.txt
0,0,0,0,0,0,0,33841.txt
0,0,5,0,0,0,0,33842.txt
0,7,5,7,0,0,0,33843.txt
8,0,5,7,0,9,0,33845.txt
9,7,0,0,0,0,0,33846.txt
0,7,5,7,0,0,0,33848.txt
8,0,0,7,0,9,9,33850.txt
8,0,0,28,0,10,9,33852.txt
9,7,0,0,0,9,0,33854.txt
0,0,0,0,0,0,0,33855.txt
8,0,0,0,0,0,0,33856.txt
0,7,5,15,0,10,9,33857.txt
0,0,7,7,0,12,10,33859.txt
0,0,5,7,0,9,0,33860.txt
0,0,5,0,0,0,0,33863.txt
0,0,0,0,0,0,0,33865.txt
0,0,5,7,0,10,9,33866.txt
0,0,5,7,0,9,0,33868.txt
8,7,5,7,0,0,0,33871.txt
0,0,5,0,0,0,0,33873.txt
8,7,0,0,0,0,0,33875.txt
9,7,0,0,0,0,0,33877.txt
0,0,0,7,0,9,9,33879.txt
8,7,0,7,0,10,9,33880.txt
8,7,0,7,0,9,0,33881.txt
9,7,0,0,0,0,0,33884.txt
9,7,0,0,0,0,0,33886.txt
0,0,5,7,0,0,0,33888.txt
0,0,5,0,0,0,9,33891.txt
8,0,0,0,0,0,0,33895.txt
0,0,5,7,0,0,0,33896.txt
0,0,5,0,0,9,0,33897.txt
0,0,5,0,0,9,0,33898.txt
9,7,5,0,0,0,0,33901.txt
9,7,0,7,0,0,0,33902.txt
8,7,5,7,0,0,9,33905.txt
0,0,0,0,0,0,0,33907.txt
9,7,0,0,0,9,0,33908.txt
0,0,0,0,0,0,0,33909.txt
9,7,0,7,0,0,0,33911.txt
8,0,5,7,0,12,0,33913.txt
0,7,5,7,0,0,9,33917.txt
8,7,0,0,0,0,0,33920.txt
0,0,5,7,0,0,0,33921.txt
8,0,0,0,0,0,0,33922.txt
9,7,0,0,0,0,0,33925.txt
8,7,0,7,0,0,0,33927.txt
8,7,0,0,0,0,0,33928.txt
0,0,5,7,0,9,0,33931.txt
8,0,5,0,0,0,0,33933.txt
8,7,5,0,0,0,0,33934.txt
0,0,5,7,0,0,0,33936.txt
8,0,5,0,0,0,0,33937.txt
0,7,0,0,0,0,0,33938.txt
9,7,5,0,0,0,0,33941.txt
0,7,7,0,0,0,0,33944.txt
0,7,7,0,0,0,0,33945.txt
8,7,0,7,0,0,0,33948.txt
0,0,0,7,0,9,9,33949.txt
8,7,0,7,0,9,0,33951.txt
9,7,0,7,0,0,9,33953.txt
0,7,7,0,7,0,10,33955.txt
0,0,0,7,0,0,0,33957.txt
8,7,5,0,0,0,9,33959.txt
0,0,0,0,0,0,0,33960.txt
9,7,5,0,0,0,0,33961.txt
0,0,5,7,0,0,0,33964.txt
0,0,5,15,0,10,9,33969.txt
9,7,0,7,0,0,0,33970.txt
8,7,5,0,0,0,0,33971.txt
0,0,0,0,0,0,0,33972.txt
