0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,filename
0,0,0,2,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,9,6,4,2,11,14,2,3,2,3,3,4,4,2,2,1,2,5,5,3,1,3,1,1,3,0,0,1,1,0,6,3,3,1,1,2,3,1,1,29646.txt
0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,2,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,3,1,9,7,2,2,7,7,2,3,2,3,3,4,4,2,4,1,2,7,5,3,1,3,1,0,0,0,5,0,0,0,4,4,0,0,2,2,1,4,2,29648.txt
0,0,3,2,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,3,1,9,5,8,2,7,6,2,3,6,3,3,4,16,5,2,1,9,4,1,3,1,0,0,1,3,0,0,1,0,0,4,1,1,4,2,2,3,1,1,29652.txt
0,0,3,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,9,4,3,2,7,14,11,3,2,3,3,4,9,2,2,1,9,3,5,3,1,3,0,1,3,0,0,1,1,0,4,0,0,1,1,2,1,4,2,29655.txt
0,0,0,2,1,2,0,0,1,1,0,0,1,1,1,1,2,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,3,1,9,6,8,3,7,4,3,3,3,3,3,1,2,2,4,5,2,2,2,8,6,5,6,2,2,2,3,2,2,1,1,1,1,2,0,1,2,0,1,29656.txt
0,0,3,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,2,1,1,1,1,2,1,1,9,5,4,2,7,14,2,3,2,3,3,4,9,2,2,1,9,3,5,3,1,3,1,1,3,0,0,1,1,0,4,0,0,4,1,2,1,4,2,29658.txt
0,0,5,0,0,0,3,0,1,1,0,0,1,1,2,1,2,2,1,1,0,0,0,0,0,0,2,1,1,1,1,1,1,3,1,9,6,3,3,6,3,2,10,2,4,3,4,9,2,4,10,5,3,1,3,7,3,1,4,4,4,5,1,1,4,7,4,6,4,5,1,0,0,0,29661.txt
0,0,0,2,0,0,3,0,1,1,0,0,1,1,3,1,2,2,1,1,0,0,0,0,0,0,2,1,1,1,1,1,1,1,1,9,7,3,5,11,3,10,3,2,4,3,4,8,2,2,7,5,3,1,3,7,3,1,4,4,4,5,1,1,5,1,1,1,4,3,3,3,0,1,29663.txt
0,0,0,0,3,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,2,0,0,0,0,1,1,1,1,1,1,2,3,1,9,7,3,2,7,14,2,3,6,3,3,4,13,5,4,1,4,6,5,3,1,3,1,1,3,0,0,1,1,0,4,0,4,1,1,2,3,4,2,29667.txt
0,0,0,0,0,0,0,0,1,1,0,0,1,1,3,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,9,6,3,2,7,14,11,3,2,3,3,4,4,2,2,1,9,3,5,3,1,3,5,1,4,0,5,1,1,0,4,0,5,1,1,2,3,4,2,29669.txt
0,0,3,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,2,1,1,1,1,2,3,1,9,6,3,2,7,14,2,3,2,3,3,4,9,2,4,1,9,3,5,3,1,3,1,1,4,0,5,1,1,0,4,4,0,1,1,2,3,4,2,29671.txt
0,0,0,0,2,0,0,0,1,1,0,0,1,1,3,1,2,1,1,1,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1,9,7,2,2,7,14,2,3,2,3,3,4,6,2,2,1,7,3,8,3,1,3,1,4,4,0,5,1,1,0,4,0,4,1,1,2,3,4,0,29673.txt
0,0,3,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,3,1,9,4,4,2,7,14,5,3,2,3,3,4,9,2,4,1,2,3,5,3,1,3,5,1,4,0,5,1,1,0,4,4,0,1,1,2,3,4,2,29675.txt
0,0,5,0,0,0,0,0,1,1,0,0,1,1,3,1,2,1,1,1,0,2,0,0,0,0,1,1,1,1,1,1,1,3,1,9,2,2,2,7,14,10,3,6,3,3,4,6,4,4,1,7,7,8,3,1,3,1,4,4,0,5,0,0,0,4,3,4,1,1,2,3,2,3,29676.txt
0,0,0,0,0,0,0,0,1,1,0,0,1,1,3,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,9,6,3,3,7,14,2,3,2,3,3,4,4,2,2,1,4,3,5,3,1,3,1,1,0,3,4,0,0,0,7,0,6,1,1,2,0,0,2,29678.txt
0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,2,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,3,1,9,6,2,2,7,3,2,3,2,3,3,4,4,2,2,1,2,3,1,3,1,3,1,0,0,0,5,0,0,0,4,0,0,0,2,2,1,4,2,29680.txt
0,0,0,2,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,2,1,1,1,1,2,3,1,9,4,9,1,5,3,10,6,6,2,2,3,5,5,2,1,2,1,1,1,1,3,5,1,3,1,1,3,1,3,1,1,1,4,2,1,2,1,1,29682.txt
0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,9,6,2,3,7,14,10,6,2,3,3,4,4,2,2,1,2,5,5,3,1,3,5,1,3,0,0,1,1,0,7,0,0,1,1,2,2,0,2,29683.txt
0,0,0,2,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,9,7,2,5,11,14,9,6,2,3,3,4,7,2,2,1,2,5,5,4,5,3,1,1,3,0,0,1,4,1,1,3,5,1,1,2,3,1,1,29685.txt
0,0,0,2,0,0,0,0,1,1,0,0,1,1,3,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,9,7,2,2,11,14,10,3,2,3,3,4,8,2,2,1,2,7,5,4,1,6,1,1,4,0,5,1,4,0,1,3,5,1,1,2,3,1,1,29689.txt
0,0,3,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,3,1,7,4,2,0,1,2,0,1,4,1,1,0,0,1,1,1,1,0,0,3,1,1,1,1,1,0,0,1,1,0,4,0,0,1,1,1,3,0,2,29691.txt
0,0,3,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,9,4,3,2,7,14,2,3,2,3,3,4,9,2,2,0,0,3,5,3,1,0,0,1,4,0,5,0,0,0,4,0,0,1,1,2,1,4,2,29692.txt
0,0,3,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,9,4,3,2,7,14,2,3,2,3,3,4,9,2,2,0,0,3,5,3,1,0,0,1,4,0,5,0,0,0,4,0,0,1,1,2,1,4,2,29694.txt
0,0,6,2,0,0,0,0,1,1,0,0,1,1,3,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,9,5,0,2,7,6,5,0,0,0,0,4,6,2,2,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,1,2,2,1,1,29697.txt
0,0,3,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,9,2,3,2,7,14,11,6,2,3,3,4,9,2,2,1,4,5,5,3,1,3,5,1,4,0,5,1,1,0,6,0,3,1,1,2,3,4,2,29698.txt
0,0,3,2,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,2,1,1,1,1,2,3,1,9,4,3,2,7,6,2,3,2,3,3,4,9,2,4,1,2,3,5,3,1,3,1,1,3,0,0,1,1,0,4,3,1,1,1,2,3,1,1,29700.txt
0,0,3,2,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,2,3,1,9,0,0,2,7,14,2,0,0,0,0,4,9,2,2,1,2,3,5,0,0,3,1,0,0,0,5,0,0,0,4,1,1,1,1,2,3,1,1,29703.txt
0,0,0,0,0,0,0,0,1,1,0,0,1,1,3,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,6,5,3,2,7,14,2,6,0,0,0,4,4,0,0,1,2,1,5,0,0,0,0,0,0,3,4,0,0,0,7,1,1,1,1,0,0,0,2,29705.txt
0,0,0,0,2,0,0,0,1,1,0,0,1,1,3,1,1,1,1,1,0,2,0,0,0,0,1,1,1,1,1,1,2,3,1,0,1,1,1,5,14,10,3,2,2,2,4,6,2,2,1,4,1,5,1,1,1,5,1,1,3,4,1,3,0,7,3,4,1,1,0,0,0,2,29707.txt
0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,2,1,1,1,1,2,1,1,9,6,4,2,8,14,10,3,2,3,3,4,19,2,2,1,2,3,5,7,5,3,1,1,3,0,0,3,1,1,1,0,0,4,1,2,0,4,2,29710.txt
0,0,3,2,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,9,4,8,2,11,14,10,3,2,3,3,4,9,2,2,1,2,3,5,3,1,3,1,1,4,0,0,1,1,0,4,3,0,1,1,2,1,1,1,29711.txt
0,0,4,0,0,0,0,0,1,1,0,0,1,1,3,1,2,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,3,1,9,2,2,2,7,14,13,6,6,3,3,4,16,4,4,1,2,5,5,3,1,3,5,4,4,0,5,1,1,0,6,0,3,1,1,2,3,2,2,29714.txt
0,0,0,0,0,0,0,0,1,1,0,0,1,1,3,1,2,1,1,1,0,2,0,0,0,0,1,2,1,1,1,1,1,1,1,2,5,2,1,5,14,2,2,2,2,2,4,6,1,1,2,1,1,3,1,3,1,1,4,1,3,4,1,3,0,7,0,2,1,1,0,0,0,3,29716.txt
0,0,3,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,3,1,9,5,4,5,7,14,5,3,2,3,3,4,9,2,2,1,2,3,5,3,1,3,5,1,4,0,5,1,1,0,6,3,3,1,1,2,3,4,2,29718.txt
0,0,0,2,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,2,1,1,1,1,2,1,1,9,2,7,2,7,15,2,3,2,3,3,4,4,2,2,1,2,3,5,3,1,3,1,1,3,0,0,3,1,0,4,3,5,1,1,2,3,1,1,29721.txt
0,0,3,2,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,2,3,0,1,1,1,1,2,1,1,6,2,2,2,4,14,0,0,3,2,1,3,1,3,1,5,5,1,3,4,1,3,0,7,2,2,1,1,0,0,1,1,29722.txt
0,0,0,0,0,0,0,0,1,1,0,0,1,1,3,1,2,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,3,1,9,9,3,2,7,6,14,3,2,3,3,4,4,2,4,6,9,3,8,3,1,0,0,4,4,4,5,0,0,0,0,4,5,1,1,0,0,2,3,29725.txt
0,0,5,2,2,0,0,0,1,1,0,0,1,1,3,1,2,1,1,1,0,2,0,0,0,0,1,1,1,1,1,1,1,3,1,9,5,5,2,7,3,2,6,6,3,3,4,6,5,4,6,7,8,1,3,1,3,1,0,0,4,5,1,0,0,0,1,1,4,2,2,0,4,1,29726.txt
0,0,3,2,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,3,1,9,4,8,3,2,15,10,6,6,3,3,4,17,5,4,1,2,5,5,5,5,3,1,1,3,0,0,3,1,1,1,1,1,1,1,1,1,1,1,29728.txt
0,0,5,0,3,0,0,0,1,1,0,0,1,1,3,1,2,1,1,1,0,2,0,0,0,0,1,1,1,1,1,1,1,3,1,12,4,3,2,7,14,10,3,6,3,3,4,6,4,4,1,7,6,5,3,1,3,1,4,4,0,5,1,1,0,0,0,4,0,1,1,3,0,2,29730.txt
0,0,3,2,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,2,1,1,1,1,2,1,1,9,4,2,3,11,3,10,3,6,3,3,4,17,5,2,1,2,10,1,5,1,3,1,1,4,0,6,1,1,0,4,0,0,0,2,2,3,4,1,29732.txt
0,0,3,2,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,9,4,2,2,7,14,13,3,2,3,3,4,9,2,2,1,2,3,5,3,1,3,5,1,4,0,5,1,1,0,4,3,0,1,1,2,3,1,1,29736.txt
0,0,4,0,0,0,0,0,1,1,0,0,1,1,3,1,1,1,1,1,0,2,0,0,0,0,1,0,1,1,1,1,2,3,1,6,1,1,1,5,14,14,3,2,2,2,4,6,2,4,1,7,1,3,1,1,3,1,5,4,3,4,1,1,0,7,0,4,1,1,0,0,0,2,29737.txt
0,0,0,0,3,0,0,0,1,1,0,0,1,1,3,1,1,1,1,1,0,2,0,0,0,0,1,2,1,1,1,1,1,1,1,9,5,3,2,7,14,10,3,2,3,3,4,6,2,2,1,4,3,5,3,1,3,5,1,4,0,5,1,1,0,4,0,4,1,1,2,3,4,2,29741.txt
0,0,0,2,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,9,4,4,2,11,7,2,3,2,3,3,4,4,2,2,1,2,3,5,6,1,3,1,1,4,0,5,1,1,0,4,3,0,4,2,2,1,0,1,29743.txt
0,0,3,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,9,4,2,2,7,14,5,3,2,3,3,4,9,2,2,1,9,3,5,3,1,3,1,1,4,0,0,1,1,0,4,0,0,1,1,2,3,4,2,29744.txt
0,0,5,0,0,0,0,0,1,1,0,0,1,1,3,1,2,1,1,1,0,2,0,0,0,0,1,1,1,1,1,1,1,3,1,9,2,3,2,7,14,2,3,2,3,3,4,6,2,2,6,7,7,8,3,1,3,1,4,4,4,5,1,1,0,4,0,4,1,1,2,3,4,3,29746.txt
0,0,3,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,2,1,1,1,1,2,1,1,9,2,2,2,7,14,5,6,2,3,3,4,16,5,2,1,2,5,5,3,5,3,5,0,0,0,5,1,1,1,1,1,1,1,1,2,3,4,2,29748.txt
0,0,0,0,0,2,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,9,4,4,2,11,14,2,3,2,3,3,4,4,2,2,1,2,3,5,3,5,3,1,1,3,0,0,1,1,1,1,0,0,1,1,1,1,0,2,29751.txt
0,0,0,0,0,0,0,0,1,1,0,0,1,1,3,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,9,2,4,2,7,7,2,3,2,3,3,4,4,2,2,1,7,3,5,3,1,3,1,1,4,0,5,1,0,0,3,1,1,0,2,2,3,4,2,29752.txt
0,0,0,2,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,9,5,7,2,11,15,10,3,6,3,3,4,13,5,2,1,4,4,5,5,1,3,1,1,3,0,0,3,1,0,4,3,1,4,2,2,3,1,1,29755.txt
0,0,0,0,2,0,0,0,1,1,0,0,1,1,3,1,1,1,1,1,0,2,0,0,0,0,1,1,1,1,1,1,2,1,1,9,5,2,2,11,14,10,3,2,3,3,4,6,2,2,1,4,3,5,3,1,3,5,1,4,0,5,1,1,0,0,0,4,1,1,2,0,2,2,29756.txt
0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,2,0,0,0,0,1,1,1,1,1,1,2,3,1,9,6,4,2,11,3,10,3,2,3,3,4,13,2,4,1,4,3,1,4,1,6,1,1,4,0,6,3,4,0,4,3,4,3,2,2,3,4,2,29759.txt
0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,2,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,3,1,9,2,2,2,7,7,11,3,2,3,3,4,4,2,4,1,2,3,8,3,1,3,5,4,4,0,5,1,1,0,6,4,3,0,2,2,1,4,2,29761.txt
0,0,0,2,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,9,4,8,3,10,7,10,3,2,3,3,4,11,2,2,1,2,7,5,6,1,3,1,1,3,0,0,1,1,0,5,3,3,4,1,2,3,4,1,29762.txt
0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,2,1,1,1,1,2,3,1,9,4,2,2,7,14,14,3,2,3,3,4,4,2,4,1,2,3,5,3,0,3,1,0,0,0,5,0,0,0,5,4,3,1,1,2,3,4,2,29764.txt
0,0,3,2,0,0,0,0,1,1,0,0,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,2,3,0,6,1,1,1,5,3,2,3,2,2,2,4,9,0,0,6,2,1,3,1,1,1,5,4,1,3,4,0,0,0,7,0,6,3,0,0,0,1,1,29766.txt
0,0,0,0,0,0,0,0,1,1,0,0,1,1,3,1,1,1,1,1,0,2,0,0,0,0,1,2,1,1,1,1,2,3,1,9,2,3,4,7,14,8,3,2,3,3,4,6,2,2,1,7,3,5,3,1,3,5,5,4,0,7,1,1,0,4,0,5,0,1,2,3,4,2,29770.txt
0,0,0,2,0,0,0,0,1,1,0,0,1,1,3,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,9,2,2,5,11,14,6,6,2,3,3,4,7,2,2,1,2,5,5,4,1,6,1,5,4,0,7,1,4,0,4,0,5,1,1,2,3,4,1,29771.txt
0,0,0,2,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,2,1,1,1,1,2,3,1,5,4,9,2,4,15,2,0,0,0,0,4,4,1,1,4,1,5,1,0,0,1,3,0,0,1,2,0,0,3,3,1,1,4,0,1,1,1,1,29773.txt
0,0,0,2,2,0,0,0,1,1,0,0,1,1,3,1,1,1,1,1,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1,9,2,4,2,7,14,2,7,6,3,3,4,6,5,2,1,7,4,5,3,1,3,5,1,4,0,5,1,0,0,5,0,3,1,1,2,3,4,1,29775.txt
0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,9,4,5,2,9,6,6,6,2,3,3,4,15,2,2,1,2,5,5,4,1,3,1,1,3,0,0,1,4,0,4,1,1,1,1,2,3,4,2,29777.txt
0,0,0,2,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,9,6,4,2,8,7,10,3,2,3,3,4,4,2,2,1,2,3,5,3,1,3,1,1,4,0,5,1,1,0,4,3,0,4,2,2,3,4,1,29780.txt
0,0,0,0,0,0,0,0,1,1,0,0,1,1,3,1,1,1,1,1,0,0,0,0,0,0,1,2,1,1,1,1,2,1,1,9,6,2,2,7,14,2,3,2,3,3,4,4,2,2,1,7,3,5,3,1,3,1,5,4,0,5,1,1,0,6,0,3,1,1,2,3,4,2,29782.txt
0,0,3,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,2,1,1,1,1,2,1,1,9,2,2,2,11,14,2,3,2,3,3,4,9,2,2,1,2,3,5,3,1,3,1,1,4,0,5,1,1,0,4,0,0,1,1,2,3,4,2,29783.txt
0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,9,4,4,2,7,6,2,3,6,3,3,4,4,5,2,1,2,4,5,3,1,3,1,0,0,0,0,3,0,0,4,0,0,1,1,2,1,4,2,29786.txt
0,0,0,0,3,0,0,0,1,1,0,0,1,1,3,1,1,1,1,1,0,2,0,0,0,0,1,0,1,1,1,1,0,0,1,3,2,2,2,2,0,5,0,0,3,3,4,6,0,0,0,0,3,1,0,0,0,0,0,0,3,4,0,0,0,0,3,1,3,2,0,0,4,2,29788.txt
0,0,5,0,3,0,0,0,1,1,0,0,1,1,3,1,1,1,1,1,0,2,0,0,0,0,1,1,1,1,1,1,2,1,1,9,2,3,2,7,14,2,3,2,3,3,4,6,2,2,1,4,3,5,0,0,3,0,0,0,0,5,0,0,0,6,0,3,1,1,2,3,4,2,29791.txt
0,0,3,2,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,3,1,9,5,3,8,11,14,5,3,2,3,3,4,15,2,2,1,2,3,5,3,1,3,5,1,4,0,7,1,1,0,4,3,5,1,1,2,3,1,1,29792.txt
0,0,0,2,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,9,4,4,8,11,6,10,3,2,3,3,4,7,2,2,1,2,3,5,3,1,3,5,1,3,0,0,1,1,0,5,3,0,1,1,2,1,1,1,29795.txt
0,0,0,2,0,0,0,0,1,1,0,0,1,1,1,1,2,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,3,1,9,2,4,5,7,3,13,3,2,3,3,4,12,2,4,6,9,3,1,3,1,3,5,4,4,4,5,1,1,0,6,3,3,0,2,2,3,4,1,29796.txt
0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,2,1,1,1,1,2,1,1,9,11,4,2,7,6,2,3,2,3,3,4,4,2,2,1,2,3,5,0,0,6,1,0,0,0,0,0,0,0,0,1,1,1,1,2,0,4,2,29800.txt
0,0,3,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,9,2,3,2,11,14,2,3,2,3,3,4,9,2,2,1,2,7,5,3,1,3,1,1,4,0,0,1,1,0,4,3,0,1,1,2,1,4,2,29802.txt
0,0,0,2,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,2,0,0,0,0,1,1,1,1,1,1,2,1,1,11,2,8,2,7,3,10,6,6,3,3,4,13,5,2,4,4,4,1,3,1,3,1,1,3,0,0,3,1,3,6,1,1,4,2,2,3,1,1,29803.txt
0,0,0,0,2,0,0,0,1,1,0,0,1,1,3,1,1,1,1,1,0,2,0,0,0,0,1,1,1,1,1,1,2,1,1,9,5,2,1,5,14,10,3,2,2,2,4,6,2,2,1,7,1,5,1,1,1,5,1,1,0,5,1,1,0,7,0,4,1,1,0,0,0,2,29806.txt
0,0,3,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,3,1,9,4,0,2,7,6,5,0,0,0,0,4,9,2,4,1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,2,1,0,2,29810.txt
0,0,5,0,0,0,0,0,1,1,0,0,1,1,3,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,9,2,4,3,11,14,10,3,2,3,3,4,9,2,2,1,7,3,3,3,1,3,1,1,4,3,4,1,3,0,7,0,6,1,1,0,0,0,2,29813.txt
0,0,0,2,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,3,1,9,5,8,2,11,7,7,3,2,3,3,4,7,2,4,1,7,3,5,4,1,6,1,5,4,0,6,1,4,3,1,1,1,4,1,2,3,4,1,29814.txt
0,0,3,2,0,0,0,0,1,1,0,0,1,1,1,1,2,1,1,1,0,0,0,0,0,0,1,2,1,1,1,1,2,3,1,9,5,8,3,7,14,14,6,2,3,3,4,14,0,0,1,2,5,5,10,1,1,5,4,1,0,7,1,3,0,7,3,0,1,1,1,2,1,1,29816.txt
0,0,0,0,3,4,0,0,1,1,0,0,1,2,3,1,2,1,1,1,0,4,0,0,0,0,1,1,1,1,1,1,1,3,1,10,0,0,3,7,3,14,0,0,0,0,3,5,2,4,2,7,5,4,0,0,3,1,0,0,4,5,0,0,0,7,3,2,2,4,1,2,0,3,29818.txt
0,0,0,0,2,0,0,0,1,1,0,0,1,1,3,1,1,1,1,1,0,2,0,0,0,0,1,1,1,1,1,1,2,3,1,9,2,4,2,7,14,2,3,2,3,3,4,6,2,2,1,7,3,5,3,1,3,1,1,4,0,5,1,0,0,6,0,1,1,1,2,3,4,2,29821.txt
0,0,3,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,3,1,9,2,3,4,7,14,5,3,2,3,3,4,14,2,4,1,2,3,5,3,1,3,5,1,4,0,7,1,1,0,4,0,0,1,1,2,3,4,2,29823.txt
0,0,3,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,3,1,2,1,1,1,5,14,2,2,2,2,2,4,9,1,1,1,1,1,5,1,1,1,1,1,0,0,5,1,0,0,7,0,0,1,1,0,0,0,2,29824.txt
0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,9,4,4,2,11,3,10,3,2,3,3,4,11,5,2,1,2,7,1,3,1,3,1,1,3,0,0,1,1,0,4,3,0,4,2,2,1,0,2,29826.txt
0,0,0,2,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,11,5,3,3,10,15,6,6,2,3,3,3,5,2,2,1,2,5,1,4,5,3,3,1,3,0,0,3,1,1,1,1,1,4,2,2,3,1,1,29828.txt
0,0,0,0,0,0,0,0,1,1,0,0,1,1,3,1,2,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,3,1,0,1,1,1,5,3,2,3,2,2,2,4,4,2,2,1,2,1,3,1,3,1,1,4,1,3,4,1,3,0,7,0,6,2,0,0,0,0,2,29831.txt
0,0,3,2,0,2,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,3,1,5,4,2,3,11,14,10,2,2,3,3,4,17,1,1,1,1,5,5,3,5,1,1,1,1,0,6,1,1,1,1,1,1,1,1,1,2,1,1,29832.txt
0,0,3,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,9,6,2,2,7,14,11,3,2,3,3,4,9,2,2,1,6,3,5,3,1,3,1,1,4,0,5,1,1,0,0,0,0,1,1,2,0,0,2,29834.txt
0,0,3,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,3,1,9,2,9,2,7,6,5,6,6,3,3,4,16,5,4,1,2,4,5,3,1,3,5,1,3,0,0,3,0,0,5,4,3,1,1,2,3,4,2,29837.txt
