0,1,2,3,4,5,6,7,8,9,10,11,12,13,filename
10,7,5,8,0,9,9,8,0,7,0,8,12,10,25191.txt
10,0,5,8,0,9,0,8,0,7,0,8,12,0,25195.txt
10,0,5,8,10,9,0,8,10,8,0,8,12,0,25198.txt
10,7,5,8,0,9,0,8,0,0,0,8,12,0,25200.txt
10,0,5,8,0,9,0,8,0,7,0,8,12,10,25201.txt
10,7,5,8,0,9,9,8,0,13,14,8,12,10,25202.txt
11,7,5,8,10,9,10,8,12,10,0,8,12,19,25208.txt
10,0,5,8,0,9,0,8,0,10,0,8,12,0,25211.txt
10,7,5,8,0,9,0,8,0,0,0,8,12,10,25212.txt
10,7,5,8,10,9,0,8,10,8,0,8,12,0,25215.txt
10,7,5,8,0,9,0,8,0,0,0,8,12,0,25217.txt
10,7,5,8,10,9,9,8,0,8,11,8,12,10,25219.txt
10,0,5,8,0,9,0,8,0,7,0,8,12,10,25221.txt
10,7,5,8,10,9,0,8,0,7,14,8,12,0,25223.txt
10,7,5,8,0,13,0,8,0,8,11,8,15,10,25226.txt
0,7,0,8,0,11,0,8,12,13,0,12,12,10,25228.txt
10,7,5,8,10,9,0,8,0,7,0,8,12,10,25229.txt
10,7,5,8,0,9,0,8,0,7,0,8,15,0,25231.txt
10,7,5,8,10,9,0,8,0,20,0,8,15,10,25233.txt
10,7,5,8,10,9,0,8,10,8,0,8,15,0,25235.txt
10,7,5,8,15,9,0,8,10,13,0,8,12,10,25237.txt
10,7,5,8,10,9,9,8,12,28,0,8,12,19,25241.txt
10,0,5,15,0,19,0,8,0,0,0,8,12,0,25244.txt
10,7,5,8,0,9,20,8,0,0,12,8,15,10,25246.txt
10,7,5,8,0,9,9,8,0,16,0,8,12,0,25249.txt
10,7,5,8,0,9,0,8,0,7,0,8,12,0,25251.txt
10,7,5,8,10,9,0,8,0,14,0,8,12,10,25253.txt
0,7,0,0,11,11,9,8,0,0,0,11,0,10,25254.txt
10,7,5,8,0,9,0,8,0,7,0,8,12,0,25257.txt
10,7,5,8,0,9,9,8,0,0,0,8,12,10,25259.txt
10,7,5,8,0,9,0,8,0,14,0,8,12,19,25261.txt
10,7,5,8,10,13,9,8,0,8,11,8,4,9,25263.txt
10,7,5,8,0,13,9,8,0,11,11,8,12,0,25264.txt
10,7,5,8,0,19,0,8,0,8,0,8,12,0,25265.txt
7,0,5,8,0,9,0,8,0,0,0,8,12,0,25268.txt
10,7,5,8,10,9,0,8,0,8,0,8,12,0,25271.txt
10,7,5,8,10,9,9,8,0,0,0,8,15,0,25272.txt
10,7,5,8,10,9,0,8,0,8,0,8,15,10,25275.txt
10,0,5,8,10,9,0,8,10,17,0,8,12,10,25276.txt
10,0,5,8,0,20,9,8,0,7,26,13,12,0,25279.txt
10,7,5,8,0,13,0,8,0,7,11,8,12,0,25280.txt
10,7,5,8,0,9,0,8,0,7,0,8,12,0,25282.txt
0,7,0,0,10,4,8,8,10,8,4,1,1,4,25286.txt
10,7,5,8,10,9,0,8,0,8,0,8,12,18,25287.txt
10,7,5,17,16,9,9,8,0,11,0,8,12,0,25290.txt
10,10,5,8,0,13,0,8,0,7,11,8,12,10,25293.txt
10,7,5,8,10,9,9,8,0,17,0,8,12,0,25294.txt
11,7,5,8,0,15,0,8,12,8,11,8,12,27,25297.txt
11,0,5,8,0,9,0,8,10,7,0,8,12,0,25302.txt
10,0,5,8,10,9,0,8,12,8,0,8,12,0,25304.txt
9,7,5,8,0,9,0,8,10,7,14,8,15,10,25305.txt
0,7,5,8,10,18,0,8,12,14,0,13,12,0,25307.txt
10,7,5,8,0,9,0,8,0,7,0,8,12,0,25309.txt
10,7,5,8,0,9,0,8,0,8,0,8,12,0,25311.txt
10,0,5,8,0,9,0,8,0,7,0,8,12,10,25313.txt
10,7,5,8,10,9,0,8,0,17,0,8,12,10,25316.txt
10,7,5,8,0,9,9,8,0,24,0,8,12,0,25319.txt
10,0,5,8,10,9,0,8,0,8,0,8,12,0,25322.txt
10,7,5,8,10,9,9,8,0,7,0,8,12,0,25324.txt
10,7,5,8,0,13,0,8,0,19,11,8,12,0,25325.txt
10,7,5,8,0,9,0,8,0,7,0,8,12,10,25327.txt
10,7,5,8,10,14,17,8,0,8,14,10,12,12,25329.txt
10,7,5,8,10,9,9,8,0,17,0,8,12,17,25332.txt
10,7,5,8,10,9,9,8,0,8,0,8,12,10,25334.txt
10,0,5,8,10,9,0,8,0,8,0,8,21,0,25336.txt
10,7,5,8,0,9,9,8,0,11,0,8,12,0,25337.txt
10,7,5,8,10,9,0,8,0,10,14,8,12,18,25341.txt
10,7,5,8,10,9,0,8,0,17,0,8,12,10,25343.txt
10,0,5,8,15,9,0,8,0,7,0,8,12,10,25344.txt
10,7,5,8,10,9,0,8,0,8,0,8,12,0,25345.txt
10,7,5,8,0,9,0,8,0,0,0,8,12,15,25349.txt
10,7,5,8,0,9,0,8,0,7,0,8,12,0,25350.txt
10,7,5,11,0,9,9,8,0,0,0,8,12,10,25353.txt
15,7,5,8,10,9,0,8,10,8,0,8,12,10,25356.txt
10,7,5,8,10,9,0,8,0,8,0,8,12,0,25358.txt
10,7,5,8,0,9,0,8,12,7,0,8,12,0,25360.txt
10,7,5,8,0,13,21,8,0,19,11,8,15,0,25362.txt
10,7,5,8,10,9,0,8,0,8,0,8,12,0,25364.txt
10,7,5,8,10,9,0,8,0,17,14,8,15,0,25366.txt
10,0,5,8,10,9,0,8,10,21,0,8,12,10,25368.txt
10,7,5,8,10,13,0,8,0,26,11,8,12,0,25370.txt
10,7,5,8,0,9,0,8,0,10,0,8,15,0,25372.txt
10,7,5,8,10,17,9,8,0,8,14,12,19,10,25374.txt
7,0,5,8,0,9,0,8,0,0,0,8,12,0,25375.txt
10,7,5,8,0,9,0,8,10,24,0,8,12,0,25377.txt
10,7,5,8,0,9,0,8,10,8,0,8,12,10,25379.txt
10,7,5,8,10,9,0,8,0,0,0,8,12,10,25382.txt
10,7,5,8,0,9,0,8,0,0,0,8,21,0,25385.txt
10,7,5,8,15,9,0,8,0,7,0,8,12,0,25387.txt
10,7,5,8,10,13,9,8,0,8,11,8,15,10,25390.txt
10,7,5,8,10,9,0,8,0,8,14,8,12,0,25393.txt
10,7,5,8,0,9,9,8,0,8,0,8,12,0,25395.txt
10,7,5,8,10,13,0,8,0,17,11,8,12,0,25396.txt
10,7,5,8,0,9,0,8,0,10,0,8,12,10,25398.txt
10,7,5,8,10,9,0,8,10,8,0,8,12,0,25400.txt
10,7,5,8,10,9,0,8,0,12,0,8,12,29,25402.txt
10,7,5,8,10,9,0,8,0,8,0,8,12,10,25405.txt
10,7,5,8,0,9,9,8,0,8,14,8,15,30,25407.txt
10,7,5,8,0,9,0,8,0,7,14,8,15,10,25409.txt
10,0,5,8,0,9,0,8,0,7,0,8,12,0,25411.txt
10,7,5,8,10,9,10,8,0,8,14,8,12,14,25414.txt
10,7,5,8,0,19,0,8,0,7,0,8,12,10,25415.txt
10,7,5,8,10,9,0,8,0,17,0,8,12,0,25418.txt
10,7,5,8,10,9,0,8,0,8,0,8,12,0,25419.txt
10,0,5,8,0,9,9,8,0,0,0,8,12,0,25423.txt
9,7,5,8,0,9,0,8,10,17,0,8,12,0,25428.txt
10,8,5,8,15,13,0,8,0,7,11,8,12,10,25431.txt
9,0,5,8,10,9,0,8,10,8,0,8,12,19,25433.txt
10,0,5,8,0,9,0,8,0,8,0,8,12,0,25435.txt
10,7,5,8,0,9,9,8,0,14,0,8,12,0,25436.txt
10,7,5,8,0,9,0,8,0,7,0,8,15,10,25441.txt
10,0,5,8,10,9,0,8,0,28,0,8,12,0,25445.txt
10,7,5,8,10,9,9,8,12,11,0,8,12,0,25448.txt
10,0,5,8,0,9,0,8,0,8,0,8,12,10,25449.txt
10,7,5,8,0,9,9,8,0,0,0,8,12,0,25451.txt
10,0,5,8,0,9,9,8,0,7,0,8,12,0,25453.txt
10,7,5,8,10,13,0,8,0,8,11,8,12,0,25456.txt
10,7,5,8,0,9,0,8,0,8,11,8,12,0,25458.txt
10,0,5,8,0,9,0,8,0,15,0,8,12,0,25460.txt
10,7,5,8,0,9,0,8,0,8,0,8,12,10,25462.txt
10,10,5,8,0,13,0,8,0,22,11,8,12,18,25465.txt
10,0,5,8,0,9,0,8,0,8,0,8,12,23,25467.txt
10,0,5,8,0,9,0,8,0,7,13,8,12,0,25468.txt
10,0,5,8,10,9,0,8,0,8,11,8,12,10,25471.txt
10,7,5,8,15,9,0,8,0,17,0,8,12,10,25473.txt
10,0,5,8,10,9,0,8,0,8,0,8,12,0,25475.txt
10,7,5,8,0,9,9,8,0,13,0,8,12,0,25477.txt
10,7,5,8,0,9,0,8,0,7,14,8,12,10,25478.txt
10,9,5,8,10,13,9,8,0,8,11,8,12,10,25480.txt
10,0,5,8,0,9,0,8,10,7,0,8,12,10,25481.txt
10,7,5,8,10,9,0,8,0,0,0,8,12,10,25484.txt
10,0,5,8,0,9,9,8,0,7,0,8,12,10,25485.txt
10,7,5,8,0,9,9,8,0,11,0,8,15,0,25487.txt
10,7,5,8,0,9,0,8,0,0,0,8,15,0,25491.txt
10,7,5,8,0,9,0,8,10,7,0,8,12,0,25494.txt
10,7,5,8,11,9,10,8,0,7,14,8,15,0,25497.txt
10,8,5,8,0,13,0,8,0,7,11,8,12,10,25498.txt
10,7,5,8,10,9,0,8,0,17,14,8,15,10,25500.txt
10,7,5,8,10,9,0,8,10,8,14,8,15,10,25502.txt
10,7,5,8,10,9,9,8,10,8,0,8,12,0,25505.txt
10,7,5,8,0,9,9,8,0,8,0,8,12,16,25506.txt
16,1,7,12,1,1,2,1,2,1,4,1,1,4,25509.txt
10,7,5,8,0,9,0,8,0,8,0,8,12,0,25511.txt
10,7,5,8,0,9,0,8,0,7,0,8,12,15,25513.txt
10,7,5,8,10,13,0,8,12,8,11,8,12,0,25515.txt
10,0,5,8,10,9,0,8,0,17,0,8,12,0,25517.txt
9,0,5,8,10,9,9,8,12,7,0,8,12,10,25520.txt
10,7,5,8,0,9,0,8,0,8,0,8,12,10,25522.txt
10,9,5,10,0,13,0,8,0,7,11,8,12,0,25523.txt
10,7,5,8,0,9,0,8,0,0,14,8,15,0,25525.txt
10,7,5,8,0,9,0,8,0,7,0,8,12,0,25527.txt
10,7,5,8,0,13,0,8,0,11,11,8,15,0,25529.txt
10,0,5,16,0,9,0,8,10,7,0,8,12,19,25531.txt
10,0,5,8,10,9,0,8,0,8,0,8,12,19,25534.txt
10,0,5,8,11,9,0,8,0,11,0,8,12,0,25537.txt
10,0,5,8,0,9,9,8,0,7,0,8,12,0,25538.txt
10,7,5,8,0,9,9,8,0,7,0,8,15,0,25541.txt
0,7,0,0,10,4,0,8,0,0,15,12,12,18,25546.txt
10,7,5,8,10,14,0,8,0,7,14,13,12,21,25547.txt
10,7,5,8,10,9,0,8,0,16,0,8,12,10,25549.txt
10,7,5,8,0,9,0,8,12,20,0,8,12,0,25552.txt
10,8,5,8,0,13,9,8,10,8,11,8,12,0,25553.txt
7,7,5,10,10,13,0,8,0,25,11,8,12,0,25556.txt
10,7,5,8,0,13,0,8,0,7,11,8,12,0,25558.txt
10,7,5,8,11,9,9,8,12,7,0,8,12,10,25562.txt
10,7,5,8,10,9,20,8,0,8,14,8,15,0,25565.txt
10,7,5,8,0,9,9,8,12,11,14,8,15,10,25567.txt
10,7,5,8,0,9,0,8,0,7,14,8,12,17,25569.txt
11,7,5,8,0,9,0,8,10,8,0,8,12,0,25572.txt
10,7,5,8,10,9,0,8,0,7,0,8,15,0,25573.txt
10,0,5,8,0,9,9,8,0,8,0,8,12,10,25575.txt
10,7,5,8,11,9,9,8,0,10,14,8,15,0,25577.txt
10,7,5,15,10,9,9,8,0,8,0,8,15,0,25580.txt
10,7,5,8,10,9,0,8,12,14,0,8,12,0,25582.txt
10,7,5,8,0,9,0,8,12,13,0,8,12,0,25584.txt
9,7,5,8,0,9,9,8,10,8,0,8,12,0,25586.txt
10,0,5,8,0,9,0,8,0,7,0,8,12,0,25588.txt
10,7,5,8,10,9,0,8,0,8,0,8,12,10,25590.txt
10,7,5,8,0,9,9,8,0,7,0,8,12,0,25592.txt
10,7,5,10,15,13,0,8,0,7,11,8,15,10,25594.txt
10,7,5,8,0,9,0,8,0,8,14,8,15,10,25596.txt
10,7,5,8,0,9,0,8,0,8,14,8,12,0,25598.txt
10,0,5,8,10,9,9,8,0,8,0,8,12,0,25600.txt
10,0,5,8,10,9,0,8,0,17,0,8,12,10,25602.txt
10,7,5,8,0,9,0,8,0,19,0,8,12,0,25603.txt
10,7,5,8,0,9,0,8,0,7,0,8,12,10,25606.txt
10,7,5,8,10,9,9,8,0,14,0,8,12,0,25608.txt
10,0,5,8,10,9,9,8,10,9,0,8,12,0,25609.txt
10,7,5,8,0,9,0,8,0,22,0,8,12,10,25612.txt
10,0,5,8,0,9,0,8,10,7,0,8,12,0,25614.txt
10,7,5,8,10,9,0,8,0,8,0,8,12,0,25617.txt
10,7,5,8,10,13,0,8,0,12,11,8,12,0,25619.txt
10,7,5,8,10,9,0,8,10,7,0,8,12,0,25622.txt
10,7,5,8,0,9,0,8,0,8,0,8,12,15,25624.txt
10,7,5,8,10,13,9,8,0,19,11,8,12,10,25626.txt
10,7,5,8,0,9,9,8,0,14,0,8,12,0,25628.txt
10,7,5,8,0,9,9,8,0,7,14,8,15,0,25629.txt
10,7,5,8,0,9,9,8,0,7,0,8,15,0,25632.txt
10,0,5,8,0,9,0,8,12,14,0,8,12,0,25633.txt
10,7,5,8,0,9,0,8,0,0,14,8,15,0,25637.txt
10,7,5,8,0,9,0,8,0,11,14,8,12,0,25639.txt
10,7,5,8,0,9,0,8,0,20,0,8,12,0,25641.txt
10,7,5,8,0,9,9,8,0,8,0,8,12,0,25643.txt
10,7,5,8,0,9,0,8,0,19,0,8,12,10,25645.txt
10,7,5,8,0,9,0,8,0,0,0,8,12,0,25647.txt
10,0,5,8,0,9,0,8,0,9,0,8,12,0,25649.txt
10,7,5,8,0,13,0,8,0,19,11,8,12,0,25650.txt
10,7,5,8,0,9,0,8,0,15,0,8,12,0,25654.txt
0,7,0,8,0,11,0,8,0,7,14,10,12,10,25655.txt
10,7,5,8,10,9,9,8,0,8,14,8,15,10,25662.txt
10,7,5,8,10,9,0,8,0,17,14,8,15,0,25663.txt
10,7,5,8,0,9,0,8,0,8,0,8,12,10,25665.txt
10,7,5,8,10,9,0,8,0,8,14,8,12,0,25667.txt
10,7,5,8,11,9,0,8,0,7,0,8,12,0,25670.txt
10,7,5,8,0,9,0,8,0,9,0,8,12,0,25673.txt
10,7,5,8,15,13,0,8,0,12,11,8,12,30,25674.txt
10,7,5,8,10,9,0,8,0,7,0,8,12,0,25676.txt
10,7,5,8,10,9,0,8,0,8,0,8,15,0,25678.txt
10,7,5,8,15,9,0,8,0,8,0,8,12,10,25681.txt
10,7,5,8,11,13,0,8,0,7,11,8,12,10,25682.txt
9,7,5,8,0,19,0,8,12,8,0,8,12,0,25684.txt
10,7,5,8,0,9,9,8,0,14,14,8,15,10,25687.txt
10,7,5,8,0,9,0,8,0,16,14,8,12,0,25690.txt
10,7,5,8,10,9,0,8,0,0,0,8,12,10,25692.txt
10,7,5,20,0,9,0,8,0,8,0,8,12,0,25694.txt
10,7,5,8,0,9,0,8,0,8,0,8,12,0,25696.txt
10,8,5,8,0,13,9,8,0,7,11,8,12,10,25698.txt
10,7,5,8,10,13,0,8,0,10,11,8,12,10,25700.txt
10,8,5,8,0,13,0,8,0,14,11,8,12,22,25703.txt
10,0,5,8,10,9,9,8,0,8,0,8,12,0,25704.txt
10,7,5,8,0,9,0,8,0,8,0,8,12,10,25710.txt
10,7,5,8,10,9,0,8,12,14,14,8,12,0,25711.txt
10,0,5,8,0,9,9,8,0,7,0,8,12,10,25713.txt
9,0,5,8,0,9,9,8,12,7,0,8,12,10,25716.txt
10,7,5,8,10,9,0,8,0,8,0,8,12,0,25717.txt
10,0,5,8,0,9,9,8,0,7,0,8,12,0,25719.txt
10,7,5,8,0,9,9,8,0,8,0,8,12,0,25721.txt
10,7,5,8,0,9,9,8,0,8,0,8,12,10,25723.txt
10,7,5,8,10,13,9,8,0,7,11,8,12,10,25725.txt
10,7,5,8,10,9,0,8,0,8,0,8,12,10,25728.txt
10,7,5,8,0,19,0,8,0,7,0,0,12,0,25730.txt
10,7,5,11,10,13,0,8,0,14,11,8,12,10,25732.txt
11,7,5,8,10,9,0,8,10,23,0,8,12,0,25738.txt
10,7,5,8,0,9,0,8,12,12,0,8,12,0,25740.txt
10,7,5,8,0,9,0,8,0,7,14,8,15,0,25742.txt
10,7,5,8,0,9,9,8,0,7,0,8,15,0,25743.txt
10,0,5,8,0,19,0,8,0,8,0,10,12,0,25747.txt
0,0,5,8,0,19,0,8,0,7,0,0,12,0,25749.txt
10,0,5,8,10,9,0,8,0,8,13,8,12,0,25751.txt
10,7,5,8,0,9,0,8,0,0,0,8,12,0,25753.txt
10,0,5,8,0,9,0,8,0,19,0,8,12,10,25755.txt
10,7,5,8,0,9,0,8,0,8,14,8,12,0,25757.txt
10,7,5,8,0,9,9,8,12,7,0,8,15,10,25759.txt
10,7,5,8,0,9,0,8,0,7,0,8,12,10,25762.txt
10,0,5,8,0,9,0,8,0,0,0,8,12,0,25764.txt
10,0,5,8,0,9,9,8,0,7,0,8,12,0,25766.txt
10,7,5,8,0,9,10,8,0,0,0,8,12,19,25767.txt
10,7,5,8,10,9,0,8,0,15,0,8,12,0,25769.txt
10,7,5,8,0,9,0,8,0,7,0,8,12,0,25772.txt
10,7,5,8,0,9,0,8,0,7,0,8,12,10,25776.txt
10,7,5,8,10,9,0,8,0,14,0,8,12,0,25778.txt
9,7,5,8,0,9,0,8,10,8,0,8,15,0,25779.txt
10,0,5,8,0,9,9,8,0,16,0,8,12,0,25780.txt
10,7,5,8,10,9,0,8,0,8,0,8,15,0,25783.txt
10,7,5,8,10,9,0,8,0,8,14,8,15,0,25786.txt
10,7,5,8,11,9,9,8,12,7,0,8,12,10,25789.txt
10,7,5,8,10,9,9,8,0,8,0,8,12,15,25791.txt
10,7,5,8,10,17,0,8,12,8,14,8,15,18,25793.txt
10,0,5,8,0,9,0,8,0,7,0,8,12,0,25794.txt
10,0,5,8,0,9,0,8,0,7,0,8,12,0,25796.txt
10,7,5,8,10,13,0,8,12,14,11,8,12,10,25798.txt
0,7,0,0,17,11,23,8,0,7,12,0,15,12,25800.txt
10,7,5,8,0,9,0,8,0,7,0,8,12,10,25803.txt
10,7,5,8,0,9,0,8,0,0,14,8,15,10,25805.txt
10,7,5,8,0,9,0,8,0,7,0,8,12,0,25807.txt
9,0,5,8,0,19,0,8,10,14,0,8,12,23,25810.txt
10,7,5,8,10,13,0,8,0,8,11,8,15,10,25812.txt
10,7,5,8,10,9,0,8,0,17,14,8,12,10,25814.txt
7,7,5,8,10,9,9,8,0,0,0,8,12,0,25816.txt
10,7,5,8,10,9,0,8,10,7,0,8,12,10,25818.txt
10,7,5,8,0,9,0,8,0,10,14,8,15,0,25820.txt
10,7,5,8,0,9,0,8,0,7,0,8,12,0,25823.txt
10,7,5,8,10,9,9,8,0,8,14,8,15,0,25825.txt
10,7,5,8,10,9,0,8,0,8,14,8,12,0,25827.txt
10,7,5,8,10,9,0,8,12,7,14,8,15,0,25829.txt
10,7,5,8,10,9,0,8,0,8,0,8,12,10,25831.txt
10,7,5,8,10,9,9,8,0,8,0,8,12,0,25832.txt
10,0,5,12,0,9,9,8,0,12,0,8,12,10,25834.txt
10,7,5,8,0,9,0,8,0,7,0,8,12,0,25837.txt
10,7,5,8,0,9,0,8,0,7,0,8,12,0,25839.txt
10,7,5,8,10,9,0,8,0,19,0,8,15,10,25842.txt
10,7,5,8,0,9,0,8,0,8,0,8,12,0,25844.txt
10,7,5,8,10,9,0,8,0,8,0,8,12,10,25848.txt
10,7,5,8,0,9,0,8,10,11,0,8,12,10,25849.txt
10,7,5,8,0,9,9,8,0,7,0,8,12,0,25853.txt
10,7,5,8,10,9,0,8,10,28,18,8,12,10,25856.txt
10,7,5,8,10,9,12,8,0,17,0,8,15,0,25859.txt
10,0,5,8,10,9,0,8,0,21,0,8,12,0,25860.txt
10,7,5,8,0,9,0,8,10,8,0,8,12,0,25863.txt
10,7,5,8,10,9,0,8,0,8,14,8,15,27,25865.txt
10,7,5,8,0,19,0,8,0,8,0,10,12,0,25866.txt
10,7,5,8,15,9,0,8,0,8,0,8,12,10,25868.txt
10,7,5,15,0,9,0,8,0,8,0,8,12,0,25871.txt
10,7,5,8,10,9,0,8,0,8,0,8,12,10,25872.txt
10,7,5,8,0,9,9,8,0,7,14,8,15,0,25874.txt
10,0,5,15,11,19,9,8,0,8,0,8,12,0,25877.txt
10,7,5,8,0,17,0,8,0,7,14,8,15,10,25879.txt
12,7,5,8,0,9,19,8,10,10,14,8,15,0,25880.txt
10,7,5,8,0,9,0,8,10,8,0,8,12,10,25882.txt
10,7,5,8,10,9,0,8,0,8,14,8,15,10,25884.txt
10,7,5,8,0,13,0,8,0,8,11,8,12,10,25886.txt
10,7,5,8,0,9,0,8,0,21,0,8,12,0,25888.txt
10,7,5,10,0,13,0,8,0,7,11,8,15,0,25890.txt
10,7,5,8,0,9,0,8,0,7,14,8,12,0,25895.txt
10,7,5,8,0,9,0,8,0,11,14,8,15,10,25896.txt
10,7,5,8,0,13,0,8,0,14,11,8,15,10,25899.txt
0,0,5,8,0,19,9,8,0,7,0,12,12,21,25900.txt
10,7,5,8,0,9,9,8,12,7,14,8,12,10,25902.txt
10,7,5,8,10,9,9,8,12,7,0,8,12,0,25904.txt
10,7,5,8,0,9,0,8,0,10,0,8,12,19,25906.txt
10,7,5,8,0,9,0,8,12,7,14,8,15,0,25908.txt
10,0,5,8,10,9,0,8,0,8,0,8,12,18,25910.txt
10,7,5,8,0,9,9,8,0,8,0,8,12,0,25912.txt
10,7,5,8,0,15,0,8,12,7,11,8,12,0,25916.txt
10,7,5,8,0,9,19,8,10,8,12,8,15,0,25918.txt
10,7,5,8,10,9,0,8,0,8,14,8,15,0,25920.txt
10,0,5,8,10,9,10,8,12,8,0,8,12,10,25923.txt
10,0,5,8,0,9,0,8,0,7,0,8,12,0,25925.txt
10,7,5,11,10,17,9,8,10,8,14,8,15,0,25930.txt
0,0,0,8,0,11,0,8,0,7,0,9,12,18,25933.txt
10,7,5,8,10,9,0,8,0,19,11,8,12,0,25935.txt
10,7,5,23,0,13,0,8,0,8,11,8,12,0,25937.txt
10,7,5,8,0,9,0,8,0,0,0,8,12,0,25939.txt
10,7,5,11,10,9,0,8,0,7,14,8,15,10,25940.txt
10,7,5,8,15,9,0,8,0,19,11,8,12,10,25944.txt
10,7,5,8,0,9,0,8,0,14,0,8,12,10,25947.txt
10,7,5,10,0,13,0,8,0,7,11,8,12,10,25948.txt
10,7,5,8,0,9,0,8,0,7,0,8,12,0,25950.txt
10,7,5,8,10,9,0,8,0,8,0,8,12,0,25954.txt
10,7,5,11,0,13,9,8,0,26,11,8,20,0,25956.txt
10,7,5,8,10,9,0,8,0,7,0,8,12,10,25957.txt
9,7,5,8,10,9,9,8,12,28,14,8,15,10,25959.txt
9,7,5,8,0,9,0,8,10,7,0,8,12,0,25961.txt
10,7,5,8,0,9,0,8,0,8,14,8,12,0,25965.txt
10,7,5,8,0,13,0,8,0,7,11,8,15,0,25967.txt
10,7,5,8,0,9,0,8,0,19,0,8,12,0,25969.txt
10,0,5,8,0,9,0,8,0,7,0,8,12,0,25971.txt
10,7,5,8,10,9,0,8,12,8,14,8,15,0,25973.txt
10,7,5,8,10,9,0,8,12,8,0,8,12,0,25975.txt
10,0,5,8,0,9,9,8,0,10,0,8,12,0,25977.txt
10,0,5,8,0,9,0,8,0,7,0,8,12,0,25978.txt
10,7,5,8,15,9,0,8,0,8,0,8,12,10,25983.txt
10,7,5,8,10,9,0,8,0,0,0,8,12,27,25984.txt
10,7,5,8,0,9,0,8,0,8,14,8,15,0,25988.txt
10,7,5,8,10,9,0,8,0,17,0,8,12,0,25990.txt
10,7,5,8,0,9,0,8,0,7,11,8,12,0,25992.txt
10,7,5,8,0,9,0,8,0,8,0,8,12,10,25994.txt
10,0,5,8,0,9,9,8,0,14,0,8,12,0,25997.txt
10,7,5,8,0,9,0,8,0,7,0,8,12,0,25998.txt
10,7,5,8,0,9,9,8,0,9,0,8,12,10,26001.txt
10,7,5,8,0,9,0,8,0,8,12,8,15,30,26002.txt
10,7,5,8,10,9,0,8,0,8,0,8,12,0,26005.txt
10,7,5,8,0,9,0,8,10,8,14,8,12,0,26007.txt
10,7,5,8,0,9,0,8,12,7,0,8,12,10,26008.txt
10,7,5,8,0,13,0,8,0,15,11,8,12,10,26009.txt
11,7,5,8,10,9,0,8,10,8,0,8,12,0,26011.txt
10,7,5,8,11,9,0,8,0,8,14,8,15,0,26015.txt
10,7,5,8,0,13,0,8,10,7,11,8,12,0,26017.txt
10,7,5,8,10,9,9,8,0,8,0,8,12,0,26018.txt
9,0,5,8,10,9,0,8,10,8,0,8,12,10,26021.txt
10,7,5,8,0,9,0,8,0,7,14,8,15,10,26023.txt
10,7,5,11,0,13,0,8,0,8,11,8,12,0,26025.txt
10,7,5,10,10,13,0,8,0,17,11,8,12,0,26027.txt
10,7,5,8,0,9,0,8,0,8,0,8,15,10,26029.txt
10,7,5,8,10,9,0,8,0,7,0,8,12,0,26031.txt
10,7,5,8,0,9,0,8,0,19,0,8,12,0,26033.txt
10,7,5,8,0,13,9,8,12,7,11,8,12,10,26034.txt
10,7,5,8,0,9,9,8,10,7,0,8,12,0,26036.txt
10,7,5,8,10,9,0,8,0,8,0,8,12,18,26038.txt
10,7,5,8,10,9,0,8,10,8,0,8,12,10,26040.txt
10,7,5,8,10,9,0,8,0,8,14,8,12,0,26045.txt
10,7,5,8,0,9,0,8,0,7,0,8,12,0,26047.txt
10,7,5,8,10,9,10,8,0,8,0,8,12,18,26048.txt
10,7,5,8,0,9,0,8,0,0,0,8,15,0,26050.txt
9,7,5,8,0,9,0,8,10,8,0,8,12,0,26052.txt
0,7,0,0,10,11,0,8,0,0,0,10,12,0,26055.txt
10,7,5,8,0,9,0,8,0,7,0,8,12,10,26056.txt
10,0,5,8,0,9,0,8,0,8,0,8,12,0,26057.txt
10,7,5,8,0,9,0,8,12,7,14,8,12,27,26060.txt
10,7,5,8,10,9,0,8,0,10,0,8,12,0,26062.txt
10,7,5,8,10,9,9,8,0,7,0,8,12,0,26065.txt
10,8,5,8,10,13,0,8,0,19,11,8,12,0,26067.txt
10,0,5,8,10,9,10,8,0,10,0,8,12,10,26069.txt
0,7,0,0,10,4,16,8,0,17,14,13,15,0,26071.txt
0,7,0,0,0,11,0,8,0,7,0,0,12,0,26075.txt
10,7,5,8,0,9,0,8,0,10,0,8,15,0,26076.txt
10,7,5,8,0,9,9,8,0,7,0,8,12,10,26078.txt
10,10,5,8,0,13,0,8,0,8,11,8,12,0,26080.txt
10,0,5,8,19,2,4,4,5,2,1,3,2,1,26083.txt
10,7,5,8,10,13,0,8,0,17,11,8,12,0,26085.txt
10,7,5,8,0,9,0,8,0,7,0,8,12,0,26087.txt
10,7,5,8,0,9,0,8,0,11,14,8,12,19,26089.txt
10,0,5,8,0,9,0,8,0,0,0,8,12,0,26092.txt
10,7,5,8,11,9,0,8,0,7,0,8,12,10,26094.txt
10,7,5,8,10,9,0,8,0,17,0,8,12,0,26095.txt
10,7,5,8,10,9,0,8,0,8,0,8,12,19,26098.txt
10,7,5,8,0,9,0,8,0,13,0,8,12,0,26100.txt
13,11,4,3,18,2,4,4,5,2,1,7,2,2,26101.txt
10,7,5,8,10,9,0,8,12,17,14,8,12,0,26103.txt
10,7,5,8,0,9,0,8,0,7,0,8,15,0,26106.txt
