0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,filename
5,12,10,12,0,16,5,0,4,5,9,0,5,5,0,4,0,0,0,0,6,0,3,0,3,10,29,0,9,5,6,0,8,0,17,26,8,18,0,6,8,9,11,9,0,0,6,6,0,14,0,7,0,34263.txt
4,26,4,4,4,5,7,4,3,11,11,17,4,14,10,4,9,0,0,0,6,7,3,10,4,10,30,9,9,9,6,0,8,0,17,26,8,23,21,5,8,9,7,9,7,5,6,6,20,15,21,7,6,34267.txt
5,12,10,11,0,17,5,15,15,5,0,10,5,4,0,4,0,6,10,0,0,7,3,0,4,9,13,9,6,5,6,6,8,7,6,28,7,13,13,6,21,9,9,9,0,0,6,5,10,21,0,6,0,34268.txt
5,12,10,11,0,17,5,15,15,5,0,10,5,4,0,4,0,6,10,0,0,7,3,0,4,9,13,9,6,5,6,6,8,7,6,28,7,13,13,6,21,9,9,9,0,0,6,5,10,21,0,6,0,34269.txt
5,12,10,12,0,16,5,0,4,5,0,0,5,5,0,8,0,0,0,0,6,0,3,0,3,10,28,0,0,5,6,0,8,0,0,26,8,8,0,6,8,9,11,9,0,0,6,6,0,14,0,6,0,34271.txt
5,12,10,11,0,13,4,0,4,0,0,0,5,5,0,4,0,6,0,0,7,0,3,8,3,9,10,0,0,5,6,0,8,7,8,10,7,8,12,6,0,10,9,9,0,0,6,5,4,8,8,6,8,34273.txt
5,12,10,12,0,16,5,0,15,0,5,0,18,0,0,8,0,6,0,0,6,0,3,0,3,10,29,19,12,5,6,0,8,0,0,26,8,14,30,7,8,9,11,9,0,0,6,12,0,14,0,7,0,34276.txt
5,12,10,12,0,16,5,6,4,0,9,5,10,12,0,8,0,0,0,0,6,3,3,8,3,10,29,0,9,6,6,0,8,0,30,26,8,25,30,7,8,9,11,9,0,0,6,12,7,14,15,7,1,34277.txt
5,12,10,12,0,16,5,6,4,0,9,5,10,12,0,8,0,0,0,0,6,3,3,8,3,10,29,0,9,6,6,0,8,0,30,26,8,25,30,7,8,9,11,9,0,0,6,12,7,14,15,7,1,34278.txt
5,12,10,12,5,16,5,5,15,0,13,7,19,5,0,4,0,0,0,0,6,7,3,10,3,10,30,0,9,13,6,0,8,0,17,26,8,17,30,7,8,1,1,2,10,0,6,6,18,14,4,1,1,34279.txt
5,16,10,12,0,16,5,6,4,0,0,5,5,5,9,4,9,8,0,0,0,0,3,0,3,10,29,20,9,0,6,0,8,0,6,26,8,18,8,0,0,9,9,9,0,5,6,6,7,14,0,7,0,34280.txt
6,28,13,5,0,20,4,0,0,5,0,0,11,5,0,0,0,16,6,5,0,0,3,0,5,11,5,0,0,5,0,5,9,7,0,7,10,0,12,6,0,0,9,11,0,0,4,5,14,0,22,0,0,34284.txt
5,12,10,12,0,16,5,0,4,5,9,0,5,5,0,4,0,0,0,10,6,5,3,0,3,10,29,0,9,5,6,6,8,0,17,26,8,8,0,6,8,9,11,9,0,0,6,6,0,14,0,7,0,34286.txt
5,12,10,11,0,18,4,0,4,5,0,0,21,0,0,0,0,6,0,0,0,0,3,0,3,9,12,0,0,5,6,0,8,7,0,13,7,18,12,6,0,9,8,9,0,0,6,5,4,8,0,6,0,34287.txt
5,12,10,12,0,16,5,13,16,0,5,10,5,5,0,4,0,0,0,0,6,0,3,0,3,10,29,5,12,5,6,0,8,0,0,26,8,22,13,6,8,9,11,9,0,0,6,6,0,21,0,7,0,34288.txt
5,12,10,12,0,16,5,0,15,0,9,0,18,0,0,8,0,6,0,11,6,0,3,8,3,10,29,0,12,5,6,0,8,0,9,26,8,17,12,6,10,9,11,9,0,0,6,9,0,14,22,0,6,34289.txt
5,12,10,12,5,16,5,5,4,5,0,0,8,5,0,4,0,6,0,0,6,0,3,8,3,10,28,0,0,5,6,0,8,0,23,26,8,8,0,6,8,9,11,9,7,0,6,6,0,14,7,6,6,34290.txt
5,12,10,12,0,16,5,0,4,5,5,0,18,0,0,8,0,0,0,9,6,0,3,8,3,10,29,0,12,5,6,0,8,0,9,26,8,8,0,6,10,9,11,9,0,0,6,9,0,14,0,0,9,34292.txt
5,12,10,12,0,16,5,0,4,5,0,0,5,5,0,4,0,0,0,10,6,5,3,0,3,10,17,0,8,5,6,0,8,7,10,20,7,20,0,6,9,9,9,9,0,0,6,6,10,14,15,13,0,34294.txt
5,12,13,5,0,20,4,6,0,5,0,14,13,0,0,0,0,16,6,19,7,0,0,8,5,11,5,0,0,5,0,5,9,7,8,7,10,0,8,6,0,0,8,11,0,0,4,5,14,0,8,0,5,34296.txt
5,12,10,12,0,16,5,0,16,0,4,0,5,5,0,4,0,0,0,10,0,0,3,0,3,10,29,9,4,5,6,0,8,0,17,26,8,22,13,9,7,9,11,9,0,0,6,6,0,21,19,7,0,34298.txt
5,12,8,8,0,13,4,6,15,0,0,5,5,5,0,4,0,6,0,0,7,0,3,4,3,9,10,9,0,5,6,0,8,7,8,7,7,14,8,6,0,7,9,9,0,0,6,5,4,16,0,6,8,34299.txt
6,7,8,8,0,13,4,0,15,0,0,0,7,5,0,4,0,6,0,10,0,5,3,0,5,8,7,0,8,5,0,0,8,7,0,7,10,0,12,6,0,7,9,11,0,0,6,5,6,7,13,14,0,34300.txt
5,12,10,11,0,17,6,6,15,5,0,7,5,5,0,4,0,0,0,10,0,0,3,0,3,9,13,0,0,5,6,0,8,7,6,14,7,17,10,6,0,9,9,9,0,0,6,5,4,8,0,6,0,34301.txt
5,12,10,12,0,16,5,6,4,0,5,5,5,5,0,4,0,0,0,9,9,0,0,4,3,10,29,0,9,5,6,0,8,0,8,26,8,20,30,7,10,9,11,9,0,0,6,6,7,14,0,7,9,34302.txt
5,12,10,12,5,16,5,5,4,5,0,0,0,0,0,8,0,0,0,9,6,0,3,5,3,10,27,0,4,5,6,0,8,0,10,26,8,8,12,6,7,9,11,9,7,0,6,9,0,14,7,0,5,34303.txt
5,12,10,11,0,13,4,0,15,5,0,0,5,5,0,0,0,6,0,0,6,0,3,0,3,9,12,0,0,5,6,0,8,7,6,12,7,17,0,6,0,10,9,9,0,0,6,5,4,8,0,0,0,34304.txt
5,12,10,12,0,16,5,21,13,0,9,12,5,5,0,4,0,0,0,0,0,7,3,10,3,10,30,11,9,4,6,0,8,0,17,26,8,23,27,5,8,9,7,9,0,5,6,6,0,14,23,4,4,34305.txt
5,12,10,11,0,13,4,0,15,0,0,1,2,1,3,0,0,6,10,0,10,7,3,8,3,1,1,9,0,5,2,2,3,3,3,3,4,4,3,2,4,1,1,1,4,4,6,5,4,17,4,1,1,34306.txt
5,16,10,12,0,16,5,6,4,0,0,5,5,5,9,4,9,6,0,9,8,5,3,8,3,10,29,0,9,0,6,0,8,0,6,26,8,19,8,0,10,9,10,9,0,5,6,1,1,14,15,7,5,34307.txt
6,18,10,12,0,16,5,0,4,5,4,0,5,5,9,4,0,0,0,0,0,0,3,0,3,10,29,20,4,5,6,0,8,0,17,26,8,25,12,8,7,9,10,9,0,0,6,6,0,14,0,7,0,34308.txt
9,23,4,4,10,5,3,4,3,4,0,17,4,3,5,14,0,0,0,10,0,0,3,0,3,9,13,4,1,5,6,0,8,7,0,1,1,9,11,6,20,9,9,9,1,1,6,2,1,21,0,0,0,34309.txt
5,16,10,12,0,16,5,1,1,5,9,2,1,1,1,1,1,1,2,1,1,7,3,4,3,1,1,0,9,1,1,1,1,1,1,26,8,19,30,1,1,1,1,1,1,1,1,7,5,14,24,1,1,34310.txt
5,12,10,12,0,16,5,0,4,0,4,0,5,5,0,4,0,6,0,0,0,0,3,0,3,10,29,0,4,5,6,0,8,0,17,26,8,19,27,7,7,9,11,9,0,0,6,6,0,14,15,7,0,34311.txt
5,12,10,12,0,16,5,5,4,0,0,0,5,5,0,4,0,0,0,10,0,0,3,0,3,10,27,0,0,5,6,6,8,0,10,26,8,19,0,6,9,9,10,9,0,0,6,7,5,14,9,6,0,34312.txt
5,12,10,12,0,16,5,0,15,5,4,0,5,5,0,4,0,0,0,9,7,0,3,4,3,10,23,15,4,5,6,0,8,7,6,26,8,12,0,6,7,9,10,9,0,0,6,6,0,14,0,8,5,34313.txt
5,12,8,8,0,13,4,0,15,0,0,0,17,0,0,0,0,16,0,10,0,5,3,0,5,13,6,0,8,5,0,0,8,7,6,7,10,0,12,6,9,7,9,11,0,0,6,5,14,0,13,0,0,34314.txt
5,12,10,12,0,16,5,0,15,0,0,0,5,5,0,4,0,0,0,0,0,0,3,0,3,10,27,9,0,5,6,0,8,0,6,26,8,12,13,6,9,9,10,9,0,0,6,6,0,21,13,6,0,34315.txt
5,12,10,28,0,13,4,0,15,0,0,0,5,5,0,4,0,6,0,10,0,0,3,0,3,9,12,0,8,5,6,0,8,7,6,10,7,17,12,6,0,10,9,9,0,0,6,5,4,8,0,0,0,34316.txt
4,6,4,17,13,5,3,4,3,4,16,17,4,3,5,10,6,17,9,3,4,13,1,17,9,3,3,3,2,3,4,4,15,5,29,4,6,6,6,10,26,5,9,9,7,5,6,7,5,18,17,1,1,34318.txt
5,12,17,14,0,19,8,0,0,0,0,0,11,5,0,5,0,26,6,4,6,4,3,8,5,11,4,0,0,5,0,9,0,7,6,6,10,0,12,6,0,0,9,11,0,0,7,5,14,0,0,6,8,34319.txt
6,18,10,11,0,16,5,0,15,5,0,0,5,5,0,4,0,0,0,0,0,0,3,0,3,10,17,0,0,5,6,0,8,7,0,20,7,17,0,6,15,9,9,9,0,0,6,5,10,14,0,0,0,34320.txt
9,19,12,21,12,5,12,4,3,10,0,17,4,22,11,0,0,6,0,9,9,3,4,4,4,10,23,5,0,5,6,0,8,7,6,26,8,23,8,6,0,9,8,9,7,0,6,9,7,16,7,0,5,34321.txt
5,12,10,12,0,16,5,0,15,0,9,0,5,5,0,4,0,6,0,9,9,7,3,4,3,10,29,20,9,5,6,0,8,0,17,26,8,24,27,7,10,9,11,9,0,0,6,6,0,14,0,7,7,34322.txt
5,12,10,12,5,16,5,5,15,0,4,5,10,0,0,8,0,0,0,0,0,3,4,18,3,10,30,19,4,6,6,0,8,0,30,26,8,12,30,7,7,9,7,9,7,0,6,12,7,14,5,7,0,34323.txt
5,12,10,11,5,17,5,5,15,5,0,0,5,5,0,4,0,7,0,10,0,0,3,0,3,9,13,0,0,5,6,0,8,7,10,14,7,14,12,6,0,9,9,9,7,0,6,5,10,8,7,0,0,34324.txt
5,16,10,12,5,16,5,5,10,0,0,8,19,5,9,4,9,0,0,10,6,7,3,0,3,10,29,5,9,0,6,0,8,0,17,26,8,23,12,0,8,9,10,9,7,5,6,6,0,19,5,7,0,34325.txt
5,12,10,12,0,16,5,21,12,0,0,8,5,5,0,4,0,6,0,10,0,0,3,0,3,10,27,9,0,5,6,0,8,0,22,26,8,23,12,6,8,9,10,9,0,0,6,6,0,14,15,0,0,34326.txt
5,12,10,12,0,16,5,21,13,0,4,12,5,5,0,4,0,6,0,0,0,7,3,0,3,10,26,11,4,5,6,0,8,0,6,26,8,23,12,6,7,9,10,9,0,0,6,6,0,14,15,6,0,34327.txt
5,12,10,12,0,16,5,5,16,0,15,0,5,5,0,4,0,0,0,0,0,0,3,0,3,10,29,9,9,6,6,6,8,0,10,26,8,22,30,7,8,9,11,9,7,0,6,7,5,21,7,7,0,34328.txt
5,12,10,11,0,13,4,0,4,5,0,0,13,0,0,0,0,0,0,0,7,0,3,8,3,9,11,0,0,5,6,0,8,7,8,12,7,8,0,6,0,10,9,9,0,0,6,5,4,8,0,0,8,34329.txt
5,12,10,11,0,16,5,0,15,0,0,0,17,0,0,0,0,6,8,0,6,3,3,8,3,10,15,19,0,5,6,0,8,7,6,30,7,24,0,6,12,9,9,9,0,0,6,5,10,8,8,6,0,34330.txt
5,12,10,11,0,17,5,21,10,0,0,8,5,5,0,4,0,6,0,10,6,7,3,0,4,9,15,11,0,5,6,0,8,7,6,17,7,23,13,6,0,9,9,9,0,0,6,5,10,13,0,0,0,34332.txt
5,12,10,12,0,16,5,6,4,5,0,7,5,5,0,4,1,1,2,1,2,0,3,8,3,10,17,20,0,5,6,0,8,7,6,1,1,19,23,6,0,9,5,7,5,0,6,3,8,2,4,1,1,34333.txt
4,6,12,4,12,5,3,4,3,4,6,17,4,14,10,4,9,0,0,10,7,0,3,4,4,10,29,5,9,0,6,0,8,0,17,1,1,10,8,0,8,1,11,9,0,5,6,6,15,16,5,1,1,34334.txt
6,8,10,11,5,16,5,5,15,0,0,0,19,5,0,4,0,6,0,11,7,7,3,4,3,9,15,23,8,5,6,0,8,7,6,19,7,17,12,6,0,9,9,9,7,0,6,2,1,8,7,14,8,34336.txt
5,12,10,12,0,16,5,0,4,0,4,0,5,5,0,4,0,0,0,10,6,0,3,0,3,10,27,20,4,5,6,0,8,0,6,26,8,18,12,6,7,9,10,9,0,0,6,6,0,14,0,6,0,34337.txt
5,12,8,8,0,13,4,0,15,0,0,0,7,5,0,4,0,14,0,11,6,5,3,0,5,8,6,24,0,5,0,0,8,7,6,7,10,0,12,6,0,7,9,11,0,0,6,5,6,0,15,0,0,34339.txt
5,12,10,12,0,16,5,0,15,5,9,0,5,5,0,4,0,0,0,0,0,0,3,0,3,10,29,17,9,5,6,0,8,0,17,26,8,12,27,7,8,9,11,9,0,0,6,6,0,14,0,7,0,34340.txt
5,12,21,9,0,13,4,6,12,0,0,5,5,5,0,4,0,0,0,9,7,0,0,4,3,9,11,5,0,5,6,0,8,7,8,10,7,23,8,6,0,10,9,9,0,0,6,5,4,16,0,0,5,34341.txt
5,12,10,12,0,16,5,14,16,5,0,0,5,5,0,4,0,0,0,10,6,0,3,0,3,10,17,9,0,5,6,0,8,7,6,24,7,22,0,6,0,9,9,9,0,0,6,6,0,21,0,0,0,34343.txt
5,16,10,11,0,13,4,6,4,0,0,5,5,5,9,4,9,6,0,0,0,0,3,0,3,9,13,0,0,5,6,0,8,7,0,10,7,8,18,6,0,10,9,9,0,0,6,5,4,8,15,6,0,34344.txt
5,12,10,11,0,16,5,6,4,5,0,7,5,5,0,4,0,0,0,10,0,0,0,0,3,10,15,0,0,5,6,0,8,7,6,20,7,8,23,6,0,9,9,9,0,0,6,5,10,14,0,0,0,34345.txt
5,12,8,7,0,11,4,0,0,5,0,0,0,0,0,0,0,16,0,0,6,0,3,0,5,4,5,0,0,5,0,5,13,7,6,7,10,0,12,6,0,7,8,11,0,0,5,5,14,0,8,6,0,34346.txt
5,16,8,8,0,13,4,1,1,0,0,2,1,1,1,1,1,1,1,1,2,7,3,5,11,1,1,20,6,5,0,1,1,7,1,1,1,12,8,1,1,1,1,1,1,1,1,1,4,7,4,1,1,34347.txt
6,8,10,11,0,15,4,21,12,0,0,9,5,5,0,4,0,0,0,0,0,7,3,0,3,9,13,11,0,5,6,0,8,7,6,14,7,11,12,6,9,9,9,1,0,0,6,5,4,8,0,0,0,34348.txt
5,12,10,12,5,16,5,5,15,0,21,5,5,5,0,4,0,0,0,9,9,7,4,4,3,10,29,11,4,5,6,0,8,0,17,26,8,22,30,7,7,9,11,9,7,0,6,6,7,14,7,7,7,34349.txt
5,12,10,11,0,16,5,0,15,5,4,0,5,5,0,0,0,8,0,9,6,7,3,5,3,10,17,15,6,5,6,0,8,7,6,27,7,12,0,6,7,9,9,9,0,0,6,5,10,14,0,0,5,34350.txt
9,19,4,21,11,5,3,4,3,4,0,17,4,3,5,4,0,6,0,0,0,7,3,0,4,9,13,9,0,5,2,2,3,3,3,3,4,4,3,2,2,4,4,1,4,4,6,5,4,21,4,1,1,34351.txt
5,16,10,12,0,16,5,0,15,0,0,0,5,5,9,4,0,0,0,0,0,5,3,0,3,10,29,20,9,5,6,0,8,0,17,26,8,14,0,8,8,9,10,9,0,5,6,6,0,14,0,7,0,34352.txt
5,12,10,11,0,13,4,0,4,5,0,0,0,0,0,0,0,6,0,10,6,0,3,0,3,9,10,0,0,5,6,0,8,7,0,10,7,8,0,6,0,10,9,9,0,0,6,5,4,8,0,0,0,34353.txt
5,16,10,12,5,16,5,5,15,5,0,5,5,8,9,4,9,0,10,9,9,7,3,4,4,10,29,14,9,0,6,0,8,0,6,26,8,12,18,0,25,9,10,9,7,5,6,6,15,14,20,7,5,34355.txt
5,12,10,12,0,16,5,6,15,0,0,7,12,0,0,0,0,6,0,11,7,0,3,4,3,10,17,18,0,5,6,0,8,7,6,26,7,12,10,6,0,9,9,9,0,0,6,10,7,14,19,6,8,34356.txt
5,12,8,9,0,13,4,0,4,5,0,0,5,5,0,0,0,0,0,0,6,0,3,0,3,9,10,0,0,5,0,6,8,7,6,9,7,8,0,6,0,10,9,9,0,0,6,5,6,8,0,8,0,34357.txt
5,12,8,7,0,11,4,0,15,0,0,0,7,5,0,4,0,16,0,10,0,0,3,0,5,4,6,9,0,5,0,0,13,7,0,7,10,0,13,6,0,7,9,11,0,0,6,5,13,21,0,0,0,34358.txt
5,12,10,11,0,13,4,0,15,5,0,0,12,0,0,0,0,14,0,0,7,0,3,4,3,9,10,19,0,5,6,0,8,7,6,12,7,13,0,6,0,10,0,9,0,0,6,5,6,8,0,0,8,34359.txt
5,12,10,12,0,16,5,0,4,0,0,0,5,5,0,4,0,14,0,0,0,0,3,0,3,10,20,0,0,5,6,0,8,7,0,26,8,8,0,6,0,9,9,9,0,0,6,6,0,14,0,6,0,34361.txt
5,12,10,12,0,16,5,6,4,5,4,0,5,5,0,4,0,0,0,9,6,0,3,10,3,10,30,0,4,6,6,0,8,0,10,26,8,8,21,5,7,9,7,9,0,0,6,6,0,14,24,7,7,34362.txt
5,12,10,11,0,16,5,5,4,5,0,0,12,0,0,0,0,0,0,0,7,3,3,4,3,10,15,0,0,5,6,0,8,7,6,19,7,8,12,6,0,9,9,9,7,0,6,5,10,8,7,6,8,34363.txt
5,12,10,12,0,16,5,7,15,5,4,0,5,5,0,4,0,0,0,0,6,0,3,0,3,10,27,17,4,5,6,0,8,0,22,26,8,12,11,6,7,9,10,9,0,0,6,6,0,14,0,1,1,34364.txt
5,12,10,12,0,16,5,0,15,0,5,0,5,5,0,4,0,0,0,10,6,7,3,0,3,10,29,9,9,5,6,0,8,0,17,26,8,12,27,7,8,9,11,9,0,0,6,6,0,21,0,7,0,34365.txt
5,12,20,14,0,7,4,0,0,0,0,0,12,0,0,0,0,16,6,5,7,6,0,6,5,11,0,0,0,5,0,5,11,7,6,7,10,0,12,6,0,0,9,11,0,0,7,5,14,0,13,0,8,34366.txt
5,12,8,9,0,13,4,0,15,5,0,0,17,0,0,0,0,14,0,10,6,0,3,0,3,9,8,0,0,5,0,0,8,7,0,8,10,14,12,6,0,7,9,9,0,0,6,5,6,8,13,0,0,34367.txt
5,12,8,7,0,11,4,0,15,0,0,0,7,5,0,4,0,19,0,0,0,7,3,0,5,18,6,0,0,5,0,6,6,7,6,7,10,0,0,6,0,11,5,7,5,0,6,5,17,0,4,6,0,34368.txt
5,16,10,12,0,16,5,6,10,0,0,7,5,5,9,4,9,0,0,0,0,7,3,0,4,10,29,9,9,5,6,0,8,0,6,20,8,23,29,6,15,9,9,9,0,5,6,6,7,21,22,7,0,34369.txt
5,12,10,11,0,16,5,6,15,5,0,7,17,0,0,0,0,6,0,0,0,0,3,0,3,9,13,0,0,5,6,0,8,7,6,28,7,18,23,6,0,9,9,9,0,0,6,5,10,8,0,6,0,34371.txt
5,12,10,12,0,16,5,6,15,0,9,7,5,8,0,4,0,7,0,0,6,0,3,8,3,10,29,19,9,5,6,0,8,0,9,26,8,14,30,7,8,9,11,9,0,0,6,6,18,14,0,7,6,34372.txt
4,1,4,4,11,5,3,4,3,4,8,17,4,3,5,14,0,0,0,0,6,7,3,0,6,10,26,4,4,5,6,0,8,0,6,26,8,10,8,6,7,9,9,9,0,0,6,6,7,21,0,6,0,34374.txt
5,12,10,12,0,16,5,14,16,5,4,10,5,5,0,4,0,0,0,24,6,7,3,0,3,10,29,9,4,5,6,0,8,0,17,26,8,22,30,7,7,9,11,9,0,0,6,6,0,21,0,7,0,34375.txt
5,12,10,11,0,18,4,15,15,0,0,10,5,5,0,4,0,6,0,10,6,7,3,0,3,9,13,9,6,5,6,0,8,7,6,13,7,12,19,6,21,9,5,7,5,0,6,5,4,18,4,1,1,34376.txt
5,12,10,11,5,17,4,5,15,0,0,0,19,5,0,4,0,6,0,0,6,0,3,0,3,9,13,19,0,5,6,0,8,7,6,16,7,12,12,6,0,9,9,9,7,0,6,5,4,8,7,6,0,34377.txt
5,16,10,12,0,16,5,6,4,5,0,5,5,5,9,4,9,6,0,0,0,7,3,0,3,9,4,0,12,5,6,0,8,0,6,20,8,8,18,6,0,9,9,9,0,5,6,6,7,14,15,1,1,34378.txt
5,16,10,12,0,16,5,0,4,5,0,0,5,5,9,4,0,0,0,9,7,7,0,4,3,10,17,0,8,5,6,6,8,0,6,25,8,8,0,6,9,9,9,9,0,0,6,6,0,14,0,0,5,34379.txt
5,12,10,11,0,16,5,0,4,5,0,0,0,0,0,0,0,6,0,10,6,0,3,0,3,10,15,0,0,5,6,0,8,7,0,28,7,8,12,6,0,9,0,9,0,0,6,5,10,8,0,6,0,34380.txt
5,12,10,11,0,13,4,0,4,0,0,0,17,26,0,0,0,6,0,9,6,3,3,0,4,9,10,19,0,5,0,6,8,7,6,10,7,25,0,6,0,10,9,9,0,0,6,5,6,8,13,0,5,34382.txt
5,12,10,11,0,17,5,27,5,0,0,8,5,4,0,0,0,6,0,0,6,0,3,0,15,9,13,5,8,5,6,6,8,7,0,28,7,28,12,6,17,9,9,9,0,0,6,5,10,19,15,13,0,34383.txt
5,12,10,12,0,16,5,21,12,0,9,8,10,0,0,8,0,0,0,0,9,0,3,4,3,10,29,9,9,5,6,0,8,0,12,26,8,23,21,7,8,9,11,9,0,0,6,0,0,16,0,7,6,34384.txt
5,12,10,12,0,16,5,21,5,0,9,8,5,8,0,4,0,0,0,0,0,7,3,10,4,10,30,10,9,6,6,6,8,0,17,26,8,10,26,7,8,9,7,9,0,0,6,7,11,14,5,7,0,34385.txt
5,12,10,12,0,16,5,0,4,5,0,0,17,0,0,0,0,6,0,0,0,0,3,0,3,10,26,0,0,5,6,6,8,7,6,26,8,19,0,6,0,9,10,9,0,0,6,12,5,14,0,6,0,34387.txt
5,12,10,12,0,16,5,6,15,0,4,7,10,0,0,8,0,8,0,0,6,0,3,9,3,10,30,0,4,4,6,0,8,0,30,26,8,14,27,7,7,9,7,9,0,0,6,12,0,14,0,7,0,34388.txt
5,12,10,12,0,16,5,6,15,5,9,5,5,5,0,4,0,6,0,9,9,0,0,4,3,10,29,19,9,5,6,6,8,0,17,26,8,25,27,7,10,9,11,9,0,0,6,7,5,14,0,7,9,34390.txt
4,6,4,21,4,5,9,4,3,10,9,4,4,14,10,4,9,11,0,9,6,0,4,8,6,10,29,5,9,11,6,0,8,6,17,26,8,9,7,5,10,9,11,9,0,5,6,6,7,17,18,7,7,34391.txt
5,12,10,11,0,14,4,0,15,5,0,0,5,5,0,0,0,0,0,0,6,0,3,0,3,9,12,0,0,5,6,6,8,7,10,13,7,19,0,6,0,10,9,9,0,0,6,5,4,8,0,0,0,34395.txt
5,12,10,12,0,16,5,0,15,0,0,0,5,5,0,4,0,6,0,10,6,0,3,0,3,10,29,20,5,5,6,0,8,0,24,26,8,17,0,6,8,9,11,9,0,0,6,6,0,14,0,0,0,34396.txt
5,12,10,12,0,16,5,6,15,5,0,7,5,5,0,4,0,0,0,10,6,0,0,0,3,10,17,0,0,5,6,0,8,7,6,26,8,17,11,6,0,9,9,9,0,0,6,6,0,14,0,0,0,34397.txt
5,12,10,12,0,16,5,0,4,5,0,0,5,5,0,4,0,0,0,0,0,0,3,0,3,10,28,0,0,5,6,0,8,0,23,26,8,8,12,6,8,9,11,9,0,0,6,6,0,14,13,10,0,34399.txt
5,12,10,12,0,16,5,0,4,0,4,0,5,5,0,4,0,6,0,10,6,0,3,0,3,10,20,0,4,5,6,6,8,7,6,26,8,18,0,6,7,9,10,9,0,0,6,7,5,14,22,0,0,34400.txt
5,12,10,12,0,16,5,0,4,5,0,0,5,5,0,4,0,6,0,0,0,0,3,0,3,10,25,0,0,5,6,0,8,7,0,26,8,8,0,6,0,9,10,9,0,0,6,6,0,14,0,6,0,34401.txt
5,12,10,11,0,14,4,0,15,0,0,0,17,0,0,0,0,6,0,0,0,0,3,0,4,9,10,15,6,5,6,0,8,7,6,12,7,12,0,6,21,10,0,9,0,0,6,5,6,8,8,0,0,34402.txt
5,12,10,11,0,14,4,6,14,5,0,7,17,0,0,0,0,6,0,10,6,0,4,0,3,9,12,9,0,5,6,0,8,7,6,13,7,23,23,6,0,10,8,9,0,0,6,5,4,19,15,0,0,34404.txt
4,6,4,4,10,5,3,4,3,4,9,17,4,3,5,4,0,0,0,0,6,7,3,10,3,10,30,4,9,6,6,6,8,0,17,26,8,10,27,5,8,9,7,9,0,0,6,7,11,15,5,7,0,34406.txt
1,3,2,1,2,3,1,0,4,5,0,0,5,5,1,1,1,1,2,1,2,5,3,0,3,9,1,0,0,5,1,1,1,7,6,1,1,8,0,1,2,1,1,1,10,0,6,1,4,8,4,1,1,34408.txt
5,12,10,12,0,16,5,0,4,5,0,0,5,5,0,4,0,6,0,10,0,0,3,0,3,10,18,0,0,5,6,0,8,7,0,26,8,8,0,6,0,9,9,9,0,0,6,6,0,14,0,0,0,34410.txt
5,12,10,12,0,16,5,0,4,5,9,0,18,0,0,8,0,0,0,0,7,3,3,4,3,10,29,0,9,5,6,0,8,0,24,26,8,8,21,7,8,9,14,9,0,0,6,0,0,14,0,7,6,34411.txt
5,12,10,12,0,16,5,6,15,5,9,5,5,5,0,4,0,0,0,10,6,7,3,10,4,10,30,9,9,4,6,6,8,0,17,26,8,14,27,5,8,9,7,9,0,0,6,7,11,15,20,7,0,34412.txt
5,12,10,11,0,13,4,0,4,0,0,0,12,0,0,0,0,22,0,9,7,0,3,4,3,9,10,0,0,5,6,0,8,7,8,11,7,20,12,6,0,10,9,9,0,0,6,5,4,8,0,0,5,34413.txt
5,16,10,12,0,16,5,26,4,0,0,5,6,0,9,0,9,6,0,0,6,0,3,0,3,10,4,0,8,5,6,0,8,7,6,26,8,8,18,6,0,1,0,9,0,0,6,1,1,14,0,1,1,34415.txt
5,12,10,11,0,14,4,21,23,5,0,8,16,4,0,0,0,6,0,0,6,0,3,0,4,9,12,9,0,5,6,0,8,7,0,12,7,10,12,6,0,10,9,9,0,0,6,5,4,21,22,0,0,34416.txt
5,12,10,12,0,16,5,21,11,5,4,8,5,4,0,4,0,0,0,11,6,0,3,0,3,10,29,5,4,5,6,0,8,0,0,26,8,23,13,6,7,9,11,9,0,0,6,6,0,19,0,0,0,34418.txt
5,12,10,12,0,16,5,0,15,0,4,0,10,0,0,8,0,0,0,0,6,0,3,7,3,10,29,0,4,4,6,0,8,0,30,26,8,17,27,7,7,9,7,9,0,0,6,12,0,14,15,7,0,34420.txt
5,12,10,12,0,16,5,0,4,5,9,0,5,5,0,4,0,0,0,0,6,0,3,0,3,10,29,0,9,5,6,0,8,0,17,26,8,8,27,7,8,9,11,9,0,0,6,6,0,14,15,7,0,34422.txt
5,12,8,8,0,13,4,5,4,5,0,5,0,11,0,0,0,6,0,0,0,7,3,0,3,9,8,0,8,5,0,0,8,7,6,7,10,8,9,6,0,7,9,11,0,0,6,5,6,8,15,13,0,34423.txt
5,16,7,6,0,9,4,0,15,5,0,0,7,5,9,4,9,16,0,0,6,0,3,0,5,11,6,20,0,5,0,0,9,7,6,7,10,0,0,6,0,0,9,11,0,0,8,5,13,0,13,6,0,34424.txt
5,12,10,11,0,16,5,0,15,5,0,0,5,5,0,4,0,0,0,10,6,7,0,0,3,9,14,0,8,5,6,0,8,7,6,19,7,17,0,6,0,9,9,9,0,0,6,5,10,8,0,0,0,34426.txt
