0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,filename
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,4,30,0,6,4,4,18,8,9,23,22,20,24,30,19,5,3,2,2,19529.txt
0,0,0,0,0,0,13,0,0,16,8,11,17,16,19,17,13,8,6,8,8,8,8,23,25,12,12,13,20,22,22,26,30,0,6,4,4,18,8,9,23,22,20,24,30,3,23,5,30,5,19532.txt
0,0,0,0,0,0,13,0,0,16,0,11,18,17,20,17,13,8,0,8,9,9,9,22,24,18,0,0,0,24,22,30,30,0,6,26,0,6,0,0,0,22,20,24,30,3,9,4,20,8,19533.txt
30,9,27,21,18,13,27,19,29,26,30,22,10,8,4,9,20,15,8,28,14,30,18,9,5,12,12,13,13,16,12,13,3,17,17,14,30,3,7,27,20,26,11,12,6,14,28,14,28,5,19538.txt
0,0,0,0,0,0,0,0,0,16,0,11,17,16,19,17,13,6,0,5,8,8,8,23,25,18,14,17,0,20,4,8,23,8,6,4,4,3,7,3,23,0,20,0,0,8,12,1,5,4,19539.txt
0,0,0,0,0,0,13,0,0,16,0,25,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,9,4,11,30,6,4,4,6,0,0,5,15,20,4,4,20,5,3,2,2,19543.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,26,30,0,6,4,4,6,0,0,23,22,20,24,30,3,5,3,2,2,19544.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,26,30,0,6,4,4,6,0,0,23,22,20,24,30,3,5,3,2,2,19546.txt
0,0,0,0,0,0,13,0,0,16,8,11,17,16,19,17,13,8,6,8,8,8,8,23,25,12,12,13,23,22,22,26,30,0,6,4,4,18,3,14,23,22,20,24,30,7,12,11,23,5,19548.txt
0,0,17,4,8,5,22,27,16,18,11,11,11,12,17,30,2,0,18,0,2,2,2,18,18,30,2,29,0,29,22,26,30,0,2,23,17,2,21,23,23,22,0,24,30,3,12,23,10,19,19550.txt
0,0,0,0,0,0,13,0,0,16,0,12,17,16,10,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,26,30,0,6,4,4,6,0,0,23,22,20,24,30,3,5,25,2,2,19552.txt
0,0,0,0,0,0,13,0,0,16,0,2,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,9,4,16,30,6,4,4,6,0,0,5,15,20,13,9,19,11,16,7,14,19554.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,26,30,0,6,4,4,6,0,0,23,22,20,24,30,0,5,3,2,2,19556.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,8,4,16,30,6,4,4,6,21,4,5,17,20,4,4,19,2,20,4,10,19560.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,26,30,0,6,4,4,6,0,0,23,22,20,24,30,3,5,3,2,2,19561.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,26,30,0,6,4,4,6,0,0,23,22,20,24,30,3,12,12,10,5,19562.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,10,0,16,8,8,8,23,25,18,0,0,0,24,2,26,16,30,6,4,4,6,0,0,21,18,0,28,2,3,10,6,20,17,19565.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,26,30,0,6,4,4,6,0,0,23,22,20,24,30,3,5,3,2,2,19568.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,26,30,0,6,4,4,6,0,0,23,22,20,24,30,3,5,3,2,2,19571.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,26,30,0,6,4,4,6,0,0,23,22,20,24,30,3,5,3,2,2,19572.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,9,4,16,30,6,4,4,18,8,9,22,15,20,13,12,19,21,17,21,9,19574.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,26,30,0,6,4,4,6,0,0,23,22,20,24,30,3,1,14,1,5,19576.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,26,30,0,6,4,4,6,0,0,23,22,20,24,30,3,12,11,7,5,19578.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,26,30,0,6,4,4,6,0,0,23,22,20,24,30,3,5,3,2,2,19582.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,26,30,0,6,4,4,6,21,23,23,22,20,24,30,3,12,18,23,19,19584.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,26,30,0,6,4,4,6,0,0,23,22,20,24,30,3,5,3,2,2,19585.txt
0,0,0,0,0,0,13,0,0,16,0,11,18,17,20,17,13,8,0,8,9,9,9,22,24,18,0,0,0,24,22,30,30,0,6,26,18,18,8,9,23,22,20,24,30,3,12,12,7,4,19586.txt
0,0,0,0,0,0,13,0,0,16,0,11,18,17,20,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,26,30,0,6,26,0,6,23,24,23,22,20,24,30,3,10,6,20,17,19588.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,9,26,16,30,6,4,4,6,23,4,8,15,20,4,4,3,11,20,5,11,19590.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,26,30,0,6,4,4,6,0,0,23,22,20,24,30,3,5,3,2,2,19593.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,26,30,0,6,4,4,6,0,0,23,22,20,24,30,3,5,3,2,2,19596.txt
30,9,27,28,18,19,17,19,6,26,24,23,24,23,6,19,8,11,6,6,16,30,27,4,5,8,8,1,23,8,20,20,25,23,21,19,12,3,3,20,12,8,10,11,18,8,30,27,30,25,19597.txt
0,11,17,4,13,5,22,27,16,18,11,11,11,12,17,30,2,18,18,22,27,2,23,25,21,30,2,29,0,29,2,26,11,5,25,24,17,25,20,23,18,18,0,28,2,3,5,3,2,2,19601.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,26,30,0,6,4,4,6,0,0,23,22,20,24,30,3,5,3,2,2,19603.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,26,30,0,6,4,4,6,0,0,23,22,20,24,30,3,5,3,2,2,19604.txt
12,11,17,4,8,5,22,2,16,18,2,11,11,12,17,30,2,21,18,25,13,14,16,25,18,30,19,29,4,19,22,26,30,0,2,23,17,2,23,23,23,22,17,24,30,3,5,3,2,2,19606.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,26,30,0,6,4,4,6,0,0,23,22,20,24,30,3,12,7,14,18,19608.txt
0,0,27,28,18,19,1,4,6,5,10,30,22,5,1,19,1,23,6,6,20,24,4,15,27,12,12,13,7,22,4,8,9,8,6,1,7,17,16,30,23,24,19,29,30,8,2,27,4,5,19611.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,25,0,29,8,8,8,23,25,18,14,17,25,20,9,4,16,30,6,4,4,6,0,0,5,15,20,13,9,20,11,16,10,18,19613.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,26,30,0,6,4,4,6,0,0,23,22,20,24,30,3,5,3,2,2,19615.txt
30,18,27,1,5,22,17,19,6,26,30,5,6,23,18,23,9,23,19,6,5,4,30,5,4,12,12,13,20,22,12,22,9,17,9,13,1,29,4,3,9,19,7,8,15,13,1,1,1,5,19616.txt
0,0,0,0,0,0,13,0,0,0,0,11,0,0,19,0,0,8,0,8,8,8,8,21,23,18,14,17,0,20,22,26,30,0,6,4,4,6,0,0,23,22,20,24,30,0,5,3,2,2,19617.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,9,4,16,30,6,4,4,6,21,5,5,15,20,13,9,19,5,3,2,2,19620.txt
0,0,17,4,8,5,22,21,22,28,11,11,11,12,15,24,25,8,17,8,13,14,16,16,16,16,19,18,0,19,9,26,6,12,27,20,15,11,21,4,5,15,20,6,9,3,5,3,2,2,19622.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,26,30,0,6,4,4,6,0,0,23,22,20,24,30,3,5,3,2,2,19625.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,9,9,9,23,25,18,0,0,0,24,22,26,30,0,6,4,4,6,0,0,23,22,20,24,30,4,9,4,20,17,19627.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,30,30,0,6,4,4,6,0,0,23,22,20,24,30,3,10,6,0,0,19629.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,26,30,0,6,4,4,6,0,0,23,22,20,24,30,3,5,3,2,2,19630.txt
12,11,17,4,8,5,22,25,16,18,8,11,11,28,17,30,2,4,6,1,30,2,2,25,18,14,13,14,21,22,15,11,9,18,2,23,17,23,27,14,23,22,17,24,30,7,27,7,27,6,19631.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,12,0,18,8,8,8,23,25,18,0,0,0,24,4,8,29,8,5,4,4,27,21,5,5,15,20,4,4,22,13,16,10,18,19633.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,26,30,0,6,4,4,6,0,0,23,22,20,24,30,3,5,3,2,2,19635.txt
12,11,17,4,8,5,22,21,21,28,2,11,11,12,24,24,25,21,18,25,13,14,16,17,16,30,19,19,24,19,9,26,16,12,27,20,15,2,24,23,5,4,2,4,4,3,5,3,2,2,19637.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,26,30,0,6,4,4,6,21,4,23,22,20,24,30,3,5,3,2,2,19639.txt
22,29,1,22,18,13,3,3,28,5,22,30,14,26,4,13,19,20,26,27,11,11,30,9,27,27,28,20,9,8,15,11,27,18,14,12,30,17,27,16,28,11,26,20,18,22,29,13,27,27,19643.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,26,30,0,6,4,4,6,0,0,23,22,20,24,30,3,5,3,2,2,19644.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,30,30,0,6,4,4,6,0,0,23,22,20,24,30,3,12,5,5,13,19646.txt
12,11,17,4,24,2,2,2,16,18,2,11,2,14,17,30,2,21,18,25,13,13,15,17,20,30,19,19,4,19,8,30,16,6,30,29,17,25,23,23,8,4,2,4,4,3,15,26,5,13,19648.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,26,30,0,6,4,4,6,0,0,23,22,20,24,30,3,5,3,2,2,19650.txt
12,11,19,4,8,5,22,2,21,28,11,11,12,13,15,30,2,18,18,22,13,29,17,17,18,30,24,19,2,26,9,30,7,6,29,23,26,2,25,22,24,4,22,3,9,3,0,6,0,0,19652.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,26,30,0,6,4,4,6,0,0,23,22,20,24,30,3,5,3,2,2,19655.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,14,17,0,20,22,26,30,0,6,4,4,6,0,0,23,22,20,24,30,3,12,7,7,5,19656.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,26,30,0,6,4,4,6,21,4,23,22,20,24,30,3,5,3,2,2,19659.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,26,30,0,6,4,4,6,0,0,23,22,20,24,30,3,5,3,2,2,19661.txt
0,0,0,0,0,0,13,0,0,16,8,11,17,16,19,17,13,8,6,8,8,8,8,23,25,12,12,13,20,22,22,26,30,0,6,4,4,18,28,16,23,22,20,24,30,7,2,11,4,5,19663.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,4,30,0,5,4,4,27,6,7,23,22,20,24,30,19,5,3,2,2,19666.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,26,30,0,6,4,4,6,0,0,23,22,20,24,30,3,5,3,2,2,19667.txt
0,0,1,10,4,19,17,3,3,7,25,30,22,5,5,3,17,4,13,6,20,24,4,3,27,29,30,15,30,8,20,21,22,23,12,12,21,21,14,14,28,11,29,26,23,29,24,17,30,1,19670.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,9,26,16,30,6,4,4,6,21,23,5,15,20,4,4,3,5,3,2,2,19671.txt
0,11,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,18,0,22,8,8,8,23,25,18,0,0,0,24,8,26,16,6,6,4,4,6,23,4,14,15,20,4,4,3,2,21,4,10,19674.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,9,9,9,22,24,18,0,0,0,24,22,26,30,0,6,4,4,6,0,0,23,22,20,24,30,3,3,1,7,5,19675.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,9,26,16,30,6,4,4,6,0,0,5,17,20,13,11,3,5,3,2,2,19681.txt
0,0,0,0,0,0,13,0,0,16,0,2,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,9,4,16,30,6,4,4,6,21,23,14,15,20,13,12,21,11,20,11,19,19683.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,26,30,0,6,4,4,6,0,0,23,22,20,24,30,7,12,11,10,5,19685.txt
30,18,27,29,4,19,1,17,6,4,8,30,25,23,5,19,8,4,9,7,22,26,29,15,27,4,5,5,30,5,3,7,9,7,1,13,8,15,28,8,27,7,30,17,1,1,21,23,21,9,19687.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,9,4,16,30,6,4,4,14,26,14,8,15,20,13,9,19,30,23,26,30,19692.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,23,26,30,21,6,3,3,6,21,4,23,22,20,24,30,3,5,3,2,2,19693.txt
12,11,27,10,4,3,22,28,21,3,10,2,13,3,4,30,2,19,1,19,13,13,15,30,20,10,9,1,12,1,1,5,3,1,30,25,24,8,5,14,8,4,2,4,4,17,15,26,13,22,19696.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,26,30,0,6,4,4,6,0,0,23,22,20,24,30,3,5,3,2,2,19698.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,26,30,0,6,4,4,6,0,0,23,22,20,24,30,3,10,6,20,17,19700.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,26,30,0,6,4,4,6,0,0,23,22,20,24,30,3,5,3,2,2,19705.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,26,30,0,6,4,4,6,0,0,23,22,20,24,30,3,5,3,2,2,19707.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,30,30,0,6,4,4,6,21,24,23,22,20,24,30,3,12,11,23,19,19708.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,26,30,0,6,4,4,18,8,9,23,22,20,24,30,3,5,3,2,2,19711.txt
0,0,1,10,1,19,1,3,3,5,0,7,3,5,1,3,3,1,0,1,3,3,3,30,3,18,0,0,0,24,4,8,9,8,1,12,5,6,0,0,17,1,20,15,1,9,11,21,13,11,19712.txt
12,11,17,4,8,5,22,21,16,18,11,11,11,28,15,24,25,21,18,25,13,14,16,25,16,30,19,19,4,19,22,26,30,0,2,20,15,2,21,24,23,22,2,24,30,3,2,17,4,5,19714.txt
12,11,17,4,8,5,22,27,21,28,2,2,11,12,24,30,2,29,18,2,2,20,2,17,18,30,26,19,24,2,9,4,16,12,29,23,25,25,21,23,6,4,2,4,4,19,15,27,23,19,19716.txt
0,0,16,22,10,10,6,3,28,5,20,20,16,5,14,9,19,20,24,15,21,25,11,9,29,4,5,11,30,8,4,8,22,8,28,7,30,17,26,16,5,15,20,26,10,11,2,18,4,10,19718.txt
30,9,1,10,4,19,17,7,29,7,22,14,27,27,5,12,20,4,30,26,16,30,18,10,10,29,30,1,13,14,25,25,4,28,17,5,8,8,7,29,20,20,23,12,6,10,22,13,25,27,19722.txt
0,0,0,0,0,0,13,0,0,16,25,11,17,16,19,17,13,8,16,8,8,8,8,23,25,5,6,16,7,10,9,4,8,13,6,4,4,18,8,9,8,15,20,13,12,20,6,3,3,3,19724.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,26,30,0,6,4,4,6,0,0,23,22,20,24,30,3,5,3,2,2,19727.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,8,26,16,30,6,4,4,6,0,0,5,15,20,4,4,3,11,21,5,9,19729.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,26,30,0,6,4,4,6,23,4,23,22,20,24,30,3,12,11,5,5,19733.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,9,26,16,30,6,4,4,6,21,4,8,15,20,4,4,3,11,18,7,14,19736.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,9,26,6,12,6,4,4,6,21,5,5,17,20,3,12,3,13,13,10,18,19737.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,8,30,16,30,6,4,4,6,23,23,22,15,20,13,12,3,5,3,2,2,19739.txt
30,18,1,10,4,13,3,3,28,7,25,30,16,5,4,3,3,20,23,19,22,26,4,30,28,10,9,25,15,28,27,10,9,29,14,12,30,21,14,17,28,8,26,15,1,22,29,20,30,30,19741.txt
0,0,0,0,0,0,13,0,0,16,0,2,17,16,19,17,13,20,0,19,8,8,8,23,25,18,0,0,0,24,4,8,21,8,6,4,4,6,21,4,5,15,20,13,9,1,13,23,14,11,19744.txt
12,11,17,4,8,5,22,2,2,28,20,18,2,12,22,30,2,29,23,2,28,20,2,18,18,6,7,20,30,10,11,17,16,19,30,23,27,23,14,17,6,4,22,3,12,19,29,30,29,30,19746.txt
0,11,17,4,8,5,22,2,21,28,2,0,13,14,25,30,2,21,28,25,13,13,15,18,2,30,19,29,0,19,16,4,16,6,25,25,24,18,1,1,8,15,20,4,4,19,10,6,0,0,19748.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,26,30,0,6,4,4,6,0,0,23,22,20,24,30,3,5,3,2,2,19750.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,30,30,0,6,4,4,6,23,5,23,22,20,24,30,3,5,3,2,2,19753.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,26,30,0,6,4,4,6,0,0,23,22,20,24,30,3,5,3,2,2,19759.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,9,9,9,23,25,18,14,17,0,20,9,26,16,30,6,4,4,6,21,5,5,15,20,13,9,3,5,3,2,2,19762.txt
30,9,27,22,18,19,1,7,6,5,10,23,24,23,6,3,22,1,15,1,16,30,27,3,5,25,11,1,29,1,1,1,24,1,13,19,5,3,7,6,12,1,10,11,19,11,28,20,6,24,19764.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,26,30,0,6,4,4,6,0,0,23,22,20,24,30,3,5,3,2,2,19765.txt
0,0,0,0,0,0,13,0,0,16,0,2,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,9,4,16,30,6,4,4,6,21,5,14,15,20,13,12,19,5,3,2,2,19767.txt
12,11,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,29,0,2,8,8,8,23,25,18,0,0,2,24,9,3,16,30,6,4,4,6,21,23,22,4,5,3,13,19,5,3,2,2,19770.txt
0,0,17,4,24,5,22,21,16,18,11,11,11,12,15,24,25,8,17,8,13,14,16,16,16,16,19,18,0,19,9,26,16,12,27,20,15,11,21,4,5,16,20,4,4,3,13,13,10,13,19775.txt
0,0,0,0,0,0,13,0,0,16,0,11,28,10,0,17,13,8,0,8,0,17,0,22,24,0,0,0,0,24,16,30,16,30,0,0,18,0,23,23,8,15,3,4,4,3,10,6,0,0,19777.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,26,30,0,6,4,4,6,0,0,23,22,20,24,30,3,5,3,2,2,19778.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,26,30,0,6,4,4,6,0,0,23,22,20,24,30,3,5,3,2,2,19783.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,26,30,0,6,4,4,6,0,0,23,22,20,24,30,5,5,3,2,2,19784.txt
0,0,0,0,0,0,13,0,0,16,0,11,8,10,20,17,13,8,0,8,0,17,9,22,24,0,0,0,0,24,22,4,30,0,0,26,18,18,1,1,23,22,20,24,30,2,10,6,0,0,19788.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,0,0,0,0,24,9,4,16,30,19,4,4,9,0,0,6,15,20,13,10,19,11,20,13,11,19790.txt
0,0,0,0,0,0,13,0,0,16,0,0,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,9,30,16,30,6,4,4,6,22,23,8,15,3,13,9,3,0,6,0,0,19791.txt
0,0,0,0,0,0,13,0,0,16,0,11,18,17,20,17,13,8,0,8,9,9,9,23,25,18,0,0,0,24,22,30,30,0,6,26,18,6,0,0,23,22,20,24,30,3,12,8,22,11,19795.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,26,30,0,6,4,4,18,8,9,23,22,20,24,30,3,12,11,7,5,19799.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,26,30,0,6,4,4,6,0,0,23,22,20,24,30,5,10,6,20,17,19802.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,26,30,0,6,4,4,6,0,0,23,22,20,24,30,3,2,11,4,10,19803.txt
0,15,27,28,5,9,3,19,29,26,27,22,10,5,3,5,1,16,8,28,16,12,5,4,5,15,15,21,20,22,15,9,29,18,17,30,29,20,13,19,20,20,23,12,6,16,29,13,28,15,19805.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,26,30,0,6,4,4,6,0,0,23,22,20,24,30,3,5,3,2,2,19807.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,26,30,0,6,4,4,6,0,0,23,22,20,24,30,3,5,3,2,2,19815.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,26,30,0,5,27,20,27,6,7,23,22,20,24,30,3,5,3,2,2,19817.txt
0,0,27,28,5,22,13,0,0,5,0,11,17,5,6,17,13,5,0,6,8,8,8,14,25,18,0,0,0,24,27,10,25,10,6,4,4,6,0,0,23,22,20,24,30,8,12,11,5,11,19818.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,26,30,0,6,4,4,6,0,0,23,22,20,24,30,3,5,3,2,2,19820.txt
0,0,27,22,18,22,1,7,28,6,10,23,24,5,6,3,22,1,30,1,16,30,27,3,6,11,10,1,15,10,27,5,3,10,18,15,11,7,7,6,10,26,8,10,6,9,28,20,30,24,19823.txt
12,11,17,4,8,5,22,21,26,18,26,11,11,28,15,24,25,20,26,10,13,14,16,25,16,4,5,15,30,8,20,20,22,23,2,20,15,23,14,17,23,22,2,24,30,1,12,16,10,18,19826.txt
0,0,0,0,0,0,13,0,0,16,0,2,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,16,4,16,30,6,4,4,6,21,5,8,15,20,4,4,19,0,6,20,8,19827.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,26,30,0,6,4,4,6,21,4,23,22,20,24,30,3,5,3,2,2,19829.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,9,26,16,30,6,4,4,6,0,0,5,15,20,4,4,3,13,11,10,18,19831.txt
0,0,21,4,8,5,22,2,21,28,2,15,2,19,24,30,2,8,18,8,13,13,15,18,2,30,19,29,0,19,8,4,16,6,25,25,27,25,25,23,8,15,20,13,9,11,2,26,4,10,19833.txt
