0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,filename
0,19,25,17,17,20,22,11,20,20,12,21,14,12,10,25,12,13,13,11,24,24,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,9,28,30,29,29,30,28,14,13,13,13,13,9,18384.txt
0,19,25,17,17,20,22,11,20,20,12,21,14,10,26,25,12,13,13,11,23,23,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,9,28,30,29,24,30,28,14,13,13,13,13,29,18386.txt
0,0,25,17,17,20,22,12,20,20,13,21,14,10,9,25,13,13,13,11,12,12,13,13,14,13,14,13,13,10,11,17,17,17,17,17,17,17,17,18,16,27,18,9,23,22,22,28,24,23,14,13,13,13,13,9,18388.txt
0,19,25,17,17,20,22,11,24,23,14,19,9,10,29,25,12,13,13,11,24,24,25,25,25,18,19,18,19,21,26,28,28,25,29,29,29,29,29,28,24,29,24,9,28,30,29,29,30,28,14,13,13,13,13,29,18392.txt
22,26,30,24,24,20,22,11,14,14,12,15,14,23,19,27,12,13,13,11,23,23,24,24,24,22,25,25,25,26,28,27,27,8,28,28,28,28,28,27,28,28,28,29,30,29,28,24,29,27,14,13,13,13,13,9,18394.txt
0,19,25,17,17,20,22,11,14,14,12,15,14,10,26,25,12,13,13,11,24,24,25,25,25,18,19,18,19,21,26,28,28,7,29,29,29,29,29,28,24,29,24,9,28,30,29,29,30,28,14,13,13,13,13,9,18396.txt
0,19,25,17,17,20,22,11,14,14,12,15,14,10,11,25,12,13,13,11,24,24,25,25,25,18,19,18,19,21,26,28,28,8,29,29,29,29,29,28,24,29,24,9,28,30,29,29,30,28,14,13,13,13,13,29,18398.txt
27,29,17,23,23,18,20,11,20,20,12,21,14,9,26,9,11,5,5,11,8,8,8,8,8,23,26,24,24,25,6,9,9,11,9,9,9,9,9,9,29,9,29,29,9,9,9,9,9,9,9,9,9,9,9,29,18400.txt
29,23,30,21,21,20,22,11,24,23,14,24,23,10,26,26,12,29,24,28,24,24,29,30,29,28,25,30,30,26,28,27,27,23,28,28,28,28,28,27,28,28,28,29,30,29,28,29,29,27,14,13,13,13,13,29,18403.txt
0,19,25,17,17,20,22,11,14,14,14,15,14,10,26,27,12,29,11,28,23,23,25,25,25,18,19,18,19,21,26,28,28,8,29,29,29,29,29,28,24,29,24,9,28,30,29,24,30,28,14,13,13,13,13,9,18406.txt
0,0,24,16,16,19,21,11,20,20,12,21,14,10,9,25,12,12,12,11,12,12,13,13,14,13,14,13,13,10,11,17,17,24,17,17,17,17,17,18,16,27,18,21,23,22,22,28,24,23,13,12,12,12,12,21,18408.txt
0,0,25,17,17,20,22,11,20,20,12,21,14,10,9,10,12,13,13,8,6,6,6,6,6,6,6,6,6,6,8,8,8,1,8,8,8,8,8,8,7,8,7,21,8,8,8,8,8,8,14,13,13,13,13,21,18410.txt
0,23,28,8,8,20,22,29,24,23,23,24,23,10,29,26,12,29,11,25,25,25,20,21,23,18,19,18,19,21,26,24,26,25,30,30,30,30,30,30,24,30,24,10,28,28,27,27,28,30,14,13,13,13,13,9,18412.txt
0,19,25,17,17,20,22,11,24,23,14,24,9,10,26,26,12,30,11,28,24,24,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,9,28,30,29,29,30,28,14,13,13,13,13,29,18414.txt
0,19,25,17,17,20,22,11,20,20,12,21,14,10,5,27,12,29,11,28,24,24,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,28,28,30,29,29,30,28,14,13,13,13,13,27,18415.txt
29,28,14,8,8,10,12,30,30,30,23,7,23,23,16,7,8,30,11,25,25,25,29,30,29,28,25,30,30,14,18,24,26,4,30,30,30,30,30,30,28,1,28,30,30,28,27,27,28,30,26,28,29,28,28,30,18418.txt
22,30,29,13,12,20,22,11,20,20,12,21,14,12,5,10,12,13,13,11,6,6,6,6,6,6,6,6,6,6,8,8,8,10,8,8,8,8,8,8,7,8,7,29,8,8,8,8,8,8,14,13,13,13,13,29,18419.txt
0,19,25,17,17,20,22,11,20,20,12,21,14,10,26,27,12,29,11,28,24,24,25,25,25,18,19,18,19,21,26,28,28,8,29,29,29,29,29,28,24,29,24,28,28,30,29,29,30,28,14,13,13,13,13,27,18421.txt
0,19,25,17,17,20,22,11,24,23,14,24,9,10,5,26,12,30,11,28,24,24,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,9,28,30,29,29,30,28,14,13,13,13,13,9,18423.txt
0,19,25,17,17,20,22,11,20,20,12,21,14,10,10,25,12,13,13,11,24,24,25,25,25,18,19,18,19,21,26,28,28,7,29,29,29,29,29,28,24,29,24,9,28,30,29,29,30,28,14,13,13,13,13,9,18425.txt
0,19,25,17,17,20,22,11,20,20,12,21,14,10,26,10,12,13,13,11,6,6,6,6,6,6,6,6,6,6,8,8,8,10,8,8,8,8,8,8,7,8,7,9,8,8,8,8,8,8,14,13,13,13,13,9,18427.txt
0,19,28,27,30,20,22,29,24,23,23,24,23,12,26,26,12,30,24,25,25,25,20,21,23,18,19,18,19,21,26,24,26,8,30,30,30,30,30,30,24,29,24,9,28,28,27,27,28,30,14,13,13,13,13,29,18429.txt
0,19,16,19,19,28,18,25,20,20,17,21,26,10,5,25,9,7,8,13,24,24,25,25,25,18,19,18,19,21,26,28,28,17,29,29,29,29,29,28,24,29,24,9,28,30,29,29,30,28,30,27,27,27,26,9,18431.txt
0,19,25,17,17,20,22,13,20,20,13,21,14,10,26,25,14,13,13,11,24,24,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,9,28,30,29,29,30,28,14,13,13,13,13,29,18433.txt
0,19,25,17,17,20,22,11,24,23,12,24,9,10,26,26,12,29,11,28,24,24,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,9,28,30,29,29,30,28,14,13,13,13,13,9,18435.txt
0,19,25,17,17,20,22,11,20,20,12,21,14,10,26,10,12,13,13,11,6,6,6,6,6,6,6,6,6,6,8,8,8,7,8,8,8,8,8,8,7,8,7,9,8,8,8,8,8,8,14,13,13,13,13,29,18437.txt
0,19,24,16,16,19,21,11,20,20,14,21,14,10,26,25,12,12,12,11,23,23,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,9,28,30,29,24,30,28,13,12,12,12,12,9,18439.txt
0,19,25,17,17,20,22,11,20,20,12,21,14,10,26,25,12,13,13,11,23,23,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,9,28,30,29,24,30,28,14,13,13,13,13,9,18441.txt
0,19,25,17,17,20,22,11,20,20,12,21,14,10,11,25,12,13,13,11,24,24,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,9,28,30,29,29,30,28,14,13,13,13,13,29,18443.txt
0,19,25,17,17,20,22,11,20,20,12,21,14,12,11,25,12,13,13,11,24,24,25,25,25,18,19,18,19,21,26,28,28,8,29,29,29,29,29,28,24,29,24,9,28,30,29,29,30,28,14,13,13,13,13,9,18445.txt
0,0,25,17,17,20,22,11,20,20,12,21,14,10,11,25,12,13,13,11,12,12,13,13,14,13,14,13,13,10,11,17,17,8,17,17,17,17,17,18,16,27,18,10,23,22,22,28,24,23,14,13,13,13,13,29,18448.txt
0,19,25,17,17,20,22,11,20,20,12,21,14,10,26,25,12,13,13,7,24,24,25,25,25,18,19,18,19,21,26,28,28,28,29,29,29,29,29,28,24,20,24,9,28,5,29,29,30,28,14,13,13,13,13,29,18450.txt
15,19,25,17,17,20,22,11,20,20,12,21,14,10,26,10,12,13,13,11,6,6,6,6,6,6,6,6,6,6,8,8,8,4,8,8,8,8,8,8,7,8,7,9,8,8,8,8,8,8,14,13,13,13,13,29,18451.txt
0,23,25,17,17,20,22,11,24,23,14,19,23,10,24,26,12,30,11,28,24,24,25,25,25,18,19,18,19,21,26,28,28,25,29,29,29,29,29,28,24,30,24,10,28,30,29,29,30,28,14,13,13,13,13,9,18454.txt
29,26,30,22,22,20,22,11,14,14,12,15,14,23,19,25,12,13,13,11,30,23,29,30,29,22,25,25,25,26,28,27,27,23,28,28,28,28,28,27,28,28,28,29,30,29,28,24,29,27,14,13,13,13,13,9,18456.txt
0,19,25,17,17,20,22,13,14,14,21,15,14,10,26,25,14,13,13,28,24,24,25,25,25,18,19,18,19,21,26,28,28,7,29,29,29,29,29,28,24,29,24,9,28,30,29,29,30,28,14,13,13,13,13,29,18458.txt
0,19,25,17,17,20,22,11,14,14,14,15,14,10,10,27,12,29,11,28,24,24,25,25,25,18,19,18,19,21,26,28,28,9,29,29,29,29,29,28,24,29,24,9,28,30,29,29,30,28,14,13,13,13,13,9,18460.txt
0,19,25,17,17,20,22,11,14,14,12,15,14,10,26,26,12,29,11,28,24,24,25,25,25,18,19,18,19,21,26,28,28,8,29,29,29,29,29,28,24,29,24,9,28,30,29,29,30,28,14,13,13,13,13,29,18462.txt
0,0,25,17,17,20,22,11,20,20,12,21,14,10,11,10,12,13,13,11,6,6,6,6,6,6,6,6,6,6,8,8,8,10,8,8,8,8,8,8,7,8,7,9,8,8,8,8,8,8,14,13,13,13,13,9,18464.txt
29,27,30,25,25,11,13,28,26,27,4,4,4,4,19,4,4,4,3,4,16,16,28,29,28,3,4,3,3,3,4,4,4,8,3,3,3,3,3,4,1,28,1,1,4,3,3,3,7,4,3,3,11,3,4,4,18466.txt
0,23,25,17,17,20,22,11,24,23,14,24,9,10,26,27,12,30,11,28,24,24,25,25,25,18,19,18,19,21,26,28,28,7,29,29,29,29,29,28,24,20,24,10,28,30,29,29,30,28,14,13,13,13,13,9,18468.txt
0,19,25,17,17,20,22,11,14,14,12,15,14,10,26,26,12,29,11,28,24,24,25,25,25,18,19,18,19,21,26,28,28,7,29,29,29,29,29,28,24,29,24,9,28,30,29,29,30,28,14,13,13,13,13,29,18470.txt
0,23,25,17,17,20,22,11,24,23,14,24,9,10,26,26,12,30,11,28,24,24,20,21,23,18,19,18,19,21,26,28,28,25,29,29,29,29,29,28,24,29,24,9,28,30,29,29,30,28,14,13,13,13,13,29,18472.txt
0,19,25,17,17,20,22,11,20,20,12,21,14,10,16,25,12,13,13,11,23,23,25,25,25,18,19,18,19,21,26,28,28,17,29,29,29,29,29,28,24,1,24,9,28,30,29,24,30,28,14,13,13,13,13,9,18474.txt
0,19,25,17,17,20,22,11,20,20,12,21,14,10,26,25,12,13,13,11,24,24,25,25,25,18,19,18,19,21,26,28,28,8,29,29,29,29,29,28,24,29,24,9,28,30,29,29,30,28,14,13,13,13,13,9,18476.txt
0,0,25,17,17,20,22,11,20,20,12,21,14,10,26,10,12,13,13,11,6,6,6,6,6,6,6,6,6,6,8,8,8,8,8,8,8,8,8,8,7,8,7,9,8,8,8,8,8,8,14,13,13,13,13,9,18478.txt
0,19,25,17,17,20,22,11,20,20,12,21,14,10,26,25,12,13,13,11,24,24,25,25,25,18,19,18,19,21,26,28,28,7,29,29,29,29,29,28,24,29,24,9,28,30,29,29,30,28,14,13,13,13,13,9,18480.txt
8,28,2,8,8,14,16,30,30,30,23,7,23,22,28,7,8,30,24,25,25,25,20,21,23,19,20,19,20,14,18,24,26,25,30,30,30,30,30,30,23,30,23,9,27,28,27,27,28,30,14,13,13,13,13,9,18482.txt
0,23,17,27,30,30,19,17,24,23,23,19,9,9,11,9,25,29,24,25,26,26,27,26,27,8,26,24,24,25,10,9,9,5,9,9,9,9,9,9,29,9,29,10,9,9,9,9,9,9,9,9,9,9,9,9,18484.txt
0,23,25,17,17,20,22,11,24,23,14,24,23,10,26,27,12,29,24,28,24,24,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,10,28,30,29,29,30,28,14,13,13,13,13,9,18486.txt
0,19,25,17,17,20,22,11,20,20,14,21,14,10,26,25,12,13,13,11,24,24,25,25,25,18,19,18,19,21,26,28,28,7,29,29,29,29,29,28,24,29,24,9,28,30,29,29,30,28,14,13,13,13,13,9,18488.txt
29,29,19,24,24,2,29,13,19,17,21,15,7,7,30,27,14,10,10,9,9,9,9,9,9,10,9,10,10,26,28,11,11,8,11,11,11,11,11,12,12,13,12,29,12,13,12,12,12,12,14,13,13,13,13,9,18490.txt
5,18,2,9,25,15,17,28,26,27,29,2,2,2,4,2,2,2,2,2,16,16,28,29,28,26,28,27,26,27,2,2,2,4,2,2,2,2,2,2,10,4,10,19,2,2,2,2,2,2,2,2,2,2,2,2,18492.txt
0,19,25,17,17,20,22,11,24,23,14,19,9,10,26,26,12,30,11,28,24,24,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,9,28,30,29,29,30,28,14,13,13,13,13,9,18494.txt
0,19,25,17,17,20,22,13,24,23,14,24,9,12,11,26,14,30,11,28,28,28,25,25,25,18,19,18,19,21,26,28,28,8,29,29,29,29,29,28,24,29,24,9,28,30,29,24,30,28,14,13,13,13,13,29,18496.txt
29,29,19,24,24,28,18,25,29,29,14,21,26,10,26,25,20,22,21,26,23,23,24,24,24,22,25,25,25,26,28,27,27,23,28,28,28,28,28,27,28,28,28,29,30,29,28,24,29,27,28,30,27,29,29,29,18498.txt
0,0,16,10,9,28,18,25,20,20,17,21,21,10,9,25,9,7,8,13,12,12,13,13,14,13,14,13,13,10,11,17,17,24,17,17,17,17,17,18,16,27,18,9,23,22,22,28,24,23,30,27,27,27,26,9,18500.txt
0,19,25,17,17,20,22,11,29,29,12,23,14,10,11,25,12,13,13,11,24,24,25,25,25,18,19,18,19,21,26,28,28,8,29,29,29,29,29,28,24,29,24,9,28,30,29,29,30,28,14,13,13,13,13,9,18502.txt
0,19,16,19,19,28,18,25,20,20,17,21,26,10,26,26,9,7,8,28,24,24,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,9,28,30,29,29,30,28,30,27,27,27,26,29,18504.txt
0,11,25,3,2,7,9,2,2,2,4,9,1,1,26,1,1,1,1,1,16,16,16,16,2,1,1,1,1,1,1,1,1,24,1,1,1,1,1,1,26,29,26,27,29,1,30,30,1,29,1,1,1,1,1,1,18506.txt
22,27,30,25,2,11,13,2,2,2,4,2,2,2,26,2,2,2,2,2,16,16,16,16,2,4,4,4,4,4,2,2,2,23,2,2,2,2,2,2,26,28,26,27,2,2,2,2,2,2,2,2,2,2,2,2,18508.txt
29,26,30,22,22,20,22,11,14,14,25,15,14,28,5,26,12,29,11,28,24,24,29,30,29,22,25,25,25,26,28,27,27,8,28,28,28,28,28,27,28,28,28,29,30,29,28,29,29,27,14,13,13,13,13,9,18510.txt
0,12,25,4,28,11,13,7,6,4,3,8,8,8,8,8,7,9,4,6,4,4,4,4,30,2,2,2,2,27,4,4,4,3,4,4,4,4,4,4,26,7,26,27,4,4,4,4,4,4,4,4,4,4,4,4,18512.txt
0,19,25,17,17,20,22,11,29,29,14,21,14,24,5,25,12,13,13,11,24,24,25,25,25,18,19,18,19,21,26,28,28,28,29,29,29,29,29,28,24,29,24,10,28,30,29,29,30,28,14,13,13,13,13,9,18514.txt
0,19,25,17,17,20,22,11,14,14,12,15,13,10,26,25,12,13,13,11,24,24,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,9,28,30,29,29,30,28,14,13,13,13,13,29,18516.txt
29,27,30,28,25,11,13,28,26,27,4,2,2,2,4,2,2,2,2,2,16,16,28,29,28,3,4,3,3,3,2,2,2,7,2,2,2,2,2,2,26,4,26,27,2,2,2,2,2,2,2,2,2,2,2,2,18518.txt
0,19,25,17,17,20,22,11,20,20,12,21,14,10,26,10,12,13,13,11,6,6,6,6,6,6,6,6,6,6,8,8,8,10,8,8,8,8,8,8,7,8,7,9,8,8,8,8,8,8,14,13,13,13,13,9,18519.txt
0,19,25,17,17,20,22,11,20,20,14,21,14,10,26,25,12,13,13,28,24,24,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,9,28,30,29,29,30,28,14,13,13,13,13,29,18522.txt
29,12,12,4,25,11,13,28,26,27,4,2,2,2,16,2,2,2,2,2,16,16,28,29,28,2,2,2,2,27,2,2,2,23,2,2,2,2,2,2,26,1,26,27,2,2,2,2,2,2,2,2,2,2,2,2,18524.txt
0,23,28,17,17,20,22,11,24,23,14,24,23,10,26,26,12,30,24,28,24,24,20,21,23,18,19,18,19,21,26,28,28,25,29,29,29,29,29,28,24,29,24,9,28,30,29,29,30,28,14,13,13,13,13,9,18525.txt
0,19,25,17,17,20,22,11,20,20,12,21,14,10,26,10,12,13,13,11,6,6,6,6,6,6,6,6,6,6,8,8,8,10,8,8,8,8,8,8,7,8,7,9,8,8,8,8,8,8,14,13,13,13,13,29,18527.txt
0,19,25,17,17,20,22,11,14,14,14,15,14,10,26,25,12,13,13,11,28,28,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,9,28,30,29,24,30,28,14,13,13,13,13,9,18530.txt
0,23,25,17,17,20,22,12,24,23,14,24,9,10,29,26,29,30,11,28,28,28,20,21,23,18,19,18,19,21,26,28,28,25,29,29,29,29,29,28,24,29,24,9,28,30,29,24,30,28,14,13,13,13,13,9,18532.txt
0,19,16,19,19,25,27,22,24,23,14,24,9,10,26,26,9,29,11,28,24,24,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,9,28,30,29,29,30,28,28,30,27,29,29,29,18534.txt
0,23,25,17,17,2,29,11,19,17,14,24,7,7,26,27,12,10,10,9,9,9,9,9,9,10,9,10,10,21,26,11,11,8,11,11,11,11,11,12,12,13,12,9,12,13,12,12,12,12,14,13,13,13,13,9,18536.txt
0,19,16,19,19,28,18,25,20,20,17,21,26,12,26,25,9,7,8,13,24,24,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,9,28,30,29,29,30,28,30,27,27,27,26,9,18538.txt
0,19,25,17,17,20,22,11,14,14,12,15,14,10,11,27,12,29,11,28,24,24,25,25,25,18,19,18,19,21,26,28,28,8,29,29,29,29,29,28,24,29,24,9,28,30,29,29,30,28,14,13,13,13,13,29,18540.txt
0,23,25,17,17,20,22,11,13,14,14,15,14,10,2,26,12,29,11,28,28,28,25,25,25,18,19,18,19,21,26,28,28,4,29,29,29,29,29,28,24,2,24,9,28,30,29,24,30,28,14,13,13,13,13,29,18543.txt
0,23,25,17,17,20,22,11,14,14,14,15,14,10,26,27,12,29,11,28,24,24,25,25,25,18,19,18,19,21,26,28,28,9,29,29,29,29,29,28,24,29,24,10,28,30,29,29,30,28,14,13,13,13,13,9,18544.txt
29,29,19,24,24,26,28,22,20,20,27,23,26,28,19,25,20,22,21,26,23,23,24,24,24,22,25,25,25,26,28,27,27,23,28,28,28,28,28,27,28,28,28,29,30,29,28,24,29,27,28,30,27,29,29,29,18547.txt
0,19,25,17,17,20,22,11,20,20,12,21,14,10,5,10,12,13,13,11,6,6,6,6,6,6,6,6,6,6,8,8,8,10,8,8,8,8,8,8,7,8,7,9,8,8,8,8,8,8,14,13,13,13,13,9,18548.txt
0,19,25,17,17,20,22,11,14,14,14,15,14,12,5,26,12,11,11,27,12,12,13,13,14,13,14,13,13,10,11,17,17,24,17,17,17,17,17,18,16,27,18,9,23,22,22,28,24,23,14,13,13,13,13,9,18549.txt
0,19,25,17,17,20,22,11,20,20,12,21,14,10,26,25,12,13,13,11,24,24,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,9,28,30,29,29,30,28,14,13,13,13,13,9,18551.txt
0,19,25,17,17,20,22,11,14,14,12,15,14,10,11,25,12,13,13,11,24,24,25,25,25,18,19,18,19,21,26,28,28,7,29,29,29,29,29,28,24,29,24,9,28,30,29,29,30,28,14,13,13,13,13,9,18554.txt
0,19,25,17,17,20,22,11,20,20,14,21,14,10,5,25,12,13,13,11,24,24,25,25,25,18,19,18,19,21,26,28,28,8,29,29,29,29,29,28,24,29,24,9,28,30,29,29,30,28,14,13,13,13,13,9,18557.txt
0,23,28,17,17,2,29,11,19,17,14,19,7,7,26,27,12,10,10,9,9,9,9,9,9,10,9,10,10,21,5,5,5,8,5,5,5,5,5,5,15,5,15,5,15,13,5,15,16,15,14,16,15,15,15,5,18558.txt
0,19,25,17,17,20,22,11,11,11,14,13,10,10,26,26,12,29,11,28,24,24,25,25,25,18,19,18,19,21,26,28,28,8,29,29,29,29,29,28,24,29,24,9,28,30,29,29,30,28,14,13,13,13,13,29,18560.txt
29,23,30,21,21,20,22,13,27,28,30,24,23,22,24,26,14,29,24,28,24,24,29,30,29,28,25,30,30,26,28,27,27,8,28,28,28,28,28,27,28,30,28,29,30,29,28,29,29,27,14,13,13,13,13,29,18562.txt
0,23,25,17,17,20,22,11,24,23,14,24,9,10,10,26,12,13,13,29,24,24,20,21,23,19,20,19,20,24,27,28,28,8,29,29,29,29,29,28,23,30,23,9,27,30,29,29,30,28,14,13,13,13,13,9,18564.txt
0,0,25,17,17,20,22,11,14,14,16,14,14,24,26,10,12,13,13,11,22,22,23,23,20,6,6,6,6,6,8,8,8,7,8,8,8,8,8,8,7,8,7,10,8,8,8,8,8,8,14,13,13,13,13,9,18566.txt
0,19,25,17,17,20,22,11,20,20,14,21,14,12,11,26,12,13,13,28,24,24,25,25,25,18,19,18,19,21,26,28,28,8,29,29,29,29,29,28,24,29,24,9,28,30,29,29,30,28,14,13,13,13,13,9,18567.txt
0,19,25,17,17,20,22,11,20,20,12,21,14,10,11,25,12,13,13,11,24,24,25,25,25,18,19,18,19,21,26,28,28,8,29,29,29,29,29,28,24,29,24,9,28,30,29,29,30,28,14,13,13,13,13,9,18569.txt
0,0,25,17,17,20,22,11,20,20,12,21,14,10,5,25,12,13,13,12,12,12,25,25,25,13,14,13,13,10,11,17,17,24,17,17,17,17,17,18,16,27,18,9,23,22,22,24,24,23,14,13,13,13,13,9,18572.txt
0,19,25,17,17,20,22,11,14,14,14,15,14,10,26,25,12,13,13,11,24,24,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,9,28,30,29,29,30,28,14,13,13,13,13,9,18574.txt
0,19,25,17,17,20,22,11,20,20,12,21,14,10,11,25,12,13,13,11,24,24,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,9,28,30,29,29,30,28,14,13,13,13,13,29,18575.txt
0,19,25,17,17,20,22,11,20,20,12,21,14,10,10,25,12,13,13,11,23,23,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,9,28,30,29,24,30,28,14,13,13,13,13,9,18578.txt
0,19,16,19,19,28,18,25,20,20,17,21,26,10,26,10,9,7,8,13,6,6,6,6,6,6,6,6,6,6,8,8,8,10,8,8,8,8,8,8,7,8,7,9,8,8,8,8,8,8,30,27,27,27,26,29,18579.txt
0,19,25,17,17,2,29,11,19,17,12,24,7,7,26,27,12,10,10,9,9,9,9,9,9,10,9,10,10,21,26,11,11,13,11,11,11,11,11,12,12,13,12,9,12,13,12,12,12,12,14,13,13,13,13,19,18581.txt
0,0,25,17,17,20,22,11,20,20,12,21,14,10,9,25,12,13,13,11,12,12,13,13,14,13,14,13,13,10,11,17,17,24,17,17,17,17,17,18,16,27,18,9,23,22,22,28,24,23,14,13,13,13,13,9,18585.txt
22,26,30,24,24,20,22,11,29,29,12,23,14,12,5,25,12,13,13,11,23,23,24,24,24,22,25,25,25,26,28,27,27,23,28,28,28,28,28,27,28,28,28,9,30,29,28,24,29,27,14,13,13,13,13,9,18586.txt
29,23,30,21,21,20,22,13,14,14,30,15,14,28,30,25,14,13,13,11,28,28,29,30,29,28,25,30,30,26,28,27,27,8,28,28,28,28,28,27,28,28,28,29,30,29,28,24,29,27,14,13,13,13,13,9,18590.txt
0,0,25,17,17,20,22,11,20,20,12,21,14,10,26,10,12,13,13,11,6,6,6,6,6,6,6,6,6,6,8,8,8,7,8,8,8,8,8,8,7,8,7,9,8,8,8,8,8,8,14,13,13,13,13,29,18591.txt
0,19,25,17,17,20,22,11,14,14,14,15,14,10,5,26,12,29,11,28,23,23,25,25,25,18,19,18,19,21,26,28,28,7,29,29,29,29,29,28,24,29,24,9,28,30,29,24,30,28,14,13,13,13,13,9,18594.txt
0,0,25,17,17,20,22,11,20,20,12,21,14,10,9,10,12,13,13,11,6,6,6,6,6,6,6,6,6,6,8,8,8,10,8,8,8,8,8,8,7,8,7,9,8,8,8,8,8,8,14,13,13,13,13,9,18595.txt
22,29,19,24,24,20,22,13,14,14,21,15,14,10,26,25,14,13,13,11,23,23,24,24,24,22,25,25,25,26,28,27,27,7,28,28,28,28,28,27,28,28,28,29,30,29,28,24,29,27,14,13,13,13,13,9,18598.txt
0,19,25,17,17,20,22,11,20,20,12,21,14,12,26,10,12,29,11,28,6,6,6,6,6,6,6,6,6,6,8,8,8,8,8,8,8,8,8,8,7,8,7,9,8,8,8,8,8,8,14,13,13,13,13,9,18600.txt
0,19,25,17,17,20,22,11,24,23,14,24,9,10,26,27,12,29,11,28,24,24,25,25,25,18,19,18,19,21,26,28,28,7,29,29,29,29,29,28,24,29,24,28,28,30,29,29,30,28,14,13,13,13,13,27,18602.txt
0,19,25,17,17,20,22,11,24,23,14,19,9,10,26,26,12,30,11,28,24,24,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,9,28,30,29,29,30,28,14,13,13,13,13,9,18604.txt
0,19,16,19,19,25,27,22,11,11,14,13,10,10,10,25,22,7,8,13,24,24,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,9,28,30,29,29,30,28,28,30,27,29,29,9,18606.txt
0,19,25,17,17,20,22,11,14,14,14,15,14,10,26,27,12,29,11,11,24,24,25,25,25,18,19,18,19,21,26,28,28,8,29,29,29,29,29,28,24,29,24,9,28,30,29,29,30,28,14,13,13,13,13,29,18607.txt
0,19,25,17,17,20,22,11,20,20,12,21,14,10,26,25,12,13,13,11,24,24,25,25,25,18,19,18,19,21,26,28,28,28,29,29,29,29,29,28,24,29,24,9,28,30,29,29,30,28,14,13,13,13,13,9,18610.txt
0,19,25,17,17,20,22,11,14,14,14,15,14,10,11,27,12,29,11,28,24,24,25,25,25,18,19,18,19,21,26,28,28,8,29,29,29,29,29,28,24,29,24,9,28,30,29,29,30,28,14,13,13,13,13,9,18612.txt
0,0,25,17,17,20,22,11,20,20,12,21,14,10,9,10,12,13,13,11,6,6,6,6,6,6,6,6,6,6,8,8,8,8,8,8,8,8,8,8,7,8,7,9,8,8,8,8,8,8,14,13,13,13,13,9,18614.txt
0,19,25,17,17,20,22,11,20,20,12,21,14,10,26,25,12,13,13,11,24,24,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,9,28,30,29,29,30,28,14,13,13,13,13,29,18615.txt
0,12,16,4,2,11,13,2,2,2,4,9,1,1,26,1,1,1,1,1,16,16,16,16,2,1,1,1,1,1,1,1,1,24,1,1,1,1,1,1,26,29,26,27,29,1,30,30,1,29,1,1,1,1,1,1,18618.txt
29,27,4,28,7,11,13,9,9,9,15,2,2,2,16,2,2,2,2,2,11,11,11,11,11,4,11,4,4,4,2,2,2,4,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,18620.txt
0,0,25,17,17,20,22,11,20,20,14,21,14,10,9,10,12,13,13,11,6,6,6,6,6,6,6,6,6,6,8,8,8,7,8,8,8,8,8,8,7,8,7,9,8,8,8,8,8,8,14,13,13,13,13,9,18621.txt
