0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,filename
28,28,15,26,24,25,6,9,10,13,12,30,13,28,29,8,23,3,8,8,25,28,29,30,6,2,2,2,2,2,1,27,25,25,28,2,28202.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,8,24,24,16,26,26,11,25,24,23,22,22,22,1,27,25,25,28,24,28205.txt
1,14,24,16,15,9,0,0,0,20,0,0,8,17,17,12,5,5,25,25,17,17,17,17,17,15,30,25,25,24,3,3,3,3,4,14,28206.txt
1,0,9,26,24,25,6,9,10,26,12,30,13,28,29,18,30,3,24,24,6,6,6,6,6,24,23,22,22,22,1,27,25,25,28,24,28211.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,3,24,24,6,6,6,6,6,15,30,12,25,13,1,1,1,1,1,14,28213.txt
1,0,15,16,15,4,0,0,0,4,0,0,4,7,7,4,30,3,24,24,6,6,6,6,6,15,30,25,25,24,7,7,7,7,7,14,28215.txt
28,0,15,26,24,25,0,0,0,26,12,30,13,28,29,18,30,3,9,9,25,28,29,30,6,15,30,25,25,24,1,27,25,25,28,14,28217.txt
1,1,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,3,24,24,6,6,6,6,6,15,27,12,26,13,1,27,25,25,28,14,28219.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,13,24,24,16,26,26,11,25,15,30,25,25,24,1,27,25,25,28,14,28221.txt
1,0,9,26,24,25,6,9,10,26,12,30,13,28,29,18,30,3,24,24,6,6,6,6,6,15,27,27,26,26,1,27,25,25,28,14,28222.txt
1,0,9,16,15,0,8,25,19,8,23,27,4,17,0,18,21,20,24,24,6,6,6,6,6,15,30,27,25,26,2,2,2,2,2,14,28226.txt
1,0,16,26,24,25,6,9,10,26,12,30,13,28,29,18,3,4,23,14,1,1,1,1,1,15,30,27,25,26,1,27,25,25,28,14,28228.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,3,28,28,6,6,6,6,6,15,30,25,25,24,1,27,25,25,28,14,28230.txt
1,28,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,3,24,24,6,6,6,6,6,15,30,25,25,24,1,27,25,25,28,14,28231.txt
1,1,24,16,17,5,29,30,28,28,23,14,8,17,5,5,30,8,24,24,16,26,26,11,25,28,21,19,29,19,22,22,22,22,22,28,28233.txt
12,0,24,16,15,5,8,25,19,28,23,27,7,17,8,5,21,20,4,4,20,22,21,19,20,15,30,27,25,26,22,22,22,22,22,14,28237.txt
1,0,29,16,0,5,8,25,19,5,23,5,4,17,7,5,21,20,24,24,10,10,10,16,10,15,30,25,25,24,7,7,7,7,7,14,28240.txt
1,1,24,16,15,4,0,0,0,4,23,14,4,17,0,4,30,3,18,18,6,6,6,6,6,14,15,16,4,16,3,3,3,3,4,13,28242.txt
1,1,9,16,15,5,29,30,28,28,23,14,7,17,8,5,30,3,24,24,6,6,6,6,6,15,30,27,25,26,7,7,7,7,7,14,28246.txt
26,0,9,26,24,25,6,9,10,26,12,30,13,28,29,18,30,3,2,2,6,6,6,6,6,15,6,6,6,7,1,27,25,25,28,5,28248.txt
1,0,9,16,15,5,29,30,28,28,23,14,4,17,0,5,30,4,24,24,16,26,26,11,25,15,30,27,25,26,1,27,25,25,28,14,28254.txt
28,0,15,26,24,25,0,0,0,12,12,8,13,28,29,7,30,3,9,9,6,6,6,6,6,24,23,22,22,22,1,27,25,25,28,24,28256.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,3,24,24,6,6,6,6,6,15,30,25,25,24,1,27,25,25,28,14,28257.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,3,24,24,6,6,6,6,6,24,23,22,22,22,1,27,25,25,28,24,28259.txt
1,1,9,26,24,25,8,25,19,26,12,11,13,13,14,18,5,5,24,24,20,22,21,19,20,15,26,25,25,24,17,17,17,17,18,14,28261.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,3,24,24,25,28,29,30,6,24,23,22,22,22,1,27,25,25,28,24,28263.txt
28,1,24,16,15,4,0,0,0,4,23,14,4,17,0,4,21,20,0,0,6,6,6,6,6,15,30,25,25,24,18,18,18,18,19,14,28265.txt
1,0,9,26,24,25,0,0,0,26,12,30,13,28,29,18,30,3,24,24,6,6,6,6,6,15,30,25,25,24,1,27,25,25,28,14,28268.txt
1,1,9,16,17,5,29,30,28,28,23,14,8,17,5,5,30,3,24,24,6,6,6,6,6,15,30,27,25,26,17,19,19,19,21,14,28272.txt
1,1,15,26,24,25,0,0,0,26,12,8,13,28,29,18,21,20,18,18,6,6,6,6,6,22,15,16,4,16,3,3,3,3,4,13,28274.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,3,24,24,6,6,6,6,6,15,30,27,25,26,1,27,25,25,28,14,28277.txt
12,0,15,28,24,25,0,0,0,19,22,8,21,23,22,27,30,3,9,9,6,6,6,6,6,15,30,27,25,26,1,27,25,25,28,14,28280.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,3,24,24,6,6,6,6,6,15,30,25,25,24,1,27,25,25,28,14,28283.txt
1,0,9,26,24,25,8,25,19,26,12,30,13,28,29,18,21,20,24,24,6,6,6,6,6,15,30,25,25,24,1,27,25,25,28,14,28284.txt
1,0,9,16,15,5,29,30,28,28,23,14,4,17,0,5,30,3,24,24,6,6,6,6,6,15,30,27,25,26,16,9,9,9,9,14,28286.txt
1,1,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,3,24,24,6,6,6,6,6,12,30,25,25,24,1,27,25,25,28,14,28289.txt
12,0,15,16,15,4,0,0,0,4,23,14,4,8,5,27,30,3,9,9,6,6,6,6,6,24,23,22,22,22,15,9,9,9,9,24,28292.txt
1,1,9,26,24,25,8,25,19,26,12,30,13,28,29,18,21,20,24,24,20,22,21,19,20,15,30,25,25,24,3,3,3,3,4,14,28293.txt
1,0,15,26,24,25,0,0,0,26,12,30,13,28,29,18,30,3,24,24,6,6,6,6,6,15,30,25,25,24,1,27,25,25,28,14,28296.txt
28,28,15,26,28,11,23,11,20,13,13,12,14,14,15,7,23,4,2,2,28,25,25,26,29,2,2,2,2,2,20,20,4,4,5,2,28298.txt
1,12,15,26,24,25,0,0,0,26,12,30,13,28,29,18,5,5,24,24,20,22,21,19,20,15,12,27,12,26,1,27,25,25,28,14,28302.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,3,24,24,6,6,6,6,6,15,30,25,25,24,1,27,25,25,28,14,28305.txt
28,0,15,26,24,25,0,0,0,26,22,8,21,23,22,27,30,3,9,9,25,28,29,30,6,2,2,2,2,2,1,27,25,25,28,2,28307.txt
28,5,16,26,24,11,14,20,2,26,13,8,14,14,15,18,30,8,18,18,28,25,25,26,29,28,15,16,29,16,11,5,5,5,3,13,28309.txt
1,0,16,26,24,25,6,9,10,26,12,30,13,28,29,18,30,4,9,9,1,1,1,1,1,24,23,22,22,22,1,27,25,25,28,24,28311.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,3,24,24,6,6,6,6,6,15,30,25,25,24,1,27,25,25,28,14,28313.txt
1,14,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,3,24,24,25,28,29,30,6,15,30,25,25,24,1,27,25,25,28,14,28314.txt
26,0,9,26,24,25,29,22,27,26,12,11,13,13,14,18,10,8,24,24,16,26,26,11,25,5,5,5,5,4,1,27,25,25,28,24,28317.txt
1,0,24,16,15,5,29,30,28,28,23,14,5,0,5,5,3,3,24,24,6,6,6,6,6,15,30,25,25,24,7,7,7,7,7,23,28319.txt
1,1,9,26,24,25,6,9,10,26,12,30,13,28,29,18,30,3,24,24,6,6,6,6,6,12,30,25,25,24,1,27,25,25,28,14,28320.txt
28,24,15,26,24,25,6,9,10,26,12,30,13,28,29,18,5,5,9,9,1,1,1,1,1,24,23,22,22,22,6,6,6,6,6,24,28322.txt
1,0,15,26,24,25,6,9,10,26,12,30,13,28,29,18,30,4,24,24,8,9,9,8,9,15,30,25,25,24,1,27,25,25,28,14,28326.txt
1,0,29,16,17,4,0,0,0,4,23,5,4,17,0,4,5,5,14,24,20,22,21,19,20,15,30,26,25,25,3,3,3,3,4,14,28327.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,6,6,6,6,6,24,23,22,22,22,1,27,25,25,28,24,28328.txt
30,14,15,12,30,14,28,27,22,11,21,9,17,21,24,8,14,3,8,8,25,28,29,30,6,24,23,22,22,22,1,27,25,25,28,24,28331.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,3,24,24,6,6,6,6,6,15,30,25,25,24,1,1,1,1,1,14,28332.txt
1,0,15,26,24,25,4,26,5,26,12,30,13,28,29,18,3,10,24,24,1,1,1,1,1,15,30,27,25,26,1,27,25,25,28,14,28336.txt
1,1,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,3,24,24,6,6,6,6,6,15,12,25,12,24,1,27,25,25,28,14,28338.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,3,24,24,6,6,6,6,6,24,23,22,22,22,1,27,25,25,28,24,28340.txt
1,14,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,3,24,24,6,6,6,6,6,15,30,25,25,24,1,27,25,25,28,14,28343.txt
1,24,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,16,26,26,11,25,24,23,22,22,22,7,7,7,7,7,24,28344.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,3,24,24,6,6,6,6,6,15,27,25,26,24,1,27,25,25,28,14,28347.txt
1,0,17,26,24,25,0,0,0,26,12,8,13,28,29,18,30,3,24,24,6,6,6,6,6,15,12,25,12,24,1,27,25,25,28,14,28350.txt
1,24,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,4,24,24,16,26,26,11,25,15,30,27,25,26,1,27,25,25,28,14,28353.txt
28,0,16,26,24,11,6,9,10,26,13,12,14,14,15,18,30,3,9,9,25,28,29,30,6,5,5,5,5,4,1,27,25,25,28,24,28354.txt
26,0,15,26,28,25,6,9,10,21,12,30,13,28,29,28,27,3,24,24,6,6,6,6,6,5,5,5,5,4,1,27,25,25,28,24,28358.txt
1,11,9,26,24,25,29,30,28,26,12,30,13,28,29,18,3,8,24,24,16,26,26,11,25,24,23,22,22,22,1,27,25,25,28,24,28359.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,3,24,24,6,6,6,6,6,15,30,12,25,13,1,27,25,25,28,14,28361.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,3,24,24,6,6,6,6,6,15,30,27,25,26,1,27,25,25,28,14,28363.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,6,6,6,6,6,15,30,25,25,24,1,27,25,25,28,14,28365.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,3,24,24,6,6,6,6,6,15,30,25,25,24,1,27,25,25,28,14,28367.txt
1,0,15,26,24,25,6,9,10,26,12,30,13,28,29,18,30,4,7,7,1,1,1,1,1,15,30,25,25,24,1,27,25,25,28,14,28371.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,10,24,24,16,26,26,11,25,24,23,22,22,22,1,27,25,25,28,24,28372.txt
1,0,9,26,24,25,0,0,0,26,12,30,13,28,29,18,30,3,24,24,6,6,6,6,6,15,30,25,25,24,1,27,25,25,28,14,28375.txt
1,0,15,26,24,25,4,4,5,26,12,30,13,28,29,18,30,3,24,24,6,6,6,6,6,24,23,22,22,22,1,27,25,25,28,24,28378.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,16,26,26,3,25,15,6,6,6,9,1,27,25,25,28,5,28381.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,3,24,24,6,6,6,6,6,15,27,25,26,24,1,27,25,25,28,14,28383.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,3,24,24,6,6,6,6,6,15,30,25,25,24,1,27,25,25,28,14,28386.txt
1,0,15,26,24,25,6,9,10,26,12,30,13,28,29,18,14,8,9,9,12,18,20,14,21,24,23,22,22,22,1,27,25,25,28,24,28387.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,16,26,26,11,25,15,30,27,25,26,1,27,25,25,28,14,28389.txt
26,14,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,25,28,29,30,6,8,6,6,6,7,1,1,1,1,1,5,28391.txt
1,0,15,16,15,9,0,0,0,20,17,17,8,17,5,18,3,8,9,9,28,25,25,26,29,24,23,22,22,22,1,27,25,25,28,24,28394.txt
26,30,2,2,10,23,29,30,28,18,24,16,18,24,10,11,19,7,11,11,26,29,30,6,6,8,11,11,11,7,1,27,25,25,28,11,28395.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,3,24,24,6,6,6,6,6,15,30,25,25,24,1,27,25,25,28,23,28397.txt
1,0,9,16,20,5,29,30,28,5,23,14,4,17,0,5,25,3,24,24,6,6,6,6,6,21,30,25,25,24,1,27,25,25,28,14,28398.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,3,24,24,6,6,6,6,6,15,30,25,25,24,1,27,25,25,28,14,28400.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,4,24,24,16,26,26,11,25,15,30,25,25,24,1,27,25,25,28,14,28402.txt
1,0,15,26,24,25,6,9,10,26,12,30,13,28,29,18,30,4,24,24,29,13,14,28,14,15,30,27,25,26,1,27,25,25,28,14,28403.txt
1,0,15,16,0,4,0,0,0,4,0,0,4,17,0,4,30,3,0,0,6,6,6,6,6,15,30,27,25,26,7,7,7,7,7,14,28406.txt
1,0,9,16,15,5,4,4,5,28,23,14,4,0,0,18,30,4,24,24,12,13,14,14,14,15,30,25,25,24,1,27,25,25,28,14,28409.txt
1,14,29,16,15,5,29,30,28,5,23,14,4,7,0,5,30,4,14,24,16,26,26,11,25,15,30,25,25,24,3,3,3,3,4,14,28411.txt
1,14,9,16,15,5,29,30,28,28,23,14,4,17,0,5,30,25,24,24,6,6,6,6,6,15,30,25,25,24,3,3,3,3,4,14,28413.txt
1,12,24,16,15,16,0,0,0,20,0,0,8,17,0,4,5,5,0,0,20,22,21,19,20,13,30,25,25,24,3,3,3,3,4,14,28417.txt
1,0,9,26,24,25,6,9,10,26,12,30,13,28,29,18,30,4,24,24,8,9,9,8,9,15,30,27,25,26,1,27,25,25,28,14,28418.txt
1,12,24,16,15,5,29,30,28,28,23,27,8,17,0,5,30,8,14,24,10,26,26,16,25,15,27,27,26,26,16,19,19,19,24,14,28421.txt
1,14,9,26,24,25,6,9,10,26,12,30,13,28,29,18,30,10,24,24,1,1,1,1,1,15,30,25,25,24,1,27,25,25,28,14,28423.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,3,24,24,6,6,6,6,6,24,23,22,22,22,1,27,25,25,28,24,28427.txt
14,0,9,26,24,25,8,25,19,26,12,30,13,28,29,18,21,20,16,15,16,10,10,27,10,15,30,25,25,24,1,27,25,25,28,14,28428.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,3,24,24,6,6,6,6,6,24,23,22,22,22,1,27,25,25,28,24,28430.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,4,24,24,16,26,26,11,25,15,30,27,25,26,1,27,25,25,28,14,28432.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,3,24,24,25,28,29,30,6,2,2,2,2,2,1,27,25,25,28,2,28435.txt
1,1,24,16,15,4,8,25,19,4,23,14,4,17,7,23,21,20,24,24,2,2,2,2,2,12,30,27,25,26,7,7,7,7,7,14,28437.txt
1,14,9,26,24,25,29,30,28,12,12,30,13,28,29,7,30,25,24,24,16,26,26,11,25,24,23,22,22,22,1,27,25,25,28,24,28438.txt
1,1,9,16,15,5,29,30,28,28,23,23,8,0,8,18,30,3,24,24,6,6,6,6,6,6,8,8,8,29,1,27,25,25,28,7,28440.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,3,24,24,6,6,6,6,6,15,30,25,25,24,1,27,25,25,28,14,28442.txt
28,0,16,26,24,25,0,0,0,12,12,30,13,28,29,7,30,3,9,9,25,28,29,30,6,24,23,22,22,22,1,27,25,25,28,24,28444.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,6,6,6,6,6,15,30,25,25,24,1,27,25,25,28,14,28450.txt
1,0,15,26,24,25,6,9,10,26,12,30,13,28,29,18,14,4,23,30,1,1,1,1,1,15,30,25,25,24,1,27,25,25,28,14,28453.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,4,24,24,16,26,26,11,25,15,30,25,25,24,1,27,25,25,28,14,28454.txt
30,0,5,18,15,16,0,0,0,10,0,0,8,17,5,23,14,3,8,8,25,28,29,30,6,2,2,2,2,2,1,27,25,25,28,2,28455.txt
1,12,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,3,24,24,6,6,6,6,6,15,27,25,26,24,1,27,25,25,28,14,28458.txt
1,0,9,26,24,25,8,25,19,26,12,30,13,28,29,18,21,20,24,24,10,10,10,16,10,15,30,25,25,24,15,9,9,9,9,14,28459.txt
1,0,15,26,24,25,0,0,0,26,12,30,13,28,29,18,30,3,0,0,6,6,6,6,6,15,6,6,6,7,1,27,25,25,28,5,28463.txt
10,0,20,28,24,25,0,0,0,19,22,8,21,23,22,27,30,3,24,24,25,28,29,30,6,2,2,2,2,2,1,27,25,25,28,2,28465.txt
1,21,24,16,17,4,0,0,0,4,23,14,7,17,0,4,30,3,24,24,6,6,6,6,6,15,29,25,28,24,7,7,7,7,7,14,28467.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,3,24,24,6,6,6,6,6,15,29,27,28,26,1,27,25,25,28,14,28469.txt
1,0,9,16,0,5,29,30,28,5,23,14,4,0,0,5,30,3,24,24,6,6,6,6,6,15,12,25,12,24,7,7,7,7,7,14,28472.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,6,6,6,6,6,15,30,25,25,24,1,27,25,25,28,14,28474.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,6,6,6,6,6,15,6,6,6,7,3,3,3,3,4,5,28478.txt
30,0,3,24,9,17,28,27,10,3,20,21,18,18,19,11,19,30,8,8,28,25,25,26,29,24,23,22,22,22,1,27,25,25,28,25,28481.txt
28,0,3,24,9,17,6,9,10,3,20,21,18,18,10,30,3,25,8,8,6,6,6,6,6,5,5,5,5,4,12,5,5,5,3,24,28483.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,6,6,6,6,6,15,6,6,6,7,1,27,25,25,28,5,28484.txt
1,0,3,24,10,17,29,30,28,17,8,7,11,10,10,11,19,25,24,24,26,29,30,6,6,19,17,22,17,17,1,27,25,25,28,24,28486.txt
28,30,15,26,24,11,6,9,10,26,13,12,14,14,15,18,30,4,9,9,28,25,25,26,29,24,23,22,22,22,1,27,25,25,28,24,28489.txt
1,1,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,16,26,26,11,25,24,23,22,22,22,1,27,25,25,28,24,28490.txt
1,14,24,16,17,5,29,30,28,28,23,14,9,17,5,5,30,25,24,24,16,26,26,11,25,24,23,22,22,22,7,7,7,7,7,24,28492.txt
26,14,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,16,26,26,11,25,15,6,6,6,7,1,27,25,25,28,5,28494.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,6,6,6,6,6,15,30,25,25,24,1,27,25,25,28,14,28497.txt
30,0,16,26,28,11,0,0,0,13,13,12,14,14,15,8,27,3,8,8,21,23,23,13,12,5,5,5,5,4,1,27,25,25,28,24,28500.txt
26,1,9,20,29,6,29,30,28,6,19,20,8,19,5,24,30,25,24,24,6,6,6,6,6,12,11,11,11,7,2,2,2,2,2,11,28502.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,6,6,6,6,6,15,30,12,25,13,1,27,25,25,28,14,28505.txt
28,1,15,26,28,11,6,9,10,13,13,12,14,14,15,8,27,4,9,9,28,25,25,26,29,24,23,22,22,22,9,15,15,15,16,4,28506.txt
1,14,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,6,6,6,6,6,24,23,22,22,22,1,27,25,25,28,24,28507.txt
1,1,24,26,24,25,29,30,28,26,12,30,13,28,29,18,30,3,24,24,6,6,6,6,6,15,30,25,25,24,26,29,30,30,21,14,28510.txt
1,1,26,0,15,6,1,1,8,6,15,27,4,0,5,0,20,19,1,1,20,22,21,19,20,12,30,25,25,24,2,2,2,2,2,14,28511.txt
1,14,9,26,24,25,29,30,28,26,28,26,25,26,25,25,25,27,24,24,19,20,24,18,24,21,30,25,25,24,1,27,25,25,28,14,28515.txt
28,30,9,20,11,0,0,0,0,9,9,10,0,19,5,5,26,2,9,9,7,15,7,15,15,5,5,5,5,4,2,2,2,2,2,4,28516.txt
1,24,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,16,26,26,12,25,15,30,25,25,24,0,0,0,0,0,14,28518.txt
1,1,9,16,15,0,29,30,28,9,23,14,0,0,5,5,30,25,24,24,6,6,6,6,6,15,30,27,25,26,2,2,2,2,2,14,28521.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,6,6,6,6,6,24,23,22,22,22,1,27,25,25,28,24,28523.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,6,6,6,6,6,15,27,25,26,24,1,27,25,25,28,14,28524.txt
1,0,9,26,24,25,29,30,28,26,28,26,25,26,25,25,25,27,24,24,19,20,24,18,24,2,2,2,2,2,1,27,25,25,28,2,28528.txt
28,30,9,26,24,25,6,9,10,12,12,30,13,28,29,7,30,25,9,9,6,6,6,6,6,24,23,22,22,22,1,27,25,25,28,24,28529.txt
1,1,24,16,15,6,9,12,8,6,15,14,8,8,5,24,20,19,24,24,20,22,21,19,20,10,9,9,9,30,2,2,2,2,2,16,28531.txt
1,0,3,24,10,13,29,30,28,18,11,28,26,15,10,11,19,25,24,24,26,29,30,6,6,24,23,22,22,22,1,27,25,25,28,24,28533.txt
28,0,15,26,24,11,6,9,10,13,13,12,14,14,15,8,30,4,9,9,28,25,25,26,29,24,23,22,22,22,1,27,25,25,28,4,28534.txt
28,30,24,16,15,0,14,24,2,8,23,27,29,8,5,5,6,6,19,20,20,22,21,19,20,10,25,29,21,28,18,18,18,18,19,26,28536.txt
1,0,9,16,15,9,29,30,28,20,23,14,8,17,5,4,30,4,24,24,16,26,26,11,25,24,23,22,22,22,7,7,7,7,7,24,28539.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,6,6,6,6,6,15,6,6,6,7,1,27,25,25,28,5,28541.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,16,26,26,11,25,25,24,23,23,23,1,27,25,25,28,24,28543.txt
26,14,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,25,28,29,30,6,26,10,10,10,11,1,27,25,25,28,10,28546.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,16,26,26,11,25,5,5,5,5,4,12,21,12,12,23,24,28548.txt
1,0,24,16,15,18,8,25,19,0,23,27,7,6,8,5,20,19,4,4,6,6,6,6,6,15,30,27,25,26,21,9,9,9,9,14,28550.txt
1,0,23,26,24,25,29,30,28,26,12,30,13,28,29,18,3,25,3,3,16,26,26,11,25,14,19,21,16,20,24,9,9,9,9,16,28553.txt
1,10,2,15,27,23,23,26,20,18,24,28,27,30,21,14,18,10,23,30,30,18,20,29,30,26,22,24,24,29,4,4,28,28,26,27,28554.txt
26,1,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,6,6,6,6,6,24,23,22,22,22,0,0,0,0,0,24,28556.txt
28,0,9,26,24,25,3,3,10,12,12,30,13,28,29,7,30,30,9,9,6,6,6,6,6,25,24,23,23,23,1,27,25,25,28,24,28557.txt
1,0,9,26,24,25,29,30,28,22,12,30,13,28,29,18,30,30,24,24,6,6,6,6,6,24,23,22,22,22,1,27,25,25,28,24,28561.txt
12,0,9,26,24,25,29,30,28,26,22,22,21,23,22,13,30,25,12,12,16,26,26,11,25,15,6,6,6,7,14,14,14,14,13,5,28562.txt
26,1,23,20,11,6,1,1,8,6,9,10,0,12,5,18,26,18,24,24,7,7,7,15,28,10,9,9,9,30,2,2,2,2,2,13,28563.txt
28,30,15,26,28,11,0,0,0,12,13,12,14,14,15,7,22,2,18,18,6,6,6,6,6,10,9,9,9,30,1,27,25,25,28,26,28565.txt
1,1,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,6,6,6,6,6,15,30,25,25,24,1,27,25,25,28,14,28568.txt
1,1,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,16,15,16,26,26,11,25,15,11,11,11,7,12,5,5,5,3,11,28570.txt
1,1,9,16,15,6,1,1,8,9,16,14,0,17,0,0,20,19,24,24,16,2,2,11,2,12,30,25,25,24,0,0,0,0,0,14,28572.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,3,24,24,25,28,29,30,6,24,23,22,22,22,1,27,25,25,28,24,28574.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,16,26,26,11,25,15,30,25,25,24,1,27,25,25,28,14,28575.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,3,3,16,26,26,11,25,24,23,22,22,22,11,5,5,5,3,24,28578.txt
1,30,3,24,2,17,28,27,10,7,2,2,2,2,2,3,8,30,29,29,5,4,4,5,4,9,10,10,10,11,20,20,4,4,3,10,28579.txt
28,0,15,26,24,11,6,9,10,12,13,12,14,14,15,7,30,8,9,9,29,17,17,28,17,24,23,22,22,22,1,27,25,25,28,24,28581.txt
1,1,23,20,11,6,10,10,8,6,15,14,0,8,5,24,21,20,24,24,14,7,15,15,7,22,9,9,9,30,2,2,2,2,2,13,28584.txt
1,1,9,16,17,5,29,30,28,28,23,14,0,17,13,5,30,25,24,24,16,26,26,11,25,15,30,27,25,26,17,17,17,17,18,14,28587.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,3,3,16,26,26,11,25,24,23,22,22,22,1,27,25,25,28,24,28588.txt
1,24,24,16,17,5,10,10,9,28,23,27,0,17,5,18,20,19,24,24,9,8,8,20,8,15,27,25,26,24,0,0,0,0,0,14,28591.txt
1,0,9,26,25,25,29,30,28,13,12,30,13,28,29,7,1,25,21,22,21,23,23,13,12,24,23,22,22,22,1,27,25,25,28,24,28593.txt
26,0,3,24,9,13,8,25,19,15,20,21,18,18,10,14,20,19,11,11,7,7,7,15,28,8,6,6,6,7,3,3,3,3,4,5,28595.txt
1,12,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,6,6,6,6,6,15,30,25,25,24,1,27,25,25,28,14,28596.txt
1,1,9,26,24,25,9,14,1,26,12,30,13,28,29,18,20,19,24,24,6,6,6,6,6,15,30,27,25,26,1,27,25,25,28,14,28598.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,3,3,16,26,26,11,25,24,23,22,22,22,1,27,25,25,28,24,28601.txt
