0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,filename
0,10,0,0,3,4,0,5,0,2,0,8,0,0,6,5,11,9,0,9,2,9,2,2,2,21588.txt
0,7,3,0,3,0,3,0,4,2,0,6,0,0,6,5,0,0,0,0,2,3,2,2,2,21590.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,6,6,5,0,5,0,9,2,12,2,2,2,21592.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,6,6,5,11,0,0,9,2,3,2,2,2,21594.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,6,6,5,0,5,0,9,2,12,2,2,2,21596.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,6,6,5,0,0,0,10,2,3,2,2,2,21598.txt
11,16,2,4,2,2,0,5,0,2,3,1,0,0,4,3,2,1,1,5,6,7,5,5,5,21600.txt
0,7,3,0,3,0,3,0,4,2,0,6,0,6,6,5,0,0,0,0,10,3,2,2,2,21602.txt
0,7,3,0,3,0,3,0,4,2,0,6,0,6,6,5,11,5,0,10,10,3,2,2,2,21604.txt
0,7,3,0,3,0,3,0,4,2,0,6,0,6,6,5,0,5,0,7,2,13,2,2,2,21606.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,6,6,5,0,0,0,0,2,3,2,2,2,21608.txt
0,7,0,0,3,4,3,0,4,2,0,6,0,6,6,5,0,5,0,10,2,3,2,2,2,21610.txt
0,7,0,0,3,0,3,0,4,2,4,6,0,6,6,5,11,5,0,9,2,3,2,2,2,21612.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,6,6,5,11,0,0,9,2,3,2,2,2,21614.txt
0,7,3,0,3,0,3,0,4,2,0,6,0,0,6,5,0,0,0,0,10,3,2,2,2,21616.txt
0,7,0,0,3,0,3,0,0,2,0,6,0,0,6,5,11,0,0,0,2,3,2,2,2,21618.txt
0,7,3,0,3,0,3,0,4,2,4,6,0,6,6,5,0,5,0,9,2,3,2,2,2,21619.txt
0,7,3,0,3,0,3,0,4,2,0,6,0,6,6,5,0,5,7,13,11,5,11,10,12,21621.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,6,6,5,0,5,0,0,2,3,2,2,2,21623.txt
0,7,3,0,3,4,3,0,4,2,0,6,0,6,6,5,0,5,0,7,2,14,2,2,2,21625.txt
0,13,0,0,3,0,0,0,0,2,0,6,0,0,6,5,11,0,0,9,2,10,2,2,2,21627.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,6,6,5,0,5,0,9,2,3,2,2,2,21629.txt
6,7,3,0,3,0,3,0,4,2,0,6,0,6,5,5,0,4,0,7,2,12,2,2,7,21631.txt
0,7,0,0,3,0,3,0,4,2,0,8,0,6,6,5,11,0,7,14,11,5,11,10,12,21635.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,6,6,5,11,5,0,9,2,3,2,2,2,21636.txt
0,7,0,0,3,0,3,5,4,2,0,6,0,6,6,5,0,0,0,9,2,3,2,2,2,21638.txt
0,7,3,0,3,4,3,0,4,2,0,9,0,17,6,5,18,0,0,10,10,3,2,2,2,21640.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,0,6,5,0,0,0,0,2,3,2,2,2,21642.txt
0,10,0,0,3,0,0,0,0,2,0,6,0,0,6,5,11,0,0,9,2,9,2,2,2,21645.txt
0,7,3,0,3,0,3,0,4,2,0,6,0,6,6,5,0,5,0,10,10,3,2,2,2,21647.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,6,6,5,0,0,0,0,2,3,2,2,2,21649.txt
0,7,3,0,3,0,3,0,4,2,0,6,0,0,6,5,11,0,0,9,2,3,2,2,2,21651.txt
0,7,3,0,3,0,3,0,4,2,0,6,0,6,6,5,11,0,0,9,10,3,2,2,2,21653.txt
0,10,3,0,3,4,0,0,0,2,4,6,0,19,18,5,5,9,0,8,2,9,2,2,2,21655.txt
0,7,3,0,3,0,3,0,4,2,0,6,0,6,6,5,11,5,0,10,2,3,2,2,2,21657.txt
0,10,3,0,3,0,0,0,0,2,0,6,0,0,6,5,11,0,0,10,10,3,2,2,2,21659.txt
0,11,0,0,3,0,0,0,0,2,0,6,0,0,6,5,11,0,0,0,2,9,2,2,2,21661.txt
0,7,0,0,3,0,3,0,0,2,0,6,0,0,6,5,11,0,0,0,2,3,2,2,2,21663.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,6,6,5,0,5,0,9,2,3,2,2,2,21664.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,6,6,5,11,0,0,9,2,3,2,2,2,21667.txt
0,7,3,0,3,0,3,0,4,2,0,6,0,0,6,5,0,0,0,0,2,3,2,2,2,21669.txt
0,7,3,0,3,0,3,0,4,2,6,6,0,6,6,5,0,5,0,7,2,12,2,2,2,21671.txt
0,7,3,0,3,0,3,0,0,2,0,9,0,17,6,5,18,0,0,0,10,3,9,2,2,21672.txt
0,7,0,0,3,0,3,0,4,2,4,6,0,22,6,5,18,0,0,0,2,3,2,2,2,21674.txt
0,0,0,0,3,4,0,0,0,2,0,6,0,0,7,0,11,9,0,9,2,9,2,2,2,21676.txt
0,7,3,0,3,0,3,0,4,2,0,6,0,6,6,5,11,5,0,9,2,3,2,2,2,21678.txt
0,0,0,0,3,0,0,0,0,2,0,6,0,0,7,0,11,0,0,9,2,9,2,2,2,21681.txt
0,10,0,0,3,5,3,0,4,2,0,6,0,6,5,5,11,9,0,8,2,3,2,2,2,21683.txt
0,0,3,0,3,0,0,5,0,2,0,0,0,16,10,16,30,9,0,8,2,9,2,2,1,21684.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,0,6,5,0,0,0,0,2,3,2,2,2,21686.txt
0,7,3,0,3,0,0,0,0,2,0,6,0,0,6,5,11,0,0,10,2,10,2,2,2,21688.txt
0,10,0,0,3,0,0,0,0,2,7,6,0,0,6,5,11,0,0,9,2,10,2,2,2,21690.txt
0,7,0,0,3,0,0,0,0,2,0,6,0,0,6,5,11,0,0,0,2,3,2,2,2,21692.txt
0,0,0,0,3,4,0,0,0,2,0,7,0,0,5,0,11,9,0,8,2,9,2,2,2,21694.txt
0,7,3,0,3,0,3,0,4,2,0,6,0,6,6,5,27,0,0,10,2,3,2,2,2,21696.txt
0,0,0,0,3,0,0,0,0,2,0,7,0,0,5,6,11,9,0,8,2,9,2,2,2,21698.txt
0,10,0,0,3,0,0,0,0,2,0,6,0,0,5,5,11,9,0,8,2,3,2,2,2,21700.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,0,6,5,0,0,0,0,2,3,2,2,2,21702.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,6,5,5,11,8,0,7,2,12,2,2,2,21704.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,0,6,5,11,0,0,10,2,3,2,2,2,21706.txt
0,0,0,0,3,0,0,5,0,2,0,6,0,0,5,0,11,9,0,8,2,9,2,2,2,21709.txt
0,0,3,0,3,0,0,0,0,2,4,0,0,3,1,1,2,0,2,1,1,1,1,1,1,21711.txt
0,10,0,0,3,0,0,5,0,2,0,6,0,0,6,5,11,0,0,10,2,3,2,2,2,21712.txt
0,7,3,0,3,0,3,5,4,2,0,6,0,0,6,5,0,0,0,9,2,3,2,2,2,21715.txt
0,7,0,0,3,0,0,0,0,2,0,6,0,0,6,5,11,0,0,10,2,3,2,2,2,21728.txt
0,7,0,0,3,4,0,0,0,2,0,6,0,0,6,5,11,0,0,0,2,3,2,2,2,21729.txt
0,7,3,0,3,0,3,0,4,2,0,6,0,6,6,5,0,5,11,10,2,15,2,2,2,21730.txt
6,7,0,0,3,0,3,4,4,2,0,6,0,6,5,5,0,4,0,7,2,12,2,2,7,21742.txt
0,7,3,0,3,0,3,0,4,2,0,11,0,6,6,5,18,0,0,0,10,3,2,2,2,21747.txt
0,7,3,0,3,0,3,0,4,2,0,6,4,1,6,5,0,0,11,10,10,3,2,2,2,21750.txt
0,15,0,0,3,0,3,5,4,2,0,6,0,6,6,5,11,9,0,9,2,3,2,2,2,21751.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,6,5,5,11,8,0,7,2,12,2,2,2,21753.txt
0,7,0,0,3,0,3,0,4,2,4,6,0,6,6,5,0,5,0,7,2,12,2,2,2,21754.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,6,6,5,11,0,0,10,2,3,2,2,2,21757.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,6,6,5,0,5,0,9,2,3,2,2,2,21758.txt
0,7,0,0,3,0,3,5,0,2,4,6,0,0,6,5,11,0,0,0,2,3,2,2,2,21769.txt
0,0,3,0,3,0,0,5,0,2,0,0,0,16,0,10,5,9,5,9,8,9,2,2,2,21772.txt
0,7,0,0,3,0,3,0,4,2,7,6,0,6,6,5,0,0,0,9,2,3,2,2,2,21774.txt
0,7,3,0,3,0,3,0,4,2,0,6,0,0,6,5,0,0,0,0,2,3,2,2,2,21777.txt
0,7,0,0,3,4,3,0,4,2,0,6,0,0,6,5,11,0,0,10,2,3,2,2,2,21779.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,6,5,5,0,8,0,7,2,12,2,2,2,21780.txt
0,7,3,0,3,0,3,0,4,2,0,9,0,6,6,5,0,5,0,10,2,15,2,2,2,21782.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,6,6,5,17,0,0,9,2,3,2,2,2,21784.txt
0,10,3,0,3,0,3,0,0,2,0,6,0,0,5,5,11,9,0,8,2,3,2,2,2,21789.txt
0,7,0,0,3,0,3,0,0,2,0,6,0,0,6,5,0,0,0,0,2,3,2,2,9,21793.txt
0,7,0,0,3,4,3,0,4,2,0,6,0,6,6,5,11,0,0,9,2,3,2,2,2,21794.txt
0,11,3,0,3,0,3,0,4,2,0,6,0,6,5,5,11,8,0,7,2,12,2,2,2,21796.txt
0,10,3,0,3,0,3,0,4,2,0,6,0,6,6,5,14,9,0,10,10,3,2,2,2,21797.txt
0,7,3,0,3,4,3,0,4,2,0,6,0,6,6,5,18,5,0,10,10,3,2,2,2,21799.txt
0,7,0,0,3,4,3,0,4,2,0,6,0,6,6,5,0,5,0,9,2,3,2,2,2,21802.txt
0,10,0,0,3,0,0,0,0,2,0,6,0,0,6,5,11,0,0,10,2,10,2,2,2,21804.txt
0,7,3,0,3,0,3,0,4,2,0,6,0,6,6,5,0,0,0,0,2,3,2,2,2,21807.txt
0,11,0,0,3,0,3,0,4,2,0,6,0,6,6,5,11,9,0,10,2,3,2,2,2,21811.txt
0,7,0,0,3,5,3,0,4,2,0,6,0,6,6,5,0,5,0,9,2,12,2,2,2,21817.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,6,6,5,0,5,0,0,2,3,2,2,2,21819.txt
0,7,0,0,3,0,3,5,4,2,0,6,0,0,6,5,11,0,0,9,2,3,2,2,2,21820.txt
0,10,3,0,3,0,0,0,0,2,0,6,0,0,5,5,11,9,0,8,2,9,2,2,2,21822.txt
0,10,3,0,3,0,3,0,4,2,0,6,0,6,6,5,11,9,0,10,10,3,2,2,2,21825.txt
0,7,0,0,3,0,0,0,0,2,0,6,0,0,6,5,11,0,0,0,2,10,2,2,2,21828.txt
0,7,0,0,3,4,3,5,4,2,4,6,0,6,6,5,0,0,0,0,2,3,2,2,2,21832.txt
0,7,0,0,3,4,3,0,4,2,0,6,0,0,6,5,0,0,0,0,2,3,2,2,2,21834.txt
0,10,0,0,3,0,0,0,0,2,0,6,0,0,6,5,11,9,0,9,2,3,2,2,2,21835.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,0,6,5,0,0,0,0,2,3,2,2,2,21838.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,6,6,5,11,6,7,13,11,5,11,10,12,21840.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,0,6,5,11,0,0,9,2,3,2,2,2,21842.txt
0,7,3,0,3,0,3,0,4,2,0,6,0,0,6,5,0,0,0,0,2,3,2,2,2,21845.txt
0,7,3,0,3,0,3,0,4,2,0,6,0,6,6,5,0,5,0,10,2,3,2,2,2,21848.txt
0,7,3,0,3,0,3,0,4,2,0,6,0,0,6,5,0,0,0,0,9,3,2,2,2,21850.txt
0,7,3,0,3,0,3,0,4,2,4,6,0,6,6,5,0,5,0,9,2,3,2,2,2,21853.txt
0,7,3,0,3,0,3,0,4,2,0,6,0,6,6,5,11,0,0,10,10,3,2,2,2,21855.txt
0,7,3,0,3,0,3,0,4,2,0,6,0,0,6,5,0,0,0,0,2,3,2,2,2,21857.txt
0,7,0,0,3,0,3,0,4,2,4,6,0,6,6,5,0,0,0,0,2,3,2,2,2,21859.txt
0,7,0,0,3,0,3,5,4,2,0,6,0,0,6,5,11,0,0,9,2,3,2,2,2,21861.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,6,6,5,0,5,0,9,2,3,2,2,2,21863.txt
0,7,3,0,3,0,3,0,4,2,0,6,0,0,6,5,0,0,0,0,2,3,2,2,2,21865.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,6,6,5,11,5,0,9,2,13,2,2,2,21867.txt
0,7,3,0,3,0,3,0,4,2,0,6,0,6,6,5,0,0,0,0,2,3,2,2,2,21868.txt
0,7,0,0,3,0,3,5,0,2,0,6,0,0,6,5,11,0,0,0,2,3,2,2,2,21870.txt
0,7,3,0,3,0,3,0,4,2,0,6,0,0,6,5,11,0,0,9,2,3,2,2,2,21871.txt
0,10,0,0,3,0,3,0,4,2,4,6,0,6,11,5,11,8,0,8,2,3,2,2,2,21872.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,0,6,5,28,0,0,0,2,3,2,2,2,21875.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,6,6,5,11,0,0,9,2,3,2,2,2,21877.txt
0,10,3,0,3,0,0,0,0,2,0,6,0,0,6,5,11,0,0,10,2,9,9,2,2,21878.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,0,6,5,0,0,0,0,2,3,2,2,2,21880.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,6,6,5,0,5,0,9,2,3,2,2,2,21884.txt
0,7,3,0,3,0,3,0,4,2,0,6,0,12,6,5,0,0,0,0,10,3,2,2,2,21886.txt
0,10,0,0,3,0,0,0,0,2,0,6,0,0,6,5,11,0,0,9,2,3,2,2,2,21887.txt
0,7,3,0,3,0,3,0,4,2,0,6,0,6,6,5,0,5,0,10,2,3,2,2,2,21889.txt
0,10,3,0,3,0,3,5,4,2,0,6,0,0,5,5,24,9,0,8,10,3,2,2,2,21890.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,6,5,5,0,5,0,7,2,12,2,2,2,21894.txt
0,7,0,0,3,0,3,0,0,2,0,6,0,0,6,5,11,0,0,10,2,3,2,2,2,21895.txt
0,7,3,0,3,4,3,0,4,2,0,6,0,6,6,5,0,0,0,0,2,3,2,2,2,21898.txt
0,10,3,0,3,0,0,0,0,2,0,6,0,0,6,5,11,9,0,10,2,9,2,2,2,21900.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,0,6,5,0,0,0,0,2,3,2,2,2,21901.txt
0,7,3,0,3,0,3,0,4,2,0,6,0,6,6,5,0,0,0,0,2,3,2,2,2,21902.txt
0,7,3,0,3,4,3,0,4,2,0,6,0,0,6,5,23,0,0,10,10,3,2,2,2,21905.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,6,6,5,0,0,0,9,2,3,2,2,2,21906.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,6,6,5,0,0,0,10,2,3,2,2,2,21910.txt
0,10,0,0,3,0,3,0,4,2,0,8,0,0,6,5,11,0,0,9,2,3,2,2,2,21911.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,6,6,5,0,5,0,10,2,3,2,2,2,21913.txt
0,7,0,0,3,0,3,0,0,2,4,6,0,0,6,5,11,0,0,0,2,3,2,2,2,21917.txt
0,7,3,0,3,4,3,0,4,2,0,6,0,0,6,5,28,0,0,0,2,3,2,2,2,21918.txt
0,10,0,0,3,0,0,0,0,2,0,6,0,0,6,5,11,0,7,13,4,5,3,10,12,21920.txt
0,7,3,0,3,0,3,0,4,2,0,6,0,6,6,5,0,5,0,7,10,13,2,2,2,21921.txt
0,11,0,0,3,0,3,0,0,2,0,6,0,0,6,5,11,0,0,10,2,3,2,2,2,21923.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,6,6,5,11,0,0,9,2,3,2,2,2,21926.txt
0,7,3,0,3,0,3,0,4,2,0,6,0,6,6,5,18,0,0,10,10,3,9,2,2,21928.txt
0,10,3,0,3,4,0,0,0,2,0,9,0,0,6,5,5,9,11,10,10,9,9,2,2,21930.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,6,6,5,0,5,0,9,2,14,2,2,2,21932.txt
0,7,0,0,3,4,3,0,4,2,0,6,0,0,6,5,11,0,0,9,2,3,2,2,2,21934.txt
0,7,3,0,3,0,3,0,4,2,0,8,0,8,6,5,0,0,0,0,2,3,2,2,2,21936.txt
0,7,3,0,3,0,3,5,4,2,0,6,0,0,6,5,11,0,0,0,2,3,2,2,2,21939.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,0,6,5,11,0,0,0,2,3,2,2,2,21940.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,0,6,5,11,0,0,0,2,3,2,2,2,21942.txt
0,10,0,0,3,0,3,0,4,2,0,6,0,6,5,5,11,7,0,8,2,12,2,2,2,21945.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,6,6,5,0,5,0,9,2,3,2,2,2,21948.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,6,6,5,0,5,0,9,2,3,2,2,2,21949.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,6,6,5,0,5,0,9,2,3,2,2,2,21952.txt
0,7,0,0,3,4,3,5,4,2,0,6,0,6,6,5,0,0,0,10,2,3,2,2,2,21953.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,6,6,5,0,5,0,9,2,14,2,2,2,21957.txt
0,7,0,0,3,4,3,0,4,2,0,11,0,6,6,5,0,5,0,9,2,3,2,2,2,21960.txt
0,7,3,0,3,0,0,0,0,2,0,6,0,0,6,5,11,0,0,0,2,3,2,2,2,21961.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,6,6,5,0,0,0,9,2,3,2,2,2,21963.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,0,6,5,11,0,0,0,2,3,2,2,2,21966.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,0,6,5,0,0,0,0,2,3,2,2,2,21967.txt
0,10,0,0,3,0,0,0,0,2,0,6,0,0,6,5,11,0,0,10,2,9,2,2,2,21970.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,6,6,5,0,5,0,9,2,11,2,2,2,21971.txt
0,10,0,0,3,0,0,0,0,2,0,6,0,0,6,5,11,0,0,9,2,3,2,2,2,21973.txt
0,7,3,0,3,0,3,0,4,2,0,6,0,6,5,5,11,8,0,7,2,12,2,2,2,21975.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,6,6,5,0,5,0,9,2,3,2,2,2,21976.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,6,6,5,0,0,0,9,2,3,2,2,2,21979.txt
0,10,0,0,3,0,3,0,0,2,0,6,0,0,6,5,11,0,0,10,2,3,2,2,2,21980.txt
0,7,3,0,3,4,3,0,4,2,0,6,0,6,6,5,0,5,0,0,2,3,2,2,2,21982.txt
0,11,0,0,3,0,3,0,4,2,0,6,0,6,6,5,11,9,0,9,2,3,2,2,2,21986.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,6,6,5,0,5,0,7,2,12,2,2,2,21987.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,6,6,5,0,5,0,9,2,12,2,2,2,21988.txt
0,7,3,0,3,0,3,0,4,2,0,6,0,0,6,5,11,0,0,0,2,3,2,2,2,21991.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,6,6,5,11,5,0,9,2,3,2,2,2,21994.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,6,5,5,11,8,0,8,2,12,2,2,2,21995.txt
0,7,3,0,3,4,3,0,4,2,0,9,0,6,6,5,0,5,0,10,10,11,9,2,2,21996.txt
0,7,3,0,3,0,3,0,4,2,0,6,0,6,6,5,8,5,0,10,10,3,2,2,2,21999.txt
0,7,0,0,3,0,3,0,4,2,7,6,0,6,6,5,0,0,0,10,2,3,2,2,2,22002.txt
0,7,3,0,3,4,3,0,4,2,0,6,0,6,6,5,11,5,0,10,2,3,2,2,2,22004.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,6,6,5,0,5,0,9,2,3,2,2,2,22006.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,0,6,5,11,0,0,0,2,3,2,2,2,22010.txt
0,7,3,0,3,0,3,0,4,2,0,6,0,6,6,5,0,5,0,9,2,3,2,2,2,22011.txt
0,10,0,0,3,0,0,0,0,2,0,6,0,0,6,5,11,6,0,9,2,3,2,2,2,22013.txt
0,7,3,0,3,0,3,0,0,2,0,6,0,0,6,5,11,0,0,9,2,3,2,2,2,22016.txt
0,7,0,0,3,0,3,0,0,2,0,6,0,0,6,5,11,0,0,10,2,3,2,2,2,22018.txt
0,7,3,0,3,4,3,5,4,2,0,6,0,6,6,5,18,9,0,10,14,3,2,2,2,22020.txt
0,7,3,0,3,0,3,0,4,2,0,6,0,6,6,5,11,5,0,10,2,3,2,2,2,22022.txt
0,10,3,0,3,0,0,5,0,2,0,6,0,0,5,5,11,9,0,8,2,10,9,2,2,22023.txt
0,7,3,0,3,4,3,0,4,2,0,6,0,0,6,5,8,0,0,0,10,3,2,2,2,22025.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,6,6,5,11,5,0,9,2,3,2,2,2,22027.txt
0,7,3,0,3,0,3,0,4,2,0,6,0,6,6,5,0,5,0,7,2,12,2,2,2,22030.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,6,6,5,0,5,0,9,2,11,2,2,2,22032.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,0,6,5,0,0,0,0,2,3,2,2,2,22034.txt
0,7,3,0,3,0,3,0,4,2,0,6,0,6,6,5,8,0,0,0,2,3,9,2,2,22036.txt
0,7,3,0,3,5,3,0,4,2,0,6,0,6,6,5,0,5,0,10,14,12,2,2,2,22037.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,0,6,5,11,0,0,0,2,3,2,2,2,22039.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,6,5,5,0,5,0,7,2,12,2,2,2,22041.txt
0,0,3,0,3,0,0,5,0,2,0,0,0,4,2,10,10,9,2,8,10,9,2,2,2,22042.txt
0,10,0,0,3,0,3,0,4,2,0,6,0,6,5,5,11,8,0,8,2,3,2,2,2,22045.txt
0,10,3,0,3,0,0,0,0,2,4,6,0,0,6,5,11,0,0,10,2,9,2,2,2,22047.txt
0,7,0,0,3,0,3,5,4,2,0,6,0,6,6,5,0,0,0,0,2,3,2,2,2,22049.txt
0,10,0,0,3,0,0,0,0,2,0,6,0,0,6,5,11,0,0,10,2,9,2,2,2,22053.txt
0,10,0,0,3,0,3,0,0,2,0,8,0,8,5,5,24,9,7,13,4,5,3,10,12,22054.txt
0,7,0,0,3,0,3,0,0,2,0,6,0,0,6,5,11,0,0,9,2,3,2,2,2,22056.txt
0,7,3,0,3,0,3,5,4,2,0,6,0,6,6,5,11,9,0,10,2,3,2,2,2,22058.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,6,6,5,0,5,0,9,2,3,2,2,2,22062.txt
0,7,0,0,3,0,3,5,4,2,0,6,0,0,6,5,0,0,0,0,2,3,2,2,2,22063.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,6,6,5,0,5,0,9,2,14,2,2,2,22065.txt
0,7,0,0,3,4,3,0,4,2,0,6,0,0,6,5,11,0,0,9,2,3,2,2,2,22067.txt
0,10,3,0,3,0,0,0,0,2,0,6,0,0,5,5,11,9,0,8,2,3,2,2,2,22070.txt
0,7,3,0,3,4,3,0,4,2,0,6,0,6,6,5,11,0,0,9,2,3,2,2,2,22071.txt
0,7,3,0,3,0,3,0,4,2,0,6,0,6,6,5,0,5,0,10,2,3,2,2,2,22074.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,6,6,5,11,0,0,10,2,3,2,2,2,22077.txt
0,7,0,0,3,3,3,0,4,2,0,6,0,6,5,5,0,8,0,7,2,12,2,2,2,22078.txt
0,0,3,0,3,0,0,5,0,2,0,0,0,16,5,10,11,9,0,8,10,9,2,2,2,22079.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,6,6,5,0,0,0,0,2,3,2,2,2,22081.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,6,6,5,0,5,0,7,2,12,2,2,2,22083.txt
0,7,3,0,3,4,3,0,4,2,0,6,0,6,6,5,0,5,0,9,2,3,2,2,2,22086.txt
0,7,3,0,3,0,3,0,4,2,0,10,0,6,6,5,11,5,0,10,2,3,2,2,2,22087.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,0,6,5,11,0,0,9,2,3,2,2,2,22089.txt
0,10,0,0,3,0,3,0,4,2,0,6,0,0,6,5,11,9,0,10,9,3,2,2,2,22091.txt
0,7,0,0,3,0,3,5,4,2,0,6,0,6,6,5,0,5,0,10,2,3,2,2,2,22094.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,6,6,5,0,0,0,0,2,3,2,2,2,22097.txt
0,7,0,0,3,4,3,0,4,2,0,6,0,6,6,5,0,0,0,9,2,3,2,2,2,22099.txt
0,7,3,0,3,4,3,0,4,2,0,6,0,6,6,5,0,0,0,0,2,3,2,2,2,22100.txt
0,7,0,0,3,4,3,0,4,2,0,6,0,6,6,5,11,5,0,9,2,3,2,2,2,22102.txt
0,7,3,0,3,0,0,5,0,2,0,6,0,0,6,5,11,0,0,10,10,3,2,2,2,22104.txt
0,7,3,0,3,0,3,5,4,2,0,6,0,0,6,5,16,0,0,0,10,3,2,2,2,22107.txt
0,7,0,0,3,0,3,5,4,2,0,6,0,6,5,5,11,5,0,8,2,3,2,2,2,22108.txt
0,7,3,0,3,0,3,0,0,2,4,6,0,0,6,5,18,0,0,0,10,3,2,2,2,22109.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,0,6,5,0,0,0,0,2,3,2,2,2,22114.txt
0,10,3,0,3,0,0,0,0,2,0,6,0,0,6,5,11,0,0,9,10,10,2,2,2,22116.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,6,6,5,0,5,0,9,2,3,2,2,2,22117.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,0,6,5,11,0,0,9,2,3,2,2,2,22119.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,6,6,5,0,5,0,0,2,3,2,2,2,22121.txt
0,7,3,0,3,0,3,0,4,2,0,6,0,0,6,5,11,0,0,0,10,3,2,2,2,22123.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,6,6,5,11,0,0,9,2,3,2,2,2,22125.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,6,6,5,11,5,0,10,2,3,2,2,2,22127.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,6,6,5,11,5,0,9,2,3,2,2,2,22129.txt
0,10,0,0,3,0,0,0,0,2,0,6,0,0,6,5,11,0,0,9,2,9,2,2,2,22132.txt
0,7,0,0,3,0,3,5,4,2,0,6,0,0,6,5,0,0,0,0,2,3,2,2,2,22135.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,6,6,5,11,0,0,9,2,3,2,2,2,22137.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,0,6,5,0,0,0,0,2,3,2,2,2,22138.txt
0,7,3,0,3,0,3,0,4,2,0,6,0,6,6,5,0,0,0,10,2,3,2,2,2,22141.txt
0,10,0,0,3,0,3,0,4,2,0,6,0,6,5,5,11,8,0,8,2,3,2,2,2,22143.txt
