0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,filename
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,1,1,1,1,1,3,1,1,1,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,18514.txt
23,0,3,2,0,4,3,23,3,2,14,2,2,2,2,2,2,2,2,2,3,3,1,1,1,14,4,3,4,16,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,18516.txt
26,4,17,10,2,1,1,23,1,1,1,1,1,8,12,1,1,1,1,9,22,17,29,10,29,3,3,12,3,3,10,5,5,28,5,12,2,22,11,11,6,27,25,9,9,12,6,6,7,24,0,11,21,0,18518.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,0,0,0,0,0,1,12,6,0,0,7,15,6,6,0,13,0,0,0,0,0,3,30,15,18519.txt
23,0,3,2,0,4,0,0,0,15,14,0,13,28,26,25,14,22,20,18,23,2,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,15,1,1,1,1,1,1,1,1,0,1,1,1,18522.txt
15,3,28,25,3,2,23,23,13,2,2,2,2,2,2,11,13,11,19,1,22,17,1,1,1,14,27,22,24,28,5,2,14,2,13,1,16,2,28,29,23,20,22,20,20,6,15,29,28,2,6,13,23,8,18524.txt
23,0,3,2,0,10,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,4,4,4,4,4,1,6,11,7,7,7,15,6,6,16,12,3,9,10,3,8,8,30,19,18525.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,5,5,5,0,0,0,0,0,0,0,0,0,0,0,12,6,0,0,7,15,6,6,0,13,0,0,0,0,0,3,6,15,18527.txt
23,0,3,2,0,19,0,0,30,15,30,20,13,27,28,25,14,22,20,18,23,11,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,4,1,1,1,18530.txt
23,0,3,2,0,10,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,15,1,1,1,1,1,1,1,1,4,1,1,1,18532.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,7,26,6,26,17,24,20,23,30,28,23,22,2,30,6,10,11,11,7,15,6,6,16,4,20,6,7,12,0,8,30,28,18534.txt
23,0,3,2,23,10,0,0,0,0,14,0,23,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,18536.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,29,10,29,0,0,4,0,0,0,0,0,0,7,12,12,6,3,3,7,15,6,6,0,12,4,6,7,4,0,3,30,0,18538.txt
23,0,3,2,0,4,0,0,0,15,14,0,13,28,26,25,14,22,20,18,23,2,1,1,1,14,27,22,24,28,18,19,21,21,2,1,6,11,11,11,7,15,6,6,15,12,15,6,7,18,0,8,30,0,18540.txt
26,3,26,29,3,2,1,23,1,2,2,2,9,23,2,10,11,27,14,24,10,8,1,1,1,14,25,27,27,26,10,28,21,21,2,3,2,8,11,11,12,7,8,8,10,12,15,6,7,12,0,3,30,0,18543.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,15,1,1,1,1,1,1,1,1,4,1,1,1,18544.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,5,16,14,14,2,1,12,23,4,4,7,15,6,6,5,4,18,6,7,12,0,28,0,30,18547.txt
23,0,3,2,0,4,3,23,3,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,15,1,1,1,1,1,1,1,1,4,1,1,1,18548.txt
23,3,1,1,3,2,1,23,1,2,2,2,2,2,2,5,4,13,5,1,10,8,1,1,1,14,27,22,24,28,10,0,0,0,7,1,2,2,3,3,12,5,25,20,11,12,4,5,5,4,4,3,30,0,18549.txt
23,0,3,20,0,4,0,0,0,0,14,0,13,0,0,20,0,20,0,25,0,6,29,10,29,0,0,0,0,0,0,0,0,0,0,0,12,7,0,0,7,15,6,6,0,12,0,0,0,0,8,3,30,0,18551.txt
23,0,3,2,0,19,0,0,0,15,30,20,13,27,13,25,14,22,20,18,23,2,29,10,29,3,3,0,3,3,18,8,9,8,7,0,12,6,11,11,5,4,5,5,16,12,13,2,2,6,0,8,30,0,18554.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,1,1,1,1,1,3,1,1,1,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,18557.txt
23,0,3,2,23,4,0,0,0,15,14,0,24,28,26,25,14,22,20,18,23,11,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,18558.txt
23,0,3,2,23,4,0,0,0,15,14,0,23,28,26,25,14,22,20,18,23,2,1,1,1,14,27,22,24,28,10,19,16,22,2,1,3,3,7,7,7,15,6,6,16,12,15,6,7,18,0,8,30,0,18560.txt
23,0,3,2,0,4,0,0,0,15,14,0,13,28,26,25,14,22,20,18,23,11,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,15,1,1,1,1,1,1,1,1,4,1,1,1,18562.txt
23,0,3,2,0,4,0,0,0,15,14,0,13,28,26,25,14,22,20,18,23,11,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,15,1,1,1,1,1,1,1,1,4,1,1,1,18564.txt
23,0,3,2,23,4,0,0,0,0,14,0,23,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,1,1,1,1,1,3,1,1,1,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,18566.txt
23,0,3,2,0,4,0,0,0,15,14,0,13,28,26,25,14,22,20,18,23,2,29,10,29,0,0,4,0,0,10,9,10,18,12,12,12,4,3,3,7,15,6,6,0,12,4,9,10,4,9,3,30,0,18567.txt
23,0,3,2,23,4,0,0,0,2,14,2,2,2,2,2,2,2,2,2,3,3,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,18569.txt
23,0,3,20,0,4,6,6,7,0,14,0,13,0,0,20,0,20,0,25,0,6,29,10,29,0,0,6,0,0,5,0,0,0,0,2,12,6,11,11,7,15,6,6,16,12,3,3,3,3,1,16,0,0,18572.txt
23,0,3,2,0,10,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,18574.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,29,10,29,0,0,12,0,0,18,8,9,8,0,12,12,6,11,11,7,15,6,6,16,12,11,6,7,15,0,8,30,0,18575.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,7,26,6,14,27,22,24,28,5,16,2,14,0,24,12,6,11,11,7,15,6,6,16,5,16,6,7,2,0,16,0,7,18578.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,5,0,0,0,0,1,12,6,0,0,7,15,6,6,16,12,0,0,0,0,0,3,30,0,18579.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,18581.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,7,9,10,0,0,0,0,0,0,0,0,0,0,0,12,6,0,0,7,15,6,6,0,13,0,0,0,0,0,3,30,15,18585.txt
23,0,3,2,0,19,0,0,30,28,30,20,13,27,13,25,0,22,0,25,6,7,1,1,1,6,6,9,6,6,0,8,9,8,7,1,8,4,3,3,5,4,5,5,0,12,7,2,2,4,0,12,21,0,18586.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,1,1,1,1,1,9,1,1,1,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,18590.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,29,10,29,0,0,0,0,0,19,4,4,4,0,2,12,6,0,0,7,0,6,6,16,12,0,0,0,0,1,8,30,0,18591.txt
23,0,3,2,0,19,23,23,24,28,30,20,13,27,13,25,0,22,0,25,6,7,1,1,1,14,27,22,24,28,9,19,16,22,21,1,3,3,21,25,5,4,5,5,7,12,7,5,5,7,4,11,21,0,18594.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,15,1,1,1,1,1,1,1,1,4,1,1,1,18595.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,18598.txt
23,0,3,3,0,4,0,0,0,15,14,0,13,14,10,20,14,20,20,18,23,2,29,10,29,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,7,15,6,6,0,12,0,0,0,0,9,3,6,0,18600.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,18602.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,7,15,6,6,0,12,8,5,5,9,4,3,30,0,18604.txt
23,0,3,6,0,4,0,0,0,15,14,0,13,0,0,20,14,20,20,18,23,11,29,10,29,6,6,9,6,6,10,9,10,28,12,12,12,6,3,3,7,15,6,6,0,12,27,6,7,21,0,3,30,0,18606.txt
23,0,3,2,23,4,0,0,0,0,14,0,23,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,18607.txt
23,0,3,2,0,10,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,29,10,29,14,27,22,24,28,5,4,4,4,4,2,12,6,2,2,7,0,6,6,16,12,3,3,3,3,1,8,30,0,18610.txt
23,0,3,2,0,4,0,0,0,15,14,0,13,28,26,25,14,22,20,18,23,11,1,1,1,14,27,22,24,28,9,8,9,8,17,1,6,11,3,3,7,15,6,6,16,12,8,9,10,9,8,3,30,0,18612.txt
23,0,3,20,0,10,0,0,0,0,14,0,13,10,8,20,0,20,0,25,0,6,29,10,29,14,27,22,24,28,19,4,4,4,3,2,12,6,0,0,7,15,6,6,16,12,0,0,0,0,1,8,30,0,18614.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,18615.txt
15,3,1,1,3,2,3,23,1,2,2,2,2,2,2,2,11,13,9,1,10,8,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,24,5,25,25,11,12,0,0,0,0,4,3,30,0,18618.txt
4,28,26,29,3,14,22,13,23,21,9,9,25,23,16,30,27,27,14,17,17,9,7,29,6,27,17,9,20,23,29,22,28,29,15,21,25,18,28,25,30,29,19,26,30,17,28,22,23,22,29,20,26,27,18620.txt
23,0,3,2,0,10,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,18621.txt
23,0,3,2,23,10,0,0,0,0,14,0,24,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,17,1,1,1,1,1,1,1,1,1,1,1,1,18624.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,0,0,0,0,0,1,12,6,0,0,7,15,6,6,0,12,0,0,0,0,4,3,6,0,18626.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,14,22,20,18,23,2,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,18628.txt
23,0,3,2,0,10,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,1,1,1,1,1,3,1,1,1,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,18631.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,29,10,29,6,6,12,6,6,0,8,9,8,7,12,12,6,3,3,7,15,6,6,0,12,4,9,10,4,9,3,30,0,18632.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,1,1,1,1,1,3,1,1,1,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,18634.txt
23,0,3,2,0,19,0,0,30,28,30,19,13,17,13,25,0,22,0,25,6,7,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,18637.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,14,22,20,18,23,2,29,10,29,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,7,15,6,6,0,12,0,0,0,0,9,3,6,0,18639.txt
26,15,17,10,3,1,1,12,1,1,11,9,7,26,6,5,4,14,5,5,17,12,10,30,13,12,17,0,10,10,5,15,12,15,3,0,11,2,11,11,2,1,2,2,20,7,14,26,25,18,0,16,0,9,18641.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,17,17,12,13,13,9,8,9,8,7,1,12,4,3,3,7,15,6,6,16,6,4,6,7,7,0,3,30,8,18644.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,29,10,29,0,0,0,0,0,0,0,0,0,0,0,12,6,3,3,7,15,6,6,0,12,4,6,7,4,0,3,30,0,18645.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,29,10,29,14,27,22,24,28,11,16,14,14,29,12,12,6,19,25,7,15,6,6,16,12,10,9,10,18,8,8,30,0,18647.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,29,10,29,13,9,0,11,11,5,15,3,15,0,0,12,6,0,0,7,15,6,6,16,12,0,0,0,0,0,16,0,0,18650.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,0,0,0,0,0,1,12,6,0,0,7,15,6,6,0,12,0,0,0,0,4,3,30,0,18651.txt
23,26,3,20,0,4,0,0,0,0,27,24,3,0,0,20,0,20,0,25,0,6,29,10,29,14,25,27,27,26,4,0,0,0,0,2,12,6,0,0,7,15,6,6,16,12,0,0,0,0,1,8,30,0,18653.txt
15,4,1,1,3,1,1,23,1,1,8,6,16,19,20,5,4,13,5,9,10,8,29,10,29,6,6,4,6,6,0,0,0,0,6,12,2,2,3,3,6,20,25,9,9,12,4,5,5,4,4,3,30,0,18655.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,15,1,1,1,1,1,1,1,1,4,1,1,1,18658.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,18659.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,21,22,24,21,1,1,1,1,1,1,1,1,1,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,18663.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,18664.txt
23,0,3,2,0,10,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,1,1,1,1,1,3,1,1,1,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,18666.txt
23,0,3,2,0,4,0,0,0,15,14,0,13,28,26,25,14,22,20,18,23,2,1,1,1,6,6,4,6,6,3,8,9,8,0,1,12,6,3,3,7,15,6,6,7,12,4,5,5,8,4,3,30,0,18668.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,18671.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,29,10,29,14,27,22,24,28,1,1,1,1,1,2,1,1,1,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,18673.txt
23,0,3,2,23,4,0,0,0,15,14,0,23,28,26,25,14,22,20,18,23,2,1,1,1,14,27,22,24,28,4,4,4,4,4,1,12,6,23,19,7,15,6,6,16,12,3,10,11,3,1,8,30,0,18675.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,5,0,0,0,0,1,12,6,3,3,7,15,6,6,7,12,4,2,2,7,0,3,30,0,18677.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,29,10,29,0,0,0,0,0,5,0,0,0,0,0,12,6,0,0,7,15,6,6,16,12,0,0,0,0,0,3,6,0,18679.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,29,10,29,14,27,22,24,28,0,0,0,0,0,0,12,23,0,0,7,0,6,6,0,12,0,0,0,0,0,16,0,0,18683.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,29,10,29,6,6,2,6,6,27,26,24,22,23,12,6,11,3,3,7,0,6,6,16,12,21,9,10,18,12,3,30,19,18688.txt
23,0,3,2,0,4,0,0,0,15,14,0,13,28,26,25,14,22,20,18,23,2,1,1,1,0,0,4,0,0,0,0,0,0,6,1,3,3,3,3,7,15,6,6,0,12,4,5,5,4,4,3,30,0,18690.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,14,22,20,18,23,2,29,10,29,0,0,0,0,0,0,0,0,0,0,0,12,6,0,0,7,15,6,6,0,12,0,0,0,0,9,3,30,0,18692.txt
23,0,3,2,0,4,0,0,0,15,14,0,13,28,26,25,14,22,20,18,23,2,1,1,1,14,27,22,24,28,0,0,0,0,0,1,3,3,3,3,7,15,6,6,0,12,4,5,5,4,4,3,30,0,18694.txt
23,0,3,2,0,10,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,29,10,29,26,9,9,20,23,10,22,13,18,15,12,6,11,7,7,7,15,6,6,0,12,28,9,10,22,8,3,30,19,18695.txt
23,0,3,2,0,10,0,0,0,0,30,20,13,27,13,25,0,22,0,25,0,6,7,26,6,26,11,11,20,23,5,8,9,8,3,7,12,23,11,11,5,4,5,5,16,6,11,6,7,19,0,16,0,8,18697.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,18700.txt
23,26,3,20,0,4,0,0,0,0,27,24,3,0,0,20,0,20,0,25,0,6,29,10,29,0,0,0,0,0,3,0,0,0,0,2,12,6,0,0,7,0,6,6,16,12,0,0,0,0,1,16,0,0,18701.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,18703.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,29,10,29,14,27,22,24,28,5,15,3,15,0,0,12,6,0,0,7,15,6,6,16,12,0,0,0,0,1,8,30,0,18706.txt
15,4,1,1,3,1,1,24,1,1,8,9,7,11,1,5,4,13,5,1,10,8,0,0,0,6,6,0,6,6,10,0,0,0,7,0,2,2,0,0,12,26,25,9,9,3,0,0,0,0,0,3,6,0,18708.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,0,0,0,0,0,1,12,6,0,0,7,15,6,6,0,12,0,0,0,0,4,3,6,0,18710.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,21,26,28,14,27,22,24,28,28,0,0,0,0,0,12,23,11,11,7,15,6,6,16,7,3,6,7,3,1,16,0,9,18712.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,0,0,0,0,0,1,12,6,0,0,7,15,6,6,0,12,0,0,0,0,4,3,30,0,18713.txt
15,3,1,1,3,2,3,23,3,2,7,8,2,2,7,2,2,2,2,2,3,3,18,15,18,14,25,27,27,26,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,4,1,1,1,18716.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,15,1,1,1,1,1,1,1,1,4,1,1,1,18717.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,1,1,1,1,1,3,1,1,1,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,18719.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,29,10,29,14,27,22,24,28,5,15,12,15,0,2,12,6,2,2,7,0,6,6,16,12,3,3,3,3,1,8,30,0,18722.txt
26,4,17,10,30,14,23,19,13,8,11,9,26,23,6,17,9,14,28,5,16,23,10,30,25,27,17,5,20,23,21,15,3,15,7,23,30,2,0,0,17,26,27,25,29,26,0,0,0,0,6,28,23,6,18724.txt
23,0,3,2,23,4,0,0,0,15,14,0,23,28,26,25,14,22,20,18,23,2,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,18726.txt
23,26,3,2,0,4,0,0,0,0,27,24,3,28,26,25,0,22,0,25,0,6,29,10,29,14,27,22,24,28,1,1,1,1,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,18727.txt
16,24,17,10,2,1,1,23,1,1,1,1,1,1,12,1,1,1,1,1,22,17,29,10,29,3,3,0,3,3,29,16,14,14,2,0,2,25,0,0,6,27,21,28,19,12,0,0,0,0,0,8,30,0,18729.txt
23,0,3,2,0,4,1,11,1,0,14,0,13,28,26,25,0,22,0,25,0,6,10,30,25,6,6,0,6,6,5,0,0,0,0,0,12,6,0,0,7,15,6,6,5,7,0,25,0,0,0,8,30,9,18731.txt
23,0,3,2,0,10,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,1,1,1,1,1,3,1,1,1,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,18734.txt
23,0,3,2,0,10,0,0,0,0,14,11,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,15,1,1,1,1,1,1,1,1,4,1,1,1,18735.txt
23,0,3,2,0,10,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,2,2,2,14,21,22,24,21,1,1,1,1,1,2,1,1,1,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,18737.txt
23,0,3,2,23,4,0,0,0,15,14,0,23,28,26,25,14,22,20,18,23,11,29,10,29,21,9,9,20,23,14,22,28,18,15,12,6,11,11,11,7,15,6,6,0,12,5,6,7,5,0,3,30,0,18740.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,10,0,0,0,0,1,3,3,0,0,7,15,6,6,0,12,0,0,0,0,4,3,30,0,18742.txt
23,0,3,2,23,4,0,0,0,0,14,0,24,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,18744.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,29,10,29,0,0,0,0,0,0,0,0,0,0,0,12,6,0,0,7,15,6,6,0,12,0,0,0,0,0,3,30,0,18745.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,15,1,1,1,1,1,1,1,1,4,1,1,1,18747.txt
23,0,3,2,23,4,0,0,0,0,14,0,23,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,18750.txt
23,0,3,2,23,4,0,0,0,0,14,0,23,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,18752.txt
23,0,3,2,0,4,6,6,7,0,14,0,13,28,26,25,14,22,20,18,23,11,1,1,1,14,27,22,24,28,10,8,9,8,7,1,6,11,7,7,7,15,6,6,0,12,5,5,5,5,4,3,30,0,18754.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,18756.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,21,22,24,21,1,1,1,1,1,1,1,1,1,1,1,15,1,1,1,1,1,1,1,1,4,1,1,1,18757.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,29,10,29,0,0,4,0,0,0,8,9,8,6,12,3,3,3,3,7,15,6,6,0,12,4,6,7,4,0,3,30,0,18759.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,10,8,9,8,7,3,6,11,2,2,7,15,6,6,0,12,4,5,5,4,4,3,30,19,18762.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,0,0,6,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,18763.txt
