0,1,2,3,4,5,filename
11,8,22,23,20,18,25793.txt
3,8,27,27,7,7,25794.txt
3,19,22,24,14,18,25796.txt
11,19,11,23,14,18,25798.txt
3,19,22,24,14,18,25800.txt
11,19,11,16,14,18,25803.txt
3,19,11,24,14,18,25805.txt
3,8,11,24,20,18,25807.txt
11,19,22,23,14,18,25810.txt
11,8,11,16,24,18,25812.txt
3,8,11,24,20,17,25814.txt
3,8,11,24,20,18,25816.txt
11,8,11,23,20,18,25818.txt
3,8,11,24,24,17,25820.txt
3,19,22,24,14,18,25823.txt
9,15,11,24,24,17,25825.txt
3,8,11,24,24,18,25827.txt
11,19,22,23,14,18,25829.txt
3,8,16,24,24,18,25831.txt
12,8,11,24,21,18,25832.txt
3,8,22,24,20,18,25834.txt
3,19,22,24,14,18,25837.txt
3,8,21,24,20,18,25839.txt
3,8,21,24,24,18,25842.txt
11,8,11,24,24,18,25844.txt
3,8,11,24,24,18,25848.txt
11,8,11,16,24,18,25849.txt
3,8,11,24,24,17,25853.txt
9,17,11,16,24,18,25856.txt
9,15,11,24,24,18,25859.txt
3,8,11,24,20,18,25860.txt
11,8,11,23,20,18,25863.txt
11,22,17,18,20,18,25865.txt
3,8,11,24,24,18,25866.txt
9,15,11,16,0,18,25868.txt
3,8,11,24,20,18,25871.txt
3,8,11,24,24,18,25872.txt
3,8,11,24,20,18,25874.txt
3,22,21,24,21,18,25877.txt
3,19,22,24,24,18,25879.txt
11,8,22,23,20,18,25880.txt
11,19,11,16,24,18,25882.txt
9,15,11,24,20,18,25884.txt
3,8,11,16,24,18,25886.txt
3,8,11,24,24,18,25888.txt
3,8,11,21,20,18,25890.txt
11,19,21,24,14,18,25895.txt
3,19,11,24,14,21,25896.txt
3,19,11,16,24,17,25899.txt
11,8,22,24,24,18,25900.txt
11,27,8,12,9,11,25902.txt
11,22,11,23,20,18,25904.txt
3,19,22,24,14,18,25906.txt
11,19,21,23,20,18,25908.txt
3,8,22,24,24,18,25910.txt
11,30,11,24,20,18,25912.txt
11,8,11,16,20,18,25916.txt
11,8,11,24,20,18,25918.txt
3,8,11,24,24,18,25920.txt
11,19,22,23,14,18,25923.txt
11,8,11,24,24,18,25925.txt
11,8,11,23,24,18,25930.txt
3,19,22,24,14,18,25933.txt
3,8,11,16,24,18,25935.txt
3,19,21,21,14,18,25937.txt
3,8,11,16,24,18,25939.txt
3,19,22,24,14,18,25940.txt
3,8,11,24,20,18,25944.txt
3,8,22,24,24,18,25947.txt
3,19,11,16,24,18,25948.txt
11,8,11,24,24,18,25950.txt
3,8,22,24,24,18,25954.txt
12,27,25,28,8,29,25956.txt
11,19,22,24,14,18,25957.txt
9,17,11,20,20,28,25959.txt
11,8,11,23,21,18,25961.txt
3,19,11,24,14,18,25965.txt
3,19,11,21,20,18,25967.txt
3,8,11,16,20,18,25969.txt
3,8,11,24,24,18,25971.txt
11,8,11,23,20,18,25973.txt
11,19,22,23,24,18,25975.txt
3,8,11,24,24,18,25977.txt
3,19,11,24,24,18,25978.txt
3,8,11,24,20,18,25983.txt
9,17,10,27,7,14,25984.txt
12,30,11,24,24,18,25988.txt
3,19,11,24,14,18,25990.txt
3,8,11,24,20,18,25992.txt
3,19,11,24,20,18,25994.txt
3,8,27,27,7,25,25997.txt
3,8,11,16,24,18,25998.txt
12,22,11,16,24,18,26001.txt
3,19,22,24,24,18,26002.txt
3,19,22,24,14,18,26005.txt
11,8,11,16,20,18,26007.txt
11,19,11,16,20,18,26008.txt
11,8,11,21,20,18,26009.txt
11,8,11,16,24,18,26011.txt
3,19,11,24,14,18,26015.txt
11,19,11,23,24,18,26017.txt
3,22,11,21,20,18,26018.txt
11,8,22,23,20,18,26021.txt
3,8,11,24,24,18,26023.txt
11,19,22,21,14,18,26025.txt
13,15,11,21,14,18,26027.txt
3,19,11,16,14,18,26029.txt
3,19,11,24,20,18,26031.txt
3,8,11,24,24,18,26033.txt
11,27,11,16,24,18,26034.txt
11,8,11,23,20,18,26036.txt
11,19,22,24,14,18,26038.txt
11,8,21,24,20,18,26040.txt
3,19,22,24,20,24,26045.txt
3,8,11,24,24,18,26047.txt
3,19,22,24,14,18,26048.txt
3,8,11,24,24,17,26050.txt
11,8,11,23,24,18,26052.txt
3,8,11,24,20,18,26055.txt
3,8,11,24,24,18,26056.txt
3,8,11,24,20,18,26057.txt
11,19,22,23,14,18,26060.txt
3,8,11,16,20,18,26062.txt
3,8,11,24,20,18,26065.txt
3,19,11,21,14,18,26067.txt
3,19,22,24,14,18,26069.txt
9,15,11,24,20,18,26071.txt
3,8,22,24,24,18,26075.txt
12,8,11,24,24,18,26076.txt
3,8,11,24,24,17,26078.txt
3,8,26,27,7,25,26080.txt
3,19,22,24,14,18,26083.txt
3,8,22,21,24,18,26085.txt
3,19,24,24,14,18,26087.txt
3,8,22,24,20,18,26089.txt
3,8,11,24,24,18,26092.txt
3,19,22,24,14,18,26094.txt
9,15,22,24,24,18,26095.txt
3,8,22,16,20,18,26098.txt
3,19,11,24,20,18,26100.txt
14,23,22,24,14,18,26101.txt
11,19,11,24,14,18,26103.txt
3,19,22,24,14,18,26106.txt
3,8,11,2,20,18,26108.txt
11,19,22,24,14,18,26111.txt
3,8,11,24,24,18,26112.txt
3,8,11,24,24,15,26113.txt
3,19,22,21,14,18,26115.txt
3,19,11,21,20,17,26118.txt
3,8,11,16,24,18,26119.txt
3,29,11,24,24,18,26121.txt
11,8,11,24,24,18,26124.txt
3,8,11,24,24,18,26127.txt
3,19,22,24,14,18,26130.txt
3,19,22,16,14,21,26132.txt
3,8,11,24,20,18,26135.txt
9,17,22,21,14,26,26136.txt
3,19,22,21,14,18,26138.txt
11,30,11,21,20,18,26140.txt
9,17,22,24,24,18,26142.txt
11,19,11,23,14,18,26146.txt
11,8,11,16,20,18,26148.txt
11,8,11,24,24,18,26150.txt
3,8,11,24,20,18,26151.txt
3,8,11,24,20,18,26153.txt
3,19,27,27,7,7,26155.txt
3,19,11,24,14,18,26156.txt
3,8,22,24,20,18,26159.txt
3,8,11,24,20,18,26163.txt
3,8,11,21,20,18,26164.txt
3,19,22,24,14,18,26167.txt
9,15,22,24,24,18,26170.txt
11,19,11,23,14,18,26172.txt
9,15,22,24,14,18,26174.txt
3,8,11,24,24,18,26176.txt
3,19,19,16,14,18,26178.txt
9,17,22,23,14,18,26180.txt
3,19,11,24,14,18,26183.txt
9,17,11,24,24,28,26185.txt
3,19,11,24,20,18,26188.txt
12,19,8,29,8,29,26190.txt
11,8,11,23,24,18,26193.txt
9,17,22,24,14,18,26194.txt
12,19,11,24,24,18,26196.txt
11,19,22,24,14,18,26199.txt
11,19,22,23,14,18,26200.txt
3,19,21,24,14,18,26201.txt
11,19,11,24,14,18,26205.txt
11,19,11,24,20,18,26207.txt
11,8,11,25,20,18,26209.txt
3,19,11,24,14,18,26212.txt
3,8,11,24,20,18,26214.txt
3,8,11,16,24,18,26216.txt
3,8,11,24,24,18,26219.txt
3,8,11,24,24,18,26221.txt
11,19,21,24,14,18,26222.txt
9,17,22,24,20,18,26224.txt
3,19,11,24,14,18,26226.txt
3,19,11,24,14,24,26228.txt
3,19,22,24,24,18,26230.txt
3,8,11,24,24,28,26233.txt
3,8,11,24,20,18,26235.txt
3,8,22,16,20,18,26238.txt
11,8,11,23,24,18,26240.txt
11,8,11,23,24,18,26242.txt
11,8,11,16,24,18,26243.txt
11,8,11,16,24,18,26245.txt
3,19,11,24,14,18,26247.txt
3,19,21,24,24,17,26249.txt
3,19,11,24,20,18,26255.txt
3,8,11,16,24,18,26257.txt
3,8,11,24,24,18,26259.txt
11,8,11,24,20,18,26261.txt
9,17,11,24,20,18,26263.txt
3,19,22,24,14,18,26265.txt
3,8,11,24,24,17,26267.txt
3,8,11,16,24,18,26269.txt
3,19,21,24,14,18,26271.txt
11,8,11,16,24,18,26273.txt
3,19,8,28,8,29,26275.txt
9,15,11,23,24,18,26278.txt
3,22,22,21,20,18,26280.txt
3,8,11,16,20,18,26282.txt
11,19,21,24,20,18,26284.txt
11,8,11,16,20,18,26287.txt
3,8,11,24,24,18,26289.txt
9,15,11,16,20,18,26291.txt
3,8,11,24,24,18,26293.txt
3,8,11,24,24,18,26295.txt
11,8,11,24,20,18,26297.txt
3,19,22,24,14,18,26299.txt
3,8,11,24,24,18,26300.txt
3,8,8,29,8,29,26302.txt
3,8,22,24,20,18,26304.txt
3,19,22,24,14,18,26306.txt
3,30,11,24,20,18,26308.txt
3,8,11,21,24,17,26310.txt
3,19,11,16,14,18,26313.txt
3,8,11,24,24,18,26315.txt
12,8,11,24,24,18,26317.txt
3,8,11,16,24,18,26319.txt
3,19,22,24,14,18,26321.txt
11,8,11,24,20,18,26324.txt
9,17,22,24,14,18,26326.txt
3,8,11,24,20,18,26328.txt
3,19,22,24,14,18,26329.txt
3,8,22,24,20,18,26331.txt
11,19,22,23,14,18,26333.txt
11,30,11,23,24,18,26335.txt
9,15,11,24,20,18,26337.txt
11,8,11,24,24,18,26339.txt
11,8,11,16,24,18,26341.txt
3,28,11,24,14,18,26343.txt
3,19,11,24,14,18,26346.txt
9,17,11,24,24,18,26348.txt
11,8,11,24,20,18,26350.txt
11,19,11,23,20,18,26352.txt
12,8,11,24,20,18,26353.txt
3,8,11,16,20,18,26355.txt
3,8,11,24,24,18,26357.txt
11,8,11,24,24,18,26361.txt
11,23,11,23,24,18,26362.txt
11,23,11,24,14,18,26365.txt
11,8,22,23,20,18,26367.txt
3,8,11,24,24,18,26369.txt
3,19,11,24,14,18,26371.txt
11,19,22,23,14,18,26373.txt
3,19,11,24,14,18,26375.txt
3,8,19,24,24,18,26377.txt
3,8,22,24,24,18,26379.txt
3,19,11,24,20,18,26382.txt
11,8,11,21,20,18,26384.txt
3,8,11,24,20,17,26387.txt
3,8,22,24,24,18,26389.txt
11,19,11,23,14,18,26391.txt
3,19,19,24,14,18,26393.txt
11,8,11,23,24,18,26394.txt
3,8,11,16,24,24,26396.txt
3,8,11,24,20,18,26399.txt
3,19,22,24,20,18,26401.txt
3,8,11,24,20,18,26403.txt
3,8,11,24,24,18,26405.txt
3,8,11,24,24,18,26407.txt
11,19,11,24,20,18,26410.txt
3,8,11,24,20,18,26414.txt
12,19,11,24,14,24,26416.txt
3,8,11,24,20,18,26417.txt
3,8,22,24,24,18,26419.txt
13,15,11,21,20,26,26421.txt
3,8,11,24,24,18,26423.txt
3,8,11,24,24,18,26425.txt
11,8,11,24,24,18,26427.txt
3,8,11,16,24,17,26431.txt
3,8,11,24,24,18,26433.txt
11,8,22,23,24,18,26435.txt
3,8,11,24,20,18,26438.txt
3,19,16,24,14,18,26440.txt
6,6,2,2,1,1,26442.txt
3,8,11,24,24,18,26447.txt
3,8,11,16,20,18,26449.txt
3,8,11,24,24,18,26451.txt
11,8,22,21,24,18,26453.txt
9,17,11,16,24,18,26455.txt
3,8,11,24,24,18,26457.txt
3,8,22,24,24,18,26461.txt
3,8,11,24,24,18,26464.txt
9,17,11,21,24,18,26467.txt
3,8,11,24,24,18,26470.txt
3,8,11,24,20,18,26471.txt
3,28,16,24,14,18,26474.txt
3,8,11,24,18,18,26476.txt
3,8,11,24,18,18,26478.txt
11,8,16,26,18,17,26481.txt
3,8,11,24,18,18,26484.txt
3,8,16,24,18,24,26486.txt
11,8,11,26,18,18,26488.txt
11,30,11,26,18,17,26491.txt
4,16,12,17,13,17,26492.txt
9,15,11,24,14,28,26495.txt
3,8,11,24,18,18,26496.txt
12,8,11,24,18,22,26499.txt
3,22,11,24,18,17,26501.txt
11,19,11,26,18,17,26503.txt
11,19,22,26,14,18,26504.txt
3,8,8,7,8,8,26506.txt
14,19,11,24,14,18,26508.txt
3,19,11,24,14,18,26510.txt
12,19,16,24,14,21,26512.txt
11,8,11,24,18,18,26514.txt
3,19,11,24,18,18,26517.txt
3,8,11,24,18,18,26518.txt
3,8,11,24,22,18,26520.txt
3,8,11,24,18,18,26523.txt
3,8,11,16,18,18,26524.txt
11,8,11,26,18,18,26527.txt
3,8,11,24,18,18,26529.txt
12,19,16,24,14,17,26531.txt
3,19,11,24,18,17,26533.txt
3,19,16,24,14,24,26535.txt
3,8,11,24,22,18,26537.txt
3,28,16,24,14,18,26538.txt
3,8,22,24,18,18,26541.txt
3,22,11,24,18,17,26542.txt
11,19,11,24,14,17,26545.txt
3,8,11,24,18,18,26546.txt
11,19,21,24,14,18,26548.txt
3,8,11,24,18,18,26551.txt
3,8,11,24,18,24,26553.txt
11,8,11,24,18,21,26555.txt
3,8,16,24,18,17,26556.txt
11,19,11,24,14,21,26559.txt
3,8,11,24,18,18,26560.txt
3,8,11,24,18,17,26563.txt
3,19,21,24,14,18,26564.txt
11,19,22,26,14,18,26566.txt
11,19,11,24,14,22,26568.txt
11,19,11,26,14,18,26570.txt
3,8,11,24,18,17,26592.txt
3,8,11,24,18,18,26594.txt
3,8,11,24,22,17,26597.txt
3,19,16,24,14,18,26598.txt
3,19,16,24,14,24,26600.txt
11,8,11,24,18,18,26601.txt
3,8,11,24,18,18,26606.txt
3,8,11,24,18,18,26607.txt
11,8,11,26,18,24,26615.txt
11,8,0,0,22,0,26619.txt
11,8,11,24,18,18,26621.txt
11,8,11,26,18,18,26624.txt
11,8,11,24,18,18,26627.txt
3,8,11,24,18,18,26628.txt
3,8,11,24,18,18,26629.txt
11,8,11,24,18,18,26632.txt
3,8,11,24,18,17,26636.txt
11,8,11,24,23,18,26638.txt
3,8,11,24,18,17,26640.txt
11,19,11,26,18,18,26642.txt
3,8,11,24,18,17,26643.txt
11,8,11,26,18,18,26646.txt
3,8,11,24,18,18,26649.txt
3,8,16,24,18,17,26651.txt
3,8,11,24,18,18,26652.txt
3,8,11,24,18,18,26654.txt
11,8,11,24,14,24,26658.txt
3,8,11,24,18,18,26660.txt
3,8,11,24,18,17,26661.txt
3,8,16,24,18,17,26663.txt
11,22,30,0,26,0,26664.txt
3,19,22,24,14,21,26666.txt
3,8,11,24,18,18,26669.txt
12,19,21,24,14,17,26670.txt
11,8,11,24,18,18,26672.txt
3,19,16,24,14,24,26676.txt
3,8,11,24,18,17,26677.txt
11,8,11,24,18,18,26679.txt
11,19,11,24,14,18,26683.txt
3,8,11,24,18,18,26684.txt
3,19,11,24,14,18,26687.txt
3,8,11,24,18,18,26688.txt
3,8,11,24,18,18,26693.txt
4,16,12,17,13,18,26695.txt
3,19,11,24,14,18,26696.txt
11,22,11,26,18,17,26698.txt
3,8,11,24,18,18,26700.txt
11,8,11,26,18,18,26701.txt
11,19,11,26,14,18,26706.txt
3,8,11,24,18,17,26709.txt
3,8,11,24,18,18,26710.txt
3,8,11,24,18,18,26712.txt
3,8,11,24,18,24,26715.txt
11,22,11,24,23,18,26716.txt
4,16,12,17,13,18,26717.txt
3,19,11,24,22,17,26721.txt
3,19,11,24,18,24,26722.txt
11,8,22,24,18,18,26724.txt
11,8,11,26,18,18,26726.txt
3,8,11,24,18,18,26728.txt
3,8,11,24,18,18,26729.txt
3,29,11,24,18,18,26732.txt
3,8,11,24,18,18,26734.txt
3,8,11,16,18,18,26735.txt
3,8,11,24,18,18,26737.txt
3,8,11,24,22,18,26739.txt
3,22,11,24,14,17,26742.txt
11,19,16,24,14,24,26744.txt
3,8,11,24,18,18,26745.txt
3,8,11,24,18,18,26747.txt
3,8,11,24,18,18,26750.txt
3,8,11,24,18,18,26752.txt
3,8,11,24,22,17,26754.txt
3,8,11,24,18,24,26756.txt
3,8,11,24,18,18,26758.txt
11,8,11,24,18,18,26760.txt
4,16,8,7,8,8,26761.txt
3,8,11,24,18,18,26763.txt
11,8,11,24,18,18,26766.txt
11,19,22,24,14,17,26768.txt
3,19,16,24,14,18,26771.txt
3,19,16,24,14,24,26773.txt
3,19,22,24,14,18,26777.txt
11,8,11,24,18,18,26780.txt
3,8,11,16,18,17,26781.txt
11,8,11,26,22,17,26783.txt
11,8,11,24,18,18,26786.txt
3,19,16,24,22,24,26787.txt
3,8,11,24,18,17,26788.txt
3,8,11,24,18,24,26790.txt
3,8,11,24,18,18,26793.txt
3,8,11,24,18,18,26795.txt
3,8,16,24,18,28,26797.txt
11,8,11,24,18,18,26800.txt
3,8,11,24,18,18,26802.txt
11,8,11,24,18,20,26803.txt
11,8,11,24,18,24,26805.txt
11,8,11,26,22,18,26807.txt
3,8,11,24,18,17,26810.txt
4,16,12,17,13,17,26812.txt
3,8,11,24,18,17,26814.txt
11,8,11,24,18,17,26815.txt
11,8,11,24,18,18,26817.txt
3,8,11,24,18,18,26820.txt
11,8,11,26,23,17,26822.txt
3,8,11,24,18,24,26823.txt
3,8,11,24,18,18,26824.txt
12,19,16,24,14,18,26826.txt
11,8,11,24,18,18,26829.txt
3,8,11,24,18,21,26830.txt
11,19,11,24,14,18,26833.txt
3,19,11,24,14,18,26835.txt
3,8,11,24,18,18,26837.txt
3,8,11,24,18,18,26839.txt
3,8,11,24,18,17,26841.txt
12,19,11,24,18,18,26843.txt
3,8,11,24,18,18,26844.txt
3,8,22,24,18,18,26846.txt
11,19,11,26,18,18,26849.txt
3,8,11,24,18,28,26850.txt
11,8,11,26,18,18,26854.txt
3,8,0,0,18,0,26855.txt
3,8,11,24,18,21,26857.txt
11,8,11,16,18,24,26859.txt
3,8,22,24,18,18,26861.txt
11,8,11,24,18,18,26863.txt
3,19,22,24,14,18,26865.txt
11,19,22,26,14,17,26867.txt
3,19,22,24,14,24,26870.txt
3,8,11,24,18,17,26871.txt
3,8,11,24,18,18,26873.txt
3,8,11,24,18,18,26874.txt
11,8,11,24,18,18,26877.txt
3,8,11,24,18,18,26878.txt
11,8,11,24,18,18,26881.txt
3,19,11,24,23,17,26882.txt
3,8,11,24,18,17,26886.txt
3,8,11,24,18,18,26887.txt
3,8,11,24,18,18,26890.txt
11,8,11,26,18,18,26892.txt
3,8,22,24,18,18,26893.txt
3,8,11,24,18,18,26896.txt
3,8,11,24,18,18,26898.txt
11,8,11,20,22,28,26899.txt
3,19,21,24,14,17,26901.txt
3,19,11,24,18,17,26902.txt
3,8,11,24,18,18,26905.txt
3,19,16,24,14,18,26906.txt
11,8,11,24,18,18,26909.txt
3,8,11,24,18,18,26911.txt
11,22,22,24,22,18,26912.txt
3,8,11,24,18,18,26915.txt
11,19,11,24,14,18,26916.txt
3,8,11,24,18,18,26919.txt
3,19,19,24,14,17,26920.txt
3,8,11,24,18,24,26922.txt
3,8,11,24,18,17,26925.txt
11,8,11,24,18,18,26927.txt
11,8,11,26,18,24,26929.txt
14,19,21,24,14,18,26931.txt
3,8,11,24,22,17,26933.txt
11,8,22,26,18,18,26935.txt
11,8,11,26,18,18,26938.txt
3,8,16,24,18,18,26940.txt
11,19,11,26,18,18,26943.txt
9,15,11,24,18,28,26945.txt
3,19,16,24,22,18,26946.txt
12,19,11,24,14,24,26947.txt
3,8,11,24,18,24,26950.txt
3,8,11,24,18,18,26952.txt
3,8,11,24,18,17,26954.txt
3,8,11,24,18,24,26957.txt
3,8,16,24,18,18,26959.txt
11,19,21,24,18,17,26961.txt
9,17,16,20,22,28,26962.txt
3,8,11,24,18,18,26964.txt
3,8,11,24,18,17,26966.txt
11,19,22,24,14,18,26968.txt
11,8,11,24,18,17,26969.txt
3,8,11,24,18,24,26971.txt
12,19,21,24,14,18,26975.txt
3,8,11,24,18,18,26977.txt
11,8,0,0,22,0,26979.txt
11,19,11,24,14,20,26981.txt
4,16,12,17,13,17,26983.txt
11,8,11,26,18,18,26985.txt
3,19,16,24,14,18,26986.txt
3,8,11,24,18,18,26988.txt
3,8,11,24,18,17,26990.txt
4,16,12,17,13,18,26991.txt
11,19,11,24,14,18,26993.txt
3,8,11,24,18,18,26996.txt
3,8,11,24,18,17,26998.txt
3,8,11,24,22,18,27000.txt
3,8,11,24,18,18,27001.txt
11,8,11,24,18,17,27003.txt
11,8,11,26,18,18,27006.txt
3,8,11,24,18,18,27009.txt
11,19,22,26,14,17,27010.txt
11,19,11,26,18,18,27013.txt
11,8,11,26,18,18,27015.txt
11,19,21,26,14,18,27016.txt
3,19,16,24,14,18,27019.txt
12,19,22,24,14,17,27020.txt
3,19,11,24,18,24,27023.txt
3,8,11,24,18,24,27026.txt
11,8,16,24,18,18,27029.txt
11,8,11,24,18,18,27031.txt
11,19,11,24,26,24,27032.txt
3,8,11,24,18,17,27034.txt
3,8,11,24,18,18,27037.txt
3,8,11,24,18,24,27040.txt
11,19,11,26,14,18,27041.txt
3,19,11,24,23,24,27044.txt
3,8,11,24,22,18,27045.txt
3,19,11,24,14,17,27048.txt
3,8,11,24,18,18,27050.txt
11,19,16,26,14,18,27052.txt
11,19,11,26,18,18,27054.txt
3,19,16,16,14,18,27055.txt
11,8,22,24,22,18,27057.txt
3,19,16,24,14,24,27059.txt
12,19,19,24,14,18,27061.txt
11,19,16,24,14,18,27063.txt
3,19,11,24,14,18,27066.txt
3,8,11,24,18,18,27067.txt
3,8,11,24,18,15,27069.txt
3,19,11,24,14,18,27070.txt
11,19,16,26,18,18,27074.txt
3,8,11,24,18,18,27076.txt
11,8,22,26,18,18,27077.txt
3,8,11,24,18,18,27079.txt
3,8,11,24,18,18,27081.txt
3,8,11,24,18,18,27083.txt
3,19,11,24,14,18,27085.txt
3,8,11,24,18,18,27087.txt
11,19,11,24,14,18,27089.txt
3,19,22,24,14,18,27092.txt
3,8,11,24,18,17,27093.txt
3,8,11,24,18,18,27095.txt
11,8,11,24,18,18,27097.txt
14,8,11,24,18,18,27098.txt
3,8,11,24,18,18,27100.txt
3,8,11,24,18,18,27103.txt
3,8,11,24,18,18,27105.txt
3,8,11,24,18,18,27107.txt
11,8,11,24,18,18,27109.txt
3,8,11,24,18,18,27112.txt
11,8,11,24,22,18,27113.txt
3,8,11,24,18,24,27115.txt
3,8,11,24,18,18,27117.txt
3,19,11,24,18,18,27120.txt
4,16,12,17,13,18,27121.txt
3,8,11,24,18,18,27123.txt
3,8,11,24,18,18,27128.txt
3,8,22,24,18,17,27130.txt
11,8,11,24,18,18,27132.txt
3,8,11,24,18,18,27134.txt
3,8,0,0,22,0,27136.txt
3,8,11,24,18,18,27138.txt
11,8,16,24,18,18,27140.txt
11,8,11,24,18,18,27142.txt
4,16,12,17,13,18,27143.txt
3,8,7,11,7,7,27145.txt
11,19,16,26,14,18,27147.txt
3,8,11,24,18,18,27149.txt
11,19,0,0,18,0,27153.txt
12,19,11,24,14,18,27154.txt
11,8,11,24,18,18,27156.txt
3,8,11,24,22,28,27158.txt
11,19,11,24,14,18,27159.txt
3,8,11,24,18,18,27161.txt
9,15,11,24,18,28,27163.txt
11,8,11,24,18,18,27165.txt
11,28,19,24,14,18,27167.txt
11,8,16,26,18,24,27169.txt
3,8,11,24,18,18,27171.txt
3,8,11,24,18,28,27173.txt
9,17,11,24,22,28,27176.txt
11,8,16,24,26,18,27178.txt
3,19,11,24,18,17,27180.txt
3,8,11,24,18,18,27182.txt
3,19,16,24,14,18,27185.txt
3,8,11,24,18,18,27187.txt
3,19,16,24,14,24,27189.txt
11,8,11,26,18,18,27190.txt
11,8,11,24,18,17,27193.txt
3,8,21,24,22,18,27196.txt
9,15,11,24,23,17,27198.txt
3,8,11,24,18,18,27199.txt
11,19,16,26,14,18,27201.txt
3,8,11,24,18,18,27203.txt
3,8,11,24,18,18,27205.txt
12,19,16,24,14,18,27207.txt
11,8,11,24,18,24,27209.txt
3,19,11,24,14,18,27212.txt
3,8,16,24,18,18,27213.txt
11,19,11,24,18,18,27216.txt
11,8,11,26,18,18,27218.txt
11,19,11,24,14,18,27221.txt
3,19,11,24,14,24,27222.txt
3,22,11,24,22,18,27225.txt
12,19,11,24,14,18,27228.txt
3,8,11,24,18,18,27230.txt
12,19,11,24,26,18,27231.txt
3,8,11,24,18,17,27233.txt
11,19,11,16,18,18,27237.txt
3,8,11,24,18,18,27239.txt
3,8,11,24,18,18,27241.txt
3,8,11,24,18,18,27243.txt
3,8,11,24,18,17,27244.txt
11,8,11,26,18,18,27247.txt
3,8,11,24,18,22,27249.txt
3,19,11,24,18,18,27251.txt
11,8,11,16,18,18,27252.txt
11,8,11,24,18,21,27255.txt
11,19,11,24,14,17,27257.txt
3,8,21,24,18,18,27258.txt
3,8,11,24,22,24,27259.txt
3,8,11,24,18,18,27260.txt
3,8,11,24,18,24,27264.txt
11,8,11,26,23,24,27265.txt
11,8,11,24,18,17,27267.txt
3,19,11,24,14,18,27269.txt
3,19,21,24,14,17,27271.txt
3,8,11,24,18,17,27273.txt
3,19,11,24,14,21,27276.txt
12,19,11,24,14,18,27277.txt
3,19,16,24,14,18,27280.txt
3,8,22,24,18,18,27282.txt
3,8,11,24,18,18,27284.txt
11,8,11,24,18,18,27286.txt
11,8,11,24,18,17,27287.txt
11,8,16,26,18,18,27289.txt
11,8,11,24,18,18,27291.txt
11,8,11,24,18,24,27294.txt
11,8,11,26,18,20,27295.txt
3,8,11,24,18,18,27298.txt
11,22,11,24,22,18,27299.txt
3,19,16,24,14,24,27301.txt
3,8,11,24,18,18,27302.txt
3,19,11,24,25,17,27305.txt
3,8,11,24,18,18,27308.txt
3,19,11,24,14,22,27309.txt
3,8,22,24,18,18,27312.txt
3,8,11,24,18,18,27313.txt
11,8,11,24,18,17,27315.txt
3,8,16,16,22,18,27317.txt
3,8,11,24,18,18,27319.txt
11,8,11,26,18,17,27322.txt
3,8,11,24,18,28,27324.txt
3,19,16,24,14,24,27326.txt
1,13,5,9,6,10,27328.txt
11,8,11,26,18,23,27330.txt
4,16,12,17,13,18,27332.txt
3,8,11,24,18,18,27333.txt
12,19,22,24,14,18,27335.txt
11,19,11,26,14,18,27338.txt
3,19,11,24,18,18,27339.txt
3,8,8,7,8,8,27343.txt
3,8,11,24,22,17,27344.txt
12,8,11,24,18,18,27346.txt
11,8,11,26,18,18,27348.txt
3,8,11,24,18,24,27351.txt
3,8,22,24,18,18,27353.txt
3,8,11,24,18,18,27355.txt
11,8,11,24,18,18,27357.txt
3,8,11,24,18,18,27359.txt
11,8,11,24,18,18,27361.txt
11,8,11,24,18,18,27363.txt
3,19,11,24,22,17,27364.txt
3,8,11,16,18,17,27366.txt
3,8,11,24,18,18,27369.txt
3,19,11,24,14,24,27370.txt
11,22,11,26,18,18,27373.txt
3,8,11,24,18,18,27374.txt
3,8,11,24,18,18,27376.txt
11,8,16,24,18,18,27378.txt
11,8,16,24,18,17,27380.txt
11,19,11,26,14,24,27384.txt
4,16,12,17,13,17,27387.txt
11,19,22,26,14,24,27388.txt
11,19,21,26,14,18,27391.txt
3,19,11,24,18,18,27394.txt
3,19,11,24,14,18,27395.txt
3,8,11,24,22,24,27397.txt
3,8,11,16,23,18,27399.txt
11,19,11,26,18,18,27403.txt
3,8,16,24,18,18,27405.txt
3,19,11,24,14,18,27408.txt
11,8,11,24,18,17,27409.txt
3,19,11,24,14,18,27410.txt
3,19,21,24,14,18,27412.txt
3,8,21,24,18,18,27415.txt
11,8,11,26,18,18,27417.txt
11,8,11,26,18,18,27419.txt
12,19,11,16,14,24,27420.txt
11,8,11,24,23,17,27422.txt
3,8,11,24,18,28,27424.txt
11,8,11,24,23,17,27428.txt
11,19,11,24,18,18,27432.txt
3,8,7,11,7,7,27433.txt
3,8,11,24,18,17,27434.txt
3,8,11,24,18,18,27436.txt
11,8,16,24,18,18,27438.txt
11,8,11,24,18,18,27440.txt
3,19,8,7,8,8,27442.txt
11,19,11,24,18,18,27445.txt
4,16,12,17,13,17,27447.txt
3,19,22,24,14,18,27449.txt
11,19,19,26,14,18,27450.txt
12,19,11,24,14,18,27452.txt
11,19,11,24,14,24,27454.txt
3,8,11,24,22,18,27456.txt
11,8,11,24,18,18,27459.txt
3,19,11,24,14,18,27461.txt
3,8,11,24,18,17,27463.txt
3,8,16,24,22,17,27467.txt
3,19,11,24,14,24,27468.txt
