0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,filename
0,0,0,0,0,0,9,7,8,0,27,0,0,0,0,7,7,6,5,7,10,9,8,8,10,9,26,15,9,28,11,22,6,18,7,1,1,1,1,1,9,7,8,8,7,1,1,1,1,1,2,1,0,1,4,1,1,0,0,4,1,17,1,1,0,7,0,0,34230.txt
0,0,0,6,28,0,9,29,28,5,24,5,5,5,5,7,7,6,5,7,7,6,7,7,5,9,22,15,11,3,6,22,7,18,8,1,1,1,1,1,9,7,8,8,6,21,21,13,27,15,2,17,25,5,23,29,5,22,21,0,30,2,19,28,7,7,14,3,34231.txt
0,0,0,0,0,0,9,7,0,0,27,0,0,0,0,7,0,0,0,7,0,0,30,30,23,29,26,15,29,28,6,22,27,18,28,1,1,1,1,1,9,7,8,8,7,5,5,5,5,5,2,5,4,25,28,17,17,4,4,24,27,11,25,7,26,7,14,10,34235.txt
26,2,3,15,4,12,16,11,5,8,6,29,7,30,17,18,24,28,18,19,24,24,1,1,1,1,30,27,1,1,27,4,16,28,15,13,16,5,14,27,22,14,26,29,17,26,8,29,9,23,13,29,20,15,20,6,6,6,16,10,19,20,21,18,2,11,23,14,34237.txt
0,0,0,6,3,0,9,29,8,2,24,4,4,4,4,7,7,6,5,7,4,3,3,3,3,9,4,15,9,6,11,22,6,18,7,1,1,1,1,1,9,7,8,8,0,6,6,6,6,6,2,7,0,5,4,23,30,0,0,0,5,2,5,5,0,7,0,0,34242.txt
0,0,0,6,3,0,9,29,8,3,24,14,18,28,24,7,7,6,5,21,7,6,7,7,5,9,22,0,10,3,3,22,7,18,8,4,4,4,4,15,9,7,8,8,3,21,21,13,27,13,4,8,10,15,11,6,10,20,15,7,30,6,19,14,9,7,6,26,34244.txt
0,0,5,3,28,0,9,29,8,11,24,9,10,18,20,7,8,7,9,8,4,3,3,3,3,9,4,14,12,19,3,12,8,9,9,10,15,12,9,4,0,0,0,0,3,6,7,6,6,7,5,6,14,11,6,10,28,15,20,5,27,22,26,25,0,7,6,6,34245.txt
0,0,0,6,3,0,9,29,8,2,24,4,4,4,4,7,7,6,5,7,4,3,3,3,3,9,4,15,11,6,3,22,7,18,8,1,1,1,1,1,9,7,8,8,3,6,6,6,6,6,2,7,0,15,4,6,23,0,0,16,8,12,8,10,23,7,14,10,34247.txt
0,0,0,6,3,0,9,29,8,2,24,4,4,4,4,7,7,6,5,7,4,3,3,3,3,9,4,15,11,6,3,22,7,18,8,1,1,1,1,1,9,7,8,8,3,6,6,6,6,6,2,7,0,15,4,6,23,0,0,16,8,12,8,10,23,7,14,10,34249.txt
0,0,0,6,3,0,9,29,8,2,24,4,4,4,4,8,7,6,5,8,4,3,3,3,3,9,4,0,9,3,11,10,6,7,7,29,26,23,26,20,9,7,8,8,0,6,6,6,6,6,2,7,0,0,4,23,30,0,0,0,5,2,5,5,0,0,0,0,34252.txt
0,0,0,6,0,4,9,7,0,5,24,23,26,18,20,23,30,22,22,6,7,6,7,7,5,15,22,15,28,6,6,24,22,25,25,1,1,1,1,1,21,2,27,2,7,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34253.txt
0,0,0,6,26,0,0,0,8,5,0,9,10,18,20,0,7,6,5,7,16,6,19,24,5,9,22,15,12,6,6,5,8,15,9,1,7,7,1,6,19,0,0,16,7,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34254.txt
0,0,0,6,3,0,9,29,8,2,24,4,4,4,4,4,4,5,6,6,4,3,3,3,3,9,4,14,10,19,11,2,2,2,11,1,1,1,1,1,12,2,13,2,9,5,5,5,5,5,2,5,4,5,28,8,5,4,4,0,5,12,5,5,20,7,22,3,34257.txt
0,0,0,6,0,0,9,7,28,5,24,9,10,18,20,7,16,11,12,29,7,6,7,7,5,9,22,28,11,6,6,22,21,18,17,1,1,1,1,1,23,27,29,7,7,1,1,1,1,1,2,1,6,1,23,1,1,17,30,26,1,9,1,1,26,14,14,10,34258.txt
0,0,0,6,0,0,9,7,8,2,24,4,4,4,4,7,7,6,5,7,4,30,3,3,3,10,4,15,9,6,11,22,6,18,7,1,1,1,1,1,9,7,8,8,7,1,1,1,1,1,2,1,4,1,4,1,1,4,4,4,1,12,1,1,8,6,0,0,34260.txt
0,0,0,3,19,0,9,29,20,20,30,24,13,29,25,7,10,27,28,21,23,23,29,5,30,24,28,14,12,19,10,11,8,8,9,12,20,13,23,23,19,23,18,16,17,12,10,13,13,15,29,17,6,23,23,18,27,22,30,6,30,9,19,28,23,7,14,26,34261.txt
0,0,0,6,0,0,9,7,29,5,29,5,5,5,5,28,20,24,23,7,7,6,7,7,5,14,9,10,11,3,6,22,7,18,8,1,1,1,1,1,9,7,8,8,25,1,1,1,1,1,2,1,23,1,12,1,1,30,16,0,1,2,1,1,9,14,7,4,34262.txt
0,0,0,0,0,0,9,7,8,0,24,4,4,4,4,7,7,6,5,7,10,9,8,8,10,9,26,15,10,28,11,22,7,18,8,1,1,1,1,1,9,7,8,8,7,1,1,1,1,1,2,1,4,1,4,1,1,4,4,18,1,2,1,1,26,7,14,9,34263.txt
3,2,3,5,2,26,3,3,18,29,3,3,9,3,15,18,6,15,3,5,8,11,10,10,15,13,21,20,15,8,20,28,17,19,24,13,18,9,2,9,3,4,3,5,7,17,4,25,4,18,13,20,26,8,28,2,25,29,3,19,24,21,27,6,28,20,23,30,34267.txt
0,0,0,6,29,0,9,29,28,5,24,5,5,5,5,7,16,11,12,7,7,7,7,7,13,9,22,14,11,19,6,22,7,18,8,1,1,1,1,1,9,7,8,8,6,13,12,16,16,14,2,25,15,5,25,13,5,11,16,0,30,2,17,18,9,14,7,3,34268.txt
0,0,0,6,29,0,9,29,28,5,24,5,5,5,5,7,16,11,12,7,7,7,7,7,13,9,22,14,11,19,6,22,7,18,8,1,1,1,1,1,9,7,8,8,6,13,12,16,16,14,2,25,15,5,25,13,5,11,16,0,30,2,17,18,9,14,7,3,34269.txt
0,0,0,0,0,0,9,7,8,0,27,0,0,0,0,7,7,6,5,7,10,9,8,8,10,9,26,15,9,28,11,22,6,18,7,1,1,1,1,1,9,7,8,8,7,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34271.txt
0,0,12,7,3,0,9,29,8,3,24,14,13,24,25,7,8,7,9,24,4,23,3,3,3,9,4,14,9,18,11,10,6,7,7,4,4,4,4,4,0,0,0,0,0,6,7,6,6,7,4,6,5,0,3,23,30,5,5,5,5,6,5,5,0,7,0,0,34273.txt
0,0,0,6,0,0,9,7,8,2,24,4,4,4,4,7,7,6,5,7,4,3,3,3,3,9,4,14,9,5,3,10,6,7,7,29,26,23,26,20,9,7,8,8,0,6,6,6,6,6,2,7,0,7,4,23,30,0,0,0,5,2,5,5,0,7,0,0,34276.txt
0,0,0,6,0,0,9,7,28,5,24,9,10,18,20,7,16,11,12,7,7,6,7,7,5,9,22,15,11,6,6,22,7,18,8,1,1,1,1,1,9,7,8,8,7,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34277.txt
0,0,0,6,0,0,9,7,28,5,24,9,10,18,20,7,16,11,12,7,7,6,7,7,5,9,22,15,11,6,6,22,7,18,8,1,1,1,1,1,9,7,8,8,7,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34278.txt
0,0,0,6,0,0,9,7,28,5,29,5,5,5,5,14,16,11,23,7,7,6,7,7,5,14,22,15,11,6,6,22,21,18,17,19,1,1,22,1,9,7,8,8,7,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34279.txt
26,2,1,15,4,12,22,18,15,8,6,29,7,30,17,18,3,28,1,3,12,13,23,17,8,12,11,11,7,4,27,4,13,16,13,1,1,1,1,1,4,3,10,12,6,6,6,6,6,6,2,7,0,15,3,6,24,0,23,0,8,0,8,10,13,11,23,14,34280.txt
0,0,0,6,3,0,9,29,8,2,24,4,4,4,4,7,7,6,5,7,4,3,3,3,3,9,4,0,9,3,11,0,6,0,7,4,4,4,4,7,9,7,8,8,0,6,6,6,6,6,2,7,0,6,3,10,5,0,0,0,5,2,5,5,0,7,6,3,34284.txt
0,0,0,6,28,0,9,29,8,5,24,9,10,18,20,13,8,7,9,7,7,6,7,7,5,9,22,15,11,6,10,22,21,18,17,1,1,1,1,1,0,0,0,0,7,1,1,1,1,1,23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34286.txt
0,0,0,6,3,0,9,29,8,2,24,4,4,4,4,7,7,6,5,8,4,3,3,3,3,9,4,0,9,3,11,0,6,0,7,4,4,4,4,7,9,7,8,8,0,6,6,6,6,6,5,7,0,6,3,10,5,0,0,0,5,0,5,5,0,7,5,0,34287.txt
0,0,0,6,0,0,9,7,8,2,24,4,4,4,4,7,7,6,5,7,4,3,3,3,3,9,4,15,11,6,11,22,7,18,8,1,1,1,1,1,9,7,8,8,7,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34288.txt
0,0,0,6,3,0,9,29,8,2,24,4,4,4,4,7,7,6,5,8,4,3,3,3,3,9,4,14,9,5,3,22,6,18,7,5,28,9,9,10,9,7,8,8,0,6,6,6,6,6,6,7,0,7,3,23,30,0,0,4,5,0,5,5,0,7,0,0,34289.txt
0,0,0,6,17,4,9,29,8,2,24,4,4,4,4,23,30,22,22,6,4,30,3,3,3,15,4,0,28,3,6,2,22,2,25,12,20,18,21,23,21,2,27,2,9,17,27,4,25,29,2,4,3,28,4,16,9,3,29,14,8,0,8,10,7,6,14,10,34290.txt
0,0,0,0,0,4,9,7,8,0,27,0,0,0,0,4,19,5,6,28,10,9,8,8,10,4,26,15,4,28,6,2,2,2,11,1,1,1,1,1,12,2,13,2,7,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34292.txt
0,0,0,0,0,0,9,7,8,0,27,0,0,0,0,0,8,7,9,7,10,9,8,8,10,9,26,15,9,28,0,22,6,18,7,1,1,1,1,1,9,7,8,8,7,1,1,1,1,1,21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34294.txt
0,0,0,6,17,0,9,29,8,2,25,4,4,4,4,23,4,29,22,6,4,3,3,3,3,9,4,0,9,3,6,2,2,2,11,4,4,4,4,15,12,24,13,19,0,8,6,8,8,6,2,19,5,6,3,23,30,5,5,0,4,0,20,23,0,7,0,0,34296.txt
0,0,0,6,0,0,9,7,8,2,24,4,4,4,4,0,7,6,5,7,4,3,3,3,3,9,4,15,9,6,11,22,6,18,7,1,1,1,1,1,9,7,8,8,7,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34298.txt
0,0,0,3,3,0,9,29,8,2,24,4,4,4,4,7,7,6,5,8,4,23,3,3,3,9,4,0,9,3,11,10,6,7,7,29,26,23,26,20,9,7,8,8,0,6,6,6,6,6,4,7,0,30,3,23,30,0,0,5,5,7,5,5,0,7,0,0,34299.txt
0,0,5,3,3,0,4,4,3,2,19,28,21,2,27,7,8,7,9,8,4,3,3,3,3,9,4,14,9,5,11,0,6,0,7,4,13,4,17,4,9,7,8,8,0,6,7,6,6,7,4,7,0,30,14,30,3,26,0,5,5,21,5,5,26,7,6,11,34300.txt
0,0,0,6,3,0,9,29,8,2,24,4,4,4,4,7,7,6,5,7,2,2,2,2,2,2,2,15,2,2,2,3,3,3,3,1,1,1,1,1,3,3,3,5,7,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34301.txt
0,0,0,6,0,0,9,7,8,2,24,4,4,4,4,0,7,6,5,7,4,3,3,3,3,9,4,15,9,6,11,22,6,18,7,1,1,1,1,1,9,7,8,8,7,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34302.txt
0,0,0,0,0,0,9,7,0,0,27,0,0,0,0,0,0,0,0,7,0,0,30,30,23,29,26,15,29,28,11,22,27,18,28,1,1,1,1,1,9,7,8,8,7,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34303.txt
0,0,0,6,3,0,9,29,12,2,24,4,4,4,4,7,7,6,5,7,4,3,3,3,3,9,4,0,11,3,11,22,7,18,8,29,26,23,26,20,9,7,8,8,3,6,6,6,6,6,2,7,0,5,4,29,5,0,0,0,8,2,8,10,9,7,14,4,34304.txt
0,0,0,6,28,0,9,29,28,5,24,9,10,18,20,7,8,7,9,7,4,3,3,3,3,9,4,15,11,6,7,22,21,18,17,1,1,1,1,1,9,7,8,8,7,2,2,2,2,2,7,2,1,2,1,2,2,1,1,1,2,1,2,2,1,1,1,1,34305.txt
0,0,0,6,29,0,9,29,29,3,24,14,13,29,25,14,16,11,12,21,7,23,7,7,30,9,9,0,11,3,6,19,7,17,8,25,25,26,29,11,9,7,8,8,3,22,29,27,27,14,15,22,10,15,11,6,24,21,16,13,30,20,17,28,9,14,26,10,34306.txt
26,2,3,29,27,26,15,11,21,29,6,29,9,30,26,25,18,15,18,22,12,13,17,21,18,19,13,18,23,24,19,16,17,19,24,16,13,15,17,29,6,17,24,29,17,23,20,13,27,13,13,8,10,14,11,28,22,20,14,16,30,25,19,28,22,12,28,18,34307.txt
0,0,0,6,3,0,9,29,8,2,24,4,4,4,4,7,8,7,9,7,4,3,3,3,3,9,4,15,9,6,11,22,6,18,7,1,1,1,1,1,9,7,8,8,7,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34308.txt
0,0,0,6,28,0,0,0,8,5,0,5,5,5,5,7,7,6,5,7,7,7,7,7,13,9,22,15,9,6,6,22,6,18,7,1,1,1,1,1,7,5,6,6,7,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34309.txt
0,2,1,5,2,8,9,7,28,4,3,3,3,3,3,3,14,3,3,19,2,2,2,2,2,2,2,4,2,2,2,3,3,3,3,1,1,1,1,1,3,3,3,3,7,1,1,1,1,1,25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34310.txt
0,0,0,6,28,0,9,29,28,3,24,14,18,18,20,7,15,10,11,8,7,6,7,7,5,9,22,14,11,18,10,0,7,0,8,12,20,18,23,23,9,7,8,8,25,21,21,13,27,13,13,23,6,15,23,6,22,30,30,8,30,9,19,14,26,14,14,4,34311.txt
0,0,0,6,3,0,0,0,8,2,0,4,4,4,4,7,7,6,5,7,4,6,3,3,3,10,4,15,9,6,11,22,6,18,7,1,1,1,1,1,9,7,8,8,7,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34312.txt
0,0,0,6,3,0,9,29,8,2,24,4,4,4,4,7,7,6,5,7,4,3,3,3,3,9,4,15,10,6,11,22,7,18,8,1,1,1,1,1,9,7,8,8,7,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34313.txt
0,0,5,3,3,0,28,28,23,2,24,4,4,4,4,7,8,7,9,8,4,3,3,3,3,9,4,14,11,5,11,0,8,0,9,4,13,4,17,4,9,7,8,8,0,6,7,6,6,7,5,0,0,12,14,18,19,26,0,5,5,21,5,5,23,7,26,6,34314.txt
0,0,0,6,3,0,9,29,8,2,24,4,4,4,4,7,8,7,9,7,4,3,3,3,3,9,4,15,10,6,11,22,7,18,8,1,1,1,1,1,9,7,8,8,7,1,1,1,1,1,2,1,0,1,4,1,1,0,0,8,1,22,1,1,4,17,14,4,34315.txt
0,0,5,3,3,0,28,28,23,2,24,4,4,4,4,7,8,7,9,8,4,3,3,3,3,9,4,14,12,5,11,0,8,0,9,25,4,26,4,4,9,7,8,8,17,6,7,6,6,7,13,7,0,30,14,30,22,26,24,13,5,18,5,5,26,7,26,10,34316.txt
26,2,1,15,4,12,22,18,15,8,14,20,7,26,17,18,3,23,20,3,30,5,11,11,7,12,29,19,7,4,22,6,13,16,10,6,14,16,5,5,18,3,22,24,21,5,5,5,5,5,2,5,4,5,27,8,5,4,4,0,29,25,4,4,2,12,21,18,34318.txt
0,0,0,3,29,0,9,29,8,2,24,4,4,4,4,7,8,7,9,21,4,3,3,3,3,9,4,0,11,3,10,12,7,9,8,16,13,15,17,22,9,7,8,8,17,6,7,6,6,7,7,7,0,30,3,30,22,0,24,13,8,0,8,10,9,4,4,10,34319.txt
0,0,0,6,0,0,9,7,8,2,24,4,4,4,4,7,7,6,5,7,4,3,3,3,3,9,4,15,12,6,11,22,8,18,9,1,1,1,1,1,9,7,8,8,7,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34320.txt
0,0,0,6,28,0,9,29,28,2,24,4,4,4,4,14,16,11,12,7,4,30,3,3,3,14,4,15,11,6,6,22,7,18,8,11,9,9,14,8,9,7,8,8,7,17,23,4,25,20,2,4,29,15,3,6,22,19,25,14,8,20,8,10,9,14,26,9,34321.txt
0,0,0,6,28,0,9,29,28,11,24,24,18,18,20,7,10,8,28,11,7,6,7,7,5,9,22,14,11,19,10,22,21,18,17,15,9,20,14,8,9,7,8,8,18,26,26,29,30,30,25,23,15,25,25,29,15,17,17,10,30,20,17,18,26,4,13,26,34322.txt
0,0,0,6,0,0,9,7,28,5,24,5,5,5,5,13,7,6,5,7,5,6,5,5,5,14,6,15,11,6,6,22,21,18,17,1,1,1,1,1,9,7,8,8,7,1,1,1,1,1,2,1,10,1,11,1,1,6,21,0,1,25,1,1,23,14,26,3,34323.txt
0,0,0,6,3,0,9,29,8,2,24,4,4,4,4,7,7,6,5,7,4,30,3,3,3,10,4,15,9,3,11,22,6,18,7,1,1,1,1,1,9,7,8,8,7,1,1,1,1,1,2,1,4,1,3,1,1,4,4,0,1,0,1,1,20,6,0,0,34324.txt
12,15,3,5,2,8,3,3,2,4,3,3,3,3,3,3,6,3,3,5,2,2,2,2,2,2,2,4,2,2,2,3,3,3,3,1,14,16,1,13,3,3,3,10,7,1,1,1,1,1,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34325.txt
0,0,0,6,3,0,9,29,8,2,24,4,4,4,4,7,7,6,5,8,4,3,3,3,3,9,4,14,11,19,11,22,7,18,8,13,11,9,12,15,9,7,8,8,9,28,23,4,25,18,13,4,11,15,3,6,24,19,29,9,15,20,13,21,26,7,26,11,34326.txt
0,0,0,6,29,0,9,29,8,3,24,24,18,28,7,7,7,6,5,8,5,6,5,5,5,9,6,14,11,19,11,0,7,0,8,13,11,9,12,15,9,7,8,8,18,21,26,29,30,13,13,15,10,30,11,7,24,17,15,29,30,0,19,16,26,7,6,9,34327.txt
0,0,0,6,0,0,9,7,8,2,24,4,4,4,4,7,7,6,5,7,4,30,3,3,3,10,4,15,9,6,11,22,6,18,7,1,1,1,1,1,9,7,8,8,7,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34328.txt
0,0,0,6,17,0,9,29,8,5,24,5,5,5,5,7,7,6,5,7,7,3,7,7,13,9,22,15,9,6,11,22,6,18,7,1,1,1,1,1,9,7,8,8,7,1,1,1,1,1,2,1,10,1,11,1,1,27,27,0,1,12,1,1,0,7,14,3,34329.txt
0,0,0,6,28,0,9,29,28,2,24,4,4,4,4,7,10,8,10,21,4,3,3,3,3,9,4,14,11,19,11,12,7,9,8,20,18,9,19,24,9,7,8,8,3,6,6,6,6,6,13,7,0,30,14,7,25,0,24,14,7,27,7,9,23,14,26,10,34330.txt
0,0,0,3,29,0,9,29,28,2,24,4,4,4,4,7,16,11,12,21,4,3,3,3,3,9,4,0,11,3,11,0,7,0,8,0,0,0,0,0,9,7,8,8,16,6,6,6,6,6,4,7,0,15,4,6,24,0,24,14,8,27,8,10,26,7,14,26,34332.txt
0,0,0,6,0,0,9,7,28,5,24,5,5,5,5,14,16,11,12,7,4,3,3,3,3,9,4,15,11,3,6,22,7,18,8,1,1,1,1,1,9,7,8,8,7,1,1,1,1,1,2,1,0,1,4,1,1,0,24,0,1,2,1,1,26,14,14,3,34333.txt
12,2,1,6,3,0,22,18,2,2,24,4,4,4,4,7,16,11,11,7,2,2,2,2,2,2,2,4,2,2,2,3,3,3,3,1,14,16,1,5,3,3,3,3,7,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34334.txt
0,0,12,7,29,0,28,28,28,3,30,14,13,24,25,7,8,7,9,8,7,23,7,7,30,14,22,23,11,3,23,12,21,9,17,25,25,26,29,4,9,7,8,8,25,22,20,13,27,9,25,18,20,28,20,16,19,7,7,5,18,20,15,28,9,5,13,6,34336.txt
0,0,0,6,28,0,9,29,28,2,24,4,4,4,4,7,16,11,12,7,4,3,3,3,3,9,4,15,11,6,11,22,7,18,8,1,1,1,1,1,9,7,8,8,7,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34337.txt
0,0,0,6,3,0,9,29,8,3,24,14,17,9,25,7,8,7,9,8,4,3,3,3,3,9,4,0,11,3,11,12,7,9,8,16,4,15,4,18,9,7,8,8,17,21,19,13,27,10,13,15,28,14,11,7,25,21,15,14,26,0,29,14,26,7,13,26,34339.txt
0,0,0,6,0,0,9,7,28,2,24,4,4,4,4,7,7,6,5,7,4,3,3,3,3,9,4,15,11,6,11,22,7,18,8,1,1,1,1,1,9,7,8,8,7,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34340.txt
0,0,0,6,3,0,9,29,8,2,24,4,4,4,4,7,7,6,5,7,4,3,3,3,3,9,4,15,9,6,11,22,6,18,7,1,1,1,1,1,9,7,8,8,7,1,1,1,1,1,2,1,0,1,4,1,1,0,0,0,1,2,1,1,0,7,14,3,34341.txt
0,0,0,6,0,0,9,7,28,2,24,4,4,4,4,7,7,6,5,7,4,3,3,3,3,9,4,15,11,6,11,22,7,18,8,1,1,1,1,1,9,7,8,8,7,1,1,1,1,1,2,1,0,1,4,1,1,0,23,13,1,2,1,1,26,4,14,3,34343.txt
16,2,1,15,1,12,22,18,15,8,6,29,7,30,17,22,24,28,1,19,12,13,17,21,8,12,11,3,7,4,27,4,13,5,13,16,4,15,4,7,24,18,26,24,18,8,6,8,8,6,13,19,5,15,3,6,22,5,26,17,5,0,5,5,0,30,6,13,34344.txt
0,0,0,6,0,0,9,7,8,2,24,4,4,4,4,0,7,6,5,7,4,3,3,3,3,9,4,15,11,6,11,22,7,18,8,1,1,1,1,1,9,7,8,8,7,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34345.txt
0,0,0,6,3,0,9,29,8,5,24,5,5,5,5,7,7,6,5,7,4,3,3,3,3,9,4,0,11,3,11,22,7,18,8,1,1,1,1,1,16,20,30,18,3,21,19,13,13,10,2,17,9,11,25,17,5,22,6,0,5,0,5,5,0,7,22,3,34346.txt
0,2,1,6,28,29,12,14,28,22,20,5,5,5,5,14,10,27,10,26,18,19,15,15,1,1,30,14,1,1,27,4,13,5,10,29,26,23,26,20,22,13,26,22,29,13,12,16,16,14,13,22,9,30,25,30,6,11,16,0,26,2,29,18,4,24,14,25,34347.txt
0,0,0,6,28,0,9,29,28,5,24,5,5,5,5,7,7,6,5,7,7,7,7,7,13,9,22,15,11,6,6,22,21,18,17,1,1,1,1,1,9,7,8,8,7,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34348.txt
0,0,0,6,0,0,9,7,28,2,24,4,4,4,4,7,16,11,12,7,4,30,3,3,3,14,4,15,11,6,11,22,7,18,8,1,1,1,1,1,9,7,8,8,7,5,5,5,5,5,13,5,4,15,28,6,22,4,4,10,25,2,28,6,23,14,26,9,34349.txt
0,0,0,6,28,0,9,29,28,2,24,4,4,4,4,14,7,6,5,7,4,3,3,3,3,9,4,14,11,19,11,12,21,9,17,1,1,1,1,1,9,7,8,8,3,6,7,6,6,7,5,7,0,12,4,29,15,26,24,14,8,9,8,10,23,4,14,9,34350.txt
0,0,0,6,29,29,12,14,28,5,18,5,5,5,5,14,8,7,9,4,17,7,20,25,13,27,22,15,27,3,6,22,5,18,5,6,1,1,5,1,9,7,8,8,7,26,26,9,30,30,2,22,10,30,11,7,24,11,16,0,30,20,17,18,26,14,26,3,34351.txt
0,0,0,6,3,0,9,29,28,2,24,4,4,4,4,7,8,7,9,7,4,6,3,3,3,9,4,15,11,6,11,22,21,18,17,1,1,1,1,1,9,7,8,8,7,1,1,1,1,1,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34352.txt
0,0,0,6,3,0,9,29,8,2,24,4,4,4,4,7,7,6,5,7,4,3,3,3,3,9,4,15,9,3,11,22,6,18,7,1,1,1,1,1,9,7,8,8,7,6,6,6,6,6,2,19,5,5,4,23,30,5,5,0,7,2,7,9,0,7,0,0,34353.txt
0,2,0,6,3,0,22,18,15,2,26,4,4,4,4,15,7,6,5,23,30,5,10,22,7,12,11,25,7,15,27,4,13,19,10,28,24,28,9,24,24,15,14,27,25,17,4,4,4,20,2,4,11,5,28,29,15,29,3,24,8,25,8,10,13,30,19,13,34355.txt
0,0,0,6,3,0,9,29,8,2,24,4,4,4,4,7,7,6,5,11,4,3,3,3,3,9,4,14,11,5,11,22,7,18,8,15,29,20,2,16,9,7,8,8,0,6,6,6,6,6,4,7,0,15,27,24,14,0,0,16,5,21,5,5,10,17,22,26,34356.txt
0,0,0,6,0,0,9,7,8,2,24,4,4,4,4,7,7,6,5,7,4,3,3,3,3,9,4,15,11,3,11,22,7,18,8,1,1,1,1,1,9,7,8,8,7,1,1,1,1,1,2,1,0,1,4,1,1,0,0,0,1,2,1,1,9,7,14,4,34357.txt
0,0,0,6,3,0,9,29,8,2,24,4,4,4,4,7,7,6,5,8,4,3,3,3,3,9,4,0,9,3,11,0,6,0,7,29,26,23,26,20,9,7,8,8,0,6,6,6,6,6,4,7,0,7,3,23,30,0,0,0,5,2,5,5,0,7,0,0,34358.txt
0,0,0,3,3,0,9,29,8,2,24,4,4,4,4,7,7,6,5,8,4,3,3,3,3,9,4,0,11,3,11,12,7,9,8,29,26,23,26,20,9,7,8,8,3,6,6,6,6,6,5,7,0,11,4,14,9,0,0,13,8,9,8,10,9,7,27,10,34359.txt
0,0,0,3,3,0,9,29,8,3,24,5,5,5,5,7,7,6,5,8,7,6,7,7,5,9,9,0,9,3,11,0,6,0,7,27,12,27,3,12,0,0,0,0,0,15,13,15,15,8,4,8,25,30,7,23,30,27,27,0,12,2,16,14,0,7,0,0,34361.txt
0,0,0,0,0,0,9,7,8,0,27,0,0,0,0,0,7,6,5,7,10,9,8,8,10,9,26,15,10,28,3,22,7,18,8,1,1,1,1,1,9,7,8,8,7,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34362.txt
0,0,0,6,29,0,9,29,8,5,24,5,5,5,5,7,7,6,5,7,7,7,7,7,13,14,9,15,11,6,6,22,7,18,8,1,1,1,1,1,9,7,8,8,7,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34363.txt
0,0,0,6,28,0,9,29,28,5,24,9,10,18,20,7,8,7,9,7,4,3,3,3,3,9,4,15,11,6,10,22,7,18,8,1,1,1,1,1,9,7,8,8,7,1,1,1,1,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34364.txt
