0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,filename
7,23,17,15,22,24,22,28,28,21,25,16,26,24,28,29,25,25,27,24,24,25,27,25,24819.txt
24,22,25,29,22,29,22,30,22,21,27,16,20,23,28,23,25,25,27,24,24,25,28,25,24822.txt
10,11,3,27,1,10,12,11,11,11,11,8,7,9,18,13,12,16,16,15,14,12,16,15,24823.txt
25,23,25,15,22,24,22,28,29,21,20,16,24,23,28,29,25,25,27,24,24,25,27,25,24825.txt
28,15,6,5,7,27,15,21,25,24,18,14,16,0,24,15,15,13,12,12,27,10,10,9,24827.txt
24,14,25,29,22,30,22,28,23,21,20,16,20,23,28,27,25,22,15,24,24,25,27,21,24829.txt
19,25,25,26,19,28,26,22,24,25,19,13,17,23,25,14,14,12,13,11,11,9,9,8,24832.txt
28,25,25,26,19,27,25,21,25,24,18,14,16,23,24,15,15,30,12,12,27,10,10,9,24834.txt
25,23,23,15,28,24,22,28,29,21,26,16,23,23,28,27,30,21,27,29,24,25,27,25,24835.txt
20,17,19,26,19,27,25,21,25,24,18,14,16,21,24,15,15,30,30,12,12,10,10,9,24840.txt
27,14,21,22,22,30,22,28,29,21,26,25,22,14,28,27,25,25,25,28,29,30,26,25,24841.txt
27,14,25,22,28,30,22,28,22,21,20,16,22,23,28,29,30,25,27,30,24,25,26,21,24843.txt
25,14,25,15,28,30,22,28,22,21,27,16,23,23,28,27,23,25,27,30,24,25,27,25,24845.txt
27,14,25,30,17,30,22,28,22,21,20,16,22,23,28,27,25,25,27,24,24,25,27,21,24848.txt
25,23,25,15,28,24,22,28,22,21,26,16,23,23,28,27,25,25,27,24,24,25,28,25,24850.txt
27,23,25,22,22,30,22,30,28,21,20,16,22,23,28,27,25,25,27,24,24,27,27,21,24853.txt
28,25,25,26,19,27,25,21,25,24,18,14,16,23,24,15,15,30,30,12,27,10,10,9,24854.txt
25,23,17,15,28,24,22,28,22,21,27,16,25,23,28,27,23,25,27,24,24,25,28,25,24855.txt
27,14,25,22,22,30,22,30,22,21,27,16,22,23,28,29,25,25,27,24,24,25,27,25,24859.txt
28,25,25,26,19,27,25,21,25,24,18,14,16,23,24,15,15,30,30,12,27,10,10,9,24861.txt
24,23,25,29,22,30,22,28,28,21,20,16,20,23,28,27,25,25,27,24,24,28,27,21,24864.txt
28,25,25,26,19,27,25,21,25,24,18,14,16,23,24,15,15,13,30,12,27,10,10,9,24865.txt
24,25,25,26,22,29,22,30,28,21,26,16,20,23,28,23,25,25,27,30,24,25,27,25,24868.txt
27,14,25,22,25,30,22,28,22,21,20,16,22,23,28,27,23,25,27,24,24,25,28,21,24871.txt
28,25,25,26,19,27,25,21,25,24,18,14,16,23,24,15,15,13,30,12,27,10,10,9,24873.txt
25,14,17,15,28,24,22,30,28,21,20,16,23,23,28,27,23,28,27,24,24,28,28,21,24875.txt
27,14,21,22,25,30,22,30,28,21,27,16,22,15,28,27,23,21,27,24,24,25,28,25,24877.txt
25,14,17,15,28,24,22,28,22,21,20,16,24,23,28,29,23,26,27,24,24,25,27,21,24879.txt
28,25,25,26,19,27,25,21,25,24,18,14,16,23,24,15,15,30,12,12,27,10,10,9,24882.txt
27,14,25,22,22,30,22,28,22,21,20,16,22,23,28,27,25,25,27,24,24,25,28,21,24884.txt
27,23,25,22,22,30,22,28,27,21,20,16,22,23,28,27,25,25,27,24,24,25,27,21,24887.txt
28,25,25,26,19,27,25,21,25,24,18,14,16,23,24,15,15,13,30,12,27,10,10,9,24890.txt
24,14,25,29,22,30,22,28,22,21,20,16,22,23,28,27,25,25,27,24,24,25,27,21,24893.txt
25,23,25,15,28,25,22,28,23,22,30,16,23,23,28,27,23,22,15,30,24,25,27,21,24894.txt
25,14,17,15,28,24,22,28,29,21,27,16,23,23,28,27,30,25,25,24,29,27,26,25,24896.txt
7,23,25,15,22,24,22,28,29,21,20,16,26,23,28,29,25,25,27,24,24,28,27,21,24899.txt
28,25,17,26,19,27,25,21,25,24,18,14,16,21,24,15,15,30,30,12,27,10,10,9,24902.txt
25,14,17,15,28,30,22,28,22,21,20,16,23,23,28,29,29,21,25,24,29,30,26,21,24906.txt
28,25,25,26,19,27,25,21,25,24,18,14,16,23,24,15,15,30,12,12,27,10,10,9,24907.txt
27,14,25,22,22,30,22,28,22,21,20,16,22,23,28,27,25,25,27,24,24,25,27,25,24910.txt
25,14,17,15,28,24,22,28,22,21,20,16,23,23,28,29,29,21,25,24,29,28,26,21,24912.txt
25,14,25,15,28,24,22,28,22,21,20,16,23,23,28,27,23,21,27,24,24,25,28,25,24913.txt
25,14,17,15,28,30,22,28,22,21,20,16,23,23,28,27,23,26,27,24,28,25,27,21,24915.txt
25,14,25,15,28,24,22,28,22,21,20,16,23,23,28,27,23,21,27,24,24,28,27,21,24919.txt
24,15,6,5,7,30,15,12,27,21,0,0,21,0,0,11,13,25,27,0,15,0,0,0,24920.txt
25,23,21,23,22,24,22,28,27,21,26,16,23,15,28,29,25,25,27,29,24,25,27,25,24922.txt
23,20,25,29,22,29,22,28,30,21,20,16,20,23,28,23,25,27,23,24,24,28,27,21,24926.txt
24,14,25,29,22,29,22,28,22,21,20,16,20,23,28,27,25,25,27,24,24,28,28,21,24928.txt
25,23,25,15,22,24,22,28,30,21,20,16,23,23,28,27,25,25,27,24,24,25,27,21,24929.txt
27,14,25,22,25,30,22,28,22,21,20,16,22,23,28,27,30,25,27,24,24,25,28,21,24932.txt
25,14,17,15,28,24,22,28,28,21,20,16,23,23,28,27,29,26,25,24,29,27,28,21,24934.txt
25,23,25,15,22,24,22,30,28,21,20,16,23,23,28,27,25,28,27,24,24,29,27,21,24936.txt
24,14,25,29,22,30,22,28,22,21,20,16,20,23,28,29,25,25,27,24,24,25,28,21,24939.txt
25,23,25,15,22,24,22,28,22,21,20,16,23,23,28,27,25,25,27,24,24,25,28,21,24941.txt
27,23,25,22,22,30,22,28,27,21,20,16,22,23,28,23,25,25,27,24,24,25,24,21,24943.txt
27,14,25,21,22,30,22,28,22,21,27,16,22,23,28,27,25,25,27,24,24,28,27,21,24944.txt
27,14,25,22,28,30,22,28,27,21,20,16,22,23,28,27,23,21,27,24,24,25,27,28,24946.txt
28,25,25,26,19,27,25,21,25,24,18,14,16,23,24,15,15,30,12,12,27,10,10,9,24949.txt
25,23,21,15,22,24,22,28,22,21,20,16,25,14,28,27,25,25,27,24,24,25,27,25,24951.txt
25,23,21,23,22,24,30,28,29,21,26,16,23,15,28,27,25,25,27,28,24,25,27,25,24953.txt
25,23,25,15,22,24,22,28,29,21,25,16,23,23,28,27,25,25,27,27,24,25,27,21,24954.txt
25,23,25,15,22,24,22,28,29,21,20,16,24,23,28,29,25,25,27,24,24,28,27,21,24957.txt
27,14,25,22,28,30,22,28,22,21,27,16,22,23,28,29,25,25,27,24,26,25,26,21,24959.txt
25,23,17,15,22,24,22,30,28,21,20,16,24,23,28,27,25,28,27,24,24,25,27,21,24961.txt
28,25,25,26,19,27,25,21,25,24,18,14,16,23,24,15,15,13,30,12,27,10,10,9,24963.txt
27,23,25,22,22,30,22,30,28,21,20,16,22,23,28,27,25,25,27,24,24,25,27,21,24965.txt
25,26,9,8,12,17,18,26,18,17,22,16,18,15,30,21,23,21,21,23,24,23,22,23,24967.txt
27,14,25,22,22,30,22,28,27,21,20,16,22,23,28,27,25,25,27,24,24,25,28,21,24968.txt
27,14,25,22,22,30,22,28,27,21,20,16,22,23,28,27,25,25,27,24,24,25,28,21,24970.txt
25,14,17,15,28,24,22,28,30,21,27,16,23,23,28,29,23,21,27,24,24,25,27,25,24972.txt
25,14,17,15,22,24,22,30,28,21,20,16,25,23,28,27,25,28,27,24,29,29,28,21,24975.txt
28,25,25,26,19,27,25,21,25,24,18,14,16,23,24,15,15,30,30,12,27,10,10,9,24978.txt
25,14,25,15,28,24,22,28,29,21,20,16,23,23,28,29,30,21,27,24,24,25,27,21,24980.txt
25,23,23,23,28,24,22,28,22,21,26,16,25,23,28,29,30,25,27,30,29,27,27,25,24982.txt
24,14,25,29,22,30,22,28,22,21,20,16,20,23,28,27,25,25,27,24,29,28,28,21,24985.txt
27,23,25,22,22,30,22,30,30,21,20,16,22,23,28,27,25,28,27,24,24,25,27,21,24986.txt
19,25,25,26,19,28,26,22,24,25,19,13,17,23,25,14,14,12,13,13,11,9,9,8,24989.txt
27,14,25,29,22,30,22,28,22,21,20,16,22,23,28,29,25,25,27,24,24,25,27,21,24991.txt
27,23,25,22,22,30,22,28,28,21,26,16,22,23,28,27,25,25,27,24,24,25,27,25,24993.txt
28,25,25,26,19,27,25,21,25,24,18,14,16,23,24,15,15,13,12,12,27,10,10,9,24995.txt
28,25,25,26,19,27,25,21,25,24,18,14,16,23,24,15,15,30,12,12,27,10,10,9,24996.txt
27,14,25,22,22,30,22,28,27,21,20,16,22,23,28,27,25,25,27,24,24,25,27,25,24998.txt
24,14,25,29,22,30,22,28,22,21,20,16,20,23,28,29,25,25,27,24,24,25,28,21,25002.txt
27,14,25,22,23,30,22,28,22,21,20,16,22,23,28,27,23,25,27,24,24,25,27,21,25004.txt
27,23,25,22,22,30,22,30,27,21,20,16,22,23,28,27,25,25,27,24,24,27,27,21,25005.txt
25,23,17,15,28,24,22,28,28,21,20,16,25,23,28,27,23,21,27,24,24,29,27,21,25007.txt
25,23,25,15,25,30,22,28,29,21,20,16,22,23,28,27,25,25,27,24,24,25,27,25,25009.txt
19,25,25,26,19,28,26,22,24,25,19,13,17,23,25,14,14,12,13,11,11,9,9,8,25012.txt
25,14,25,15,28,30,22,28,29,21,26,16,23,23,28,27,29,21,27,24,29,25,27,25,25013.txt
25,14,17,15,28,24,22,28,28,21,20,16,23,23,28,27,23,21,27,24,24,25,27,21,25015.txt
7,23,25,15,22,24,22,28,28,21,25,30,26,23,28,29,25,25,27,24,24,25,27,21,25017.txt
25,23,25,15,22,24,22,30,28,21,27,16,23,23,28,27,25,25,27,24,24,25,28,21,25019.txt
25,14,17,15,28,24,22,28,28,21,20,16,23,23,28,29,30,26,27,24,24,25,27,21,25022.txt
27,23,25,22,22,30,22,28,22,21,20,16,22,23,28,29,25,25,27,24,24,25,28,21,25023.txt
25,23,21,23,28,24,22,28,29,21,27,16,23,14,28,27,23,25,27,30,24,25,27,25,25025.txt
24,14,25,29,22,30,22,30,28,21,20,16,20,23,28,27,25,25,27,24,24,25,28,25,25028.txt
25,14,17,15,28,30,22,28,22,21,26,16,23,23,28,27,23,21,27,24,24,25,27,25,25031.txt
27,25,25,26,22,30,22,28,27,21,20,16,22,23,28,23,25,25,27,24,24,25,27,21,25033.txt
24,14,25,29,22,30,22,28,28,21,20,16,20,23,28,27,25,25,27,24,24,27,27,25,25035.txt
13,23,25,22,28,30,22,30,29,21,26,16,23,23,28,27,25,25,25,29,24,25,27,25,25037.txt
25,23,25,15,22,24,22,28,22,21,26,16,22,23,28,27,25,25,27,24,24,25,27,25,25040.txt
25,23,25,15,22,24,22,28,28,21,30,22,23,23,28,27,25,25,27,24,24,25,27,25,25041.txt
27,14,25,22,22,30,22,28,28,21,20,16,22,23,28,27,25,25,27,24,24,25,26,21,25043.txt
27,14,25,22,22,30,22,28,22,21,20,16,22,23,28,27,25,25,27,24,24,28,28,21,25045.txt
25,14,23,23,28,24,22,28,29,21,26,16,24,14,28,27,23,21,27,28,24,25,27,25,25047.txt
25,23,25,15,28,24,22,28,27,21,27,16,22,23,28,27,23,25,27,24,24,25,27,25,25049.txt
27,14,25,22,22,30,22,28,28,21,26,16,22,23,28,27,25,25,25,28,29,27,27,25,25052.txt
6,25,21,26,19,27,25,21,25,24,18,14,16,14,24,15,15,30,30,12,27,10,10,9,25054.txt
7,25,21,26,22,24,22,28,27,21,25,30,26,14,28,29,25,25,27,28,29,25,28,25,25057.txt
25,14,17,15,28,24,22,28,22,21,20,16,25,23,28,29,23,21,27,24,24,25,27,21,25059.txt
27,23,25,22,22,30,22,28,28,21,27,16,22,23,28,27,25,25,27,24,24,25,27,25,25061.txt
24,14,25,29,22,30,22,28,28,21,26,16,20,23,28,29,25,25,27,24,24,28,27,21,25064.txt
28,25,25,26,19,27,25,21,25,24,18,14,16,21,24,15,15,13,30,12,27,10,10,9,25065.txt
7,14,25,15,22,24,22,28,28,21,25,30,26,21,28,29,25,25,27,24,24,25,27,21,25067.txt
25,14,17,15,28,24,22,28,28,21,20,16,24,23,28,27,23,21,27,24,24,25,27,21,25069.txt
7,23,17,24,22,24,22,28,22,21,25,16,24,23,28,27,25,25,27,24,24,25,27,21,25073.txt
27,14,25,29,22,30,22,28,27,21,20,16,22,23,28,27,25,25,27,24,29,27,27,21,25077.txt
25,23,17,15,28,24,22,30,22,21,20,16,25,23,28,29,25,25,27,24,24,25,28,21,25079.txt
27,14,25,22,25,30,22,28,28,21,26,16,22,23,28,29,23,25,27,24,24,25,27,25,25083.txt
28,25,25,25,19,27,25,21,25,24,18,14,16,23,24,15,15,13,30,12,27,10,10,9,25086.txt
25,23,17,15,28,24,22,30,30,21,20,16,23,23,28,27,23,25,27,24,24,25,27,21,25089.txt
25,15,6,5,7,24,15,12,27,21,0,0,21,0,0,11,13,21,27,0,15,0,0,0,25090.txt
27,14,25,30,22,30,22,28,22,21,20,16,22,23,28,29,25,25,27,24,24,27,28,25,25092.txt
7,23,17,15,22,25,22,28,23,22,25,30,27,14,28,25,25,22,24,26,24,29,26,25,25094.txt
25,23,21,23,22,24,22,28,22,21,26,16,23,14,28,27,25,25,27,28,24,25,27,25,25097.txt
24,14,25,29,22,30,22,28,29,21,20,16,20,23,28,27,25,25,27,24,24,25,28,25,25099.txt
27,23,25,22,22,30,22,30,22,21,26,16,22,23,28,27,25,25,27,30,24,25,27,21,25100.txt
24,23,25,29,22,30,22,28,22,21,20,16,20,23,28,27,25,25,27,24,24,25,27,25,25103.txt
27,23,25,22,22,30,22,28,29,21,20,16,22,23,28,27,25,25,27,24,24,25,27,21,25106.txt
27,23,25,22,22,30,22,28,27,21,20,16,22,23,28,27,25,25,27,24,24,25,27,21,25109.txt
25,23,25,15,25,24,22,28,27,21,20,16,22,23,28,27,30,25,27,24,24,27,27,21,25111.txt
24,14,25,29,22,29,22,28,30,21,20,16,20,23,28,27,25,25,27,24,24,28,27,21,25114.txt
25,14,17,15,28,24,22,28,22,21,20,16,25,23,28,29,23,21,27,24,24,25,27,21,25119.txt
24,14,25,29,22,30,22,30,28,21,20,16,20,23,28,27,25,25,27,24,24,25,27,21,25120.txt
27,23,25,22,22,30,22,28,29,21,26,25,22,23,28,27,25,25,27,24,24,25,27,26,25124.txt
28,25,25,26,19,27,25,21,23,24,18,14,16,23,24,15,15,13,12,12,27,10,10,9,25126.txt
25,23,25,15,28,24,22,28,29,21,27,22,23,23,28,27,23,25,27,30,24,25,27,25,25129.txt
27,14,25,22,25,30,22,28,27,21,20,16,22,23,28,27,30,25,27,24,24,25,28,21,25131.txt
27,14,25,22,28,30,22,28,28,21,20,16,22,23,28,27,23,25,27,24,24,25,28,25,25134.txt
24,14,25,29,22,29,22,30,28,21,20,16,20,23,28,27,25,28,27,24,24,28,27,21,25135.txt
25,14,25,15,28,24,22,28,28,21,20,16,23,23,28,29,23,21,27,24,24,25,28,21,25138.txt
27,14,25,22,28,30,22,28,27,21,20,16,22,23,28,29,23,25,27,24,24,25,27,25,25143.txt
28,25,21,26,19,27,25,21,25,24,18,14,16,14,24,15,15,30,12,12,27,10,10,9,25144.txt
25,15,6,5,7,25,15,12,23,22,0,0,21,0,0,11,13,22,15,0,15,0,0,0,25146.txt
7,23,25,15,22,24,22,28,28,21,20,16,25,23,28,27,25,25,27,24,24,25,28,21,25149.txt
27,23,25,22,22,30,22,28,28,21,26,16,22,23,28,27,25,25,27,30,24,25,27,25,25150.txt
28,25,25,26,19,27,25,21,25,24,18,14,16,23,24,15,15,13,30,12,27,10,10,9,25154.txt
24,14,25,29,22,30,22,30,28,21,20,16,20,23,28,27,25,25,27,24,24,28,27,21,25157.txt
27,23,25,22,22,30,22,28,28,21,27,16,20,23,28,27,25,25,27,24,24,28,27,25,25159.txt
24,23,25,29,22,30,22,28,27,21,26,16,20,23,28,23,25,25,26,24,24,25,24,25,25160.txt
28,25,25,26,19,27,25,21,25,24,18,14,16,23,24,15,15,13,12,12,27,10,10,9,25163.txt
25,14,17,15,28,24,22,28,22,21,26,16,23,23,28,27,23,21,27,24,24,25,27,21,25165.txt
25,14,17,15,28,24,22,28,22,21,20,16,23,23,28,27,23,21,27,24,24,25,28,25,25167.txt
24,14,25,29,22,30,22,28,27,21,27,16,20,23,28,29,25,25,27,24,24,25,27,21,25169.txt
27,14,25,22,25,30,22,28,22,21,20,16,22,23,28,27,23,25,27,24,24,25,27,21,25171.txt
27,23,21,22,22,30,22,28,29,21,26,16,22,14,28,27,25,25,27,30,24,25,27,25,25172.txt
27,14,25,22,25,30,22,28,27,21,20,16,22,23,28,27,23,21,27,24,24,28,27,21,25176.txt
25,23,25,23,28,24,22,28,27,21,27,16,23,23,28,27,26,25,27,24,24,25,27,21,25177.txt
27,14,25,22,25,30,22,30,28,21,20,16,22,23,28,29,23,28,27,24,24,25,27,21,25179.txt
25,23,25,15,25,24,22,28,28,21,27,16,22,23,28,27,23,25,27,24,24,25,27,25,25182.txt
28,25,25,26,19,27,25,21,25,24,18,14,16,23,24,15,15,13,12,12,27,10,10,9,25184.txt
24,14,25,29,22,30,22,30,22,21,27,16,20,23,28,27,25,25,27,24,24,28,27,21,25186.txt
27,14,25,21,22,30,28,28,29,21,29,22,20,23,28,27,25,25,27,24,24,25,27,26,25189.txt
25,23,25,15,22,30,22,30,29,21,20,16,22,23,28,27,25,25,27,24,24,25,27,21,25191.txt
27,14,25,22,28,30,22,28,22,21,20,16,22,23,28,27,23,25,27,24,24,25,28,21,25195.txt
25,23,25,15,28,24,22,28,22,21,27,16,23,23,28,27,23,25,27,24,24,25,27,25,25198.txt
25,14,17,15,28,24,22,28,22,21,20,16,25,23,28,27,30,21,27,24,24,25,27,21,25200.txt
27,14,21,22,22,30,22,28,29,21,26,16,22,15,28,27,25,25,27,28,24,28,27,25,25201.txt
25,23,25,15,22,24,22,28,28,21,20,16,22,23,28,27,25,25,27,24,24,29,28,21,25202.txt
25,23,21,23,22,24,30,28,22,21,26,16,22,14,28,23,25,25,27,30,24,25,27,25,25208.txt
25,23,25,15,22,24,22,30,28,21,27,16,22,23,28,27,25,28,27,24,24,25,27,21,25211.txt
25,14,17,15,28,24,22,28,29,21,27,16,24,23,28,27,23,21,27,24,24,25,27,21,25212.txt
27,23,25,22,17,30,22,28,27,21,20,16,22,23,28,27,25,25,27,24,24,25,28,21,25215.txt
25,14,17,15,28,24,22,28,22,21,20,16,23,23,28,27,23,21,27,24,24,25,28,21,25217.txt
24,14,25,29,22,30,22,28,27,21,20,16,20,23,28,27,25,25,27,24,24,25,27,21,25219.txt
27,14,25,22,25,30,22,28,29,21,27,16,22,23,28,27,25,25,27,30,24,28,27,25,25221.txt
28,25,25,26,19,27,25,21,25,24,18,14,16,23,24,15,15,13,30,12,27,10,10,9,25223.txt
24,14,25,29,22,29,22,28,22,21,27,16,20,23,28,27,25,25,25,24,29,30,28,21,25226.txt
7,23,25,15,22,24,22,28,28,21,25,30,26,21,28,29,25,25,27,30,24,25,27,25,25228.txt
25,23,25,15,28,24,22,28,27,21,27,16,23,23,28,27,25,25,27,24,24,28,27,21,25229.txt
25,14,21,23,28,30,22,28,29,21,26,22,23,14,28,27,23,25,27,28,24,27,27,25,25231.txt
25,23,17,15,28,24,22,28,27,21,20,16,23,23,28,27,30,21,27,24,24,25,27,21,25233.txt
25,14,17,15,28,24,22,28,27,21,20,16,25,23,28,29,30,21,25,24,24,25,27,25,25235.txt
25,23,25,15,25,30,22,28,28,21,20,16,22,23,28,29,25,25,27,24,24,28,28,21,25237.txt
25,23,25,15,22,30,22,28,27,21,27,16,22,23,28,29,25,25,27,24,24,25,27,21,25241.txt
28,25,25,25,19,27,25,21,25,24,18,14,16,23,24,15,15,13,30,12,27,10,10,9,25244.txt
25,23,17,15,28,24,22,28,29,21,20,16,25,23,28,27,29,25,25,24,29,30,26,21,25246.txt
25,23,25,15,28,24,22,28,29,21,26,16,22,23,28,27,23,25,27,24,24,25,27,21,25249.txt
25,23,25,15,28,24,22,28,29,21,20,16,26,23,28,29,25,25,27,24,24,25,28,21,25251.txt
27,14,25,22,25,30,22,28,27,21,20,16,22,23,28,27,23,25,27,24,24,25,28,25,25253.txt
7,23,23,23,22,24,22,28,28,28,25,30,27,25,28,29,25,25,27,26,24,28,27,29,25254.txt
25,23,25,15,22,24,22,28,28,21,25,16,23,23,28,27,25,25,27,24,24,25,27,21,25257.txt
25,14,17,15,28,24,22,28,22,21,20,16,23,23,28,27,23,26,27,24,24,25,28,21,25259.txt
25,23,23,15,28,24,22,28,22,21,26,16,24,14,28,27,23,25,27,28,24,25,28,25,25261.txt
24,22,25,29,22,29,22,28,27,21,27,16,11,23,28,23,25,25,23,24,29,28,27,21,25263.txt
28,25,25,26,19,27,25,21,25,24,18,14,16,23,24,15,15,30,12,12,27,10,10,9,25264.txt
28,18,25,18,21,27,25,21,25,24,18,14,16,23,24,15,15,30,30,12,27,10,10,9,25265.txt
27,23,25,22,22,30,22,28,22,21,27,16,22,23,28,27,25,25,27,24,24,25,27,25,25268.txt
27,14,25,22,25,30,22,28,27,21,27,16,22,23,28,27,25,25,27,24,24,25,27,25,25271.txt
25,14,17,15,28,24,22,28,27,21,20,16,23,23,28,27,30,21,27,24,24,25,26,21,25272.txt
27,14,25,22,25,30,22,28,22,21,26,16,22,23,28,27,30,25,25,28,26,27,27,25,25275.txt
27,14,25,22,28,30,22,28,30,21,20,16,22,23,28,29,23,25,27,24,24,25,27,21,25276.txt
7,23,17,15,22,24,22,28,29,21,25,30,26,23,28,27,25,25,27,27,24,25,27,21,25279.txt
24,14,25,29,22,29,22,28,22,21,20,16,20,23,28,27,25,25,27,24,24,25,27,21,25280.txt
25,23,17,15,28,24,22,28,29,21,20,16,23,23,28,27,30,26,27,24,24,27,27,21,25282.txt
28,25,19,26,19,27,25,21,25,24,18,14,16,30,24,15,15,13,30,12,12,10,10,9,25286.txt
19,25,25,26,19,28,26,22,24,25,19,15,17,23,25,14,16,12,13,13,11,9,9,8,25287.txt
6,25,25,26,19,27,25,21,25,24,18,14,16,23,24,15,15,13,30,12,27,10,10,9,25290.txt
28,25,25,26,19,27,25,21,25,24,18,14,16,23,24,15,15,13,12,12,27,10,10,9,25293.txt
25,14,17,15,28,24,22,28,27,21,20,16,23,23,28,27,23,21,27,24,24,25,27,21,25294.txt
24,14,25,29,22,29,22,28,22,21,26,16,20,23,28,27,25,25,27,30,24,25,27,25,25297.txt
25,23,25,15,28,24,22,28,22,21,20,16,23,23,28,29,23,25,27,24,24,25,28,21,25302.txt
25,23,25,15,22,24,22,28,30,21,26,16,23,23,28,29,25,25,27,24,24,25,27,25,25304.txt
25,14,17,15,28,24,22,28,22,21,20,16,23,23,28,29,29,26,27,24,25,27,26,21,25305.txt
7,23,25,23,22,24,22,28,28,21,26,16,26,23,28,29,25,25,27,29,24,25,26,25,25307.txt
27,14,25,29,22,30,22,28,22,21,20,16,22,23,28,27,25,25,27,24,24,25,28,21,25309.txt
24,14,25,29,22,30,22,28,22,21,20,16,20,23,28,27,25,25,27,24,24,25,28,21,25311.txt
25,14,17,15,28,24,22,28,29,21,20,16,24,23,28,27,23,21,27,24,24,25,27,25,25313.txt
25,23,25,15,28,24,22,28,30,21,20,16,23,23,28,29,23,25,27,24,24,28,26,21,25316.txt
27,14,25,22,23,30,22,28,22,21,20,16,22,23,28,27,29,25,27,24,24,27,27,21,25319.txt
27,14,25,22,22,30,22,28,30,21,20,16,22,23,28,27,25,25,27,24,24,25,27,21,25322.txt
25,23,23,15,28,24,22,28,22,21,27,16,24,23,28,27,23,21,27,29,24,25,27,21,25324.txt
24,15,6,5,7,30,15,12,22,21,0,0,21,0,0,11,13,25,27,25,15,0,0,22,25325.txt
27,14,25,22,25,30,22,30,22,21,20,16,22,23,28,27,23,25,27,24,24,25,28,21,25327.txt
28,6,9,8,12,17,18,21,18,17,18,14,30,14,24,15,15,30,30,12,27,10,10,9,25329.txt
27,23,25,22,22,30,22,28,27,21,27,16,22,23,28,27,25,25,27,24,24,25,27,25,25332.txt
27,14,25,22,25,30,22,28,27,21,27,16,22,23,28,29,25,25,27,24,24,25,27,21,25334.txt
28,25,25,26,19,27,25,21,25,24,18,14,16,23,24,15,15,30,30,12,27,10,10,9,25336.txt
27,14,25,22,28,30,22,30,29,21,30,16,22,23,28,27,23,25,27,24,24,25,27,21,25337.txt
25,23,21,23,28,24,22,30,22,21,26,16,23,14,28,27,25,25,27,28,24,25,27,25,25341.txt
25,14,17,15,28,24,22,28,27,21,20,16,23,23,28,27,23,26,27,24,24,25,28,21,25343.txt
7,23,23,15,22,24,22,28,22,21,26,16,26,23,28,27,25,25,27,30,24,28,27,25,25344.txt
25,15,6,5,7,24,15,12,28,21,0,0,21,0,0,11,13,21,27,0,15,0,0,0,25345.txt
27,23,25,22,22,30,22,28,22,21,20,16,22,23,28,23,25,25,27,24,24,25,24,21,25349.txt
25,23,25,15,22,24,22,28,29,21,27,16,23,23,28,29,25,25,27,27,24,25,27,27,25350.txt
28,25,25,26,19,27,25,21,25,24,18,14,16,23,24,15,15,13,30,12,27,10,10,9,25353.txt
25,23,25,15,22,24,22,28,22,21,27,16,22,23,28,27,25,25,27,24,24,25,27,25,25356.txt
25,23,25,15,28,24,22,28,27,21,20,16,22,23,28,27,30,25,27,24,24,25,27,21,25358.txt
25,23,21,23,28,24,22,28,29,21,27,22,23,14,28,29,23,25,27,24,24,25,27,25,25360.txt
24,14,25,29,22,30,22,28,22,21,20,16,20,23,28,27,25,25,25,24,29,27,27,21,25362.txt
27,23,25,22,22,30,22,28,27,21,27,16,22,23,28,29,25,25,27,24,24,25,27,25,25364.txt
25,23,25,15,22,24,22,28,27,21,27,16,22,23,28,27,25,25,25,24,29,30,26,25,25366.txt
24,23,25,29,22,30,22,28,28,21,20,16,20,23,28,29,25,25,27,24,24,28,27,21,25368.txt
23,20,25,29,22,29,22,28,27,21,20,16,20,23,28,23,25,27,23,24,29,27,27,21,25370.txt
27,23,25,22,22,30,22,28,29,21,27,16,22,23,28,27,25,25,27,24,24,25,27,21,25372.txt
7,23,21,23,22,24,22,28,30,21,25,22,25,14,28,27,25,25,25,28,24,29,27,25,25374.txt
27,23,25,22,22,30,22,28,28,21,20,16,20,23,28,27,25,25,27,24,24,25,28,25,25375.txt
25,14,25,15,28,24,22,28,29,21,20,16,23,23,28,29,30,25,27,24,24,25,27,21,25377.txt
25,14,25,15,28,30,22,28,22,21,20,16,23,23,28,27,23,21,27,24,24,25,28,21,25379.txt
25,23,25,15,22,24,22,28,27,21,20,16,23,23,28,27,25,25,27,24,24,25,27,21,25382.txt
25,23,25,15,28,24,22,28,29,21,20,16,23,23,28,27,23,21,27,24,24,25,27,21,25385.txt
25,23,17,15,28,24,22,28,28,21,20,16,25,23,28,27,30,21,27,24,24,25,27,21,25387.txt
28,25,25,26,19,27,25,21,25,24,18,14,16,23,24,15,15,30,12,12,27,10,10,9,25390.txt
27,14,21,22,25,30,22,30,27,21,26,16,22,15,28,27,30,25,27,28,24,27,27,25,25393.txt
25,23,25,15,28,24,22,28,28,21,20,16,23,23,28,29,30,25,27,24,24,25,28,21,25395.txt
24,23,25,29,22,29,22,30,27,21,20,16,20,23,28,27,25,28,27,24,24,25,27,25,25396.txt
25,23,25,15,22,24,22,30,22,21,20,16,23,23,28,27,25,25,27,24,24,25,27,21,25398.txt
27,23,25,21,22,30,22,28,27,21,27,16,22,23,28,29,25,25,27,24,24,25,27,25,25400.txt
