0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,filename
21,23,25,29,19,25,30,30,27,26,29,29,29,0,0,25,26,0,26403.txt
21,24,26,29,20,25,0,30,27,26,29,29,28,0,0,25,26,0,26405.txt
21,30,10,29,20,25,0,30,27,26,29,29,28,0,0,25,26,0,26407.txt
21,30,10,29,22,25,0,30,27,26,29,29,28,0,0,0,26,0,26410.txt
21,30,26,29,20,25,0,30,27,0,29,29,28,0,0,0,26,0,26414.txt
21,30,30,29,20,25,30,30,27,26,29,29,28,0,0,0,26,29,26416.txt
21,16,2,20,12,26,15,26,25,24,27,18,29,0,28,26,27,0,26417.txt
26,17,30,29,22,25,30,30,27,26,0,29,30,0,0,25,26,0,26419.txt
25,17,10,29,19,25,0,30,27,26,29,29,29,0,0,25,26,28,26421.txt
21,16,25,20,19,25,30,26,27,24,27,27,29,0,0,26,26,0,26423.txt
21,30,26,29,20,25,0,30,25,26,0,29,28,0,28,0,26,0,26425.txt
21,30,10,29,20,25,0,30,27,26,0,29,28,0,29,0,26,0,26427.txt
25,25,19,0,13,25,14,30,27,0,30,29,28,0,0,25,26,28,26431.txt
21,24,25,20,22,25,30,30,27,25,29,29,28,0,0,0,26,0,26433.txt
21,25,10,29,20,25,0,29,25,26,0,29,28,0,28,25,26,0,26435.txt
21,30,19,29,20,25,0,30,27,0,0,29,28,0,0,25,26,0,26438.txt
21,30,10,29,20,25,0,30,27,0,29,29,28,0,0,25,26,29,26440.txt
21,14,2,12,12,11,15,12,12,12,16,18,18,15,19,20,21,21,26442.txt
21,30,10,29,20,25,0,30,25,26,0,29,28,0,28,25,26,0,26447.txt
25,25,26,0,20,25,0,30,27,0,30,29,28,0,0,25,26,28,26449.txt
21,30,10,29,20,25,0,30,27,0,29,29,28,0,0,25,26,0,26451.txt
25,23,19,29,20,25,0,30,27,26,0,29,29,0,29,25,26,28,26453.txt
21,30,26,29,20,25,0,30,27,0,0,29,28,0,0,0,26,0,26455.txt
25,23,19,29,20,25,0,30,27,26,0,29,29,0,0,25,26,28,26457.txt
21,25,18,29,20,25,30,30,27,26,29,29,28,0,0,0,26,0,26461.txt
21,30,19,29,22,25,0,30,27,0,0,29,28,0,0,25,26,0,26464.txt
26,23,19,29,20,25,0,30,27,26,29,29,30,0,0,25,26,29,26467.txt
21,30,26,29,20,25,0,30,27,0,0,29,28,0,0,25,26,0,26470.txt
21,17,25,20,19,25,30,0,25,25,27,29,29,0,28,0,26,0,26471.txt
21,21,10,29,20,30,0,25,30,29,0,23,0,29,0,29,0,26,26474.txt
21,21,10,29,20,30,0,25,30,29,26,30,0,29,0,29,0,26,26476.txt
21,21,10,0,20,30,0,25,30,0,0,23,0,29,0,29,0,26,26478.txt
21,21,10,0,20,30,0,25,30,28,26,23,0,29,29,29,0,26,26481.txt
21,21,26,29,28,30,0,25,30,27,26,30,0,29,30,29,0,26,26484.txt
21,21,10,0,20,30,0,25,30,28,26,23,0,29,0,29,0,26,26486.txt
21,21,10,0,20,30,0,25,25,0,26,23,0,29,21,29,0,26,26488.txt
21,21,10,29,28,30,27,25,25,29,26,30,0,29,28,29,0,26,26491.txt
21,21,10,0,20,30,0,25,30,28,26,23,0,29,0,29,0,26,26492.txt
21,21,26,29,28,30,0,25,30,29,26,23,0,29,0,29,0,26,26495.txt
21,21,10,29,20,30,0,25,25,29,26,23,0,29,28,29,0,26,26496.txt
21,21,10,0,26,30,0,25,30,0,0,23,0,29,0,29,0,26,26499.txt
21,21,26,0,20,30,0,25,30,28,26,23,0,29,0,29,0,26,26501.txt
21,14,10,12,20,11,0,12,12,12,16,23,18,15,19,20,21,21,26503.txt
21,21,26,29,20,30,0,25,30,27,26,23,0,29,28,29,0,26,26504.txt
21,21,10,29,20,30,0,25,30,29,0,30,0,29,0,29,0,26,26506.txt
21,21,21,29,30,30,0,25,25,27,0,30,0,29,28,29,0,26,26508.txt
21,21,10,0,28,30,0,25,30,0,26,23,0,29,0,29,0,26,26510.txt
21,21,10,29,20,30,0,25,30,0,0,23,0,29,0,29,0,26,26512.txt
21,21,10,29,28,30,0,25,30,29,0,23,0,29,29,29,0,26,26514.txt
21,21,10,0,20,30,0,25,30,0,30,23,0,29,0,29,0,26,26517.txt
21,21,10,0,20,30,0,25,30,0,0,23,0,29,0,29,0,26,26518.txt
21,21,26,0,28,30,0,25,25,0,0,23,0,29,28,29,0,26,26520.txt
21,21,10,0,20,30,0,25,30,0,0,23,0,29,0,29,0,26,26523.txt
21,21,10,0,20,30,0,25,25,0,26,23,0,29,28,29,0,26,26524.txt
21,21,10,29,28,30,0,25,25,29,0,30,0,29,28,29,0,26,26527.txt
21,21,10,29,20,30,0,25,30,29,26,23,0,29,0,29,0,26,26529.txt
21,21,10,29,20,30,0,25,30,0,29,23,0,29,30,29,0,26,26531.txt
21,21,10,29,20,30,0,25,30,27,26,30,0,29,0,29,0,26,26533.txt
21,21,10,0,28,30,27,25,30,0,29,23,0,29,30,29,0,26,26535.txt
21,21,10,0,28,30,0,25,30,0,26,23,0,29,0,29,0,26,26537.txt
21,21,10,0,28,30,0,25,30,0,30,23,0,29,0,29,0,26,26538.txt
21,21,10,29,28,30,27,25,30,27,26,30,0,29,0,29,0,26,26541.txt
21,21,10,0,20,30,0,25,30,28,26,23,0,29,0,29,0,26,26542.txt
21,21,10,29,20,30,0,25,30,29,26,23,0,29,30,29,0,26,26545.txt
21,12,12,6,6,22,14,22,20,21,7,6,6,6,6,6,6,6,26546.txt
21,21,10,0,28,30,27,25,30,0,29,23,0,29,29,29,0,26,26548.txt
21,21,10,29,20,30,0,25,30,29,26,23,0,29,30,29,0,26,26551.txt
21,21,10,0,28,30,27,25,30,28,26,23,0,29,0,29,0,26,26553.txt
21,21,10,29,28,30,0,25,25,29,0,23,0,29,28,29,0,26,26555.txt
21,21,10,0,20,30,0,25,30,28,26,23,0,29,0,29,0,26,26556.txt
21,21,20,0,26,30,27,25,30,0,26,23,0,29,29,29,0,26,26559.txt
21,21,10,0,20,30,0,25,30,0,0,23,0,29,0,29,0,26,26560.txt
21,21,10,0,20,30,0,25,30,28,26,23,0,29,0,29,0,26,26563.txt
21,21,19,0,20,30,0,25,30,28,26,23,0,29,0,29,0,26,26564.txt
21,21,15,20,30,30,30,25,25,25,26,30,0,29,28,29,0,26,26566.txt
21,21,24,29,20,30,0,25,25,0,0,23,0,29,28,29,0,26,26568.txt
21,21,10,29,28,30,0,25,25,0,29,23,0,29,28,29,0,26,26570.txt
21,21,10,29,20,30,0,25,30,29,0,30,0,29,0,29,0,26,26592.txt
21,0,11,29,0,30,0,25,30,29,26,0,0,29,0,29,0,26,26594.txt
21,0,11,29,0,30,14,25,30,28,26,0,0,29,0,29,0,26,26597.txt
21,21,10,0,26,30,0,25,30,0,29,23,0,29,0,29,0,26,26598.txt
21,21,26,0,28,30,27,25,30,0,0,23,0,29,28,29,0,26,26600.txt
21,21,10,0,28,30,0,25,30,0,0,23,0,29,29,29,0,26,26601.txt
21,21,10,0,20,30,0,25,25,0,26,23,0,29,28,29,0,26,26606.txt
21,21,10,0,20,30,0,25,25,0,26,23,0,29,28,29,0,26,26607.txt
21,2,11,0,0,30,27,25,30,28,26,0,0,29,29,29,0,26,26615.txt
21,21,10,0,20,30,0,25,30,28,26,23,0,29,28,29,0,26,26619.txt
21,21,10,0,20,30,0,25,30,0,26,23,0,29,28,29,0,26,26621.txt
21,21,15,20,28,30,30,27,25,25,0,28,0,29,28,30,0,30,26624.txt
21,4,15,12,28,11,30,12,12,12,16,28,18,15,19,20,21,21,26627.txt
21,21,26,0,28,30,0,25,25,0,0,23,0,29,28,29,0,26,26628.txt
21,21,10,0,28,30,0,25,30,0,0,23,0,29,0,29,0,26,26629.txt
21,21,26,29,28,30,0,25,25,28,26,28,0,29,28,29,0,26,26632.txt
21,21,10,0,28,30,0,25,30,28,26,23,0,29,30,29,0,26,26636.txt
21,21,10,0,20,30,0,25,30,0,0,23,0,29,30,29,0,26,26638.txt
21,21,10,29,20,30,0,25,30,29,26,23,0,29,0,29,0,26,26640.txt
21,21,10,29,28,30,30,25,25,27,29,30,0,29,28,30,0,26,26642.txt
21,21,10,29,20,30,0,25,30,29,26,30,0,29,0,29,0,26,26643.txt
21,21,10,29,20,30,0,25,30,28,26,30,0,29,29,29,0,26,26646.txt
21,21,10,29,20,30,0,25,30,29,26,23,0,29,0,29,0,26,26649.txt
21,21,10,29,20,30,0,25,30,28,26,30,0,29,0,29,0,26,26651.txt
21,21,10,29,28,30,27,25,30,29,26,23,0,29,0,29,0,26,26652.txt
21,21,10,0,28,30,0,25,30,0,26,23,0,29,0,29,0,26,26654.txt
21,21,10,0,28,30,0,25,30,0,0,23,0,29,29,29,0,26,26658.txt
21,21,10,29,20,30,0,25,30,0,0,23,0,29,0,29,0,26,26660.txt
21,0,11,0,0,30,0,25,30,28,26,0,0,29,30,29,0,26,26661.txt
21,21,10,0,20,30,0,25,30,28,26,23,0,29,30,29,0,26,26663.txt
21,21,26,0,20,30,0,25,30,28,26,23,0,29,29,29,0,26,26664.txt
21,21,18,30,20,30,30,30,30,27,29,30,0,29,0,30,0,26,26666.txt
21,21,10,0,20,30,0,25,30,0,0,23,0,29,0,29,0,26,26669.txt
21,21,10,29,20,30,0,25,30,27,0,30,0,29,0,30,0,26,26670.txt
21,21,10,29,28,30,27,25,30,29,0,23,0,29,28,29,0,26,26672.txt
21,21,10,0,20,30,0,25,30,0,26,23,0,29,0,29,0,26,26676.txt
21,21,10,0,20,30,0,25,30,0,0,23,0,29,30,29,0,26,26677.txt
21,21,10,29,20,30,0,25,30,29,26,23,0,29,28,29,0,26,26679.txt
21,21,10,29,20,30,0,25,30,29,26,23,0,29,28,29,0,26,26683.txt
21,21,10,29,20,30,27,25,30,27,0,30,0,29,0,29,0,26,26684.txt
21,21,19,29,20,30,0,25,30,29,26,30,0,29,0,29,0,26,26687.txt
21,21,10,0,26,30,0,25,30,0,26,23,0,29,0,29,0,26,26688.txt
21,0,11,0,0,30,0,25,30,0,26,0,0,29,30,29,0,26,26693.txt
21,21,10,0,20,30,0,25,25,28,26,23,0,29,28,29,0,26,26695.txt
21,21,10,29,28,30,0,25,25,27,0,30,0,29,28,30,0,26,26696.txt
21,21,10,0,20,30,0,25,25,28,26,23,0,29,28,29,0,26,26698.txt
21,21,10,0,20,30,0,25,30,0,26,23,0,29,30,29,0,26,26700.txt
21,21,10,0,28,30,0,25,25,0,26,23,0,29,28,29,0,26,26701.txt
21,14,10,12,20,11,0,12,12,12,16,30,18,15,19,20,21,21,26706.txt
21,21,10,0,20,30,0,25,30,29,26,23,0,29,0,29,0,26,26709.txt
21,21,10,29,28,30,27,25,30,29,26,23,0,29,0,29,0,26,26710.txt
21,21,10,0,28,30,0,25,30,0,26,23,0,29,0,29,0,26,26712.txt
21,21,10,29,28,30,0,25,30,29,26,30,0,29,0,29,0,26,26715.txt
21,21,10,0,20,30,0,25,30,0,0,23,0,29,0,29,0,26,26716.txt
21,21,10,0,28,30,27,25,30,0,26,23,0,29,0,29,0,26,26717.txt
21,21,10,0,26,30,0,25,30,0,26,23,0,29,0,29,0,26,26721.txt
21,21,10,0,28,30,27,25,30,0,26,23,0,29,28,29,0,26,26722.txt
21,14,10,12,28,11,0,12,12,12,16,23,18,15,19,20,21,21,26724.txt
21,21,10,0,20,30,0,25,30,0,26,23,0,29,29,29,0,26,26726.txt
21,21,10,29,20,30,0,25,30,29,0,30,0,29,0,29,0,26,26728.txt
21,21,10,29,20,30,0,25,30,27,0,30,0,29,0,29,0,26,26729.txt
21,21,10,0,20,30,0,25,30,0,26,23,0,29,0,29,0,26,26732.txt
21,21,10,29,28,30,0,25,30,29,0,30,0,29,0,29,0,26,26734.txt
21,21,10,0,20,30,0,25,30,0,0,23,0,29,0,29,0,26,26735.txt
21,12,12,6,6,22,14,22,20,21,7,6,6,6,6,6,6,6,26737.txt
21,21,10,0,28,30,0,25,30,0,26,23,0,29,0,29,0,26,26739.txt
21,21,10,0,20,30,0,25,25,28,26,23,0,29,28,29,0,26,26742.txt
21,21,10,0,20,30,0,25,30,0,26,23,0,29,28,29,0,26,26744.txt
21,21,10,0,20,30,0,25,30,0,26,23,0,29,28,29,0,26,26745.txt
21,21,15,20,28,30,30,30,25,25,0,30,0,29,28,27,0,30,26747.txt
21,21,10,29,20,30,0,25,25,27,0,30,0,29,28,30,0,26,26750.txt
21,21,10,29,20,30,0,25,30,0,0,23,0,29,0,29,0,26,26752.txt
21,21,19,0,20,30,0,25,30,28,26,23,0,29,0,29,0,26,26754.txt
21,21,10,0,28,30,27,25,30,28,26,23,0,29,0,29,0,26,26756.txt
21,21,10,0,20,30,0,25,30,0,26,23,0,29,0,29,0,26,26758.txt
21,21,10,29,20,30,0,25,30,27,0,30,0,29,29,30,0,26,26760.txt
21,21,22,0,20,30,0,25,30,28,26,23,0,29,0,29,0,26,26761.txt
21,21,19,0,20,30,0,25,30,0,0,23,0,29,0,29,0,26,26763.txt
21,21,10,0,20,30,0,25,25,0,0,23,0,29,28,29,0,26,26766.txt
21,21,10,29,28,30,0,25,30,29,0,23,0,29,29,29,0,26,26768.txt
21,21,10,0,20,30,0,25,30,0,30,23,0,29,0,29,0,26,26771.txt
21,21,10,0,20,30,0,25,30,28,26,23,0,29,30,29,0,26,26773.txt
21,21,10,29,20,30,0,25,30,29,29,23,0,29,0,29,0,26,26777.txt
21,0,11,29,0,30,0,25,30,29,26,0,0,29,0,29,0,26,26780.txt
21,21,10,0,20,30,0,25,30,28,26,23,0,29,0,29,0,26,26781.txt
21,21,26,29,28,30,0,25,25,29,0,23,0,29,28,29,0,26,26783.txt
21,21,10,0,20,30,0,25,25,0,26,23,0,29,28,29,0,26,26786.txt
21,12,12,6,6,22,14,22,20,21,7,6,6,6,6,6,6,6,26787.txt
21,21,10,0,20,30,0,25,30,0,0,23,0,29,0,29,0,26,26788.txt
21,21,10,29,20,30,0,25,30,29,26,30,0,29,0,29,0,26,26790.txt
21,21,10,0,20,30,0,25,30,0,26,23,0,29,0,29,0,26,26793.txt
21,21,19,0,20,30,0,25,30,0,0,23,0,29,0,29,0,26,26795.txt
21,2,26,0,26,30,27,25,25,28,26,26,27,29,28,29,0,26,26797.txt
21,21,10,0,20,30,0,25,25,0,26,23,0,29,28,29,0,26,26800.txt
21,21,10,29,28,30,0,25,30,27,26,30,0,29,0,29,0,26,26802.txt
21,21,10,0,20,30,0,25,30,0,0,23,0,29,30,29,0,26,26803.txt
21,21,10,0,28,30,27,25,30,28,26,23,0,29,29,29,0,26,26805.txt
21,21,10,29,20,30,0,25,25,0,0,23,0,29,28,29,0,26,26807.txt
21,21,10,0,20,30,0,25,30,28,26,23,0,29,30,29,0,26,26810.txt
21,18,10,0,13,0,0,25,25,0,26,23,0,29,28,29,0,26,26812.txt
21,21,10,0,20,30,0,25,30,0,0,23,0,29,0,29,0,26,26814.txt
21,21,10,0,28,30,0,25,25,0,26,23,0,29,28,29,0,26,26815.txt
21,21,10,0,28,30,0,25,30,0,26,23,0,29,0,29,0,26,26817.txt
21,21,10,29,28,30,27,25,30,29,0,23,0,29,30,29,0,26,26820.txt
21,8,26,4,4,3,2,2,2,2,12,11,11,11,12,10,10,20,26822.txt
21,21,10,30,20,30,0,25,30,27,26,20,0,29,0,29,0,26,26823.txt
21,21,10,29,20,30,0,25,30,29,26,23,0,29,0,29,0,26,26824.txt
21,21,10,0,20,30,0,25,25,0,26,23,0,29,28,29,0,26,26826.txt
21,21,10,29,20,30,0,25,25,0,0,23,0,29,28,29,0,26,26829.txt
21,21,10,29,20,30,0,25,30,27,0,30,0,29,28,30,0,26,26830.txt
21,21,10,0,20,30,0,25,25,0,26,23,0,29,28,29,0,26,26833.txt
21,21,10,0,20,30,0,25,30,0,26,23,0,29,30,29,0,26,26835.txt
21,0,11,29,0,30,0,25,30,29,26,0,0,29,0,29,0,26,26837.txt
21,21,10,0,20,30,0,25,30,0,0,23,0,29,0,29,0,26,26839.txt
21,21,10,29,20,30,0,25,30,28,26,30,0,29,30,29,0,26,26841.txt
21,21,10,0,26,30,27,25,30,0,26,23,0,29,0,29,0,26,26843.txt
21,21,10,29,27,30,0,30,30,27,0,23,0,29,0,30,0,26,26844.txt
21,21,10,29,20,30,0,25,30,29,0,23,0,29,0,29,0,26,26846.txt
21,21,10,29,20,30,0,25,25,29,29,23,0,29,28,30,0,26,26849.txt
21,20,15,20,21,28,30,27,25,24,26,29,28,29,28,27,0,30,26850.txt
21,21,10,0,20,30,0,25,25,0,26,23,0,29,28,29,0,26,26854.txt
21,21,26,0,28,30,0,25,30,28,26,23,0,29,30,29,0,26,26855.txt
21,21,10,0,20,30,0,25,30,0,26,23,0,29,0,29,0,26,26857.txt
21,21,10,0,28,30,27,25,25,28,26,23,0,29,28,29,0,26,26859.txt
21,0,11,29,0,30,0,25,30,27,0,0,0,29,30,29,0,26,26861.txt
21,21,10,0,28,30,0,25,30,0,26,23,0,29,0,29,0,26,26863.txt
21,21,10,29,28,30,0,25,30,29,0,30,0,29,0,29,0,26,26865.txt
21,14,15,12,20,11,30,12,12,12,16,30,18,15,19,20,21,21,26867.txt
21,21,10,29,20,30,0,25,30,27,29,30,0,29,0,30,0,26,26870.txt
21,21,10,0,20,30,0,25,30,0,0,23,0,29,0,29,0,26,26871.txt
21,21,10,0,20,30,0,25,30,0,26,23,0,29,0,29,0,26,26873.txt
21,21,10,0,20,30,0,25,25,0,26,23,0,29,28,29,0,26,26874.txt
21,21,10,29,20,30,0,25,30,29,26,23,0,29,0,29,0,26,26877.txt
21,21,10,29,20,30,0,25,30,29,0,23,0,29,0,29,0,26,26878.txt
21,21,19,0,28,30,0,25,30,0,26,23,0,29,29,29,0,26,26881.txt
21,21,10,0,20,30,0,25,30,0,26,23,0,29,0,29,0,26,26882.txt
21,21,19,0,20,30,0,25,30,28,26,23,0,29,0,29,0,26,26886.txt
21,21,10,29,20,30,0,25,30,29,26,30,0,29,30,29,0,26,26887.txt
21,21,10,0,20,30,0,25,30,0,0,23,0,29,0,29,0,26,26890.txt
21,21,10,29,28,30,0,25,30,0,0,23,0,29,28,29,0,26,26892.txt
21,21,10,29,20,30,0,25,30,29,0,30,0,29,0,29,0,26,26893.txt
21,0,11,29,0,30,0,25,30,28,26,0,0,29,28,29,0,26,26896.txt
21,21,10,29,28,30,0,25,30,27,0,30,0,29,30,30,0,26,26898.txt
21,21,10,0,28,30,0,25,25,0,26,23,0,29,28,29,0,26,26899.txt
21,21,20,29,20,30,0,25,30,27,0,30,0,29,0,30,0,26,26901.txt
21,21,10,0,20,30,0,25,30,0,26,23,0,29,0,29,0,26,26902.txt
21,21,10,29,20,30,0,25,30,29,26,30,0,29,30,29,0,26,26905.txt
21,21,10,0,28,30,0,25,25,0,29,23,0,29,28,29,0,26,26906.txt
21,21,10,29,20,30,0,25,25,29,26,23,0,29,28,29,0,26,26909.txt
21,21,10,29,20,30,0,25,30,29,0,23,0,29,0,29,0,26,26911.txt
26,21,15,20,28,30,30,25,30,27,26,26,0,29,29,29,0,26,26912.txt
21,0,11,0,0,30,0,25,30,0,0,0,0,29,0,29,0,26,26915.txt
21,21,10,0,20,30,0,25,30,0,29,23,0,29,0,29,0,26,26916.txt
21,21,10,0,28,30,0,25,30,0,26,23,0,29,28,29,0,26,26919.txt
21,21,23,29,20,30,0,25,30,27,26,30,0,29,0,29,0,26,26920.txt
21,21,10,0,28,30,0,25,30,0,26,23,0,29,0,29,0,26,26922.txt
21,21,10,29,20,30,0,25,30,27,26,30,0,29,0,29,0,26,26925.txt
21,21,10,0,28,30,0,25,30,28,26,23,0,29,29,29,0,26,26927.txt
21,21,10,0,28,30,27,25,30,28,26,23,0,29,29,29,0,26,26929.txt
21,21,10,29,20,30,0,25,30,0,29,23,0,29,0,29,0,26,26931.txt
21,21,10,0,20,30,0,25,30,28,26,23,0,29,30,29,0,26,26933.txt
21,14,10,12,20,11,0,12,12,12,16,30,18,15,19,20,21,21,26935.txt
21,21,26,0,26,30,0,25,25,0,0,23,0,29,28,29,0,26,26938.txt
21,21,10,0,20,30,0,25,30,0,0,23,0,29,0,29,0,26,26940.txt
21,8,10,4,4,14,0,14,14,14,18,23,20,21,12,18,19,18,26943.txt
21,21,10,29,20,30,0,25,30,27,0,30,0,29,0,29,0,26,26945.txt
21,21,10,29,20,30,0,25,30,29,0,23,0,29,0,29,0,26,26946.txt
21,21,10,29,20,30,0,25,30,28,26,30,0,29,0,29,0,26,26947.txt
21,21,10,29,20,30,0,25,30,28,26,30,0,29,0,29,0,26,26950.txt
21,21,10,29,20,30,0,25,30,29,0,30,0,29,30,29,0,26,26952.txt
21,21,10,0,20,30,0,25,30,0,26,23,0,29,0,29,0,26,26954.txt
21,0,11,0,0,30,0,25,30,29,26,0,0,29,0,29,0,26,26957.txt
21,21,10,29,20,30,0,25,30,29,0,23,0,29,30,29,0,26,26959.txt
21,21,10,0,20,30,0,25,30,0,0,23,0,29,0,29,0,26,26961.txt
20,10,17,13,10,10,8,9,9,9,14,12,2,12,4,11,2,10,26962.txt
21,21,10,0,28,30,27,25,30,0,26,23,0,29,0,29,0,26,26964.txt
21,21,10,0,20,30,0,25,30,0,0,23,0,29,0,29,0,26,26966.txt
21,21,10,29,28,30,0,25,30,27,29,30,0,29,0,30,0,26,26968.txt
21,21,10,0,20,30,0,25,30,0,26,23,0,29,28,29,0,26,26969.txt
21,21,10,29,20,30,0,25,25,28,26,23,0,29,28,29,0,26,26971.txt
21,21,10,29,20,30,0,25,30,29,29,23,0,29,0,29,0,26,26975.txt
0,21,26,29,28,30,0,25,30,29,26,23,0,29,0,29,0,26,26977.txt
26,21,26,29,24,30,0,25,25,28,26,30,0,29,28,29,0,26,26979.txt
21,21,18,30,30,30,30,30,25,27,26,30,0,29,28,30,0,26,26981.txt
21,21,10,0,20,30,0,25,30,0,26,23,0,29,29,29,0,26,26983.txt
21,21,10,29,28,30,27,25,25,29,26,23,0,29,28,29,0,26,26985.txt
21,21,24,0,20,30,0,25,30,0,29,23,0,29,0,29,0,26,26986.txt
21,21,10,29,20,30,0,25,30,27,26,30,0,29,0,29,0,26,26988.txt
21,21,10,0,20,30,0,25,30,0,26,23,0,29,0,29,0,26,26990.txt
21,21,10,0,28,30,0,25,30,0,30,23,0,29,0,29,0,26,26991.txt
21,21,10,29,28,30,27,25,30,27,26,26,0,29,29,29,0,26,26993.txt
21,21,10,29,28,30,27,25,30,29,0,23,0,29,0,29,0,26,26996.txt
21,21,10,29,28,30,0,25,30,0,0,23,0,29,30,29,0,26,26998.txt
26,21,26,29,20,30,27,25,30,28,26,30,0,29,0,29,0,26,27000.txt
21,21,10,0,28,30,0,25,30,28,26,23,0,29,30,29,0,26,27001.txt
21,21,10,0,28,30,0,25,30,28,26,23,0,29,29,29,0,26,27003.txt
21,21,10,0,28,30,0,25,30,0,26,23,0,29,28,29,0,26,27006.txt
21,21,10,29,28,30,27,25,30,29,26,23,0,29,0,29,0,26,27009.txt
21,21,10,29,30,30,0,25,25,27,26,28,0,29,21,29,0,26,27010.txt
21,21,10,0,20,30,0,25,25,0,0,23,0,29,28,29,0,26,27013.txt
21,21,10,29,20,30,0,25,25,0,0,23,0,29,28,29,0,26,27015.txt
21,21,10,0,20,30,0,25,30,0,26,23,0,29,29,29,0,26,27016.txt
21,21,10,0,20,30,0,25,30,0,0,23,0,29,0,29,0,26,27019.txt
21,21,10,29,20,30,0,25,30,27,26,30,0,29,0,29,0,26,27020.txt
21,21,10,0,20,30,0,25,30,29,26,23,0,29,0,29,0,26,27023.txt
21,21,10,29,28,30,0,25,30,0,0,23,0,29,0,29,0,26,27026.txt
21,21,10,0,28,30,0,25,30,0,0,23,0,29,30,29,0,26,27029.txt
21,21,10,29,20,30,0,25,30,0,26,23,0,29,29,29,0,26,27031.txt
21,21,10,29,20,30,0,25,30,28,26,23,0,29,29,29,0,26,27032.txt
21,21,19,0,20,30,14,25,30,28,26,23,0,29,0,29,0,26,27034.txt
21,21,10,0,20,30,0,25,30,29,26,23,0,29,0,29,0,26,27037.txt
21,21,10,29,28,30,0,25,30,0,0,23,0,29,0,29,0,26,27040.txt
21,21,10,0,20,30,0,25,25,29,26,23,0,29,28,29,0,26,27041.txt
21,21,26,29,28,30,27,25,30,27,26,30,0,29,30,29,0,26,27044.txt
21,21,26,0,20,30,0,25,30,28,26,23,0,29,0,29,0,26,27045.txt
21,21,10,0,20,30,0,25,30,28,26,23,0,29,0,29,0,26,27048.txt
21,21,10,29,20,30,0,25,30,29,0,30,0,29,0,30,0,26,27050.txt
21,21,10,29,20,30,0,25,30,29,29,23,0,29,28,29,0,26,27052.txt
21,21,10,29,20,30,0,25,25,27,29,30,0,29,28,29,0,26,27054.txt
21,21,10,0,20,30,0,25,25,0,29,23,0,29,28,29,0,26,27055.txt
21,21,15,20,20,30,30,30,25,25,26,30,0,29,28,27,0,30,27057.txt
21,21,26,0,20,30,0,25,30,0,26,23,0,29,0,29,0,26,27059.txt
21,21,10,0,20,30,0,25,30,0,29,23,0,29,0,29,0,26,27061.txt
21,21,10,0,20,30,0,25,30,0,29,23,0,29,29,29,0,26,27063.txt
21,21,10,0,20,30,0,25,30,0,26,23,0,29,30,29,0,26,27066.txt
21,21,10,0,28,30,0,25,30,0,0,23,0,29,0,29,0,26,27067.txt
21,21,10,0,28,30,27,25,30,0,0,23,0,29,0,29,0,26,27069.txt
21,21,10,29,20,30,0,25,30,0,26,23,0,29,0,29,0,26,27070.txt
21,21,10,0,20,30,0,25,25,0,26,23,0,29,28,29,0,26,27074.txt
21,21,10,0,20,30,0,25,30,0,26,23,0,29,0,29,0,26,27076.txt
21,14,30,12,20,11,26,12,12,12,16,30,18,15,19,20,21,21,27077.txt
21,21,10,0,20,30,0,25,30,0,26,23,0,29,0,29,0,26,27079.txt
21,21,10,0,20,30,0,25,30,0,0,23,0,29,0,29,0,26,27081.txt
21,21,10,29,20,30,0,25,30,29,0,30,0,29,0,29,0,26,27083.txt
21,21,10,0,20,30,0,25,30,0,26,23,0,29,0,29,0,26,27085.txt
21,21,10,0,28,30,27,25,30,0,26,26,0,29,30,29,0,26,27087.txt
21,21,10,0,20,30,0,25,30,0,30,23,0,29,29,29,0,26,27089.txt
21,21,22,29,20,30,0,25,30,27,26,30,0,29,0,29,0,26,27092.txt
21,21,10,29,28,30,0,25,30,28,26,30,0,29,0,29,0,26,27093.txt
21,0,11,0,0,30,0,25,30,0,0,0,0,29,0,29,0,26,27095.txt
21,12,12,6,6,22,14,22,20,21,7,6,6,6,6,6,6,6,27097.txt
21,21,10,29,28,30,0,25,30,29,26,23,0,29,0,29,0,26,27098.txt
21,21,10,29,28,30,0,25,30,29,0,23,0,29,0,29,0,26,27100.txt
21,21,10,0,20,30,0,25,25,0,26,23,0,29,28,29,0,26,27103.txt
21,21,10,0,28,30,0,25,30,0,26,23,0,29,0,29,0,26,27105.txt
21,21,26,0,28,30,14,25,30,28,26,23,0,29,0,29,0,26,27107.txt
21,21,10,29,20,30,0,25,30,29,26,23,0,29,29,29,0,26,27109.txt
21,21,10,29,28,30,0,25,30,29,26,23,0,29,0,29,0,26,27112.txt
21,21,10,29,20,30,0,25,25,0,0,23,0,29,28,30,0,26,27113.txt
21,21,10,29,28,30,0,25,30,27,0,30,0,29,0,30,0,26,27115.txt
21,0,11,0,0,30,0,25,25,28,26,0,0,29,28,29,0,26,27117.txt
21,21,10,29,20,30,0,25,30,0,26,23,0,29,0,29,0,26,27120.txt
21,18,10,0,20,0,0,25,30,0,29,23,0,29,0,29,0,26,27121.txt
21,21,10,0,28,30,0,25,30,0,0,23,0,29,0,29,0,26,27123.txt
21,12,12,6,6,22,14,22,20,21,7,6,6,6,6,6,6,6,27128.txt
