0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,filename
5,11,5,1,1,10,4,0,0,15,0,0,2,9,0,1,7,4,0,21,0,25,0,2,1,6,4,0,0,0,0,4,5,2,0,0,0,0,0,14,0,21,4,4,0,12,0,0,0,2,0,0,2,3,0,0,18,0,0,5,0,1,0,0,0,4,5,33563.txt
5,13,5,0,6,6,0,1,3,14,13,2,15,1,0,1,3,4,0,18,0,0,0,2,0,0,0,0,7,3,0,5,8,0,0,3,0,6,2,9,3,21,0,3,4,2,0,0,0,5,0,0,2,5,0,0,16,0,0,20,1,1,0,0,0,4,0,33565.txt
5,11,7,1,6,10,0,0,3,0,0,2,2,9,1,1,7,4,0,5,0,20,0,2,18,6,3,0,5,0,0,4,1,2,0,0,0,0,0,0,4,17,4,14,0,12,0,0,0,7,0,0,2,3,0,0,3,0,0,5,0,1,0,4,2,6,5,33567.txt
9,13,6,0,6,6,0,1,0,0,3,0,2,1,0,1,18,4,0,9,0,1,0,2,0,0,3,9,0,3,0,5,1,2,0,4,0,0,0,13,0,21,1,4,7,5,0,0,0,5,0,0,2,3,0,0,16,0,0,5,5,1,0,0,7,17,7,33570.txt
5,11,5,1,1,8,4,0,3,11,0,0,2,9,15,1,7,4,0,5,0,19,0,2,1,6,4,23,5,0,0,4,8,2,0,0,0,0,0,13,4,17,5,3,0,12,0,0,0,5,0,0,2,3,0,0,22,0,0,5,7,1,0,14,8,18,9,33572.txt
5,11,6,1,6,6,0,0,3,0,26,0,2,1,0,1,12,4,0,5,0,0,0,2,15,6,3,0,5,3,0,4,1,2,0,4,0,4,0,0,4,17,4,14,0,12,0,0,0,1,0,0,2,3,0,0,21,2,0,5,5,1,0,5,2,6,7,33573.txt
5,11,5,1,6,6,0,0,0,0,0,2,2,9,0,1,7,4,0,5,0,0,0,2,1,7,3,0,0,0,0,4,1,2,0,4,0,0,0,0,4,17,4,14,0,12,0,0,0,5,0,0,2,3,0,0,0,0,0,5,4,1,0,0,3,4,4,33574.txt
9,13,5,0,6,6,0,1,0,0,0,0,2,1,0,1,4,4,0,21,0,1,0,2,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,4,21,1,14,0,3,0,0,0,0,0,0,2,3,0,0,0,0,0,5,5,1,0,0,2,6,12,33575.txt
9,11,5,1,6,6,0,0,0,19,0,0,2,9,0,1,7,4,0,21,0,0,0,2,1,7,5,0,0,0,0,4,5,2,0,4,0,0,0,14,4,21,1,4,0,12,0,0,0,0,0,0,2,3,0,0,22,0,0,5,0,1,0,0,3,8,5,33578.txt
9,11,5,1,6,6,0,0,3,0,26,2,2,9,1,1,7,4,0,21,0,0,0,2,18,7,3,0,5,6,0,4,5,2,0,0,0,0,0,7,4,21,8,4,4,12,0,0,0,5,0,0,5,3,0,0,16,0,0,5,11,1,0,10,3,4,7,33579.txt
16,11,6,1,6,6,0,1,3,0,0,2,15,3,0,1,12,4,0,12,0,1,0,2,2,13,7,0,11,3,0,4,1,2,0,3,0,6,5,0,3,6,8,14,0,12,0,0,0,0,0,1,3,0,0,0,29,0,0,8,1,1,0,0,2,14,5,33580.txt
5,11,5,1,6,6,0,0,0,0,0,0,2,9,0,1,7,4,0,9,0,0,0,2,15,6,3,0,0,0,0,4,1,2,0,0,0,3,0,14,4,21,4,9,0,12,0,0,0,1,0,0,5,3,0,0,0,0,0,5,3,1,0,5,0,4,4,33585.txt
9,12,5,1,6,6,0,3,0,0,0,0,2,9,0,0,6,4,0,15,0,0,0,2,1,29,5,0,16,2,22,4,1,2,0,11,1,2,3,1,1,20,8,5,21,13,0,0,0,1,0,1,0,1,3,1,19,0,0,3,9,0,0,3,0,10,2,33586.txt
5,11,5,1,6,6,0,1,0,19,26,0,2,9,0,1,12,4,0,27,0,2,0,2,1,5,20,0,24,3,0,4,5,2,0,3,0,6,2,14,0,16,4,4,0,12,0,0,0,5,0,0,5,5,0,0,1,0,0,23,1,1,0,5,0,4,7,33587.txt
5,11,5,1,6,6,0,0,0,16,26,0,2,9,0,1,7,4,0,21,0,0,0,2,1,6,20,0,0,6,0,4,1,2,0,4,0,0,0,13,4,21,5,4,10,12,0,0,0,0,0,0,2,3,0,0,16,0,0,5,0,1,0,0,3,4,5,33590.txt
5,11,5,1,6,6,0,0,0,0,0,0,2,9,0,1,7,4,0,21,0,0,0,2,17,6,3,0,0,0,0,4,1,2,0,0,0,0,0,0,4,21,4,14,0,12,0,0,0,7,0,0,2,3,0,0,0,0,0,5,0,1,0,0,0,4,5,33592.txt
5,11,5,1,6,6,0,0,0,16,0,0,2,9,0,1,7,4,1,21,0,0,0,2,1,6,4,0,15,0,1,4,5,2,0,0,1,4,0,1,1,21,5,4,0,12,0,0,0,1,0,0,5,3,5,1,18,0,0,10,11,1,0,6,0,10,5,33593.txt
5,11,6,1,6,6,0,0,0,2,29,0,2,9,0,3,7,4,0,11,0,1,0,2,23,19,3,0,0,0,0,4,1,2,0,0,0,0,0,0,4,17,1,14,0,12,0,0,0,1,0,0,2,3,0,0,0,2,0,5,0,1,0,0,2,6,5,33597.txt
15,21,5,1,6,6,0,1,3,0,0,0,15,3,0,1,1,4,0,0,0,1,0,0,1,3,7,0,18,15,0,4,1,2,0,3,0,6,5,0,3,21,4,6,0,12,0,0,0,5,9,1,2,2,0,0,18,1,0,3,1,1,0,0,7,6,4,33599.txt
5,11,5,1,6,6,0,1,0,0,0,0,15,9,0,1,7,4,0,18,0,1,0,2,1,23,21,0,18,5,0,4,1,2,0,3,1,6,5,14,3,21,4,11,0,12,0,0,0,5,0,1,2,0,0,0,9,0,0,14,1,1,0,0,7,10,5,33602.txt
5,11,5,1,6,6,0,1,0,0,0,2,15,3,0,1,12,4,0,0,0,0,0,2,18,13,7,0,7,6,0,4,1,2,0,3,0,6,5,0,3,6,4,10,7,12,0,0,0,5,0,1,2,1,0,0,1,0,0,7,1,1,0,6,7,17,5,33604.txt
5,11,4,1,6,6,0,1,3,0,26,2,15,3,0,1,1,4,0,0,0,0,0,0,1,13,7,0,6,18,0,4,1,2,0,3,0,6,5,0,3,3,4,14,7,12,0,4,0,5,9,3,3,1,0,0,1,1,0,3,1,1,0,5,0,4,3,33606.txt
5,13,5,0,6,6,0,1,0,0,0,2,2,14,14,1,18,4,0,18,0,0,0,2,0,7,3,0,12,0,0,5,1,2,0,3,0,6,2,0,4,21,4,14,0,7,0,0,0,5,0,0,2,3,0,0,0,0,0,18,1,1,0,7,3,9,4,33612.txt
5,11,5,1,6,8,0,0,3,16,26,0,2,9,0,9,22,4,0,5,0,27,0,2,1,19,20,0,0,6,0,4,5,2,0,0,0,3,0,14,4,17,6,4,0,12,0,0,0,1,0,0,5,3,0,0,28,0,0,5,3,1,0,5,3,7,7,33614.txt
5,12,5,1,6,6,0,1,0,11,26,0,2,16,0,1,7,4,0,9,0,27,0,2,1,2,4,0,0,2,0,4,5,2,0,17,1,2,3,1,1,20,9,5,2,12,0,7,0,5,0,8,2,4,5,1,16,0,2,5,9,1,0,13,4,10,2,33616.txt
5,11,5,1,6,6,0,1,3,16,13,2,15,9,1,1,12,4,0,18,0,2,0,2,15,13,7,9,18,0,0,4,8,2,0,3,0,6,5,29,3,21,5,2,4,12,0,0,0,5,0,1,2,0,0,0,22,0,0,12,1,1,0,7,6,17,4,33617.txt
14,12,4,1,6,6,0,1,0,2,15,0,15,3,0,1,1,4,0,0,8,18,0,0,1,3,7,0,6,25,0,4,1,2,0,10,1,2,6,17,8,3,8,5,29,12,0,4,0,5,8,3,2,1,5,1,20,1,0,3,2,1,0,0,2,11,1,33621.txt
11,12,6,1,6,6,0,3,0,2,30,0,2,9,0,1,7,4,0,8,0,17,0,2,10,3,4,0,5,2,0,4,1,2,0,17,1,11,11,1,9,26,8,5,29,12,0,3,0,7,0,13,0,1,5,1,16,3,0,3,11,1,0,13,7,10,2,33624.txt
5,11,5,1,6,6,0,1,0,0,0,0,2,9,0,1,7,4,0,23,0,0,0,2,23,23,3,3,12,0,0,4,1,2,0,3,0,6,2,0,4,16,4,7,14,12,0,0,0,5,0,0,2,5,0,0,0,0,0,23,1,1,0,0,7,3,9,33626.txt
5,11,5,1,6,6,0,1,0,0,0,0,2,9,0,1,7,4,0,18,0,0,0,2,1,6,20,0,0,0,0,4,1,2,0,0,0,0,0,18,4,21,6,4,0,12,0,0,0,5,0,0,2,3,0,0,3,0,0,18,4,1,0,0,0,4,5,33627.txt
5,13,5,0,6,6,0,1,0,0,0,0,15,1,0,1,4,4,0,18,0,17,0,2,0,0,7,0,8,0,0,5,1,4,0,3,0,6,5,13,2,21,0,14,0,3,0,0,0,5,0,1,2,0,0,0,0,0,0,11,1,1,0,5,3,10,4,33629.txt
5,11,5,1,6,6,0,0,0,18,0,0,2,9,0,1,7,4,0,21,0,28,0,2,1,6,5,0,0,5,0,4,1,2,0,4,1,0,0,14,4,21,7,4,0,12,0,0,0,2,0,0,2,3,0,0,24,0,0,5,0,1,0,6,0,4,6,33630.txt
9,11,5,1,6,6,0,0,0,2,30,0,2,9,0,1,22,4,0,9,0,10,0,2,1,7,4,0,0,0,0,4,5,2,0,4,0,4,0,13,4,21,8,4,7,12,0,0,0,2,0,0,2,3,0,0,3,0,0,5,0,1,0,16,0,4,5,33631.txt
5,11,7,1,6,6,0,0,3,23,29,2,2,9,1,1,7,4,0,21,0,0,0,2,4,7,3,0,0,4,0,4,1,2,0,0,0,0,0,14,4,21,4,8,0,12,0,0,0,0,0,0,2,3,0,0,7,0,0,5,0,1,0,4,0,8,5,33635.txt
5,11,5,1,6,6,0,0,0,0,0,0,2,9,0,1,7,4,0,21,0,27,0,2,21,11,5,0,0,0,0,4,1,2,0,0,0,4,0,2,4,21,9,4,3,12,0,0,0,0,0,0,5,3,0,0,18,0,0,5,0,1,0,6,0,4,5,33637.txt
5,11,4,1,6,6,0,1,3,0,0,2,2,9,9,1,7,4,0,23,0,0,0,2,10,13,21,0,12,0,0,4,1,2,0,3,0,6,2,0,4,12,4,10,19,12,0,0,0,5,0,0,2,0,0,0,3,0,0,16,1,1,0,7,3,8,5,33638.txt
5,11,5,1,6,6,0,0,0,0,0,0,2,9,0,1,7,4,0,21,0,0,0,2,3,6,3,0,0,4,0,4,1,2,0,4,0,3,0,0,4,21,4,14,0,12,0,0,0,2,0,0,2,3,0,0,25,0,0,5,3,1,0,5,3,4,5,33642.txt
5,11,3,1,1,6,4,0,3,23,29,2,4,9,7,1,7,4,0,21,0,27,0,2,4,7,4,0,27,6,1,4,8,2,0,6,1,3,0,21,1,21,9,3,3,12,0,0,0,7,0,0,5,3,5,1,16,0,0,5,10,1,0,10,4,10,3,33643.txt
5,11,5,1,7,6,4,0,0,14,0,0,2,9,0,1,7,4,0,18,0,27,0,2,2,28,4,0,0,5,0,4,8,2,0,0,1,3,0,1,1,21,6,5,0,12,0,0,0,0,0,0,2,0,5,1,18,0,0,18,10,1,0,5,0,10,6,33645.txt
4,7,8,2,2,15,1,11,3,5,4,2,15,3,14,4,7,4,0,0,0,25,0,2,10,3,7,19,4,0,0,4,1,2,0,3,1,6,5,0,12,24,4,4,6,12,0,0,0,5,0,1,2,2,0,1,15,0,0,3,2,1,0,7,0,10,8,33647.txt
10,13,5,0,6,6,0,1,3,18,0,2,15,3,7,1,1,3,0,17,0,1,0,0,0,0,7,0,8,10,0,5,0,2,0,3,0,6,5,14,2,21,8,4,0,6,0,0,4,5,5,1,9,1,0,0,3,1,1,3,1,1,0,5,7,14,5,33649.txt
11,8,5,1,2,6,4,0,3,13,26,8,28,9,24,9,5,4,0,9,0,27,0,2,4,19,4,1,5,6,13,3,8,2,2,19,2,12,4,1,9,21,8,5,29,13,0,6,1,2,0,0,5,3,5,1,16,2,0,5,13,1,0,10,0,5,3,33651.txt
10,11,6,1,6,9,0,1,5,13,14,0,15,19,0,12,1,11,0,15,0,0,0,3,15,29,17,0,2,25,0,4,7,2,0,5,1,6,1,13,2,3,5,4,11,12,0,0,0,5,9,2,1,6,0,0,3,1,1,2,2,0,0,2,0,4,8,33653.txt
5,11,5,1,6,8,0,1,3,19,0,2,2,9,1,1,22,4,0,18,0,0,0,2,1,5,20,0,12,5,0,4,1,2,0,0,0,6,0,27,4,21,4,16,0,12,0,0,0,5,0,0,2,5,0,0,10,0,0,18,4,1,0,8,0,8,4,33656.txt
5,20,3,1,6,6,0,3,0,0,0,0,2,9,0,12,7,4,0,17,0,3,0,2,1,29,7,0,13,2,6,4,1,2,0,11,1,2,3,1,1,21,4,5,21,12,0,0,0,1,0,1,0,1,3,1,18,0,0,9,4,0,0,0,0,10,2,33657.txt
5,11,5,1,6,6,0,1,0,0,0,0,15,3,0,1,2,4,0,0,0,0,0,0,1,13,7,0,18,0,0,4,1,2,0,3,0,6,5,0,2,5,4,14,0,12,0,0,0,5,8,1,2,1,0,0,0,1,0,4,1,1,0,12,0,4,4,33659.txt
5,11,5,1,6,6,0,0,3,0,0,2,2,9,0,1,7,4,1,22,0,1,0,2,15,7,3,0,15,0,4,4,1,2,0,4,1,4,0,1,1,21,8,5,0,12,0,0,0,7,0,0,5,3,5,1,0,0,0,10,10,1,0,10,7,10,5,33663.txt
5,11,5,1,6,6,0,0,0,0,26,0,2,9,0,1,7,4,0,21,0,0,0,2,15,6,11,0,0,6,0,4,1,2,0,0,1,3,0,1,1,21,4,5,0,12,0,5,0,7,0,9,5,3,5,1,16,0,4,5,10,1,0,5,0,10,3,33664.txt
5,11,0,1,6,6,0,1,0,0,0,0,2,9,0,1,7,4,0,5,0,0,0,2,10,6,3,0,0,0,0,4,1,2,0,4,0,3,0,0,4,17,4,14,16,12,0,0,0,5,0,0,2,3,0,0,0,0,0,18,3,1,0,5,0,4,5,33666.txt
5,11,6,1,6,6,0,0,0,13,13,0,2,9,0,1,7,4,0,21,0,9,0,2,1,6,4,9,0,0,0,4,5,2,0,4,0,0,0,21,4,21,9,4,3,12,0,0,0,2,0,0,2,3,0,0,13,0,0,5,0,1,0,14,0,4,5,33667.txt
5,11,5,1,6,6,0,1,0,0,26,0,2,9,0,1,11,4,0,18,0,0,0,2,1,5,3,0,24,6,0,4,1,2,0,0,0,6,0,0,4,21,4,9,0,12,0,0,0,5,0,0,5,5,0,0,16,0,0,23,3,1,0,5,0,4,7,33669.txt
5,11,5,1,6,6,0,0,3,0,0,2,2,9,1,1,7,4,0,5,0,20,0,2,15,6,3,0,5,0,0,4,1,2,0,0,0,0,0,0,4,17,4,4,0,12,0,0,0,7,0,0,2,3,0,0,3,0,0,5,7,1,0,4,7,6,5,33670.txt
5,13,5,0,6,6,0,8,0,20,13,0,15,14,0,4,4,4,0,18,0,0,0,2,0,0,7,5,18,0,0,5,1,0,0,3,0,6,5,21,3,21,0,14,20,2,0,0,0,0,0,1,2,0,0,0,14,0,0,11,1,1,0,0,0,4,12,33671.txt
5,11,5,1,6,6,0,1,0,0,0,0,2,9,0,1,7,4,0,18,0,0,0,2,12,28,3,0,0,0,0,4,1,2,0,4,1,6,0,21,4,21,5,14,4,12,0,0,0,5,0,0,2,0,0,0,0,0,0,18,4,1,0,0,0,1,5,33673.txt
5,13,6,0,6,6,0,8,0,0,13,0,15,14,0,4,18,4,0,18,0,0,0,2,0,0,18,5,12,0,0,5,1,2,0,3,0,6,2,0,2,21,4,14,7,6,0,0,0,5,0,0,2,5,0,0,0,0,0,23,1,1,0,0,0,4,4,33674.txt
5,11,5,1,6,6,0,0,0,0,0,2,2,9,0,1,12,4,0,21,0,0,0,2,1,6,3,0,0,5,0,4,1,2,0,0,0,0,0,0,4,21,4,14,0,12,0,0,0,5,0,0,2,3,0,0,10,0,0,5,7,1,0,0,0,4,5,33679.txt
9,11,5,1,6,6,0,1,0,2,25,0,2,9,0,1,7,4,0,4,0,0,0,2,1,23,21,0,13,0,4,4,1,2,0,4,1,2,0,0,0,12,8,14,0,12,0,0,0,5,0,1,2,0,0,0,0,0,0,16,4,1,0,0,2,10,5,33681.txt
9,11,3,1,6,15,0,0,0,23,28,2,18,9,1,10,7,4,0,21,0,3,0,2,10,30,19,5,5,6,5,4,1,2,2,4,1,0,0,2,1,21,8,0,23,12,0,0,0,7,0,0,2,3,0,3,29,0,0,5,5,1,0,4,0,1,8,33683.txt
5,11,6,1,6,6,0,0,0,0,0,2,2,9,0,1,7,4,0,9,0,0,0,2,2,6,3,0,0,5,0,4,1,2,0,4,0,4,0,14,4,21,4,20,9,12,0,0,0,2,0,0,2,3,0,0,10,0,0,5,3,1,0,4,0,4,5,33686.txt
5,11,5,1,6,6,0,1,3,13,13,2,2,9,0,1,7,4,0,9,0,0,0,2,15,6,4,9,5,0,0,4,8,2,0,4,0,3,0,10,4,21,5,4,4,12,0,0,0,5,0,0,5,3,0,0,12,0,0,5,3,1,0,10,8,17,5,33689.txt
5,11,5,1,6,6,0,1,3,23,30,2,2,9,1,1,7,4,0,21,0,0,0,2,21,6,5,0,5,5,0,4,5,2,0,4,0,0,0,13,4,21,5,4,0,12,0,0,0,0,0,0,2,3,0,0,18,0,0,18,4,1,0,4,0,1,5,33693.txt
9,13,0,0,6,6,0,1,0,0,13,2,15,3,1,1,1,4,0,0,0,1,0,0,0,13,7,13,18,14,0,4,1,2,0,3,0,6,5,0,3,4,8,14,7,9,0,0,0,5,7,1,2,1,0,0,0,1,0,3,1,1,0,0,2,17,5,33695.txt
11,12,5,1,6,6,0,0,3,2,29,0,2,9,0,9,5,4,1,21,0,1,0,2,15,22,20,0,23,6,4,4,1,2,0,20,5,4,4,1,9,21,8,5,0,13,0,0,0,7,0,0,2,3,5,9,16,0,0,10,14,1,0,12,7,10,5,33697.txt
5,11,5,1,6,6,0,0,3,0,0,2,2,9,1,1,7,4,0,11,0,0,0,2,15,11,20,0,5,0,0,4,1,2,0,0,0,0,0,0,4,17,4,7,0,12,0,0,0,7,0,0,2,3,0,0,3,0,0,5,5,1,0,4,3,7,4,33698.txt
5,11,5,1,6,6,0,0,0,0,0,0,2,9,0,1,7,4,0,24,0,0,0,2,11,5,3,0,0,0,0,4,1,2,0,4,1,0,0,1,1,17,4,5,0,12,0,0,0,7,0,0,5,5,5,1,0,2,0,18,4,1,0,0,3,10,5,33699.txt
10,13,3,0,6,9,0,1,5,1,14,0,15,13,0,1,21,3,0,0,0,1,1,3,0,18,17,2,20,8,0,5,0,0,0,23,0,6,1,0,3,0,1,14,1,2,0,0,0,5,3,2,7,1,0,0,17,1,1,3,1,1,0,0,2,17,7,33703.txt
5,11,5,1,6,6,0,1,3,16,13,0,15,9,0,1,7,4,0,6,0,0,0,2,1,13,7,18,18,5,0,4,1,2,0,3,0,6,5,21,3,21,9,4,3,12,0,0,0,5,0,1,3,0,0,0,18,0,0,8,1,1,0,0,0,4,5,33704.txt
5,13,0,0,7,8,4,1,0,13,0,0,15,1,0,1,19,4,0,4,0,1,0,2,0,13,7,0,8,0,0,4,8,2,0,3,0,6,5,13,2,6,1,3,0,9,0,0,0,5,0,1,2,0,0,0,3,0,0,12,1,1,0,16,8,17,4,33707.txt
5,11,5,1,6,6,0,0,3,2,29,2,2,9,0,1,7,4,0,21,0,16,0,2,1,19,20,0,0,4,0,4,5,2,0,4,0,0,0,13,4,21,5,4,0,12,0,0,0,2,0,0,2,3,0,0,18,0,0,5,0,1,0,4,0,9,5,33709.txt
5,11,7,1,6,6,0,0,0,0,0,0,2,9,0,1,7,4,0,21,0,27,0,2,22,6,5,0,0,0,1,4,5,2,0,0,1,0,0,13,1,21,5,4,0,12,0,0,0,1,0,0,2,3,0,1,22,0,0,5,0,1,0,0,0,10,5,33711.txt
9,11,5,1,6,6,0,1,0,0,26,0,15,9,0,1,7,13,0,18,0,1,0,2,1,23,21,0,6,6,0,4,1,2,0,3,0,6,5,14,3,21,8,20,0,12,0,7,0,5,0,8,2,0,0,0,16,0,0,25,1,1,0,5,7,15,7,33712.txt
9,11,5,1,6,6,0,3,3,16,13,2,2,9,1,1,7,4,0,23,0,27,0,2,18,28,20,9,5,0,0,4,8,2,0,4,1,6,0,13,4,21,8,3,7,12,0,0,0,5,0,0,5,0,0,0,18,0,0,18,4,1,0,8,0,10,5,33713.txt
5,11,6,1,6,6,0,8,2,13,26,2,16,3,1,10,1,4,0,7,0,27,0,0,4,3,7,6,6,25,0,4,8,2,0,3,1,11,5,26,11,3,5,5,4,12,0,4,0,5,9,3,6,2,4,1,27,1,0,3,2,1,0,9,8,2,3,33715.txt
10,13,6,0,6,9,0,1,5,1,27,0,19,13,0,0,21,6,0,0,0,1,1,3,0,18,24,2,20,8,0,5,0,0,0,21,0,6,1,0,10,0,8,14,24,2,0,0,0,5,1,6,12,1,0,0,0,1,1,3,1,0,0,6,1,17,8,33717.txt
10,11,6,1,6,9,0,1,5,13,14,0,15,3,0,1,1,3,0,8,0,0,0,3,1,3,17,0,2,15,0,4,0,2,0,3,0,6,1,24,2,21,5,4,30,12,0,0,0,5,8,2,1,1,0,0,12,1,1,3,1,1,0,2,7,13,5,33719.txt
5,12,5,1,6,6,0,9,3,0,26,0,2,9,0,1,7,4,0,0,0,0,0,2,4,28,3,0,0,2,0,4,1,2,0,20,1,2,3,1,1,20,4,5,29,12,0,3,0,7,0,9,8,1,5,1,16,0,0,3,12,1,0,5,3,10,2,33721.txt
14,11,3,1,6,12,0,1,3,23,2,2,15,3,1,1,1,4,0,0,0,1,0,0,23,21,17,0,2,25,0,4,7,2,0,3,1,2,5,17,11,3,8,5,0,12,0,0,0,5,9,1,6,1,3,1,17,1,0,3,2,1,0,7,7,2,8,33724.txt
5,11,5,1,6,6,0,0,0,0,13,0,2,9,0,1,7,4,0,18,0,0,0,2,1,6,20,13,0,0,1,4,1,2,0,4,1,4,0,12,0,21,5,4,7,12,0,0,0,5,0,0,2,5,0,1,18,0,0,18,14,1,0,5,0,10,5,33725.txt
5,11,3,1,6,6,0,11,0,20,11,4,15,11,0,12,1,11,0,0,0,3,0,0,1,12,7,4,4,25,1,4,1,2,0,3,1,2,5,26,12,4,4,5,26,12,2,0,0,5,10,1,6,1,1,4,8,1,0,6,2,0,0,0,0,12,4,33726.txt
10,13,5,0,6,6,0,1,0,0,0,0,15,3,0,1,1,3,0,0,0,0,0,0,0,3,7,0,8,18,0,4,1,2,0,3,0,6,5,0,2,3,4,14,9,7,0,0,0,5,6,1,2,1,0,0,0,1,1,3,1,1,0,5,0,4,4,33727.txt
5,12,7,1,7,10,1,0,3,0,26,7,25,9,1,1,7,4,0,23,0,24,0,2,4,28,3,0,5,2,12,4,5,2,0,20,1,0,0,1,1,21,4,5,21,13,0,0,0,7,0,1,2,2,5,1,16,3,0,21,4,1,0,0,3,10,2,33730.txt
5,11,5,1,6,6,0,0,3,0,26,2,2,9,1,1,12,4,0,21,0,0,0,2,15,6,3,0,0,3,0,4,1,2,0,0,0,4,0,0,4,21,4,14,0,12,0,0,0,5,0,0,5,3,0,0,16,0,0,5,5,1,0,12,0,4,7,33733.txt
3,6,2,2,1,7,3,5,0,0,6,2,25,8,2,1,7,4,4,5,0,27,0,2,4,6,3,0,22,0,1,4,1,2,0,18,1,0,0,1,1,17,4,5,0,12,0,0,0,0,0,0,2,3,5,2,3,2,0,10,0,1,0,0,0,10,5,33734.txt
5,11,5,1,6,10,0,0,3,0,0,0,2,9,0,1,22,4,0,5,0,0,0,2,15,19,3,0,0,5,0,4,1,2,0,0,0,9,0,0,4,17,4,14,0,12,0,0,0,1,0,0,2,3,0,0,18,0,0,5,0,1,0,6,2,6,5,33736.txt
5,13,5,0,7,10,4,1,0,25,0,0,15,3,0,1,1,1,0,8,0,24,0,0,0,0,7,0,8,18,0,5,8,0,0,3,0,6,5,12,2,4,0,3,0,2,0,0,0,5,3,1,2,2,0,0,3,1,0,3,1,1,0,16,8,6,4,33737.txt
9,11,5,1,6,6,0,1,0,2,25,0,2,9,0,1,7,4,0,24,0,1,0,2,1,13,5,0,26,0,0,4,1,2,0,3,0,6,2,14,4,15,8,7,0,12,0,0,0,5,0,0,2,5,0,0,19,0,0,20,1,1,0,0,7,6,5,33738.txt
5,11,5,1,6,6,0,1,0,16,13,0,2,9,0,1,7,4,0,18,0,0,0,2,1,7,20,13,0,5,0,4,5,2,0,4,0,0,0,13,4,21,1,4,7,12,0,0,0,5,0,0,2,3,0,0,18,0,0,18,4,1,0,0,0,8,5,33739.txt
9,12,3,1,6,6,0,3,0,0,26,0,2,9,0,12,7,11,0,17,0,3,0,2,15,29,3,0,0,2,0,4,1,2,0,9,1,2,3,1,1,8,8,5,21,12,0,0,0,7,0,1,0,1,6,1,17,0,0,3,4,0,0,0,2,10,2,33742.txt
11,12,6,1,6,6,0,0,3,23,29,2,2,9,1,4,17,4,3,7,0,18,0,2,4,28,4,1,5,20,20,4,8,2,0,20,2,4,13,1,1,19,8,5,21,16,0,0,3,7,0,1,8,1,5,6,1,0,0,3,11,1,0,8,5,5,2,33745.txt
5,13,5,0,1,6,4,0,3,16,0,0,2,1,0,1,18,4,0,5,0,27,0,2,0,0,20,0,5,0,0,5,8,2,0,7,0,4,0,25,4,17,5,3,30,6,0,0,0,1,0,0,2,3,0,0,18,0,0,5,3,1,0,5,8,17,5,33749.txt
5,13,5,1,1,6,4,0,0,16,0,0,2,1,0,1,19,4,0,5,0,27,0,2,0,7,20,0,0,0,0,4,8,2,0,7,0,0,0,25,4,17,5,3,5,10,0,0,0,1,0,0,2,3,0,0,18,0,0,5,5,1,0,0,8,17,5,33751.txt
5,11,5,1,6,6,0,1,0,0,0,0,15,3,0,1,1,4,0,17,0,0,0,0,1,13,7,0,18,15,0,4,1,2,0,3,0,6,5,14,3,3,4,4,0,12,0,0,0,5,8,1,2,1,0,0,10,1,0,3,1,1,0,5,7,17,5,33752.txt
5,11,5,1,6,6,0,0,3,2,29,2,2,9,1,9,7,4,0,21,0,27,0,2,2,19,3,0,0,27,0,4,1,2,0,4,2,4,0,14,4,21,4,4,0,12,0,0,0,2,0,0,5,3,0,0,18,0,0,5,0,1,0,10,0,4,5,33754.txt
5,11,5,1,6,6,0,8,0,13,13,0,2,9,0,4,12,4,0,19,0,21,0,2,1,5,4,5,12,0,0,4,5,2,0,3,0,6,2,7,0,17,5,4,4,12,0,0,0,5,0,0,2,7,0,0,15,0,0,23,1,1,0,16,6,13,5,33755.txt
5,5,3,0,1,6,4,0,3,23,29,2,2,1,1,1,4,4,0,21,0,27,0,2,0,0,5,0,5,3,0,5,4,2,0,0,0,0,0,2,4,21,0,2,3,4,0,0,0,0,0,0,5,3,0,0,16,0,0,5,0,1,0,10,0,4,0,33758.txt
5,11,6,1,6,6,0,1,3,0,0,0,15,3,0,1,7,4,6,0,0,0,0,2,11,3,7,0,18,5,1,4,1,2,0,3,1,2,5,1,13,21,4,5,0,12,0,0,0,5,0,1,2,1,5,9,14,0,0,19,2,1,0,5,3,10,4,33759.txt
5,5,3,0,6,6,0,0,3,2,29,2,2,1,15,5,3,4,0,21,0,1,0,2,0,0,0,0,5,0,0,5,8,0,0,0,0,3,0,29,4,21,14,2,4,2,0,0,0,0,0,0,2,3,0,0,18,0,0,5,3,1,0,4,6,17,0,33761.txt
5,11,5,1,6,6,0,1,3,2,17,2,15,3,0,1,12,4,0,16,0,1,0,2,18,13,7,0,18,0,0,4,1,2,0,3,0,6,5,14,2,21,8,9,12,12,0,0,0,5,0,1,3,1,0,0,19,0,0,7,1,1,0,7,7,17,5,33765.txt
5,5,5,0,6,6,0,0,0,0,0,0,2,1,0,1,19,4,0,9,0,0,0,2,0,6,8,0,0,5,0,4,1,2,0,4,0,4,0,0,0,21,4,4,12,8,0,0,0,7,0,0,2,3,0,0,18,0,0,5,3,1,0,5,0,4,5,33767.txt
