0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,filename
0,0,0,0,9,0,4,5,5,7,1,1,6,24,4,10,1,12,10,29,10,23,1,1,7,24,8,16,11,11,17,18,7,21,30,18,20,14,23,8,0,17,19,20,20,13,22,1,10,26,7,7,8,24,17,18,26,30,14,17,26642.txt
0,0,0,0,9,9,4,5,5,4,9,7,8,4,7,10,3,20,26,3,29,14,3,23,20,4,0,0,0,8,6,2,2,2,0,7,2,28,3,0,3,17,3,19,3,7,0,6,7,5,1,1,5,25,24,0,0,0,0,0,26643.txt
0,0,0,0,9,0,4,5,5,25,9,7,8,4,7,10,6,6,26,3,29,13,3,23,21,17,16,24,17,8,6,2,30,2,26,7,2,28,4,7,3,10,3,29,3,7,3,6,7,5,22,5,5,26,24,4,4,6,23,2,26646.txt
0,0,0,0,9,0,14,11,0,25,0,0,8,4,7,0,29,29,0,3,6,5,5,6,21,17,0,0,0,1,6,11,13,13,0,7,2,28,5,0,15,10,27,29,25,7,0,6,7,5,1,1,5,13,24,0,0,0,0,0,26649.txt
0,0,0,0,9,0,4,5,5,7,27,20,0,4,0,10,17,14,30,3,30,22,17,23,20,4,0,0,0,1,6,0,0,0,25,8,8,7,6,15,25,10,19,19,20,7,0,6,7,5,1,30,5,13,24,2,2,4,2,6,26651.txt
0,0,0,0,9,0,4,5,5,7,19,17,0,4,0,10,3,20,26,3,29,13,17,23,20,4,0,0,0,13,6,20,20,19,0,7,4,28,3,0,0,2,19,19,20,7,0,6,7,5,6,6,9,8,11,0,0,0,0,0,26652.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,0,0,0,0,6,9,8,9,0,7,4,28,3,0,0,2,19,19,20,7,0,6,7,5,0,0,0,9,0,0,0,0,0,0,26654.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,29,6,3,0,0,0,0,20,4,16,22,15,0,6,9,8,9,26,8,8,7,6,25,0,10,19,19,20,7,18,6,7,5,0,0,0,9,0,4,4,6,23,8,26658.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,0,0,0,0,6,9,8,9,0,7,4,28,6,0,0,2,19,19,20,7,0,6,7,5,0,0,0,25,0,0,0,0,0,0,26660.txt
0,0,0,0,9,0,4,5,5,7,17,8,8,13,7,10,7,19,6,3,6,5,5,6,20,4,0,0,0,22,6,13,13,14,0,8,8,7,6,0,15,10,15,19,14,7,0,6,7,5,28,18,25,25,27,0,0,0,0,0,26661.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,29,6,3,0,0,0,0,20,4,0,0,0,0,6,0,0,0,0,8,8,7,6,0,0,10,19,19,20,7,0,6,7,5,16,10,18,13,7,0,0,0,0,0,26663.txt
0,0,0,0,13,0,4,5,5,7,17,8,15,8,2,10,7,19,6,3,21,15,27,13,20,4,14,24,17,22,6,15,11,15,25,7,8,28,6,15,26,10,27,19,25,7,18,6,7,5,2,10,18,5,7,2,2,4,2,5,26664.txt
16,3,16,20,13,5,21,19,17,9,21,21,10,17,18,17,15,30,9,12,3,24,12,16,0,28,7,20,30,30,6,20,20,19,22,0,0,0,0,2,16,18,23,2,23,13,22,1,25,26,24,25,7,19,8,14,20,13,11,14,26666.txt
0,0,0,0,9,0,4,5,5,7,17,8,8,13,7,10,7,29,6,3,6,5,5,6,20,4,0,0,0,22,6,11,13,13,0,8,8,7,6,0,15,10,15,19,14,7,0,6,7,0,28,18,25,25,27,0,0,9,0,0,26669.txt
0,0,0,0,13,14,4,5,5,30,22,20,8,4,11,10,6,6,29,3,10,25,18,15,0,4,3,3,3,30,6,2,2,2,25,0,0,0,0,2,11,17,13,19,7,24,3,15,30,2,10,11,24,3,22,2,2,6,2,6,26670.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,29,6,3,0,0,0,0,20,4,0,0,0,0,6,9,8,9,0,8,8,7,3,0,25,10,19,19,20,7,0,6,7,5,0,0,0,25,0,0,0,0,0,0,26672.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,0,0,0,0,6,20,20,19,0,7,4,28,6,0,0,27,19,19,20,25,0,16,30,28,16,2,28,13,7,0,0,0,0,0,26676.txt
0,0,0,0,9,0,4,5,5,25,0,0,8,13,7,10,7,29,6,3,6,5,5,6,20,0,0,0,0,22,6,2,2,2,0,7,2,28,3,0,15,10,15,19,14,7,0,6,7,5,30,18,3,25,27,0,0,0,0,0,26677.txt
0,0,0,0,9,0,4,5,5,0,0,0,8,4,7,10,29,29,0,3,6,5,5,6,21,0,0,0,0,23,6,2,30,2,0,8,8,7,4,0,15,10,27,28,25,7,0,6,7,0,21,20,5,30,5,0,0,0,0,0,26679.txt
16,3,16,20,9,2,21,2,17,2,29,2,8,11,7,18,2,2,25,2,6,5,5,6,20,6,0,0,0,6,6,2,30,2,0,7,2,28,3,0,15,10,26,2,29,24,0,15,30,29,8,9,5,28,24,0,0,0,0,0,26683.txt
0,0,0,0,9,5,14,9,0,4,11,18,0,4,0,0,6,6,26,3,29,13,17,23,27,0,0,0,0,6,6,9,8,9,0,8,2,7,5,0,0,11,19,29,20,7,0,6,7,5,7,7,4,26,4,0,0,0,0,0,26684.txt
0,3,0,0,9,0,4,5,5,7,27,20,8,3,7,10,3,20,9,2,3,23,3,23,20,28,14,24,17,24,6,2,2,2,25,8,8,7,6,25,17,17,27,19,25,3,3,3,3,2,1,1,10,28,8,2,2,4,2,2,26687.txt
0,0,0,0,13,0,4,5,5,25,0,0,8,13,7,10,29,29,0,3,6,5,5,6,21,0,14,23,16,22,2,2,2,2,25,7,8,28,5,7,27,10,26,29,26,7,3,6,7,5,28,27,25,9,27,2,2,6,2,9,26688.txt
0,0,0,0,9,0,4,5,5,25,0,0,0,0,0,10,30,19,0,3,0,0,0,0,21,27,0,0,0,0,6,9,8,9,0,7,6,28,4,0,0,10,19,28,20,7,0,6,7,5,0,0,0,9,0,0,0,0,0,0,26693.txt
0,0,0,0,9,0,4,5,5,0,0,0,8,13,7,10,29,19,0,3,6,5,5,6,21,0,3,3,3,22,6,11,13,13,25,8,8,7,4,25,11,10,13,28,7,7,18,6,7,5,28,27,26,13,21,2,2,7,2,6,26695.txt
0,0,0,0,9,14,4,5,5,30,9,7,8,4,7,10,17,30,16,3,7,21,16,23,10,4,0,0,0,6,6,2,30,2,19,11,20,29,17,21,6,11,4,9,4,13,30,30,13,26,9,8,5,22,24,15,24,30,15,15,26696.txt
0,0,0,0,9,0,4,5,5,7,17,8,29,2,7,10,7,29,6,3,6,5,5,2,20,4,14,23,16,22,6,11,12,13,25,8,6,7,3,25,3,10,3,19,3,7,18,6,7,5,28,17,26,13,21,2,2,5,2,2,26698.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,29,6,3,0,0,0,0,20,4,0,0,0,0,6,9,8,9,0,8,8,7,3,0,0,10,19,19,20,7,0,6,7,5,0,0,0,25,0,0,0,0,0,0,26700.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,0,0,0,0,6,9,8,9,0,7,4,28,3,0,0,2,19,19,20,7,0,6,7,5,0,0,0,9,0,0,0,0,0,0,26701.txt
0,0,0,0,9,5,4,5,5,9,16,20,0,23,0,10,6,6,4,3,30,25,12,1,20,4,3,24,17,25,6,19,19,19,25,7,4,28,3,7,3,12,3,19,3,24,3,15,30,29,24,14,24,3,22,2,2,6,2,6,26706.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,0,0,0,0,6,9,8,9,0,7,4,28,3,0,0,2,19,19,20,7,0,6,7,5,0,0,0,25,0,0,0,0,0,0,26709.txt
0,0,0,0,19,0,18,11,0,0,11,18,0,4,0,12,13,20,27,3,0,0,0,0,5,27,0,0,21,6,6,9,8,26,5,8,27,7,5,4,15,10,15,29,14,7,12,6,7,23,6,6,4,26,4,0,17,0,22,4,26710.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,0,0,0,0,6,9,8,9,0,7,4,28,3,0,0,2,19,19,20,7,0,6,7,5,0,0,0,25,0,0,0,0,0,0,26712.txt
0,0,0,0,9,0,4,5,5,7,11,6,0,4,0,10,3,20,28,3,29,14,17,23,20,4,0,0,0,7,6,9,8,9,0,8,4,7,3,0,0,2,19,19,20,7,0,6,7,5,22,19,4,25,4,0,0,9,0,0,26715.txt
0,0,0,0,9,0,4,5,5,7,17,8,8,13,7,10,7,19,6,3,6,5,5,6,20,4,3,3,3,22,6,2,30,2,25,7,8,28,3,7,11,10,13,19,7,7,3,6,7,5,28,17,26,8,21,2,2,6,2,9,26716.txt
0,0,0,0,9,0,14,9,0,25,0,0,8,13,7,12,29,19,0,3,6,5,5,6,27,0,0,0,0,22,6,2,30,2,0,7,4,28,5,4,3,2,3,29,3,7,0,6,7,5,30,18,3,26,21,0,0,0,0,0,26717.txt
0,0,0,0,13,0,4,5,5,25,0,0,8,13,7,10,29,19,0,3,6,5,5,6,21,0,3,3,3,22,6,2,2,2,25,7,4,28,2,7,3,2,3,0,3,24,3,15,30,29,0,0,0,9,0,2,2,6,2,9,26721.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,0,0,0,0,6,9,8,26,0,7,4,28,3,4,0,2,19,19,20,7,0,6,7,5,0,0,0,9,0,0,0,0,0,0,26722.txt
0,0,0,0,9,0,4,5,5,7,16,20,0,4,0,6,3,20,10,3,7,21,17,23,20,4,0,0,0,7,6,9,8,9,0,7,4,28,3,0,7,2,5,6,5,7,0,6,7,5,23,20,4,24,4,0,0,0,0,0,26724.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,0,0,0,0,6,9,8,9,0,7,4,28,6,0,0,2,19,19,20,7,0,6,7,5,0,0,0,25,0,0,0,0,0,0,26726.txt
0,0,0,0,9,0,4,5,5,7,27,20,0,4,0,10,3,20,28,3,29,1,3,23,20,4,0,0,0,1,6,9,8,9,0,7,2,28,3,0,0,17,19,19,20,7,0,6,7,5,22,22,5,25,23,0,0,9,0,0,26728.txt
0,0,0,0,9,5,4,5,5,4,9,7,0,4,0,10,6,6,26,3,29,13,17,23,20,4,0,0,0,7,6,9,8,9,0,7,4,28,3,0,0,2,19,19,20,7,0,6,7,5,22,5,4,25,4,0,0,0,0,0,26729.txt
0,0,0,0,9,0,4,5,5,7,17,8,8,13,7,10,7,0,6,3,6,5,5,6,20,4,3,3,3,22,6,2,30,2,25,7,8,28,6,7,17,10,27,19,25,7,3,6,7,5,28,17,26,1,21,2,2,7,2,9,26732.txt
0,0,0,0,9,0,4,5,5,7,27,20,8,4,7,10,3,20,26,3,29,14,3,23,20,4,0,0,0,6,6,13,13,14,0,7,26,28,6,0,3,13,3,19,3,7,0,6,7,5,6,6,5,25,24,0,0,0,0,0,26734.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,0,0,0,0,6,9,8,9,0,7,4,28,3,0,0,2,19,19,20,7,0,6,7,5,0,0,0,30,0,0,0,0,0,0,26735.txt
0,0,0,0,9,0,14,11,0,0,0,0,4,5,6,12,29,0,0,27,6,5,5,6,27,27,14,22,15,22,6,2,30,2,25,2,2,30,4,15,6,10,4,29,4,19,5,12,27,0,30,27,3,26,27,2,2,6,2,8,26737.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,0,0,0,0,6,9,8,9,0,7,4,28,6,0,0,2,19,19,20,7,0,6,7,5,0,0,0,24,0,0,0,0,0,0,26739.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,3,3,3,0,6,21,21,19,25,7,4,28,3,7,11,23,13,19,7,7,18,6,7,5,0,0,0,24,0,2,2,6,2,9,26742.txt
16,3,16,20,9,2,21,2,17,19,29,30,0,0,0,23,12,21,25,2,25,28,25,28,20,7,3,10,10,17,6,19,19,19,25,7,4,28,3,7,0,25,19,9,20,24,7,15,30,29,16,2,28,24,7,2,2,6,2,9,26744.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,0,0,0,0,6,9,8,9,0,7,4,28,3,0,0,2,19,19,20,7,0,6,7,5,0,0,0,25,0,0,0,0,0,0,26745.txt
28,9,29,29,3,9,20,14,12,9,11,18,7,23,9,14,13,7,13,10,23,21,17,5,13,8,27,14,11,7,10,17,18,7,28,11,20,29,10,14,19,30,20,21,17,6,25,5,6,21,6,6,4,22,4,28,19,14,19,17,26747.txt
0,0,0,0,9,14,4,5,5,4,1,1,8,4,7,10,14,16,26,3,29,13,12,22,20,4,0,0,0,24,6,2,30,2,0,7,2,28,3,0,3,17,3,19,3,7,0,6,7,5,1,1,10,25,14,0,0,0,0,0,26750.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,0,0,0,0,6,9,8,9,0,7,2,28,3,0,0,10,19,19,20,7,0,6,7,5,0,0,0,13,0,0,0,0,0,0,26752.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,0,0,0,0,6,0,0,0,0,7,4,28,3,0,0,2,19,19,20,7,0,6,7,5,0,0,0,25,0,0,0,0,0,0,26754.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,0,0,0,0,6,9,8,26,5,7,4,28,3,4,0,2,19,19,20,7,0,6,7,5,0,0,0,5,0,0,0,0,0,0,26756.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,29,6,3,0,0,0,0,20,4,0,0,0,0,6,9,8,9,0,8,2,7,3,0,0,10,19,19,20,7,0,6,7,5,0,0,0,25,0,0,0,0,0,0,26758.txt
0,0,0,0,9,0,4,5,5,7,1,1,7,4,20,10,3,20,26,29,29,14,17,23,7,8,8,18,11,8,17,6,6,21,2,13,11,13,18,8,0,2,19,24,20,6,15,19,6,15,1,1,5,25,23,29,22,13,9,20,26760.txt
0,0,0,0,13,0,4,5,5,7,17,8,8,15,28,10,7,29,6,3,28,15,10,13,20,4,3,3,3,22,2,13,13,14,25,0,0,0,0,2,3,10,3,19,3,24,18,15,30,2,28,17,26,13,27,2,2,7,2,6,26761.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,0,0,0,0,6,9,8,9,0,7,8,28,6,0,0,10,19,19,20,7,0,6,7,5,0,0,0,25,0,0,0,0,0,0,26763.txt
0,0,0,0,9,0,14,9,16,0,0,0,0,0,0,12,29,29,0,3,0,0,0,0,21,0,0,0,0,0,6,9,8,9,0,8,6,7,4,0,0,10,19,28,20,7,0,6,7,5,0,0,0,26,0,0,0,0,0,0,26766.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,4,0,10,7,19,6,3,0,0,0,0,20,4,3,3,3,7,6,21,21,19,25,7,4,28,3,7,0,23,19,19,20,24,18,15,30,29,8,9,13,8,16,2,2,6,2,9,26768.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,3,23,16,0,6,20,20,19,25,7,4,28,3,7,0,12,19,19,20,24,3,15,30,29,0,0,0,30,0,2,2,6,2,9,26771.txt
16,3,0,0,13,0,4,5,5,7,29,30,29,13,7,10,12,21,25,2,6,5,5,6,20,22,3,3,3,20,2,11,13,13,25,7,4,28,3,7,27,27,26,2,27,24,18,15,30,29,17,16,27,13,7,2,2,6,2,6,26773.txt
16,3,16,20,9,2,21,20,17,21,30,30,0,11,0,19,12,22,25,2,25,28,25,28,20,7,3,3,3,7,6,20,20,19,25,7,4,28,3,7,17,12,26,2,26,24,3,15,30,28,1,28,13,8,16,2,2,5,2,9,26777.txt
0,0,0,0,9,0,4,5,5,7,1,1,0,4,0,10,3,20,26,3,29,14,17,23,20,4,0,0,0,8,6,9,8,9,0,7,4,28,6,0,0,2,19,19,20,7,0,6,7,5,21,20,10,25,16,0,0,0,0,0,26780.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,0,0,0,0,6,9,8,9,0,7,4,28,3,0,0,2,19,19,20,7,0,6,7,5,0,0,0,13,0,0,0,0,0,0,26781.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,29,6,3,0,0,0,0,20,4,0,0,0,0,6,9,8,9,0,7,8,28,6,0,0,10,19,19,20,7,0,6,7,5,0,0,0,25,0,0,0,0,0,0,26783.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,0,0,0,0,6,9,8,9,0,7,4,28,6,0,0,2,19,19,20,7,0,6,7,5,0,0,0,25,0,0,0,0,0,0,26786.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,0,0,0,7,6,9,8,26,5,7,4,28,6,0,0,27,19,19,20,25,0,16,30,29,6,6,5,5,24,0,0,0,0,0,26787.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,0,0,0,0,6,9,8,9,0,3,4,3,3,0,0,2,19,19,20,7,0,6,7,5,0,0,0,25,0,0,0,0,0,0,26788.txt
0,0,0,0,19,9,4,5,5,11,1,1,0,4,0,10,3,20,27,3,29,1,17,23,5,4,0,0,0,7,6,9,8,9,0,7,4,28,3,0,0,2,12,19,12,7,0,6,7,5,6,6,5,25,24,0,0,9,0,0,26790.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,29,6,3,0,0,0,0,20,4,0,0,0,0,6,9,8,9,0,7,8,28,6,0,15,10,27,19,25,7,0,6,7,5,0,0,0,30,0,0,0,0,0,0,26793.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,29,6,3,0,0,0,0,20,4,0,0,0,0,6,9,8,9,0,7,8,28,3,0,0,10,19,19,20,7,0,6,7,5,0,0,0,13,0,0,0,0,0,0,26795.txt
0,0,0,0,13,0,18,9,10,0,0,0,4,5,6,12,29,0,0,3,8,6,5,6,6,0,14,22,15,22,2,2,30,2,25,3,26,3,4,5,6,10,4,29,4,7,3,6,7,23,16,10,18,26,2,2,2,6,2,8,26797.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,0,0,0,0,6,9,8,9,0,7,4,28,6,0,0,2,19,19,20,7,0,6,7,5,0,0,0,13,0,0,0,0,0,0,26800.txt
0,0,0,0,9,9,4,5,5,10,1,1,0,4,0,10,3,20,27,3,29,13,16,23,21,27,0,0,0,6,7,9,8,9,0,19,2,17,2,4,25,21,19,0,20,7,0,6,7,5,22,19,1,0,1,0,0,9,0,0,26802.txt
0,0,0,0,9,0,4,5,5,7,17,8,8,13,7,10,7,29,6,3,6,5,5,6,20,4,0,0,0,22,6,13,13,14,0,7,8,28,3,0,15,10,15,19,14,7,0,6,7,5,0,0,0,25,0,0,0,0,0,0,26803.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,0,0,0,0,6,9,8,9,0,7,4,28,6,0,11,2,13,19,7,7,0,6,7,5,0,0,0,25,0,0,0,0,0,0,26805.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,0,0,0,0,6,9,8,9,0,7,4,28,3,0,0,2,19,19,20,7,0,6,7,5,0,0,0,25,0,0,0,0,0,0,26807.txt
0,0,0,0,9,0,4,5,5,7,17,8,29,4,7,10,7,29,6,3,2,2,2,2,20,4,0,0,0,1,6,11,12,13,0,8,6,7,6,0,11,10,9,19,7,7,0,6,7,0,1,1,4,25,4,0,0,0,0,0,26810.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,0,0,0,0,6,9,8,9,0,7,4,28,3,0,11,2,13,19,7,7,0,6,7,5,0,0,0,25,0,0,0,0,0,0,26812.txt
0,0,0,0,9,0,4,5,5,25,0,0,8,13,7,10,29,19,0,3,6,5,5,6,20,0,0,0,0,22,6,2,30,2,0,7,4,28,3,0,15,2,15,29,14,7,0,6,7,5,28,18,25,26,21,0,0,0,0,0,26814.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,0,0,0,0,6,9,8,9,0,7,4,28,3,0,0,2,19,19,20,7,0,6,7,5,0,0,0,25,0,0,0,0,0,0,26815.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,29,6,3,0,0,0,0,20,4,0,0,0,0,6,9,8,9,0,8,8,7,6,0,0,10,19,19,20,7,0,6,7,5,0,0,0,25,0,0,0,9,0,0,26817.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,0,0,0,7,6,9,8,9,0,7,4,28,3,0,3,2,3,19,3,7,0,6,7,5,6,6,9,24,11,0,0,0,0,0,26820.txt
0,29,0,0,13,0,4,5,5,7,17,8,8,13,7,6,27,19,18,24,6,5,5,6,7,4,3,3,3,13,17,14,17,21,18,27,20,11,17,8,6,2,4,6,4,9,27,1,13,10,8,9,11,8,12,15,27,30,6,15,26822.txt
0,0,0,0,9,9,4,5,5,10,1,1,0,4,0,10,3,20,27,3,29,14,17,23,20,4,0,0,0,1,6,9,8,26,5,8,4,7,6,0,0,8,19,19,20,7,0,6,7,5,1,1,4,25,4,0,0,9,0,0,26823.txt
0,0,0,0,9,0,4,5,5,0,0,0,8,13,7,10,29,19,0,3,6,5,5,6,21,0,3,3,3,6,6,2,2,2,25,7,2,28,5,15,3,10,3,29,3,7,3,6,7,5,8,9,8,28,9,2,2,7,2,8,26824.txt
0,0,0,0,13,0,4,5,5,7,17,8,8,2,11,10,7,19,6,3,6,5,5,2,0,4,3,3,3,22,6,2,30,2,25,0,0,0,0,2,6,25,4,19,4,24,3,15,30,2,0,0,0,13,0,2,2,6,2,9,26826.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,0,0,0,0,6,9,8,9,0,7,2,28,3,0,0,10,19,19,20,7,0,6,7,5,0,0,0,13,0,0,0,0,0,0,26829.txt
0,0,0,0,9,9,4,5,5,4,1,1,0,4,0,10,3,20,26,3,29,14,17,23,20,4,0,0,0,1,6,9,8,9,0,8,4,7,6,0,0,2,19,19,20,7,0,6,7,5,1,1,5,25,5,0,0,0,0,0,26830.txt
0,0,0,0,9,0,4,5,5,7,17,8,8,13,7,10,7,19,6,3,6,5,5,6,20,4,3,3,3,22,6,2,30,2,25,7,8,28,3,7,6,10,4,19,4,24,3,15,30,29,28,17,25,24,21,2,2,6,2,8,26833.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,3,3,3,0,6,20,20,19,25,7,4,28,3,7,17,12,26,19,30,24,3,15,30,29,0,0,0,24,0,2,2,6,2,9,26835.txt
0,0,0,0,9,9,14,6,0,11,1,1,8,4,7,12,3,20,27,0,29,14,16,23,21,17,0,0,0,8,6,2,2,2,0,2,8,2,4,0,2,17,2,29,2,7,0,6,7,0,1,1,5,27,24,0,0,9,0,0,26837.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,0,0,0,0,6,9,8,9,0,7,4,28,3,0,0,2,19,19,20,7,0,6,7,5,0,0,0,25,0,0,0,0,0,0,26839.txt
0,0,0,0,9,9,4,5,5,4,1,1,0,4,0,10,3,20,27,3,29,14,17,23,21,17,0,0,0,8,7,0,0,0,0,7,4,28,5,0,0,2,19,29,20,7,0,6,7,5,5,22,13,26,16,0,0,0,0,0,26841.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,3,3,3,0,6,20,20,19,25,7,4,28,3,7,3,2,3,19,3,24,3,15,30,29,0,0,0,8,0,2,2,6,2,9,26843.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,0,0,0,0,6,9,8,9,2,7,4,28,3,0,0,2,19,19,20,5,15,19,5,6,0,0,0,25,0,28,24,30,1,17,26844.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,4,0,10,7,19,6,3,0,0,0,0,20,4,0,0,0,7,6,9,8,9,0,7,4,28,6,0,0,2,19,19,20,7,0,6,7,5,21,22,5,25,23,0,0,0,0,0,26846.txt
0,0,0,0,9,0,4,5,5,7,1,1,8,4,7,10,3,20,4,3,15,2,10,12,20,4,0,0,0,1,6,2,30,2,0,8,2,7,3,0,6,10,4,19,4,3,0,3,3,2,1,1,10,28,9,0,0,0,0,0,26849.txt
29,20,1,29,3,24,1,14,25,10,1,1,7,1,24,14,19,4,12,14,22,16,8,11,10,1,6,4,6,7,22,1,1,16,6,27,23,11,9,21,20,4,6,4,8,29,16,13,24,6,21,19,4,15,4,1,1,1,25,1,26850.txt
0,0,0,0,9,0,4,5,5,7,17,8,8,13,7,10,7,29,6,3,6,5,5,6,20,4,0,0,0,22,6,2,30,2,0,8,8,7,3,0,3,10,3,19,3,7,0,6,7,5,28,18,26,25,21,0,0,9,0,0,26854.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,0,0,0,0,6,0,0,0,0,7,4,28,6,0,0,2,19,19,20,7,0,6,7,5,0,0,0,25,0,0,0,0,0,0,26855.txt
0,0,0,0,9,0,4,5,5,7,17,8,8,13,7,10,7,19,6,3,6,5,5,6,20,4,0,0,0,22,6,11,13,13,25,7,4,28,3,7,15,2,15,19,14,7,0,6,7,5,30,27,3,8,27,4,4,6,23,9,26857.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,29,6,3,0,0,0,0,20,4,0,0,0,0,6,9,8,9,0,8,2,7,3,4,6,10,4,19,4,7,0,6,7,5,0,0,0,25,0,0,0,0,0,0,26859.txt
0,0,0,0,9,9,4,5,5,4,15,3,0,4,0,10,3,20,26,3,29,14,17,23,20,4,0,0,0,12,6,9,8,26,0,7,4,28,6,4,0,2,19,19,20,7,0,6,7,5,6,6,4,25,4,0,0,0,0,0,26861.txt
0,0,0,0,9,0,4,5,5,7,17,8,8,13,7,10,7,19,6,3,6,5,5,6,20,4,0,0,0,22,6,2,30,2,0,7,2,28,3,0,3,10,3,19,3,7,0,6,7,5,30,18,3,25,21,0,0,0,0,0,26863.txt
0,0,0,0,9,0,4,5,5,7,13,20,0,4,0,10,16,30,10,3,30,21,22,15,20,4,3,3,3,7,6,20,20,19,25,7,4,28,6,7,27,12,26,19,29,25,3,16,30,29,8,9,5,8,24,2,2,6,2,8,26865.txt
10,3,13,10,4,14,15,29,30,16,14,25,23,17,19,27,15,30,10,4,11,25,22,22,7,8,10,13,29,30,17,24,25,21,13,20,16,19,28,8,6,27,4,20,4,9,30,30,9,10,24,25,22,17,30,14,24,30,11,14,26867.txt
16,3,16,20,9,9,21,2,17,8,27,20,23,11,19,23,3,20,30,9,3,20,17,23,20,28,7,19,7,8,6,20,20,19,25,7,4,28,3,7,0,27,19,9,20,24,5,15,30,2,1,1,5,19,5,2,2,5,2,5,26870.txt
